Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
210.109,579.0,80.095,20.031,100.215,17.886,,,47.371,,,,,,
210.645,579.5,80.098,20.03,100.219,17.864,,,48.003,,,,,,
211.141,580.0,80.094,20.03,100.223,17.841,,,48.693,,,,,,
211.656,580.5,80.093,20.03,100.23,17.816,,,49.473,,,,,,
212.206,581.0,80.092,20.03,100.237,17.794,,,50.121,,,,,,
212.74,581.5,80.094,20.029,100.244,17.769,,,50.853,,,,,,
213.26,582.0,80.094,20.032,100.251,17.745,,,51.551,,,,,,
213.765,582.5,80.095,20.032,100.257,17.721,,,52.215,,,,,,
214.246,583.0,80.096,20.032,100.264,17.699,,,52.82,,,,,,
214.748,583.5,80.093,20.031,100.276,17.677,,,53.439,,,,,,
215.281,584.0,80.094,20.031,100.284,17.651,,,54.189,,,,,,
215.816,584.5,80.091,20.03,100.295,17.624,,,54.975,,,,,,
216.316,585.0,80.096,20.03,100.307,17.599,,,55.669,,,,,,
216.838,585.5,80.096,20.03,100.318,17.575,,,56.346,,,,,,
217.359,586.0,80.096,20.031,100.331,17.555,,,56.892,,,,,,
217.906,586.5,80.092,20.03,100.34,17.529,,,57.646,,,,,,
218.419,587.0,80.098,20.033,100.348,17.502,,,58.376,,,,,,
218.91,587.5,80.097,20.031,100.36,17.48,,,59.019,,,,,,
219.422,588.0,80.095,20.029,100.366,17.452,,,59.841,,,,,,
219.937,588.5,80.092,20.032,100.376,17.429,,,60.504,,,,,,
220.511,589.0,80.096,20.03,100.39,17.401,,,61.286,,,,,,
221.057,589.5,80.096,20.032,100.396,17.375,,,62.009,,,,,,
221.565,590.0,80.095,20.03,100.403,17.352,,,62.709,,,,,,
222.116,590.5,80.097,20.032,100.422,17.324,,,63.512,,,,,,
222.586,591.0,80.091,20.03,100.44,17.3,,,64.203,,,,,,
223.098,591.5,80.089,20.031,100.457,17.275,,,64.905,,,,,,
223.645,592.0,80.094,20.031,100.467,17.246,,,65.742,,,,,,
224.167,592.5,80.094,20.03,100.475,17.219,,,66.533,,,,,,
224.685,593.0,80.095,20.031,100.483,17.195,,,67.213,,,,,,
225.226,593.5,80.094,20.031,100.489,17.17,,,67.922,,,,,,
225.755,594.0,80.097,20.032,100.497,17.145,,,68.643,,,,,,
226.286,594.5,80.094,20.03,100.507,17.12,,,69.357,,,,,,
226.818,595.0,80.096,20.03,100.51,17.095,,,70.082,,,,,,
227.353,595.5,80.095,20.03,100.503,17.07,,,70.79,,,,,,
227.883,596.0,80.098,20.03,100.5,17.045,,,71.492,,,,,,
228.406,596.5,80.099,20.032,100.503,17.02,,,72.257,,,,,,
228.937,597.0,80.094,20.031,100.507,16.995,,,72.974,,,,,,
229.481,597.5,80.088,20.029,100.51,16.968,,,73.764,,,,,,
229.978,598.0,80.096,20.031,100.518,16.945,,,74.427,,,,,,
230.537,598.5,80.092,20.03,100.527,16.919,,,75.178,,,,,,
231.042,599.0,80.094,20.031,100.532,16.902,,,75.67,,,,,,
231.558,599.5,80.091,20.031,100.536,16.88,,,76.309,,,,,,
232.091,600.0,80.094,20.03,100.54,16.853,,,77.104,,,,,,
232.616,600.5,80.094,20.028,100.549,16.829,,,77.803,,,,,,
233.157,601.0,80.097,20.029,100.559,16.807,,,78.388,,,,,,
233.679,601.5,80.094,20.03,100.567,16.783,,,79.056,,,,,,
234.206,602.0,80.094,20.03,100.575,16.761,,,79.695,,,,,,
234.753,602.5,80.096,20.03,100.583,16.738,,,80.353,,,,,,
235.298,603.0,80.095,20.028,100.584,16.716,,,80.963,,,,,,
235.804,603.5,80.096,20.03,100.587,16.695,,,81.58,,,,,,
236.3,604.0,80.095,20.031,100.593,16.675,,,82.14,,,,,,
236.821,604.5,80.096,20.032,100.6,16.652,,,82.764,,,,,,
237.335,605.0,80.096,20.031,100.604,16.632,,,83.346,,,,,,
237.841,605.5,80.094,20.031,100.605,16.614,,,83.87,,,,,,
238.362,606.0,80.092,20.03,100.609,16.593,,,84.465,,,,,,
238.9,606.5,80.093,20.032,100.616,16.573,,,85.038,,,,,,
239.433,607.0,80.094,20.029,100.621,16.549,,,85.693,,,,,,
239.975,607.5,80.09,20.03,100.623,16.53,,,86.194,,,,,,
240.493,608.0,80.093,20.032,100.634,16.508,,,86.766,,,,,,
241.07,608.5,80.097,20.032,100.637,16.487,,,87.371,,,,,,
241.55,609.0,80.092,20.031,100.641,16.471,,,87.805,,,,,,
242.057,609.5,80.092,20.03,100.646,16.451,,,88.381,,,,,,
242.575,610.0,80.093,20.03,100.65,16.43,,,88.908,,,,,,
243.111,610.5,80.094,20.031,100.654,16.412,,,89.413,,,,,,
243.588,611.0,80.098,20.03,100.659,16.396,,,89.808,,,,,,
244.128,611.5,80.096,20.032,100.658,16.374,,,90.393,,,,,,
244.649,612.0,80.099,20.031,100.659,16.356,,,90.912,,,,,,
245.187,612.5,80.096,20.031,100.663,16.337,,,91.405,,,,,,
245.76,613.0,80.098,20.031,100.666,16.319,,,91.894,,,,,,
246.272,613.5,80.098,20.032,100.67,16.299,,,92.413,,,,,,
246.76,614.0,80.095,20.032,100.671,16.281,,,92.909,,,,,,
247.259,614.5,80.096,20.03,100.675,16.262,,,93.405,,,,,,
247.779,615.0,80.095,20.03,100.679,16.241,,,93.974,,,,,,
248.318,615.5,80.093,20.032,100.679,16.217,,,94.621,,,,,,
248.826,616.0,80.094,20.032,100.683,16.197,,,95.187,,,,,,
249.366,616.5,80.095,20.031,100.692,16.18,,,95.647,,,,,,
249.872,617.0,80.096,20.03,100.699,16.157,,,96.295,,,,,,
250.393,617.5,80.093,20.032,100.707,16.136,,,96.884,,,,,,
250.894,618.0,80.095,20.031,100.707,16.116,,,97.405,,,,,,
251.439,618.5,80.096,20.03,100.711,16.089,,,98.143,,,,,,
251.92,619.0,80.098,20.031,100.714,16.071,,,98.61,,,,,,
252.418,619.5,80.098,20.029,100.722,16.05,,,99.188,,,,,,
252.936,620.0,80.099,20.031,100.731,16.026,,,99.877,,,,,,
253.451,620.5,80.099,20.03,100.736,16.005,,,100.434,,,,,,
254.031,621.0,80.095,20.031,100.739,15.981,,,101.105,,,,,,
254.538,621.5,80.096,20.031,100.741,15.954,,,101.856,,,,,,
255.044,622.0,80.094,20.031,100.748,15.928,,,102.575,,,,,,
255.528,622.5,80.096,20.03,100.755,15.905,,,103.221,,,,,,
256.07,623.0,80.097,20.032,100.767,15.879,,,103.97,,,,,,
256.623,623.5,80.096,20.031,100.781,15.852,,,104.717,,,,,,
257.141,624.0,80.099,20.031,100.788,15.825,,,105.51,,,,,,
257.657,624.5,80.098,20.03,100.795,15.796,,,106.35,,,,,,
258.173,625.0,80.096,20.029,100.804,15.769,,,107.106,,,,,,
258.682,625.5,80.095,20.03,100.815,15.742,,,107.907,,,,,,
259.177,626.0,80.094,20.031,100.826,15.714,,,108.713,,,,,,
259.696,626.5,80.097,20.03,100.839,15.687,,,109.494,,,,,,
260.193,627.0,80.094,20.031,100.848,15.657,,,110.364,,,,,,
260.701,627.5,80.094,20.03,100.857,15.626,,,111.277,,,,,,
261.19,628.0,80.095,20.029,100.867,15.598,,,112.108,,,,,,
261.671,628.5,80.095,20.03,100.877,15.568,,,112.989,,,,,,
262.195,629.0,80.097,20.031,100.892,15.537,,,113.923,,,,,,
262.722,629.5,80.096,20.03,100.9,15.508,,,114.759,,,,,,
263.251,630.0,80.101,20.029,100.912,15.475,,,115.765,,,,,,
263.771,630.5,80.1,20.031,100.924,15.444,,,116.699,,,,,,
264.281,631.0,80.096,20.029,100.933,15.414,,,117.63,,,,,,
264.783,631.5,80.095,20.03,100.94,15.383,,,118.59,,,,,,
265.284,632.0,80.095,20.03,100.952,15.354,,,119.501,,,,,,
265.792,632.5,80.095,20.031,100.961,15.324,,,120.405,,,,,,
266.325,633.0,80.099,20.031,100.967,15.292,,,121.399,,,,,,
266.83,633.5,80.098,20.031,100.977,15.266,,,122.217,,,,,,
267.394,634.0,80.096,20.031,100.989,15.233,,,123.254,,,,,,
267.894,634.5,80.097,20.032,101.005,15.203,,,124.23,,,,,,
268.372,635.0,80.095,20.031,101.011,15.175,,,125.085,,,,,,
268.934,635.5,80.098,20.03,101.021,15.145,,,126.079,,,,,,
269.434,636.0,80.095,20.031,101.031,15.116,,,126.998,,,,,,
269.902,636.5,80.094,20.029,101.039,15.091,,,127.807,,,,,,
270.415,637.0,80.096,20.031,101.046,15.066,,,128.613,,,,,,
270.95,637.5,80.095,20.028,101.06,15.039,,,129.5,,,,,,
271.469,638.0,80.1,20.03,101.069,15.012,,,130.417,,,,,,
272.02,638.5,80.1,20.031,101.074,14.988,,,131.252,,,,,,
272.482,639.0,80.1,20.03,101.082,14.969,,,131.931,,,,,,
272.976,639.5,80.091,20.029,101.084,14.946,,,132.683,,,,,,
273.514,640.0,80.095,20.028,101.087,14.927,,,133.398,,,,,,
274.04,640.5,80.092,20.03,101.092,14.91,,,133.993,,,,,,
274.587,641.0,80.095,20.03,101.097,14.893,,,134.632,,,,,,
275.067,641.5,80.1,20.031,101.102,14.88,,,135.148,,,,,,
275.598,642.0,80.093,20.031,101.106,14.869,,,135.579,,,,,,
276.108,642.5,80.095,20.031,101.108,14.863,,,135.911,,,,,,
276.611,643.0,80.098,20.03,101.107,14.852,,,136.364,,,,,,
277.12,643.5,80.096,20.03,101.104,14.847,,,136.667,,,,,,
277.63,644.0,80.098,20.032,101.102,14.838,,,137.042,,,,,,
278.14,644.5,80.095,20.029,101.101,14.837,,,137.245,,,,,,
278.644,645.0,80.095,20.03,101.101,14.842,,,137.266,,,,,,
279.157,645.5,80.096,20.029,101.098,14.848,,,137.243,,,,,,
279.652,646.0,80.098,20.03,101.091,14.849,,,137.392,,,,,,
280.177,646.5,80.097,20.031,101.082,14.857,,,137.33,,,,,,
280.7,647.0,80.097,20.03,101.071,14.869,,,137.131,,,,,,
281.198,647.5,80.094,20.029,101.057,14.883,,,136.891,,,,,,
281.678,648.0,80.097,20.031,101.046,14.9,,,136.524,,,,,,
282.193,648.5,80.099,20.032,101.035,14.919,,,136.135,,,,,,
282.695,649.0,80.095,20.031,101.024,14.941,,,135.639,,,,,,
283.193,649.5,80.096,20.032,101.011,14.965,,,135.093,,,,,,
283.715,650.0,80.098,20.032,100.991,14.992,,,134.444,,,,,,
284.233,650.5,80.098,20.03,100.972,15.025,,,133.612,,,,,,
284.725,651.0,80.095,20.031,100.957,15.06,,,132.722,,,,,,
285.236,651.5,80.094,20.031,100.937,15.098,,,131.772,,,,,,
285.755,652.0,80.096,20.032,100.917,15.138,,,130.729,,,,,,
286.25,652.5,80.098,20.031,100.9,15.181,,,129.595,,,,,,
286.756,653.0,80.095,20.032,100.879,15.226,,,128.389,,,,,,
287.283,653.5,80.096,20.033,100.853,15.276,,,127.007,,,,,,
287.789,654.0,80.097,20.032,100.823,15.329,,,125.56,,,,,,
288.277,654.5,80.095,20.032,100.793,15.382,,,124.086,,,,,,
288.788,655.0,80.095,20.033,100.766,15.44,,,122.469,,,,,,
289.315,655.5,80.1,20.032,100.736,15.505,,,120.658,,,,,,
289.825,656.0,80.096,20.031,100.709,15.568,,,118.849,,,,,,
290.325,656.5,80.096,20.031,100.68,15.636,,,116.917,,,,,,
290.798,657.0,80.097,20.03,100.648,15.701,,,115.053,,,,,,
291.274,657.5,80.095,20.031,100.615,15.766,,,113.175,,,,,,
291.774,658.0,80.097,20.031,100.581,15.84,,,111.068,,,,,,
292.282,658.5,80.099,20.031,100.547,15.916,,,108.846,,,,,,
292.75,659.0,80.095,20.03,100.515,15.992,,,106.667,,,,,,
293.251,659.5,80.094,20.029,100.483,16.072,,,104.325,,,,,,
293.801,660.0,80.098,20.03,100.444,16.159,,,101.782,,,,,,
294.286,660.5,80.097,20.031,100.406,16.243,,,99.338,,,,,,
294.756,661.0,80.097,20.03,100.369,16.323,,,96.984,,,,,,
295.258,661.5,80.095,20.031,100.326,16.408,,,94.468,,,,,,
295.764,662.0,80.094,20.032,100.286,16.496,,,91.903,,,,,,
296.238,662.5,80.094,20.031,100.249,16.577,,,89.519,,,,,,
296.702,663.0,80.096,20.03,100.213,16.658,,,87.164,,,,,,
297.189,663.5,80.1,20.03,100.176,16.743,,,84.663,,,,,,
297.703,664.0,80.096,20.031,100.136,16.834,,,81.98,,,,,,
298.215,664.5,80.096,20.032,100.097,16.922,,,79.39,,,,,,
298.712,665.0,80.097,20.03,100.06,17.009,,,76.821,,,,,,
299.202,665.5,80.096,20.031,100.024,17.097,,,74.256,,,,,,
299.687,666.0,80.097,20.033,99.989,17.18,,,71.819,,,,,,
300.174,666.5,80.095,20.031,99.958,17.261,,,69.475,,,,,,
300.665,667.0,80.097,20.03,99.927,17.342,,,67.108,,,,,,
301.109,667.5,80.1,20.03,99.9,17.413,,,65.023,,,,,,
301.639,668.0,80.098,20.03,99.864,17.496,,,62.595,,,,,,
302.146,668.5,80.097,20.029,99.838,17.574,,,60.294,,,,,,
302.633,669.0,80.097,20.031,99.812,17.648,,,58.152,,,,,,
303.109,669.5,80.099,20.032,99.79,17.716,,,56.172,,,,,,
303.605,670.0,80.1,20.031,99.769,17.785,,,54.142,,,,,,
304.089,670.5,80.097,20.033,99.749,17.856,,,52.09,,,,,,
304.556,671.0,80.097,20.031,99.736,17.913,,,50.44,,,,,,
305.031,671.5,80.1,20.032,99.718,17.97,,,48.776,,,,,,
305.551,672.0,80.096,20.033,99.704,18.035,,,46.903,,,,,,
306.045,672.5,80.095,20.032,99.691,18.09,,,45.269,,,,,,
306.52,673.0,80.098,20.03,99.686,18.144,,,43.742,,,,,,
307.043,673.5,80.096,20.031,99.673,18.199,,,42.169,,,,,,
307.508,674.0,80.101,20.032,99.667,18.247,,,40.799,,,,,,
308.03,674.5,80.096,20.031,99.661,18.297,,,39.373,,,,,,
308.493,675.0,80.096,20.032,99.656,18.338,,,38.176,,,,,,
308.956,675.5,80.094,20.032,99.653,18.375,,,37.133,,,,,,
309.468,676.0,80.092,20.03,99.649,18.415,,,35.959,,,,,,
309.955,676.5,80.098,20.033,99.645,18.451,,,34.92,,,,,,
310.405,677.0,80.093,20.031,99.646,18.486,,,33.897,,,,,,
310.912,677.5,80.098,20.031,99.648,18.517,,,32.983,,,,,,
311.43,678.0,80.1,20.031,99.65,18.55,,,32.029,,,,,,
311.911,678.5,80.092,20.031,99.651,18.58,,,31.13,,,,,,
312.472,679.0,80.098,20.032,99.65,18.612,,,30.127,,,,,,
312.936,679.5,80.096,20.032,99.647,18.636,,,29.429,,,,,,
313.405,680.0,80.098,20.03,99.647,18.659,,,28.721,,,,,,
313.867,680.5,80.095,20.032,99.648,18.678,,,28.149,,,,,,
314.345,681.0,80.093,20.032,99.649,18.699,,,27.538,,,,,,
314.843,681.5,80.097,20.03,99.648,18.72,,,26.909,,,,,,
315.325,682.0,80.096,20.03,99.647,18.739,,,26.321,,,,,,
315.813,682.5,80.094,20.031,99.642,18.758,,,25.743,,,,,,
316.31,683.0,80.097,20.032,99.637,18.777,,,25.133,,,,,,
316.805,683.5,80.098,20.033,99.631,18.795,,,24.578,,,,,,
317.318,684.0,80.099,20.033,99.627,18.812,,,24.026,,,,,,
317.827,684.5,80.097,20.033,99.626,18.826,,,23.605,,,,,,
318.311,685.0,80.095,20.032,99.621,18.84,,,23.165,,,,,,
318.794,685.5,80.095,20.031,99.614,18.852,,,22.782,,,,,,
319.301,686.0,80.097,20.032,99.608,18.867,,,22.331,,,,,,
319.77,686.5,80.097,20.032,99.603,18.88,,,21.902,,,,,,
320.246,687.0,80.097,20.033,99.597,18.893,,,21.514,,,,,,
320.775,687.5,80.098,20.032,99.59,18.904,,,21.152,,,,,,
321.308,688.0,80.094,20.031,99.582,18.914,,,20.844,,,,,,
321.8,688.5,80.093,20.032,99.576,18.924,,,20.546,,,,,,
322.276,689.0,80.096,20.032,99.566,18.934,,,20.258,,,,,,
322.736,689.5,80.095,20.031,99.554,18.944,,,19.948,,,,,,
323.2,690.0,80.094,20.032,99.544,18.952,,,19.678,,,,,,
323.712,690.5,80.096,20.032,99.535,18.96,,,19.443,,,,,,
324.232,691.0,80.093,20.031,99.525,18.97,,,19.12,,,,,,
324.717,691.5,80.093,20.031,99.516,18.98,,,18.808,,,,,,
325.2,692.0,80.095,20.032,99.512,18.989,,,18.555,,,,,,
325.71,692.5,80.096,20.03,99.507,18.997,,,18.3,,,,,,
326.223,693.0,80.094,20.031,99.503,19.007,,,18.008,,,,,,
326.729,693.5,80.093,20.032,99.5,19.01,,,17.885,,,,,,
327.232,694.0,80.095,20.033,99.497,19.016,,,17.697,,,,,,
327.752,694.5,80.095,20.03,99.498,19.026,,,17.405,,,,,,
328.253,695.0,80.094,20.031,99.5,19.034,,,17.2,,,,,,
328.762,695.5,80.094,20.031,99.501,19.041,,,16.989,,,,,,
329.256,696.0,80.094,20.031,99.503,19.048,,,16.758,,,,,,
329.722,696.5,80.096,20.031,99.504,19.055,,,16.534,,,,,,
330.212,697.0,80.098,20.03,99.505,19.063,,,16.304,,,,,,
330.746,697.5,80.095,20.03,99.505,19.071,,,16.083,,,,,,
331.271,698.0,80.091,20.031,99.508,19.076,,,15.947,,,,,,
331.757,698.5,80.095,20.031,99.511,19.083,,,15.74,,,,,,
332.246,699.0,80.097,20.031,99.515,19.088,,,15.59,,,,,,
332.758,699.5,80.095,20.032,99.522,19.093,,,15.426,,,,,,
333.259,700.0,80.097,20.032,99.526,19.102,,,15.151,,,,,,
333.718,700.5,80.096,20.032,99.528,19.108,,,14.97,,,,,,
334.194,701.0,80.096,20.031,99.533,19.113,,,14.821,,,,,,
334.724,701.5,80.096,20.031,99.538,19.118,,,14.685,,,,,,
335.247,702.0,80.095,20.032,99.539,19.124,,,14.53,,,,,,
335.796,702.5,80.096,20.031,99.542,19.131,,,14.304,,,,,,
336.328,703.0,80.094,20.031,99.546,19.138,,,14.095,,,,,,
336.861,703.5,80.095,20.031,99.549,19.143,,,13.942,,,,,,
337.424,704.0,80.099,20.032,99.553,19.15,,,13.738,,,,,,
337.921,704.5,80.096,20.032,99.549,19.154,,,13.64,,,,,,
338.43,705.0,80.099,20.03,99.551,19.159,,,13.472,,,,,,
338.927,705.5,80.096,20.031,99.553,19.161,,,13.431,,,,,,
339.462,706.0,80.099,20.032,99.553,19.166,,,13.273,,,,,,
339.997,706.5,80.095,20.032,99.557,19.178,,,12.908,,,,,,
340.482,707.0,80.096,20.032,99.561,19.181,,,12.774,,,,,,
340.985,707.5,80.094,20.031,99.557,19.187,,,12.628,,,,,,
341.513,708.0,80.098,20.032,99.561,19.191,,,12.498,,,,,,
342.034,708.5,80.095,20.031,99.56,19.196,,,12.324,,,,,,
342.554,709.0,80.094,20.035,99.562,19.203,,,12.126,,,,,,
343.079,709.5,80.094,20.031,99.563,19.203,,,12.095,,,,,,
343.558,710.0,80.099,20.033,99.563,19.211,,,11.877,,,,,,
344.096,710.5,80.094,20.032,99.56,19.214,,,11.826,,,,,,
344.586,711.0,80.095,20.03,99.558,19.217,,,11.711,,,,,,
345.118,711.5,80.1,20.032,99.558,19.222,,,11.568,,,,,,
345.653,712.0,80.095,20.03,99.561,19.228,,,11.419,,,,,,
346.17,712.5,80.094,20.03,99.56,19.232,,,11.286,,,,,,
346.689,713.0,80.096,20.031,99.554,19.236,,,11.147,,,,,,
347.203,713.5,80.097,20.032,99.551,19.243,,,10.932,,,,,,
347.728,714.0,80.099,20.032,99.549,19.246,,,10.806,,,,,,
348.237,714.5,80.097,20.031,99.549,19.25,,,10.691,,,,,,
348.757,715.0,80.095,20.03,99.551,19.254,,,10.547,,,,,,
349.298,715.5,80.093,20.031,99.553,19.258,,,10.42,,,,,,
349.777,716.0,80.09,20.032,99.554,19.263,,,10.27,,,,,,
350.266,716.5,80.095,20.031,99.55,19.268,,,10.119,,,,,,
350.811,717.0,80.099,20.031,99.546,19.273,,,9.963,,,,,,
351.323,717.5,80.096,20.031,99.545,19.276,,,9.885,,,,,,
351.816,718.0,80.094,20.031,99.548,19.28,,,9.747,,,,,,
352.359,718.5,80.095,20.032,99.547,19.286,,,9.588,,,,,,
352.881,719.0,80.097,20.032,99.545,19.291,,,9.43,,,,,,
353.405,719.5,80.095,20.031,99.545,19.294,,,9.332,,,,,,
353.888,720.0,80.098,20.033,99.54,19.299,,,9.152,,,,,,
354.381,720.5,80.097,20.031,99.541,19.304,,,9.0,,,,,,
354.928,721.0,80.093,20.029,99.541,19.305,,,8.944,,,,,,
355.425,721.5,80.099,20.031,99.54,19.309,,,8.794,,,,,,
356.007,722.0,80.095,20.032,99.541,19.313,,,8.642,,,,,,
356.502,722.5,80.097,20.03,99.548,19.319,,,8.452,,,,,,
357.042,723.0,80.098,20.032,99.543,19.322,,,8.355,,,,,,
357.51,723.5,80.096,20.032,99.544,19.327,,,8.181,,,,,,
358.037,724.0,80.092,20.031,99.547,19.332,,,8.004,,,,,,
358.549,724.5,80.092,20.032,99.546,19.333,,,7.927,,,,,,
359.08,725.0,80.094,20.032,99.547,19.337,,,7.806,,,,,,
359.598,725.5,80.097,20.03,99.543,19.339,,,7.735,,,,,,
360.117,726.0,80.097,20.03,99.539,19.341,,,7.668,,,,,,
360.613,726.5,80.1,20.031,99.541,19.348,,,7.458,,,,,,
361.139,727.0,80.099,20.033,99.538,19.351,,,7.365,,,,,,
361.673,727.5,80.093,20.032,99.535,19.354,,,7.262,,,,,,
362.192,728.0,80.095,20.031,99.537,19.355,,,7.238,,,,,,
362.701,728.5,80.095,20.032,99.538,19.359,,,7.135,,,,,,
363.226,729.0,80.094,20.033,99.54,19.362,,,7.058,,,,,,
363.741,729.5,80.094,20.033,99.541,19.365,,,6.924,,,,,,
364.245,730.0,80.095,20.032,99.543,19.37,,,6.758,,,,,,
364.765,730.5,80.094,20.032,99.546,19.375,,,6.627,,,,,,
365.284,731.0,80.094,20.031,99.547,19.377,,,6.56,,,,,,
365.795,731.5,80.096,20.031,99.548,19.38,,,6.427,,,,,,
366.331,732.0,80.094,20.03,99.548,19.38,,,6.415,,,,,,
366.862,732.5,80.095,20.03,99.546,19.38,,,6.419,,,,,,
367.396,733.0,80.098,20.032,99.547,19.382,,,6.324,,,,,,
367.914,733.5,80.099,20.03,99.545,19.386,,,6.183,,,,,,
368.438,734.0,80.098,20.032,99.543,19.391,,,6.027,,,,,,
368.941,734.5,80.094,20.032,99.546,19.394,,,5.955,,,,,,
369.443,735.0,80.095,20.031,99.544,19.396,,,5.883,,,,,,
369.98,735.5,80.093,20.034,99.545,19.403,,,5.658,,,,,,
370.465,736.0,80.095,20.03,99.548,19.403,,,5.646,,,,,,
371.016,736.5,80.096,20.031,99.552,19.405,,,5.577,,,,,,
371.48,737.0,80.093,20.029,99.557,19.405,,,5.594,,,,,,
372.043,737.5,80.098,20.031,99.56,19.406,,,5.551,,,,,,
372.528,738.0,80.093,20.031,99.562,19.413,,,5.322,,,,,,
373.049,738.5,80.096,20.032,99.567,19.412,,,5.346,,,,,,
373.537,739.0,80.096,20.03,99.569,19.414,,,5.306,,,,,,
374.097,739.5,80.096,20.03,99.576,19.417,,,5.225,,,,,,
374.579,740.0,80.096,20.03,99.579,19.413,,,5.335,,,,,,
375.095,740.5,80.095,20.03,99.579,19.417,,,5.176,,,,,,
375.64,741.0,80.099,20.03,99.582,19.418,,,5.156,,,,,,
376.146,741.5,80.095,20.029,99.582,19.418,,,5.175,,,,,,
376.608,742.0,80.095,20.032,99.582,19.42,,,5.116,,,,,,
377.151,742.5,80.097,20.031,99.583,19.423,,,5.016,,,,,,
377.665,743.0,80.095,20.031,99.582,19.427,,,4.92,,,,,,
378.178,743.5,80.096,20.03,99.581,19.431,,,4.794,,,,,,
378.688,744.0,80.095,20.03,99.58,19.432,,,4.743,,,,,,
379.211,744.5,80.096,20.03,99.578,19.435,,,4.675,,,,,,
379.687,745.0,80.099,20.031,99.581,19.435,,,4.673,,,,,,
380.152,745.5,80.098,20.031,99.583,19.434,,,4.715,,,,,,
380.665,746.0,80.095,20.032,99.581,19.44,,,4.517,,,,,,
381.223,746.5,80.093,20.033,99.583,19.445,,,4.346,,,,,,
381.738,747.0,80.096,20.032,99.587,19.447,,,4.298,,,,,,
382.255,747.5,80.098,20.031,99.59,19.444,,,4.387,,,,,,
382.789,748.0,80.095,20.031,99.591,19.443,,,4.408,,,,,,
383.311,748.5,80.095,20.03,99.592,19.446,,,4.293,,,,,,
383.828,749.0,80.096,20.031,99.596,19.451,,,4.137,,,,,,
384.322,749.5,80.096,20.032,99.601,19.453,,,4.077,,,,,,
384.834,750.0,80.095,20.032,99.6,19.455,,,3.992,,,,,,
385.3,750.5,80.095,20.033,99.6,19.455,,,3.986,,,,,,
385.829,751.0,80.097,20.032,99.601,19.455,,,4.02,,,,,,
386.337,751.5,80.098,20.031,99.601,19.458,,,3.928,,,,,,
386.889,752.0,80.096,20.03,99.599,19.463,,,3.782,,,,,,
387.434,752.5,80.097,20.032,99.599,19.463,,,3.794,,,,,,
387.903,753.0,80.098,20.033,99.599,19.464,,,3.818,,,,,,
388.436,753.5,80.098,20.032,99.602,19.464,,,3.804,,,,,,
388.918,754.0,80.097,20.03,99.6,19.467,,,3.705,,,,,,
389.382,754.5,80.095,20.033,99.598,19.471,,,3.59,,,,,,
390.002,755.0,80.096,20.031,99.598,19.468,,,3.691,,,,,,
390.481,755.5,80.098,20.032,99.598,19.467,,,3.697,,,,,,
390.978,756.0,80.094,20.031,99.6,19.469,,,3.671,,,,,,
391.539,756.5,80.098,20.032,99.599,19.469,,,3.68,,,,,,
392.057,757.0,80.093,20.033,99.597,19.472,,,3.557,,,,,,
392.565,757.5,80.098,20.03,99.599,19.474,,,3.497,,,,,,
393.071,758.0,80.098,20.033,99.599,19.476,,,3.455,,,,,,
393.533,758.5,80.095,20.031,99.596,19.475,,,3.491,,,,,,
394.093,759.0,80.101,20.03,99.595,19.474,,,3.538,,,,,,
394.583,759.5,80.096,20.031,99.595,19.474,,,3.558,,,,,,
395.074,760.0,80.096,20.03,99.595,19.478,,,3.439,,,,,,
395.56,760.5,80.094,20.03,99.593,19.479,,,3.403,,,,,,
396.07,761.0,80.093,20.028,99.589,19.481,,,3.325,,,,,,
396.592,761.5,80.097,20.031,99.592,19.483,,,3.29,,,,,,
397.079,762.0,80.099,20.032,99.593,19.483,,,3.3,,,,,,
397.61,762.5,80.101,20.031,99.59,19.485,,,3.216,,,,,,
398.152,763.0,80.096,20.032,99.59,19.482,,,3.296,,,,,,
398.68,763.5,80.095,20.03,99.592,19.484,,,3.226,,,,,,
399.167,764.0,80.095,20.03,99.595,19.484,,,3.215,,,,,,
399.649,764.5,80.093,20.032,99.594,19.488,,,3.11,,,,,,
400.154,765.0,80.096,20.032,99.594,19.488,,,3.084,,,,,,
400.656,765.5,80.1,20.031,99.597,19.487,,,3.112,,,,,,
401.182,766.0,80.097,20.032,99.598,19.487,,,3.104,,,,,,
401.705,766.5,80.092,20.032,99.594,19.492,,,2.946,,,,,,
402.185,767.0,80.094,20.032,99.593,19.492,,,2.932,,,,,,
402.679,767.5,80.094,20.031,99.592,19.491,,,2.94,,,,,,
403.195,768.0,80.1,20.031,99.588,19.492,,,2.934,,,,,,
403.725,768.5,80.098,20.031,99.582,19.493,,,2.901,,,,,,
404.23,769.0,80.097,20.032,99.578,19.497,,,2.776,,,,,,
404.712,769.5,80.095,20.031,99.579,19.499,,,2.713,,,,,,
405.222,770.0,80.096,20.032,99.58,19.499,,,2.684,,,,,,
405.746,770.5,80.096,20.032,99.579,19.502,,,2.594,,,,,,
406.284,771.0,80.097,20.032,99.577,19.504,,,2.532,,,,,,
