Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
188.66,621.5,80.094,20.03,99.448,18.678,,,206.792,,,,,,
189.121,622.0,80.094,20.031,99.468,18.567,,,222.381,,,,,,
189.617,622.5,80.092,20.028,99.51,18.449,,,239.432,,,,,,
190.067,623.0,80.094,20.028,99.583,18.344,,,254.754,,,,,,
190.477,623.5,80.095,20.031,99.681,18.256,,,268.074,,,,,,
190.9,624.0,80.093,20.029,99.799,18.173,,,280.699,,,,,,
191.32,624.5,80.09,20.029,99.91,18.096,,,292.443,,,,,,
191.72,625.0,80.092,20.03,100.002,18.029,,,302.654,,,,,,
192.107,625.5,80.094,20.031,100.078,17.97,,,311.808,,,,,,
192.504,626.0,80.092,20.032,100.143,17.912,,,320.676,,,,,,
192.934,626.5,80.09,20.031,100.195,17.857,,,329.13,,,,,,
193.319,627.0,80.093,20.03,100.234,17.814,,,335.852,,,,,,
193.703,627.5,80.093,20.029,100.264,17.773,,,342.074,,,,,,
194.094,628.0,80.093,20.029,100.283,17.734,,,347.901,,,,,,
194.498,628.5,80.098,20.031,100.286,17.7,,,352.984,,,,,,
194.897,629.0,80.095,20.03,100.25,17.674,,,357.038,,,,,,
195.287,629.5,80.097,20.03,100.183,17.653,,,360.256,,,,,,
195.674,630.0,80.097,20.03,100.096,17.632,,,363.361,,,,,,
196.066,630.5,80.092,20.03,99.999,17.61,,,366.542,,,,,,
196.466,631.0,80.089,20.029,99.899,17.594,,,369.01,,,,,,
196.846,631.5,80.088,20.029,99.813,17.58,,,371.198,,,,,,
197.215,632.0,80.09,20.03,99.734,17.567,,,373.093,,,,,,
197.592,632.5,80.094,20.031,99.657,17.554,,,374.827,,,,,,
198.026,633.0,80.093,20.031,99.573,17.542,,,376.596,,,,,,
198.394,633.5,80.095,20.029,99.509,17.533,,,377.903,,,,,,
198.793,634.0,80.093,20.03,99.45,17.524,,,379.154,,,,,,
199.206,634.5,80.093,20.03,99.405,17.516,,,380.326,,,,,,
199.607,635.0,80.095,20.031,99.379,17.509,,,381.368,,,,,,
199.972,635.5,80.098,20.029,99.373,17.503,,,382.232,,,,,,
200.367,636.0,80.094,20.03,99.388,17.499,,,382.623,,,,,,
200.741,636.5,80.092,20.031,99.415,17.496,,,382.926,,,,,,
201.114,637.0,80.093,20.03,99.452,17.493,,,383.231,,,,,,
201.509,637.5,80.091,20.03,99.503,17.489,,,383.595,,,,,,
201.905,638.0,80.09,20.03,99.568,17.487,,,383.806,,,,,,
202.298,638.5,80.092,20.029,99.642,17.482,,,384.363,,,,,,
202.686,639.0,80.093,20.029,99.722,17.478,,,384.88,,,,,,
203.072,639.5,80.093,20.029,99.806,17.475,,,385.084,,,,,,
203.471,640.0,80.096,20.028,99.893,17.477,,,384.587,,,,,,
203.845,640.5,80.093,20.03,99.966,17.473,,,384.944,,,,,,
204.241,641.0,80.092,20.031,100.033,17.47,,,385.189,,,,,,
204.641,641.5,80.094,20.031,100.088,17.468,,,385.321,,,,,,
205.02,642.0,80.095,20.03,100.127,17.467,,,385.452,,,,,,
205.411,642.5,80.097,20.029,100.152,17.469,,,385.064,,,,,,
205.813,643.0,80.097,20.03,100.166,17.471,,,384.922,,,,,,
206.216,643.5,80.096,20.03,100.172,17.471,,,385.006,,,,,,
206.629,644.0,80.094,20.03,100.17,17.47,,,385.257,,,,,,
207.063,644.5,80.091,20.029,100.16,17.47,,,385.468,,,,,,
207.459,645.0,80.09,20.032,100.15,17.473,,,384.995,,,,,,
207.871,645.5,80.093,20.031,100.139,17.472,,,385.105,,,,,,
208.289,646.0,80.095,20.03,100.129,17.474,,,385.056,,,,,,
208.712,646.5,80.096,20.03,100.118,17.478,,,384.755,,,,,,
209.123,647.0,80.096,20.029,100.108,17.482,,,384.439,,,,,,
209.501,647.5,80.093,20.03,100.1,17.484,,,384.41,,,,,,
209.942,648.0,80.086,20.029,100.096,17.491,,,383.705,,,,,,
210.406,648.5,80.091,20.027,100.094,17.491,,,383.956,,,,,,
210.819,649.0,80.092,20.029,100.093,17.497,,,383.274,,,,,,
211.252,649.5,80.092,20.031,100.09,17.503,,,382.606,,,,,,
211.691,650.0,80.094,20.03,100.088,17.505,,,382.394,,,,,,
212.107,650.5,80.096,20.029,100.087,17.507,,,382.266,,,,,,
212.53,651.0,80.095,20.029,100.087,17.513,,,381.642,,,,,,
212.939,651.5,80.094,20.031,100.087,17.516,,,381.227,,,,,,
213.379,652.0,80.093,20.031,100.089,17.522,,,380.322,,,,,,
213.827,652.5,80.09,20.03,100.092,17.527,,,379.556,,,,,,
214.266,653.0,80.092,20.031,100.095,17.531,,,378.809,,,,,,
214.703,653.5,80.093,20.032,100.096,17.534,,,377.994,,,,,,
215.152,654.0,80.092,20.031,100.096,17.539,,,376.823,,,,,,
215.611,654.5,80.094,20.031,100.097,17.547,,,375.126,,,,,,
216.048,655.0,80.092,20.031,100.102,17.552,,,373.904,,,,,,
216.489,655.5,80.093,20.03,100.111,17.555,,,373.262,,,,,,
216.919,656.0,80.098,20.031,100.119,17.56,,,372.128,,,,,,
217.381,656.5,80.097,20.031,100.128,17.565,,,371.17,,,,,,
217.856,657.0,80.094,20.03,100.136,17.571,,,369.896,,,,,,
218.315,657.5,80.092,20.03,100.142,17.574,,,369.16,,,,,,
218.782,658.0,80.094,20.031,100.147,17.577,,,368.616,,,,,,
219.253,658.5,80.094,20.03,100.157,17.582,,,367.907,,,,,,
219.733,659.0,80.092,20.031,100.168,17.59,,,367.039,,,,,,
220.234,659.5,80.093,20.03,100.178,17.598,,,366.386,,,,,,
220.733,660.0,80.095,20.029,100.184,17.605,,,365.924,,,,,,
221.208,660.5,80.093,20.031,100.185,17.613,,,365.203,,,,,,
221.676,661.0,80.09,20.032,100.185,17.623,,,364.249,,,,,,
222.156,661.5,80.092,20.031,100.181,17.635,,,363.004,,,,,,
222.643,662.0,80.095,20.03,100.177,17.649,,,361.632,,,,,,
223.172,662.5,80.095,20.03,100.172,17.664,,,360.027,,,,,,
223.642,663.0,80.094,20.031,100.169,17.681,,,358.065,,,,,,
224.142,663.5,80.092,20.03,100.161,17.7,,,355.598,,,,,,
224.664,664.0,80.093,20.031,100.148,17.721,,,352.663,,,,,,
225.141,664.5,80.093,20.03,100.135,17.738,,,350.046,,,,,,
225.641,665.0,80.093,20.031,100.119,17.758,,,346.979,,,,,,
226.135,665.5,80.091,20.031,100.105,17.771,,,344.829,,,,,,
226.626,666.0,80.094,20.03,100.093,17.782,,,342.791,,,,,,
227.141,666.5,80.092,20.03,100.083,17.792,,,340.822,,,,,,
227.679,667.0,80.095,20.031,100.074,17.796,,,339.746,,,,,,
228.188,667.5,80.092,20.032,100.065,17.798,,,338.955,,,,,,
228.705,668.0,80.091,20.03,100.06,17.798,,,338.733,,,,,,
229.237,668.5,80.092,20.03,100.059,17.795,,,338.97,,,,,,
229.735,669.0,80.091,20.03,100.058,17.793,,,339.033,,,,,,
230.211,669.5,80.092,20.029,100.064,17.796,,,338.634,,,,,,
230.763,670.0,80.095,20.03,100.082,17.796,,,338.499,,,,,,
231.346,670.5,80.092,20.029,100.108,17.794,,,338.866,,,,,,
231.873,671.0,80.092,20.028,100.128,17.795,,,338.987,,,,,,
232.412,671.5,80.094,20.03,100.144,17.799,,,338.437,,,,,,
232.985,672.0,80.09,20.031,100.16,17.806,,,337.473,,,,,,
233.503,672.5,80.094,20.029,100.175,17.811,,,336.584,,,,,,
234.023,673.0,80.094,20.032,100.187,17.822,,,334.919,,,,,,
234.633,673.5,80.093,20.031,100.198,17.825,,,334.608,,,,,,
235.207,674.0,80.092,20.03,100.199,17.833,,,333.47,,,,,,
235.754,674.5,80.087,20.03,100.184,17.844,,,331.895,,,,,,
236.285,675.0,80.086,20.03,100.161,17.855,,,330.303,,,,,,
236.813,675.5,80.09,20.029,100.138,17.862,,,329.037,,,,,,
237.392,676.0,80.094,20.029,100.113,17.87,,,327.48,,,,,,
237.953,676.5,80.092,20.033,100.086,17.877,,,326.269,,,,,,
238.532,677.0,80.094,20.031,100.055,17.881,,,325.522,,,,,,
239.105,677.5,80.092,20.029,100.023,17.886,,,324.786,,,,,,
239.686,678.0,80.09,20.03,99.997,17.896,,,323.629,,,,,,
240.219,678.5,80.092,20.031,99.979,17.904,,,322.726,,,,,,
240.807,679.0,80.092,20.03,99.975,17.915,,,321.38,,,,,,
241.406,679.5,80.093,20.031,99.978,17.927,,,319.958,,,,,,
242.02,680.0,80.094,20.03,99.988,17.942,,,318.344,,,,,,
242.603,680.5,80.097,20.03,100.004,17.956,,,316.752,,,,,,
243.176,681.0,80.096,20.031,100.027,17.971,,,315.264,,,,,,
243.714,681.5,80.09,20.03,100.046,17.986,,,313.426,,,,,,
244.262,682.0,80.089,20.031,100.062,17.999,,,311.557,,,,,,
244.89,682.5,80.091,20.03,100.079,18.013,,,309.382,,,,,,
245.472,683.0,80.094,20.031,100.088,18.027,,,307.218,,,,,,
246.075,683.5,80.089,20.03,100.09,18.038,,,305.295,,,,,,
246.663,684.0,80.092,20.03,100.092,18.05,,,303.308,,,,,,
247.305,684.5,80.094,20.03,100.09,18.059,,,301.231,,,,,,
247.944,685.0,80.092,20.031,100.082,18.071,,,298.902,,,,,,
248.571,685.5,80.093,20.028,100.076,18.082,,,296.422,,,,,,
249.2,686.0,80.092,20.031,100.079,18.092,,,294.453,,,,,,
249.829,686.5,80.094,20.031,100.08,18.102,,,292.628,,,,,,
250.461,687.0,80.097,20.029,100.078,18.108,,,291.914,,,,,,
251.04,687.5,80.093,20.03,100.074,18.112,,,291.509,,,,,,
251.626,688.0,80.094,20.029,100.068,18.12,,,290.584,,,,,,
252.274,688.5,80.092,20.031,100.068,18.132,,,289.505,,,,,,
252.872,689.0,80.095,20.03,100.073,18.146,,,288.269,,,,,,
253.465,689.5,80.093,20.03,100.087,18.162,,,286.908,,,,,,
254.083,690.0,80.093,20.029,100.1,18.182,,,285.02,,,,,,
254.647,690.5,80.092,20.032,100.102,18.207,,,281.948,,,,,,
255.187,691.0,80.094,20.032,100.098,18.225,,,279.631,,,,,,
255.752,691.5,80.094,20.03,100.086,18.248,,,276.67,,,,,,
256.324,692.0,80.091,20.03,100.074,18.278,,,272.027,,,,,,
256.911,692.5,80.095,20.03,100.06,18.314,,,266.067,,,,,,
257.478,693.0,80.095,20.029,100.045,18.344,,,261.151,,,,,,
258.014,693.5,80.092,20.03,100.026,18.368,,,257.602,,,,,,
258.577,694.0,80.093,20.031,100.001,18.395,,,253.365,,,,,,
259.195,694.5,80.094,20.029,99.974,18.419,,,249.719,,,,,,
259.784,695.0,80.092,20.029,99.957,18.439,,,246.938,,,,,,
260.433,695.5,80.094,20.029,99.953,18.453,,,245.161,,,,,,
261.113,696.0,80.092,20.032,99.956,18.461,,,244.371,,,,,,
261.948,696.5,80.094,20.029,99.968,18.471,,,244.68,,,,,,
262.783,697.0,80.09,20.03,99.988,18.487,,,243.342,,,,,,
263.489,697.5,80.088,20.031,100.011,18.504,,,241.448,,,,,,
264.127,698.0,80.093,20.03,100.039,18.528,,,238.522,,,,,,
264.771,698.5,80.092,20.028,100.068,18.56,,,234.299,,,,,,
265.322,699.0,80.092,20.029,100.084,18.593,,,229.617,,,,,,
265.945,699.5,80.094,20.033,100.093,18.632,,,223.433,,,,,,
266.593,700.0,80.097,20.031,100.088,18.675,,,216.212,,,,,,
267.285,700.5,80.093,20.031,100.076,18.714,,,208.989,,,,,,
267.9,701.0,80.096,20.029,100.057,18.744,,,203.316,,,,,,
268.644,701.5,80.09,20.031,100.021,18.765,,,199.153,,,,,,
269.334,702.0,80.092,20.029,99.973,18.775,,,197.061,,,,,,
270.102,702.5,80.097,20.03,99.923,18.791,,,194.695,,,,,,
270.659,703.0,80.094,20.031,99.899,18.809,,,192.585,,,,,,
271.115,703.5,80.092,20.03,99.882,18.833,,,189.829,,,,,,
271.676,704.0,80.091,20.028,99.864,18.881,,,184.229,,,,,,
272.275,704.5,80.093,20.028,99.865,18.947,,,176.471,,,,,,
272.847,705.0,80.092,20.031,99.889,19.023,,,166.974,,,,,,
273.381,705.5,80.09,20.031,99.904,19.104,,,156.448,,,,,,
274.024,706.0,80.095,20.028,99.91,19.205,,,143.084,,,,,,
274.787,706.5,80.094,20.03,99.912,19.318,,,126.957,,,,,,
276.654,707.0,80.093,20.032,99.894,19.558,,,91.701,,,,,,
277.888,707.5,80.094,20.031,99.812,19.686,,,72.561,,,,,,
278.654,708.0,80.09,20.031,99.771,19.745,,,63.736,,,,,,
279.623,708.5,80.093,20.03,99.739,19.808,,,54.436,,,,,,
280.429,709.0,80.094,20.031,99.705,19.852,,,47.926,,,,,,
281.256,709.5,80.098,20.031,99.689,19.886,,,42.732,,,,,,
282.055,710.0,80.094,20.03,99.704,19.914,,,38.512,,,,,,
282.995,710.5,80.093,20.028,99.76,19.946,,,33.738,,,,,,
283.856,711.0,80.096,20.028,99.821,19.97,,,30.02,,,,,,
284.743,711.5,80.095,20.031,99.874,19.987,,,27.488,,,,,,
285.583,712.0,80.089,20.032,99.893,20.003,,,24.837,,,,,,
286.479,712.5,80.091,20.029,99.875,20.017,,,22.754,,,,,,
287.379,713.0,80.094,20.029,99.804,20.026,,,21.336,,,,,,
288.276,713.5,80.094,20.031,99.694,20.037,,,19.777,,,,,,
289.138,714.0,80.092,20.031,99.589,20.043,,,18.901,,,,,,
289.944,714.5,80.094,20.03,99.509,20.049,,,17.811,,,,,,
290.778,715.0,80.095,20.03,99.469,20.056,,,16.695,,,,,,
291.549,715.5,80.091,20.028,99.454,20.061,,,15.998,,,,,,
292.32,716.0,80.096,20.031,99.445,20.066,,,15.202,,,,,,
293.165,716.5,80.093,20.029,99.442,20.07,,,14.639,,,,,,
293.885,717.0,80.09,20.031,99.438,20.075,,,13.828,,,,,,
294.687,717.5,80.092,20.03,99.439,20.078,,,13.287,,,,,,
295.472,718.0,80.086,20.026,99.437,20.083,,,12.716,,,,,,
296.224,718.5,80.09,20.03,99.431,20.08,,,13.016,,,,,,
297.003,719.0,80.094,20.031,99.43,20.084,,,12.391,,,,,,
297.764,719.5,80.094,20.03,99.43,20.092,,,11.373,,,,,,
298.496,720.0,80.095,20.028,99.431,20.091,,,11.484,,,,,,
299.183,720.5,80.091,20.029,99.432,20.091,,,11.619,,,,,,
299.944,721.0,80.091,20.03,99.433,20.091,,,11.572,,,,,,
300.636,721.5,80.092,20.029,99.435,20.097,,,10.679,,,,,,
301.394,722.0,80.089,20.031,99.438,20.097,,,10.631,,,,,,
302.074,722.5,80.096,20.032,99.44,20.1,,,10.108,,,,,,
302.766,723.0,80.096,20.03,99.441,20.098,,,10.544,,,,,,
303.441,723.5,80.096,20.03,99.441,20.101,,,10.142,,,,,,
304.096,724.0,80.092,20.03,99.442,20.101,,,9.954,,,,,,
304.827,724.5,80.091,20.031,99.44,20.1,,,10.166,,,,,,
305.535,725.0,80.091,20.028,99.442,20.103,,,9.723,,,,,,
306.147,725.5,80.094,20.032,99.445,20.103,,,9.78,,,,,,
306.79,726.0,80.094,20.028,99.445,20.1,,,10.152,,,,,,
307.429,726.5,80.096,20.03,99.442,20.103,,,9.813,,,,,,
308.056,727.0,80.092,20.03,99.444,20.106,,,9.18,,,,,,
308.725,727.5,80.094,20.031,99.445,20.108,,,8.94,,,,,,
309.357,728.0,80.092,20.03,99.445,20.108,,,8.938,,,,,,
309.975,728.5,80.096,20.03,99.448,20.109,,,8.798,,,,,,
310.68,729.0,80.095,20.03,99.447,20.109,,,8.832,,,,,,
311.274,729.5,80.092,20.028,99.446,20.109,,,8.744,,,,,,
311.822,730.0,80.094,20.03,99.445,20.11,,,8.738,,,,,,
312.439,730.5,80.095,20.029,99.447,20.11,,,8.688,,,,,,
313.1,731.0,80.089,20.03,99.446,20.11,,,8.635,,,,,,
313.672,731.5,80.094,20.029,99.444,20.112,,,8.487,,,,,,
314.306,732.0,80.091,20.03,99.443,20.112,,,8.566,,,,,,
314.948,732.5,80.095,20.031,99.44,20.112,,,8.544,,,,,,
315.532,733.0,80.093,20.029,99.439,20.113,,,8.365,,,,,,
316.112,733.5,80.093,20.03,99.44,20.112,,,8.523,,,,,,
316.688,734.0,80.096,20.031,99.441,20.11,,,8.759,,,,,,
317.268,734.5,80.096,20.032,99.441,20.108,,,9.075,,,,,,
317.885,735.0,80.092,20.031,99.441,20.111,,,8.653,,,,,,
318.462,735.5,80.094,20.029,99.441,20.114,,,8.226,,,,,,
319.037,736.0,80.092,20.027,99.44,20.113,,,8.422,,,,,,
319.639,736.5,80.097,20.03,99.44,20.11,,,8.827,,,,,,
320.163,737.0,80.096,20.03,99.441,20.112,,,8.515,,,,,,
320.743,737.5,80.096,20.029,99.441,20.112,,,8.5,,,,,,
321.388,738.0,80.092,20.03,99.44,20.109,,,9.049,,,,,,
321.943,738.5,80.096,20.032,99.438,20.107,,,9.265,,,,,,
322.481,739.0,80.093,20.03,99.438,20.11,,,8.891,,,,,,
323.039,739.5,80.095,20.03,99.439,20.108,,,9.072,,,,,,
323.592,740.0,80.091,20.03,99.438,20.11,,,8.837,,,,,,
324.162,740.5,80.091,20.031,99.439,20.112,,,8.369,,,,,,
324.697,741.0,80.092,20.03,99.44,20.112,,,8.411,,,,,,
325.217,741.5,80.093,20.03,99.441,20.112,,,8.439,,,,,,
325.754,742.0,80.095,20.029,99.44,20.112,,,8.372,,,,,,
326.279,742.5,80.093,20.029,99.44,20.113,,,8.246,,,,,,
326.829,743.0,80.094,20.03,99.44,20.114,,,7.977,,,,,,
327.42,743.5,80.096,20.029,99.438,20.114,,,8.05,,,,,,
327.954,744.0,80.091,20.031,99.438,20.115,,,8.05,,,,,,
328.49,744.5,80.093,20.03,99.439,20.115,,,7.988,,,,,,
329.069,745.0,80.095,20.032,99.438,20.116,,,7.888,,,,,,
329.598,745.5,80.09,20.029,99.435,20.117,,,7.7,,,,,,
330.138,746.0,80.092,20.03,99.432,20.119,,,7.492,,,,,,
330.651,746.5,80.094,20.03,99.431,20.122,,,7.043,,,,,,
331.194,747.0,80.093,20.031,99.432,20.122,,,6.824,,,,,,
331.71,747.5,80.093,20.03,99.431,20.121,,,6.912,,,,,,
332.252,748.0,80.091,20.028,99.432,20.12,,,7.059,,,,,,
332.796,748.5,80.092,20.027,99.432,20.119,,,7.191,,,,,,
333.384,749.0,80.092,20.029,99.432,20.118,,,7.352,,,,,,
333.902,749.5,80.094,20.031,99.432,20.119,,,7.373,,,,,,
334.415,750.0,80.095,20.03,99.433,20.116,,,7.845,,,,,,
334.925,750.5,80.092,20.031,99.432,20.116,,,7.877,,,,,,
335.485,751.0,80.089,20.029,99.433,20.118,,,7.459,,,,,,
336.033,751.5,80.09,20.032,99.432,20.122,,,6.962,,,,,,
336.536,752.0,80.091,20.031,99.431,20.12,,,7.321,,,,,,
337.1,752.5,80.095,20.03,99.43,20.117,,,7.776,,,,,,
337.628,753.0,80.097,20.029,99.428,20.12,,,7.24,,,,,,
338.126,753.5,80.096,20.03,99.428,20.122,,,6.984,,,,,,
338.656,754.0,80.095,20.03,99.428,20.124,,,6.542,,,,,,
339.162,754.5,80.095,20.03,99.43,20.123,,,6.642,,,,,,
339.671,755.0,80.094,20.028,99.432,20.122,,,6.824,,,,,,
340.177,755.5,80.093,20.03,99.433,20.121,,,6.982,,,,,,
340.685,756.0,80.097,20.031,99.434,20.12,,,7.043,,,,,,
341.222,756.5,80.093,20.029,99.435,20.121,,,6.829,,,,,,
341.706,757.0,80.095,20.028,99.436,20.122,,,6.786,,,,,,
342.206,757.5,80.097,20.03,99.435,20.122,,,6.691,,,,,,
342.717,758.0,80.093,20.03,99.434,20.123,,,6.639,,,,,,
343.206,758.5,80.095,20.03,99.433,20.123,,,6.624,,,,,,
343.731,759.0,80.096,20.031,99.431,20.124,,,6.562,,,,,,
344.23,759.5,80.094,20.031,99.43,20.126,,,6.321,,,,,,
344.709,760.0,80.093,20.032,99.429,20.127,,,6.197,,,,,,
345.194,760.5,80.093,20.031,99.428,20.126,,,6.37,,,,,,
345.71,761.0,80.093,20.03,99.428,20.127,,,6.39,,,,,,
346.208,761.5,80.093,20.03,99.427,20.127,,,6.471,,,,,,
346.693,762.0,80.094,20.03,99.429,20.125,,,6.731,,,,,,
347.189,762.5,80.093,20.031,99.432,20.125,,,6.904,,,,,,
347.678,763.0,80.094,20.032,99.434,20.126,,,6.711,,,,,,
348.174,763.5,80.092,20.031,99.435,20.125,,,6.992,,,,,,
348.698,764.0,80.091,20.03,99.437,20.124,,,6.998,,,,,,
349.176,764.5,80.09,20.03,99.435,20.126,,,6.76,,,,,,
349.704,765.0,80.091,20.029,99.432,20.126,,,6.701,,,,,,
350.232,765.5,80.094,20.029,99.432,20.127,,,6.553,,,,,,
350.724,766.0,80.095,20.031,99.431,20.129,,,6.111,,,,,,
351.21,766.5,80.095,20.03,99.43,20.13,,,6.15,,,,,,
351.7,767.0,80.095,20.03,99.429,20.129,,,6.277,,,,,,
352.182,767.5,80.093,20.03,99.426,20.131,,,5.996,,,,,,
352.665,768.0,80.095,20.031,99.425,20.133,,,5.694,,,,,,
353.154,768.5,80.093,20.03,99.426,20.131,,,5.9,,,,,,
353.657,769.0,80.093,20.029,99.427,20.132,,,5.862,,,,,,
354.162,769.5,80.089,20.03,99.427,20.133,,,5.693,,,,,,
354.661,770.0,80.094,20.03,99.429,20.131,,,5.813,,,,,,
355.154,770.5,80.093,20.03,99.43,20.129,,,6.035,,,,,,
355.67,771.0,80.092,20.031,99.43,20.129,,,6.0,,,,,,
356.195,771.5,80.093,20.03,99.431,20.131,,,5.706,,,,,,
356.702,772.0,80.094,20.029,99.432,20.132,,,5.593,,,,,,
357.185,772.5,80.096,20.03,99.434,20.133,,,5.526,,,,,,
357.639,773.0,80.096,20.03,99.433,20.132,,,5.679,,,,,,
358.132,773.5,80.094,20.028,99.433,20.131,,,5.776,,,,,,
358.622,774.0,80.096,20.028,99.433,20.132,,,5.675,,,,,,
359.102,774.5,80.097,20.029,99.431,20.135,,,5.182,,,,,,
359.632,775.0,80.096,20.031,99.428,20.135,,,5.2,,,,,,
360.109,775.5,80.096,20.031,99.424,20.136,,,5.225,,,,,,
360.569,776.0,80.089,20.029,99.423,20.135,,,5.39,,,,,,
361.076,776.5,80.093,20.032,99.422,20.136,,,5.245,,,,,,
361.569,777.0,80.096,20.031,99.419,20.134,,,5.371,,,,,,
362.073,777.5,80.092,20.031,99.417,20.133,,,5.479,,,,,,
362.615,778.0,80.094,20.031,99.418,20.134,,,5.52,,,,,,
363.118,778.5,80.091,20.031,99.415,20.134,,,5.453,,,,,,
363.632,779.0,80.094,20.031,99.412,20.139,,,4.791,,,,,,
364.136,779.5,80.094,20.032,99.411,20.14,,,4.538,,,,,,
364.606,780.0,80.093,20.031,99.412,20.139,,,4.635,,,,,,
365.082,780.5,80.092,20.032,99.412,20.137,,,4.921,,,,,,
365.567,781.0,80.093,20.031,99.412,20.136,,,4.956,,,,,,
366.083,781.5,80.096,20.033,99.412,20.139,,,4.721,,,,,,
366.578,782.0,80.098,20.031,99.413,20.139,,,4.825,,,,,,
367.067,782.5,80.091,20.031,99.412,20.142,,,4.167,,,,,,
367.567,783.0,80.099,20.03,99.41,20.142,,,4.126,,,,,,
368.045,783.5,80.092,20.032,99.411,20.14,,,4.27,,,,,,
368.543,784.0,80.093,20.031,99.41,20.145,,,3.625,,,,,,
369.017,784.5,80.098,20.032,99.412,20.144,,,3.806,,,,,,
369.505,785.0,80.095,20.028,99.41,20.146,,,3.59,,,,,,
370.021,785.5,80.096,20.028,99.41,20.146,,,3.596,,,,,,
370.511,786.0,80.093,20.028,99.412,20.149,,,2.944,,,,,,
370.999,786.5,80.09,20.031,99.415,20.147,,,3.164,,,,,,
371.501,787.0,80.093,20.03,99.417,20.151,,,2.499,,,,,,
371.98,787.5,80.094,20.03,99.416,20.146,,,3.261,,,,,,
372.535,788.0,80.094,20.03,99.417,20.149,,,2.907,,,,,,
372.971,788.5,80.092,20.03,99.414,20.148,,,3.019,,,,,,
373.418,789.0,80.092,20.029,99.415,20.153,,,2.292,,,,,,
373.914,789.5,80.094,20.029,99.415,20.147,,,3.064,,,,,,
374.423,790.0,80.097,20.029,99.414,20.148,,,3.027,,,,,,
374.917,790.5,80.097,20.028,99.414,20.151,,,2.635,,,,,,
