Time,Mass,HRR,Back Surface Temperature 1,Back Surface Temperature 2,Back Surface Temperature 3
565,0.022635,19.13820796,927,937.8,937.4
566,0.023682,18.27270255,927,937.7,937.9
567,0.022935,17.9327675,927.1,937.6,937.6
568,0.022744,17.33741978,926.8,937.3,936.9
569,0.034026,17.29905531,926.3,937.1,937.3
570,0.025014,17.58195523,926.2,937.1,938.2
571,0.026162,17.38872581,926.1,937.1,937.8
572,0.02443,17.13107597,926,937,937.7
573,0.023833,17.13732167,926.4,936.6,938.2
574,0.026256,17.24448541,926.2,936.4,938.5
575,0.034088,17.60775652,926.1,936.2,938.7
576,0.032294,17.79633159,926.1,936.3,938.8
577,0.034812,16.8331011,926.1,936.3,937.9
578,0.03175,16.46817272,925.7,936.1,937.6
579,0.033047,16.41973128,925.9,935.9,937.5
580,0.029542,15.84824608,925.7,935.7,936.6
581,0.025629,15.9219934,926.1,935.3,935
582,0.034536,16.00426172,925.7,935.4,936
583,0.022377,16.44100345,925.5,935.7,935.4
584,0.022114,16.48350507,925.4,936,936.1
585,0.02037,16.52022105,925.5,936.2,936
586,0.023564,16.71791436,925.3,935.7,935.4
587,0.033601,17.06183248,925.1,935.5,935.4
588,0.026169,17.10716024,925.4,935.1,936.2
589,0.03086,16.17767885,925.5,935.4,937.1
590,0.032447,15.75345068,925.3,935.7,937.6
591,0.021449,15.80177967,925.5,935.3,937.6
592,0.02364,15.39253179,925.6,935.3,937.1
593,0.031654,15.4451839,925.8,934.8,937.8
594,0.021711,15.30643747,925.8,935,938.2
595,0.02182,15.07179073,925.9,934.7,938.3
596,0.029662,14.18995533,925.7,934.9,938.7
597,0.030753,13.39897334,925.8,934.5,938.9
598,0.033588,13.44929302,926,934.7,938.5
599,0.030598,13.1615401,925.9,935,937.2
600,0.031369,12.73615693,926,935,937.4
