Time [s],Mass [g],Back Surface Temperature [K],Top Surface Temperature [K]
932,4.059028393,483.7996163,
933,4.073695039,483.9631669,
934,4.110424849,483.7598156,
935,4.096436455,483.8373364,
936,4.093256265,483.9444986,
937,4.113003738,483.9870787,
938,4.097437009,483.7672845,
939,4.0842784,483.7997363,
940,4.093625762,483.8903579,
941,4.102081935,483.9501559,
942,4.070280811,484.0488279,
943,4.087342571,484.0375668,
944,4.070604773,484.1002807,
945,4.078570892,483.9522939,896.7764326
946,4.105316882,484.104782,894.8866034
947,4.089228197,484.0334455,903.8107967
948,4.095342949,484.1849576,894.6766224
949,4.086178315,484.1774754,900.0311384
950,4.077317796,484.2473441,893.9416889
951,4.076730899,484.3426304,898.5612712
952,4.059685476,484.2408948,899.6111763
953,4.059643529,484.3020025,896.8814231
954,4.064467705,484.3706765,894.8866034
955,4.088460355,484.4144835,897.3013851
956,4.085001131,484.4233075,895.621537
957,4.068740696,484.4585307,895.7265275
958,4.064105183,484.4626486,893.9416889
959,4.050822708,484.6024776,897.5113662
960,4.039556138,484.2304226,895.9365085
961,4.061032782,484.4969363,904.2307587
962,4.055645958,484.6356754,898.6662618
963,4.036981476,484.4890711,897.9313282
964,4.049878755,484.4363875,897.8263377
965,4.092614801,484.4779784,891.7368882
966,4.077799675,484.5692738,898.7712523
967,4.083984233,484.6512911,894.6766224
968,4.094161933,484.6723067,895.621537
969,4.052171784,484.791458,897.6163567
970,4.030232196,484.7412057,896.041499
971,4.042635963,484.6979112,893.3117458
972,4.062828481,484.874938,895.0965845
973,4.092617094,484.639986,893.2067553
974,4.072441492,484.5876219,891.2119356
975,4.0354865,484.7564146,894.4666414
976,3.985265932,484.7362907,893.3117458
977,3.97846402,484.8008,899.5061858
978,4.010254612,484.8363,897.6163567
979,4.054984197,484.5252,891.1069451
980,4.069642224,484.9005,897.5113662
981,4.001064028,484.9874,898.4562807
982,4.009495884,484.744,900.4511004
983,4.06416462,484.7549,901.605996
984,4.061494614,484.8589,908.0104171
985,4.058361411,484.7954,900.7660719
986,4.047057573,484.835,910.4251988
987,4.028891061,485.0550558,896.5664516
988,4.038689799,485.1091941,899.9261479
