Time (s),Temperature (K),Heat Flow Rate (W/g)
2793.1704,793.5,-2.05E-02
2796.153,794,-2.05E-02
2799.1284,794.5,-2.11E-02
2802.0972,795,-1.96E-02
2805.0666,795.5,-1.92E-02
2808.0462,796,-2.11E-02
2811.0276,796.5,-1.89E-02
2814.0204,797,-2.16E-02
2817.0102,797.5,-1.95E-02
2819.9934,798,-1.96E-02
2822.9712,798.5,-1.90E-02
2825.9562,799,-1.54E-02
2828.9376,799.5,-1.57E-02
2831.9274,800,-1.44E-02
2834.9214,800.5,-1.70E-02
2837.9034,801,-1.78E-02
2840.8686,801.5,-2.16E-02
2843.8482,802,-2.09E-02
2846.82,802.5,-2.03E-02
2849.8002,803,-1.99E-02
2852.8062,803.5,-2.17E-02
2855.7924,804,-2.03E-02
2858.7822,804.5,-2.10E-02
2861.7666,805,-2.03E-02
2864.7612,805.5,-1.88E-02
2867.7462,806,-1.95E-02
2870.718,806.5,-1.96E-02
2873.7006,807,-1.95E-02
2876.6724,807.5,-1.81E-02
2879.6502,808,-1.37E-02
2882.6244,808.5,-1.17E-02
2885.583,809,-1.13E-02
2888.5458,809.5,-1.13E-02
2891.5074,810,-9.87E-03
2894.478,810.5,-9.71E-03
2897.487,811,-1.11E-02
2900.5032,811.5,-1.06E-02
2903.517,812,-9.62E-03
2906.5236,812.5,-1.23E-02
2909.5164,813,-1.26E-02
2912.5038,813.5,-1.24E-02
2915.4876,814,-9.92E-03
2918.478,814.5,-1.06E-02
2921.4648,815,-1.58E-02
2924.4402,815.5,-1.61E-02
2927.4216,816,-1.35E-02
2930.4108,816.5,-1.52E-02
2933.4048,817,-1.39E-02
2936.3982,817.5,-1.59E-02
2939.4,818,-1.50E-02
2942.3994,818.5,-1.44E-02
2945.3862,819,-1.50E-02
2948.3754,819.5,-1.59E-02
2951.3664,820,-1.51E-02
2954.3604,820.5,-1.40E-02
2957.3562,821,-1.82E-02
2960.3496,821.5,-1.61E-02
2963.3376,822,-1.66E-02
2966.3262,822.5,-1.68E-02
2969.3178,823,-1.81E-02
2972.3202,823.5,-1.88E-02
2975.3208,824,-2.01E-02
2978.3208,824.5,-2.29E-02
2981.3262,825,-2.52E-02
2984.3166,825.5,-2.42E-02
2987.307,826,-2.27E-02
2990.301,826.5,-2.29E-02
2993.3004,827,-2.21E-02
2996.2926,827.5,-2.44E-02
2999.292,828,-2.79E-02
3002.28,828.5,-2.72E-02
3005.2674,829,-2.95E-02
3008.2656,829.5,-2.83E-02
3011.2482,830,-2.85E-02
3014.2374,830.5,-2.88E-02
3017.2284,831,-2.84E-02
3020.2188,831.5,-3.03E-02
3023.2074,832,-2.50E-02
3026.1996,832.5,-2.69E-02
3029.1816,833,-2.61E-02
3032.1678,833.5,-2.50E-02
3035.1564,834,-2.45E-02
3038.1468,834.5,-2.59E-02
3041.1324,835,-2.54E-02
3044.1186,835.5,-2.60E-02
3047.1054,836,-2.75E-02
3050.0976,836.5,-2.73E-02
3053.0898,837,-2.63E-02
3056.0724,837.5,-2.58E-02
3059.0538,838,-2.77E-02
3062.0376,838.5,-2.69E-02
3065.022,839,-2.75E-02
3067.995,839.5,-2.62E-02
3070.9788,840,-2.61E-02
3073.962,840.5,-2.69E-02
3076.9494,841,-2.66E-02
3079.9338,841.5,-2.59E-02
3082.9158,842,-2.49E-02
3085.893,842.5,-2.62E-02
3088.8738,843,-2.89E-02
3091.8618,843.5,-2.66E-02
3094.8516,844,-2.71E-02
3097.8354,844.5,-2.78E-02
3100.8162,845,-2.81E-02
3103.7934,845.5,-3.40E-02
3106.773,846,-3.40E-02
3109.7562,846.5,-3.41E-02
3112.7472,847,-3.47E-02
3115.74,847.5,-3.22E-02
3118.7292,848,-3.37E-02
3121.7208,848.5,-3.44E-02
3124.6992,849,-3.43E-02
3127.6584,849.5,-3.79E-02
3130.6374,850,-3.96E-02
3133.6044,850.5,-3.81E-02
3136.587,851,-3.93E-02
3139.6032,851.5,-3.96E-02
3142.5978,852,-4.03E-02
3145.6116,852.5,-3.91E-02
3148.6242,853,-4.01E-02
3151.6356,853.5,-3.66E-02
3154.6554,854,-3.62E-02
3157.6608,854.5,-3.66E-02
3160.6614,855,-3.57E-02
3163.6572,855.5,-3.64E-02
3166.6548,856,-3.78E-02
3169.656,856.5,-3.80E-02
3172.6608,857,-3.96E-02
3175.665,857.5,-3.95E-02
3178.6686,858,-3.96E-02
3181.6698,858.5,-3.96E-02
3184.6626,859,-4.01E-02
3187.6494,859.5,-3.96E-02
3190.6458,860,-4.36E-02
3193.6464,860.5,-4.14E-02
3196.638,861,-4.19E-02
3199.6572,861.5,-4.24E-02
3202.6674,862,-4.21E-02
3205.6716,862.5,-4.46E-02
3208.6854,863,-4.15E-02
3211.6872,863.5,-4.55E-02
3214.6884,864,-4.36E-02
3217.6836,864.5,-4.46E-02
3220.6806,865,-4.78E-02
3223.683,865.5,-4.67E-02
3226.683,866,-4.62E-02
3229.6782,866.5,-5.07E-02
3232.6782,867,-0.051719298
3235.6656,867.5,-0.051804511
3238.6566,868,-0.052090226
3241.6494,868.5,-0.053408521
3244.6434,869,-0.054498747
3247.6374,869.5,-0.052957393
3250.6374,870,-0.052864662
3253.641,870.5,-0.051874687
3256.6446,871,-0.052448622
3259.6536,871.5,-0.050203008
3262.6644,872,-0.051887218
3265.6728,872.5,-5.40E-02
3268.6752,873,-0.051776942
3271.6878,873.5,-0.051879699
3274.6968,874,-0.052786967
3277.7016,874.5,-0.054498747
3280.7088,875,-0.053754386
3283.701,875.5,-0.054421053
3286.6974,876,-0.056498747
3289.695,876.5,-0.055854637
3292.6932,877,-0.056942356
3295.698,877.5,-0.057526316
3298.7076,878,-0.05826817
3301.7178,878.5,-0.060085213
3304.7232,879,-0.060802005
3307.731,879.5,-0.062092732
3310.7376,880,-0.063205514
3313.7226,880.5,-0.060756892
3316.7088,881,-0.064130326
3319.7148,881.5,-0.06597995
3322.7178,882,-0.06887218
3325.7334,882.5,-0.068343358
3328.7634,883,-0.067897243
3331.7736,883.5,-0.068481203
3334.7778,884,-0.069779449
3337.7886,884.5,-0.070195489
3340.7874,885,-0.069047619
3343.7946,885.5,-0.071385965
3346.8048,886,-0.071676692
3349.815,886.5,-0.073629073
3352.8414,887,-0.072273183
3355.854,887.5,-0.070468672
3358.8684,888,-0.072022556
3361.8834,888.5,-0.073265664
3364.89,889,-0.074824561
3367.8966,889.5,-0.074085213
3370.9074,890,-0.075734336
3373.9182,890.5,-0.074157895
3376.9308,891,-0.07687218
3379.9512,891.5,-0.078280702
3382.9662,892,-0.078839599
3385.9824,892.5,-0.078611529
3388.992,893,-0.079270677
3392.0124,893.5,-0.078729323
3395.0346,894,-0.081726817
3398.0568,894.5,-0.083879699
3401.0808,895,-0.084684211
3404.1018,895.5,-0.084172932
3407.1168,896,-0.084661654
3410.136,896.5,-0.085162907
3413.1552,897,-0.085288221
3416.1756,897.5,-0.086288221
3419.1948,898,-0.085874687
3422.2152,898.5,-0.08585213
3425.2332,899,-0.086185464
3428.2476,899.5,-0.081483709
3431.2632,900,-0.083192982
3434.2758,900.5,-0.084531328
3437.2884,901,-0.081593985
3440.298,901.5,-0.084145363
3443.3148,902,-0.083646617
3446.3232,902.5,-0.083443609
3449.3454,903,-0.081330827
3452.3598,903.5,-0.079837093
3455.379,904,-0.081385965
3458.3958,904.5,-0.083137845
3461.4048,905,-0.084152882
3464.4252,905.5,-0.08541604
3467.4462,906,-0.084080201
3470.466,906.5,-0.086107769
3473.4888,907,-0.082779449
3476.4978,907.5,-0.087882206
3479.5128,908,-0.087365915
3482.517,908.5,-0.088769424
3485.5122,909,-0.088270677
3488.5206,909.5,-0.085862155
3491.5284,910,-0.088380952
3494.535,910.5,-0.090368421
3497.562,911,-0.091736842
3500.5758,911.5,-0.091135338
3503.5908,912,-0.091027569
3506.589,912.5,-0.090095238
3509.5962,913,-0.091182957
3512.6052,913.5,-0.092165414
3515.6232,914,-0.090992481
3518.6496,914.5,-0.093749373
3521.6712,915,-0.092453634
3524.6928,915.5,-0.091807018
3527.7144,916,-0.094162907
3530.7228,916.5,-0.09145614
3533.7156,917,-0.096175439
3536.7294,917.5,-0.095701754
3539.7348,918,-0.097390977
3542.7618,918.5,-0.097055138
3545.8062,919,-0.099363409
3548.8308,919.5,-0.100215539
3551.8464,920,-0.09612782
3554.85,920.5,-0.095666667
3557.8542,921,-0.095338346
3560.8584,921.5,-0.094235589
3563.8656,922,-0.095358396
3566.8686,922.5,-0.097513784
3569.877,923,-0.095102757
3572.8812,923.5,-0.10047619
3575.8872,924,-0.102526316
3578.8998,924.5,-0.101656642
3581.8968,925,-0.100711779
3584.8908,925.5,-0.101313283
3587.8992,926,-0.100393484
3590.8938,926.5,-0.101090226
3593.8896,927,-0.10087218
3596.9172,927.5,-0.102200501
3599.9316,928,-0.102218045
3602.9556,928.5,-0.100694236
3605.9946,929,-0.101210526
3609.0102,929.5,-0.102696742
3612.0258,930,-0.10120802
3615.0384,930.5,-0.101907268
3618.0516,931,-0.102308271
3621.0726,931.5,-0.100315789
3624.0852,932,-0.10158396
3627.1044,932.5,-0.103290727
3630.1206,933,-0.102804511
3633.1326,933.5,-0.10287218
3636.1422,934,-0.10245614
3639.1464,934.5,-0.101571429
3642.1398,935,-0.103591479
3645.1464,935.5,-0.105651629
3648.156,936,-0.103784461
3651.177,936.5,-0.105949875
3654.2052,937,-0.106385965
3657.2226,937.5,-0.107135338
3660.2382,938,-0.105370927
3663.246,938.5,-0.10552381
3666.2496,939,-0.106679198
3669.264,939.5,-0.10526817
3672.2712,940,-0.107067669
3675.2796,940.5,-0.106340852
3678.2946,941,-0.109170426
3681.3114,941.5,-0.108992481
3684.33,942,-0.10764411
3687.3534,942.5,-0.111491228
3690.3738,943,-0.11062406
3693.393,943.5,-0.108333333
3696.4098,944,-0.109478697
3699.4296,944.5,-0.11066416
3702.4578,945,-0.110438596
3705.477,945.5,-0.111834586
3708.5088,946,-0.110882206
3711.5394,946.5,-0.110390977
3714.5658,947,-0.110636591
3717.5892,947.5,-0.110907268
3720.612,948,-0.109822055
3723.6186,948.5,-0.108619048
3726.6402,949,-0.107606516
3729.6702,949.5,-0.1090401
3732.6948,950,-0.107150376
3735.7368,950.5,-0.107258145
3738.7554,951,-0.107827068
3741.7794,951.5,-0.10706015
3744.8004,952,-0.106172932
3747.819,952.5,-0.106260652
3750.8436,953,-0.109553885
3753.864,953.5,-0.112213033
3756.885,954,-0.112699248
3759.906,954.5,-0.109112782
3762.921,955,-0.109654135
3765.9396,955.5,-0.10739599
3768.9552,956,-0.108984962
3771.9792,956.5,-0.110521303
3775.0182,957,-0.110077694
3778.0506,957.5,-0.108197995
3781.0818,958,-0.110756892
3784.1082,958.5,-0.109102757
3787.1376,959,-0.111273183
3790.1586,959.5,-0.108330827
3793.1898,960,-0.10981203
3796.2216,960.5,-0.114406015
3799.2462,961,-0.113781955
3802.2804,961.5,-0.113165414
3805.3014,962,-0.115902256
3808.317,962.5,-0.115132832
3811.3434,963,-0.116962406
3814.3638,963.5,-0.118458647
3817.3866,964,-0.119365915
3820.4208,964.5,-0.119192982
3823.4568,965,-0.119498747
3826.4784,965.5,-0.122370927
3829.5096,966,-0.120684211
3832.5336,966.5,-0.121458647
3835.563,967,-0.122360902
3838.59,967.5,-0.122684211
3841.6146,968,-0.118842105
3844.6356,968.5,-0.121746867
3847.6464,969,-0.123035088
3850.662,969.5,-0.124
3853.6842,970,-0.121117794
3856.7088,970.5,-0.121486216
3859.7418,971,-0.122082707
3862.773,971.5,-0.12337594
3865.8042,972,-0.121130326
3868.8318,972.5,-0.12183208
3871.8564,973,-0.120977444
3874.8762,973.5,-0.122521303
3877.8954,974,-0.119157895
3880.9134,974.5,-0.119137845
3883.9344,975,-0.11564411
3886.962,975.5,-0.117290727
3889.9854,976,-0.112629073
3893.0124,976.5,-0.11477193
3896.037,977,-0.117441103
3899.0592,977.5,-0.116426065
3902.085,978,-0.11381203
3905.1174,978.5,-0.11537594
3908.145,979,-0.117518797
3911.1792,979.5,-0.11779198
3914.2152,980,-0.118859649
3917.2446,980.5,-0.115075188
3920.2776,981,-0.115160401
3923.3112,981.5,-0.110453634
3926.346,982,-0.111902256
3929.3784,982.5,-0.109927318
3932.415,983,-0.111050125
3935.457,983.5,-0.109491228
3938.5038,984,-0.104789474
3941.5548,984.5,-0.109977444
3944.604,985,-0.113952381
3947.6454,985.5,-0.114182957
3950.6778,986,-0.112393484
3953.7138,986.5,-0.111278195
3956.742,987,-0.114448622
3959.7798,987.5,-0.112593985
3962.8212,988,-0.11316792
3965.8704,988.5,-0.109283208
3968.9154,989,-0.110809524
3971.9664,989.5,-0.112243108
3975.0132,990,-0.108701754
3978.0606,990.5,-0.107077694
3981.1074,991,-0.111421053
3984.1488,991.5,-0.110233083
3987.1998,992,-0.106303258
3990.243,992.5,-0.104969925
3993.2832,993,-0.108987469
3996.321,993.5,-0.108756892
3999.3504,994,-0.106145363
4002.3816,994.5,-0.104671679
4005.417,995,-0.107781955
4008.4554,995.5,-0.106253133
4011.486,996,-0.103907268
4014.4902,996.5,-0.106506266
4017.5166,997,-0.106784461
4020.5466,997.5,-0.103488722
4023.5754,998,-0.105606516
4026.6372,998.5,-0.102177945
4029.6882,999,-0.100365915
4032.7236,999.5,-0.097303258
4035.7656,1000,-0.094756892
4038.789,1000.5,-0.095606516
4041.8076,1001,-0.094072682
4044.8484,1001.5,-0.094704261
4047.9012,1002,-0.093634085
4050.9576,1002.5,-0.087122807
4054.0068,1003,-0.090300752
4057.0614,1003.5,-0.092325815
4060.1082,1004,-0.091125313
4063.158,1004.5,-0.09326817
4066.2318,1005,-0.091646617
4069.278,1005.5,-0.092243108
4072.329,1006,-0.09133584
4075.3878,1006.5,-0.087899749
4078.44,1007,-0.087503759
4081.4844,1007.5,-0.089403509
4084.533,1008,-0.087498747
4087.5732,1008.5,-0.08535589
4090.6104,1009,-0.088413534
4093.6488,1009.5,-0.086639098
4096.686,1010,-0.087185464
4099.7202,1010.5,-0.085052632
4102.7514,1011,-0.08162406
4105.7958,1011.5,-0.080681704
4108.8402,1012,-0.079493734
4111.8888,1012.5,-0.0820401
4114.9476,1013,-0.081085213
4117.998,1013.5,-0.074503759
4121.031,1014,-0.077203008
4124.0796,1014.5,-0.077017544
4127.1234,1015,-0.074859649
4130.154,1015.5,-0.074884712
4133.2044,1016,-0.073045113
4136.2314,1016.5,-0.075007519
4139.2752,1017,-0.076914787
4142.3262,1017.5,-0.074689223
4145.364,1018,-0.076085213
4148.3904,1018.5,-0.077531328
4151.4252,1019,-0.078230576
4154.4702,1019.5,-0.081275689
4157.517,1020,-0.079223058
4160.5866,1020.5,-0.082115288
4163.6424,1021,-0.085789474
4166.685,1021.5,-0.084255639
4169.7306,1022,-0.083428571
4172.769,1022.5,-0.083200501
4175.8056,1023,-0.084508772
4178.8434,1023.5,-0.084679198
4181.877,1024,-0.081744361
4184.9148,1024.5,-0.080694236
4187.9442,1025,-0.080977444
4190.97,1025.5,-0.078233083
4194.0036,1026,-0.075418546
4197.0318,1026.5,-0.07297995
4200.0654,1027,-0.073203008
4203.1032,1027.5,-0.071250627
4206.1422,1028,-0.071566416
4209.1818,1028.5,-0.069914787
4212.2316,1029,-0.070210526
4215.2778,1029.5,-0.069649123
4218.3222,1030,-0.064295739
4221.3654,1030.5,-0.065373434
4224.4056,1031,-0.065779449
4227.4458,1031.5,-0.064588972
4230.4878,1032,-0.061508772
4233.5208,1032.5,-0.057087719
4236.5634,1033,-0.055468672
4239.6102,1033.5,-5.17E-02
4242.6462,1034,-5.40E-02
4245.6906,1034.5,-5.50E-02
4248.7392,1035,-5.15E-02
4251.7836,1035.5,-5.03E-02
4254.8388,1036,-4.55E-02
4257.9024,1036.5,-4.52E-02
4260.9522,1037,-4.53E-02
4264.0026,1037.5,-4.21E-02
4267.0332,1038,-4.39E-02
4270.0734,1038.5,-4.03E-02
4273.1262,1039,-3.84E-02
4276.1796,1039.5,-3.87E-02
4279.2522,1040,-3.79E-02
4282.32,1040.5,-3.36E-02
4285.3842,1041,-3.35E-02
4288.4328,1041.5,-3.22E-02
4291.4922,1042,-3.32E-02
4294.566,1042.5,-3.15E-02
4297.632,1043,-3.17E-02
4300.7082,1043.5,-2.87E-02
4303.7778,1044,-2.78E-02
4306.8414,1044.5,-2.58E-02
4309.9032,1045,-1.90E-02
4312.971,1045.5,-1.60E-02
4316.0346,1046,-1.56E-02
4319.091,1046.5,-1.51E-02
4322.1462,1047,-1.24E-02
4325.2014,1047.5,-1.18E-02
4328.256,1048,-9.91E-03
4331.3136,1048.5,-7.02E-03
4334.3706,1049,-2.90E-03
4337.4228,1049.5,-3.71E-03
4340.4756,1050,-2.62E-03
4343.5314,1050.5,2.31E-03
4346.5794,1051,7.88E-03
4349.634,1051.5,8.80E-03
4352.6844,1052,1.14E-02
4355.7258,1052.5,1.08E-02
4358.772,1053,1.38E-02
4361.8284,1053.5,1.12E-02
4364.8734,1054,1.18E-02
4367.9274,1054.5,1.31E-02
4370.9826,1055,0.017005519
4374.0222,1055.5,0.015646436
4377.0732,1056,0.014663789
4380.1278,1056.5,0.017012358
4383.1752,1057,0.022236912
4386.2286,1057.5,2.18E-02
4389.2868,1058,2.24E-02
4392.3306,1058.5,2.65E-02
4395.3738,1059,2.87E-02
4398.4242,1059.5,3.07E-02
4401.4716,1060,3.06E-02
4404.5226,1060.5,3.21E-02
4407.5802,1061,3.10E-02
4410.633,1061.5,0.031741855
4413.684,1062,0.031280702
4416.7482,1062.5,0.033558897
4419.81,1063,0.030877193
4422.8658,1063.5,0.031290727
4425.9306,1064,0.03426817
4428.9852,1064.5,0.036172932
4432.0488,1065,0.035934837
4435.113,1065.5,0.03447619
4438.1748,1066,0.039897243
4441.233,1066.5,0.042385965
4444.2888,1067,0.03879198
4447.3446,1067.5,0.041466165
4450.4016,1068,0.044125313
4453.4574,1068.5,0.042528822
4456.5156,1069,0.047964912
