Time (s),Temperature (K),Heat Flow Rate (W/g)
886.0224,761.5,-3.24E-03
886.971,762.0,-1.17E-03
887.9196,762.5,-8.13E-04
888.8688,763.0,1.82E-03
889.8168,763.5,7.98E-03
890.7648,764.0,9.34E-03
891.7134,764.5,1.42E-02
892.6626,765.0,1.76E-02
893.613,765.5,2.17E-02
894.564,766.0,2.45E-02
895.5126,766.5,2.57E-02
896.4618,767.0,2.62E-02
897.4086,767.5,3.23E-02
898.356,768.0,3.18E-02
899.3022,768.5,3.51E-02
900.2496,769.0,3.66E-02
901.2,769.5,3.82E-02
902.1504,770.0,4.20E-02
903.1026,770.5,4.55E-02
904.0494,771.0,4.76E-02
904.9998,771.5,4.97E-02
905.9466,772.0,5.22E-02
906.888,772.5,5.45E-02
907.8306,773.0,5.63E-02
908.7756,773.5,5.90E-02
909.7296,774.0,5.92E-02
910.6782,774.5,5.93E-02
911.6364,775.0,6.15E-02
912.5952,775.5,6.29E-02
913.557,776.0,6.28E-02
914.511,776.5,6.31E-02
915.4656,777.0,6.46E-02
916.4166,777.5,6.29E-02
917.3694,778.0,6.21E-02
918.3204,778.5,6.35E-02
919.2714,779.0,6.29E-02
920.2218,779.5,6.43E-02
921.1758,780.0,6.33E-02
922.1286,780.5,6.68E-02
923.076,781.0,6.65E-02
924.027,781.5,6.84E-02
924.9828,782.0,6.87E-02
925.938,782.5,6.72E-02
926.8872,783.0,7.11E-02
927.84,783.5,7.50E-02
928.8006,784.0,7.36E-02
929.7546,784.5,7.43E-02
930.7044,785.0,7.77E-02
931.6572,785.5,7.58E-02
932.6064,786.0,7.56E-02
933.555,786.5,7.63E-02
934.5054,787.0,7.81E-02
935.4594,787.5,7.93E-02
936.4122,788.0,7.97E-02
937.3632,788.5,7.97E-02
938.3196,789.0,8.30E-02
939.2772,789.5,8.47E-02
940.2348,790.0,8.25E-02
941.1912,790.5,8.39E-02
942.147,791.0,8.64E-02
943.107,791.5,8.84E-02
944.0622,792.0,8.85E-02
945.0162,792.5,8.87E-02
945.969,793.0,8.83E-02
946.9236,793.5,8.82E-02
947.88,794.0,8.56E-02
948.8376,794.5,8.68E-02
949.7958,795.0,8.72E-02
950.748,795.5,8.78E-02
951.6954,796.0,8.85E-02
952.6518,796.5,9.21E-02
953.6058,797.0,9.46E-02
954.558,797.5,9.41E-02
955.5138,798.0,9.53E-02
956.4762,798.5,9.36E-02
957.4362,799.0,9.12E-02
958.3908,799.5,9.12E-02
959.3484,800.0,9.04E-02
960.3084,800.5,9.09E-02
961.2654,801.0,9.06E-02
962.223,801.5,9.11E-02
963.1788,802.0,9.35E-02
964.1334,802.5,9.61E-02
965.0886,803.0,9.62E-02
966.0456,803.5,9.92E-02
967.002,804.0,9.52E-02
967.9608,804.5,9.44E-02
968.9202,805.0,9.81E-02
969.8784,805.5,9.90E-02
970.8354,806.0,1.02E-01
971.7936,806.5,1.02E-01
972.75,807.0,9.96E-02
973.7064,807.5,1.01E-01
974.6634,808.0,1.03E-01
975.6252,808.5,1.05E-01
976.5822,809.0,1.05E-01
977.5398,809.5,1.05E-01
978.4998,810.0,1.04E-01
979.455,810.5,1.03E-01
980.4066,811.0,1.05E-01
981.3582,811.5,1.05E-01
982.3146,812.0,1.05E-01
983.265,812.5,1.05E-01
984.2202,813.0,1.03E-01
985.1784,813.5,1.05E-01
986.1384,814.0,1.03E-01
987.1026,814.5,1.04E-01
988.0668,815.0,1.05E-01
989.031,815.5,1.06E-01
989.9946,816.0,1.07E-01
990.9576,816.5,1.05E-01
991.92,817.0,1.01E-01
992.8794,817.5,9.95E-02
993.8382,818.0,1.02E-01
994.7952,818.5,1.04E-01
995.7534,819.0,1.05E-01
996.7128,819.5,1.07E-01
997.671,820.0,1.07E-01
998.628,820.5,1.05E-01
999.5856,821.0,1.07E-01
1000.548,821.5,1.06E-01
1001.5068,822.0,1.06E-01
1002.4638,822.5,1.05E-01
1003.4142,823.0,1.06E-01
1004.3748,823.5,1.02E-01
1005.3336,824.0,1.03E-01
1006.2966,824.5,1.01E-01
1007.2572,825.0,9.77E-02
1008.2238,825.5,1.01E-01
1009.191,826.0,1.06E-01
1010.1528,826.5,1.05E-01
1011.1122,827.0,1.05E-01
1012.074,827.5,1.05E-01
1013.0394,828.0,1.03E-01
1014.0042,828.5,1.04E-01
1014.9696,829.0,1.04E-01
1015.932,829.5,1.05E-01
1016.8962,830.0,1.05E-01
1017.8562,830.5,1.03E-01
1018.8144,831.0,1.04E-01
1019.7768,831.5,1.04E-01
1020.7362,832.0,1.06E-01
1021.6974,832.5,1.06E-01
1022.6598,833.0,1.06E-01
1023.6204,833.5,1.03E-01
1024.5816,834.0,1.01E-01
1025.5434,834.5,1.01E-01
1026.5064,835.0,1.03E-01
1027.47,835.5,1.03E-01
1028.4324,836.0,1.05E-01
1029.3972,836.5,1.05E-01
1030.359,837.0,1.04E-01
1031.3244,837.5,1.04E-01
1032.2886,838.0,1.03E-01
1033.2516,838.5,1.04E-01
1034.2152,839.0,1.03E-01
1035.1806,839.5,1.02E-01
1036.1424,840.0,1.04E-01
1037.1048,840.5,1.03E-01
1038.066,841.0,1.01E-01
1039.0308,841.5,1.01E-01
1039.9926,842.0,1.00E-01
1040.9592,842.5,9.95E-02
1041.9228,843.0,9.67E-02
1042.8864,843.5,9.68E-02
1043.8518,844.0,9.72E-02
1044.8124,844.5,9.70E-02
1045.773,845.0,9.69E-02
1046.7342,845.5,9.55E-02
1047.696,846.0,9.61E-02
1048.6572,846.5,9.54E-02
1049.6184,847.0,9.73E-02
1050.5826,847.5,9.79E-02
1051.5444,848.0,9.82E-02
1052.5098,848.5,9.59E-02
1053.4734,849.0,9.51E-02
1054.4394,849.5,9.52E-02
1055.4024,850.0,9.46E-02
1056.366,850.5,9.54E-02
1057.326,851.0,9.38E-02
1058.2914,851.5,9.34E-02
1059.2544,852.0,9.31E-02
1060.2174,852.5,9.35E-02
1061.1798,853.0,9.12E-02
1062.1452,853.5,9.24E-02
1063.1118,854.0,9.39E-02
1064.073,854.5,9.40E-02
1065.0372,855.0,9.26E-02
1066.0086,855.5,9.29E-02
1066.9734,856.0,9.15E-02
1067.9394,856.5,9.24E-02
1068.9042,857.0,9.16E-02
1069.869,857.5,9.33E-02
1070.8332,858.0,9.17E-02
1071.7986,858.5,9.14E-02
1072.7652,859.0,8.93E-02
1073.7312,859.5,8.90E-02
1074.699,860.0,8.85E-02
1075.6674,860.5,8.93E-02
1076.6316,861.0,9.13E-02
1077.5922,861.5,8.94E-02
1078.5588,862.0,8.96E-02
1079.5236,862.5,9.04E-02
1080.4872,863.0,9.05E-02
1081.4514,863.5,9.16E-02
1082.4216,864.0,9.35E-02
1083.3888,864.5,8.83E-02
1084.3578,865.0,9.16E-02
1085.3232,865.5,9.06E-02
1086.2904,866.0,8.98E-02
1087.2588,866.5,8.88E-02
1088.2272,867.0,9.07E-02
1089.1962,867.5,9.03E-02
1090.1616,868.0,9.12E-02
1091.1234,868.5,8.93E-02
1092.0864,869.0,9.03E-02
1093.0494,869.5,8.96E-02
1094.0154,870.0,8.82E-02
1094.9784,870.5,8.79E-02
1095.9492,871.0,8.76E-02
1096.923,871.5,8.91E-02
1097.8926,872.0,8.80E-02
1098.8616,872.5,8.91E-02
1099.8318,873.0,8.90E-02
1100.802,873.5,8.80E-02
1101.7692,874.0,8.61E-02
1102.7364,874.5,8.76E-02
1103.7066,875.0,8.71E-02
1104.6744,875.5,8.70E-02
1105.6416,876.0,8.91E-02
1106.61,876.5,8.48E-02
1107.5766,877.0,8.80E-02
1108.5384,877.5,8.72E-02
1109.5086,878.0,8.66E-02
1110.4764,878.5,8.62E-02
1111.446,879.0,8.47E-02
1112.4162,879.5,8.37E-02
1113.3918,880.0,8.36E-02
1114.365,880.5,8.31E-02
1115.3328,881.0,8.50E-02
1116.2988,881.5,8.36E-02
1117.269,882.0,8.07E-02
1118.2344,882.5,8.09E-02
1119.1998,883.0,8.11E-02
1120.1706,883.5,8.05E-02
1121.1444,884.0,7.99E-02
1122.1176,884.5,7.88E-02
1123.0902,885.0,7.73E-02
1124.0658,885.5,7.72E-02
1125.0396,886.0,7.41E-02
1126.0104,886.5,7.43E-02
1126.977,887.0,7.47E-02
1127.946,887.5,7.36E-02
1128.918,888.0,7.17E-02
1129.8888,888.5,7.26E-02
1130.8584,889.0,7.02E-02
1131.8322,889.5,7.05E-02
1132.8072,890.0,6.83E-02
1133.7786,890.5,6.60E-02
1134.7488,891.0,6.53E-02
1135.7226,891.5,6.74E-02
1136.694,892.0,6.67E-02
1137.6636,892.5,6.67E-02
1138.6374,893.0,6.58E-02
1139.6124,893.5,6.60E-02
1140.585,894.0,6.63E-02
1141.5558,894.5,6.46E-02
1142.5278,895.0,6.52E-02
1143.5022,895.5,6.48E-02
1144.4736,896.0,6.33E-02
1145.4474,896.5,6.25E-02
1146.4194,897.0,6.13E-02
1147.3938,897.5,6.06E-02
1148.367,898.0,6.00E-02
1149.3378,898.5,5.82E-02
1150.3128,899.0,5.92E-02
1151.2842,899.5,5.99E-02
1152.258,900.0,5.85E-02
1153.2312,900.5,5.73E-02
1154.2026,901.0,5.84E-02
1155.1728,901.5,5.89E-02
1156.1448,902.0,5.77E-02
1157.1186,902.5,5.59E-02
1158.093,903.0,5.51E-02
1159.0686,903.5,5.38E-02
1160.0466,904.0,5.53E-02
1161.021,904.5,5.50E-02
1161.9966,905.0,5.55E-02
1162.971,905.5,5.37E-02
1163.9454,906.0,5.32E-02
1164.918,906.5,5.55E-02
1165.893,907.0,4.99E-02
1166.874,907.5,5.35E-02
1167.852,908.0,5.50E-02
1168.8276,908.5,5.63E-02
1169.8026,909.0,5.84E-02
1170.7782,909.5,5.95E-02
1171.7544,910.0,5.88E-02
1172.73,910.5,5.42E-02
1173.705,911.0,5.28E-02
1174.6824,911.5,4.95E-02
1175.6598,912.0,4.78E-02
1176.6306,912.5,4.74E-02
1177.6062,913.0,4.68E-02
1178.5836,913.5,4.94E-02
1179.5598,914.0,4.74E-02
1180.5366,914.5,4.23E-02
1181.5152,915.0,4.16E-02
1182.498,915.5,4.27E-02
1183.4748,916.0,4.23E-02
1184.4492,916.5,4.29E-02
1185.4284,917.0,4.64E-02
1186.4064,917.5,4.55E-02
1187.3832,918.0,4.54E-02
1188.3642,918.5,4.16E-02
1189.3434,919.0,4.12E-02
1190.3214,919.5,4.19E-02
1191.3006,920.0,4.17E-02
1192.2822,920.5,3.92E-02
1193.2602,921.0,3.88E-02
1194.2358,921.5,3.84E-02
1195.2126,922.0,3.58E-02
1196.1912,922.5,3.50E-02
1197.171,923.0,3.45E-02
1198.1496,923.5,3.22E-02
1199.1246,924.0,3.05E-02
1200.1038,924.5,2.87E-02
1201.0842,925.0,2.53E-02
1202.061,925.5,2.52E-02
1203.0366,926.0,2.15E-02
1204.014,926.5,2.36E-02
1204.992,927.0,2.33E-02
1205.9706,927.5,2.28E-02
1206.9492,928.0,2.20E-02
1207.929,928.5,2.06E-02
1208.9052,929.0,1.85E-02
1209.8772,929.5,2.13E-02
1210.8576,930.0,1.85E-02
1211.8404,930.5,1.53E-02
1212.8148,931.0,1.32E-02
1213.7916,931.5,1.48E-02
1214.7732,932.0,1.17E-02
1215.7518,932.5,9.43E-03
1216.7268,933.0,7.90E-03
1217.7024,933.5,5.93E-03
1218.6876,934.0,4.77E-03
1219.6698,934.5,4.21E-03
1220.6544,935.0,2.84E-03
1221.6306,935.5,2.69E-03
1222.6044,936.0,1.30E-03
1223.5848,936.5,1.73E-03
1224.5652,937.0,-5.07E-04
1225.5504,937.5,-1.79E-03
1226.5368,938.0,-6.57E-04
1227.5274,938.5,-8.71E-04
1228.5204,939.0,-5.33E-03
1229.5014,939.5,-7.46E-03
1230.4836,940.0,-1.00E-02
1231.467,940.5,-1.40E-02
1232.454,941.0,-1.46E-02
1233.441,941.5,-1.16E-02
1234.4244,942.0,-1.17E-02
1235.4102,942.5,-1.05E-02
1236.393,943.0,-1.03E-02
1237.3734,943.5,-1.73E-02
1238.3508,944.0,-1.69E-02
1239.3312,944.5,-1.78E-02
1240.3122,945.0,-1.74E-02
1241.2932,945.5,-1.99E-02
1242.2784,946.0,-2.22E-02
1243.2618,946.5,-2.29E-02
1244.247,947.0,-2.29E-02
1245.2322,947.5,-2.12E-02
1246.215,948.0,-2.13E-02
1247.1966,948.5,-2.39E-02
1248.1806,949.0,-2.15E-02
1249.1652,949.5,-2.54E-02
1250.1498,950.0,-2.74E-02
1251.135,950.5,-2.84E-02
1252.1226,951.0,-2.94E-02
1253.109,951.5,-3.21E-02
1254.0918,952.0,-3.22E-02
1255.077,952.5,-3.44E-02
1256.0586,953.0,-3.81E-02
1257.0438,953.5,-3.78E-02
1258.0272,954.0,-3.81E-02
1259.0106,954.5,-3.81E-02
1259.997,955.0,-3.91E-02
1260.9828,955.5,-4.01E-02
1261.968,956.0,-4.10E-02
1262.9544,956.5,-4.02E-02
1263.9414,957.0,-4.09E-02
1264.9254,957.5,-4.33E-02
1265.9064,958.0,-4.57E-02
1266.8796,958.5,-4.69E-02
1267.8594,959.0,-4.70E-02
1268.8434,959.5,-4.83E-02
1269.8274,960.0,-4.88E-02
1270.815,960.5,-5.24E-02
1271.8062,961.0,-5.49E-02
1272.7986,961.5,-5.58E-02
1273.782,962.0,-6.00E-02
1274.7666,962.5,-6.16E-02
1275.7494,963.0,-6.49E-02
1276.7346,963.5,-6.32E-02
1277.7222,964.0,-6.38E-02
1278.7086,964.5,-6.22E-02
1279.6998,965.0,-6.38E-02
1280.6892,965.5,-7.06E-02
1281.6726,966.0,-6.99E-02
1282.6602,966.5,-6.59E-02
1283.6454,967.0,-6.73E-02
1284.6306,967.5,-6.70E-02
1285.614,968.0,-6.65E-02
1286.6046,968.5,-7.18E-02
1287.5922,969.0,-7.32E-02
1288.5816,969.5,-7.36E-02
1289.5704,970.0,-7.28E-02
1290.5616,970.5,-7.34E-02
1291.5462,971.0,-7.45E-02
1292.5326,971.5,-7.66E-02
1293.5208,972.0,-7.99E-02
1294.5072,972.5,-8.20E-02
1295.4942,973.0,-8.31E-02
1296.483,973.5,-8.63E-02
1297.4784,974.0,-8.85E-02
1298.4684,974.5,-8.59E-02
1299.4578,975.0,-8.68E-02
1300.4406,975.5,-9.04E-02
1301.424,976.0,-9.15E-02
1302.4062,976.5,-9.11E-02
1303.386,977.0,-9.36E-02
1304.3688,977.5,-9.73E-02
1305.3672,978.0,-9.88E-02
1306.365,978.5,-9.86E-02
1307.3646,979.0,-9.92E-02
1308.3648,979.5,-1.01E-01
1309.3644,980.0,-1.03E-01
1310.3544,980.5,-1.03E-01
1311.3426,981.0,-1.04E-01
1312.3302,981.5,-1.08E-01
1313.3196,982.0,-1.09E-01
1314.3084,982.5,-1.13E-01
1315.299,983.0,-1.14E-01
1316.292,983.5,-1.14E-01
1317.2832,984.0,-1.18E-01
1318.2744,984.5,-1.21E-01
1319.268,985.0,-1.24E-01
1320.258,985.5,-1.26E-01
1321.2492,986.0,-1.26E-01
1322.238,986.5,-1.26E-01
1323.2304,987.0,-1.28E-01
1324.2198,987.5,-1.27E-01
1325.2122,988.0,-1.29E-01
1326.2046,988.5,-1.32E-01
1327.1994,989.0,-1.30E-01
1328.19,989.5,-1.31E-01
1329.1848,990.0,-1.32E-01
1330.1778,990.5,-1.32E-01
1331.172,991.0,-1.34E-01
1332.1644,991.5,-1.35E-01
1333.158,992.0,-1.36E-01
1334.151,992.5,-1.42E-01
1335.1416,993.0,-1.45E-01
1336.1334,993.5,-1.45E-01
1337.127,994.0,-1.46E-01
1338.1182,994.5,-1.46E-01
1339.1118,995.0,-1.47E-01
1340.1036,995.5,-1.48E-01
1341.0954,996.0,-1.47E-01
1342.089,996.5,-1.48E-01
1343.0826,997.0,-1.50E-01
1344.0744,997.5,-1.51E-01
1345.0692,998.0,-1.53E-01
1346.0568,998.5,-1.56E-01
1347.048,999.0,-1.56E-01
1348.0404,999.5,-1.58E-01
1349.0304,1000.0,-1.60E-01
1350.0186,1000.5,-1.60E-01
1351.0152,1001.0,-1.63E-01
1352.01,1001.5,-1.66E-01
1353.0042,1002.0,-1.68E-01
1353.9966,1002.5,-1.70E-01
1354.9926,1003.0,-1.70E-01
1355.9856,1003.5,-1.72E-01
1356.9792,1004.0,-1.74E-01
1357.9698,1004.5,-1.77E-01
1358.964,1005.0,-1.79E-01
1359.9546,1005.5,-1.81E-01
1360.9494,1006.0,-1.83E-01
1361.943,1006.5,-1.84E-01
1362.9372,1007.0,-1.86E-01
1363.9296,1007.5,-1.85E-01
1364.9226,1008.0,-1.83E-01
1365.9162,1008.5,-1.84E-01
1366.9074,1009.0,-1.89E-01
1367.901,1009.5,-1.88E-01
1368.8958,1010.0,-1.93E-01
1369.8888,1010.5,-1.98E-01
1370.8818,1011.0,-2.00E-01
1371.8748,1011.5,-1.99E-01
1372.8678,1012.0,-1.99E-01
1373.8584,1012.5,-2.00E-01
1374.8526,1013.0,-2.03E-01
1375.8462,1013.5,-2.03E-01
1376.841,1014.0,-2.05E-01
1377.8364,1014.5,-2.08E-01
1378.8318,1015.0,-2.11E-01
1379.8278,1015.5,-2.12E-01
1380.8196,1016.0,-2.15E-01
1381.8102,1016.5,-2.13E-01
1382.8068,1017.0,-2.14E-01
1383.798,1017.5,-2.15E-01
1384.791,1018.0,-2.12E-01
1385.7864,1018.5,-2.14E-01
1386.7848,1019.0,-2.15E-01
1387.7808,1019.5,-2.12E-01
1388.7702,1020.0,-2.14E-01
1389.7656,1020.5,-2.14E-01
1390.764,1021.0,-2.16E-01
1391.76,1021.5,-2.17E-01
1392.7572,1022.0,-2.18E-01
1393.7568,1022.5,-2.18E-01
1394.7576,1023.0,-2.18E-01
1395.7512,1023.5,-2.19E-01
1396.7448,1024.0,-2.23E-01
1397.7384,1024.5,-2.24E-01
1398.732,1025.0,-2.25E-01
1399.7184,1025.5,-2.29E-01
1400.7132,1026.0,-2.32E-01
1401.7116,1026.5,-2.32E-01
1402.7094,1027.0,-2.32E-01
1403.7012,1027.5,-2.31E-01
1404.6978,1028.0,-2.29E-01
1405.6998,1028.5,-2.32E-01
1406.6946,1029.0,-2.34E-01
1407.6924,1029.5,-2.35E-01
1408.6884,1030.0,-2.33E-01
1409.6934,1030.5,-2.35E-01
1410.6936,1031.0,-2.36E-01
1411.6902,1031.5,-2.38E-01
1412.6838,1032.0,-2.39E-01
1413.6852,1032.5,-2.40E-01
1414.6794,1033.0,-2.38E-01
1415.6784,1033.5,-2.37E-01
1416.675,1034.0,-2.38E-01
1417.6674,1034.5,-2.39E-01
1418.6634,1035.0,-2.40E-01
1419.657,1035.5,-2.42E-01
1420.653,1036.0,-2.44E-01
1421.6478,1036.5,-2.48E-01
1422.648,1037.0,-2.50E-01
1423.6458,1037.5,-2.48E-01
1424.643,1038.0,-2.54E-01
1425.6408,1038.5,-2.52E-01
1426.6362,1039.0,-2.52E-01
1427.6298,1039.5,-2.51E-01
1428.6252,1040.0,-2.46E-01
1429.6206,1040.5,-2.46E-01
1430.6142,1041.0,-2.50E-01
1431.6108,1041.5,-2.50E-01
1432.611,1042.0,-2.49E-01
1433.6082,1042.5,-2.51E-01
1434.606,1043.0,-2.52E-01
1435.6038,1043.5,-2.49E-01
1436.604,1044.0,-2.48E-01
1437.6042,1044.5,-2.50E-01
1438.6002,1045.0,-2.53E-01
1439.5974,1045.5,-2.50E-01
1440.5964,1046.0,-2.50E-01
1441.5954,1046.5,-2.52E-01
1442.589,1047.0,-2.54E-01
1443.5862,1047.5,-2.55E-01
1444.5828,1048.0,-2.55E-01
1445.5824,1048.5,-2.58E-01
1446.579,1049.0,-2.57E-01
1447.5792,1049.5,-2.60E-01
1448.5788,1050.0,-2.57E-01
1449.5814,1050.5,-2.55E-01
1450.5822,1051.0,-2.55E-01
1451.5818,1051.5,-2.55E-01
1452.582,1052.0,-2.56E-01
1453.5792,1052.5,-2.54E-01
1454.5746,1053.0,-2.59E-01
1455.5718,1053.5,-2.63E-01
1456.5672,1054.0,-2.62E-01
1457.565,1054.5,-2.61E-01
1458.5628,1055.0,-2.60E-01
1459.5636,1055.5,-2.63E-01
1460.5626,1056.0,-2.65E-01
1461.5598,1056.5,-2.68E-01
1462.5582,1057.0,-2.67E-01
1463.556,1057.5,-2.68E-01
1464.5562,1058.0,-2.67E-01
1465.5576,1058.5,-2.65E-01
1466.559,1059.0,-2.67E-01
1467.5604,1059.5,-2.68E-01
1468.5606,1060.0,-2.69E-01
1469.5608,1060.5,-2.72E-01
1470.5598,1061.0,-2.71E-01
1471.557,1061.5,-2.70E-01
1472.5512,1062.0,-2.71E-01
1473.5502,1062.5,-2.69E-01
1474.5486,1063.0,-2.69E-01
1475.5446,1063.5,-2.70E-01
