Time,MLR_mean,Temp_avg_all4,MLR_error,Temperature_Error
92.974,0,383.8767275,0,1.988873468
93.107,0,384.0179249,0,2.027877964
93.24,0,384.1313929,0,2.030452666
93.373,0,384.3169212,0,2.025335509
93.506,0,384.594918,0,1.996274704
93.639,0,384.8386478,0,1.977576772
93.773,0,385.0634367,0,1.958665881
93.905,0,385.1592047,0,1.948869241
94.038,0,385.1419562,0,1.981695747
94.171,0,384.9967056,0,2.01582189
94.305,0,385.0500295,0,1.999144732
94.438,0,385.1563132,0,1.959211674
94.571,0,385.2922812,0,1.936536388
94.704,0,385.4764813,0,1.943814597
94.837,0,385.6678963,0,1.94529152
94.969,0,385.8235178,0,1.958555857
95.103,0,386.0269321,0,1.952592963
95.236,0,386.1980788,0,1.911441359
95.369,0,386.2959153,0,1.854644355
95.502,0,386.3172649,0,1.810612577
95.634,0,386.3203978,0,1.770179659
95.768,0,386.3888813,0,1.749971259
95.901,0,386.4998628,0,1.774255923
96.034,0,386.6175936,0,1.792478521
96.167,0,386.7952916,0,1.833045221
96.3,0,386.9457166,0,1.874724806
96.433,0,387.0566411,0,1.910071964
96.566,0,387.2339532,0,1.942313915
96.699,0,387.3723276,0,1.963362099
96.832,0,387.5713172,0,1.963317045
96.965,0,387.7336899,0,1.902857076
97.098,0,387.831109,0,1.851368934
97.231,0,387.9111828,0,1.836341946
97.364,0,388.0764997,0,1.793770636
97.497,0,388.2144383,0,1.769467631
97.63,0,388.3045097,0,1.763819602
97.763,0,388.3489077,0,1.762326751
97.896,0,388.2781627,0,1.69533533
98.029,0,388.2304398,0,1.710121547
98.162,0,388.4506199,0,1.764974816
98.295,0,388.6976316,0,1.806592231
98.428,0,388.9562373,0,1.860450667
98.561,0,389.0936352,0,1.861491056
98.694,0,389.4473528,0,1.97093933
98.827,0,389.7694333,0,2.088336517
98.96,0,389.8659694,0,2.081709258
99.093,0,389.769957,0,2.012345522
99.226,0,389.6779735,0,1.900243973
99.359,0,389.6891586,0,1.768741805
99.492,0,389.7898783,0,1.649385248
99.625,0,389.9250152,0,1.620118505
99.758,0,390.1711562,0,1.669832188
99.891,0,390.4299205,0,1.748053426
100.024,0,390.623286,0,1.814339942
100.157,0,390.6945246,0,1.827687875
100.29,0,390.8229524,0,1.882406851
100.423,0,391.051063,0,1.981522784
100.556,0,391.3244378,0,2.065935312
100.689,0,391.6652101,0,2.129874218
100.822,0,391.9956732,0,2.175424664
100.955,0,392.2854654,0,2.249184048
101.088,0,392.4472133,0,2.346281505
101.221,0,392.6763505,0,2.392248218
101.354,0,392.9860258,0,2.42445063
101.487,0,393.2131118,0,2.429286804
101.62,0,393.4661305,0,2.372901717
101.753,0,393.6777863,0,2.317541997
101.886,0,393.8102675,0,2.239324168
102.019,0,393.8107548,0,2.161351619
102.152,0,393.7861504,0,2.064581286
102.285,0,393.7000525,0,1.968906598
102.418,0,393.5919911,0,1.955120105
102.551,0,393.5372087,0,2.015180347
102.684,0,393.4636437,0,2.082412829
102.817,0,393.4050382,0,2.136927276
102.95,0,393.2890025,0,2.184978935
103.083,0,393.3522206,0,2.138869625
103.216,0,393.6688032,0,2.004087217
103.349,0,393.9604554,0,1.900047428
103.482,0,394.3125404,0,1.832380333
103.615,0,394.581297,0,1.855230614
103.748,0,394.7332723,0,1.884352775
103.881,0,394.7236565,0,1.876233732
104.014,0,394.7034656,0,1.86111253
104.147,0,394.8094204,0,1.820381364
104.28,0,394.9617427,0,1.766724
104.413,0,395.1464861,0,1.757447559
104.546,0,395.2770826,0,1.792771615
104.679,0,395.4033215,0,1.838068619
104.812,0,395.4957526,0,1.85974866
104.945,0,395.6448862,0,1.839900898
105.079,0,395.8240737,0,1.808790108
105.212,0,396.0023774,0,1.769213681
105.344,0,396.2451408,0,1.721611506
105.478,0,396.4415537,0,1.768266066
105.61,0,396.5644382,0,1.805603387
105.743,0,396.7380585,0,1.792004965
105.876,0,396.9696505,0,1.771810061
106.009,0,397.2030687,0,1.763347594
106.142,0,397.4250007,0,1.746208744
106.275,0,397.6667816,0,1.716828239
106.409,0,397.8405045,0,1.685396417
106.541,0,397.9733701,0,1.686350198
106.674,0,398.0336745,0,1.71058914
106.807,0,398.1562976,0,1.763144568
106.941,0,398.249562,0,1.756921788
107.073,0,398.3019697,0,1.759601094
107.207,0,398.4223692,0,1.723486588
107.34,0,398.5265761,0,1.671794151
107.473,0,398.5603504,0,1.648260334
107.606,0,398.5357699,0,1.659087752
107.738,0,398.5759091,0,1.671816067
107.872,0,398.669849,0,1.652117896
108.005,0,398.8004706,0,1.561061228
108.138,0,398.80274,0,1.525541697
108.271,0,398.8838825,0,1.527871311
108.404,0,399.0744514,0,1.532767471
108.537,0,399.3699907,0,1.456355023
108.67,0,399.626219,0,1.361088971
108.803,0,399.8211313,0,1.309131611
108.936,0,399.9697257,0,1.285459023
109.069,0,399.8563177,0,1.25692433
109.202,0,399.8277567,0,1.301741635
109.335,0,400.0157728,0,1.410991407
109.468,0,400.1919475,0,1.460125449
109.601,0,400.4654672,0,1.517793942
109.734,0,400.9127751,0,1.621257896
109.867,0,401.4073901,0,1.784669072
110,0,401.6953841,0,1.853130388
110.133,0,401.8546621,0,1.879433588
110.266,0,401.9387787,0,1.853009866
110.399,0,402.0717474,0,1.776807008
110.532,0,402.1037135,0,1.626913161
110.665,0,402.2185563,0,1.559317986
110.798,0,402.2624986,0,1.484837486
110.931,0,402.215616,0,1.414897831
111.064,0,402.1237315,0,1.365000038
111.197,0,402.0773949,0,1.357424353
111.33,0,402.0659372,0,1.357634173
111.463,0,402.1178634,0,1.401165824
111.596,0,402.2545784,0,1.455902935
111.729,0,402.4596988,0,1.492044918
111.862,0,402.6751463,0,1.502820323
111.995,0,402.8369921,0,1.47670917
112.128,0,402.9243682,0,1.42046865
112.261,0,402.9877062,0,1.368658477
112.394,0,403.0079372,0,1.302609926
112.527,0,402.9944958,0,1.253756839
112.66,0,402.9219425,0,1.217467605
112.793,0,402.9688447,0,1.247495712
112.926,0,403.1049373,0,1.30368147
113.059,0,403.2071959,0,1.332317175
113.192,0,403.1874166,0,1.295093002
113.325,0,403.2120999,0,1.282414005
113.458,0,403.5811534,0,1.283493189
113.591,0,403.9536065,0,1.312578928
113.724,0,404.2450792,0,1.311789663
113.857,0,404.494603,0,1.299111898
113.99,0,404.6783084,0,1.319235559
114.123,0,404.8403213,0,1.373099967
114.256,0,405.034045,0,1.43608398
114.389,0,405.1966656,0,1.457717738
114.522,0,405.2577158,0,1.460333834
114.655,0,405.252236,0,1.497017323
114.788,0,405.5832965,0,1.451082837
114.921,0,405.87033,0,1.430505481
115.054,0,406.0075369,0,1.429884794
115.187,0,406.061132,0,1.395425527
115.32,0,405.8930776,0,1.296711148
115.453,0,406.1848158,0,1.304163399
115.586,0,406.5023124,0,1.362179012
115.719,0,406.5070017,0,1.326061889
115.852,0,406.4325482,0,1.253497037
115.985,0,406.6740359,0,1.265033468
116.118,0,406.9897292,0,1.330434406
116.251,0,407.1022141,0,1.341701148
116.384,0,407.1891982,0,1.336006985
116.517,0,407.2358033,0,1.300180121
116.65,0,407.2365861,0,1.2494788
116.783,0,407.1239355,0,1.213655704
116.916,0,407.2413934,0,1.221850917
117.049,0,407.7357691,0,1.368259149
117.182,0,408.1126276,0,1.470832234
117.315,0,408.3787287,0,1.497845297
117.448,0,408.4473631,0,1.488026633
117.581,0,408.4383935,0,1.506412273
117.714,0,408.3670362,0,1.530318585
117.847,0,408.3953968,0,1.576242894
117.98,0,408.3971185,0,1.52946022
118.113,0,408.3385596,0,1.350085384
118.246,0,408.4410655,0,1.13554669
118.379,0,408.8909787,0,1.044643314
118.512,0,409.3235537,0,1.028883512
118.646,0,409.8038378,0,1.02299906
118.778,0,410.1232725,0,1.075168374
118.911,0,410.4815973,0,1.190597853
119.044,0,410.8257273,0,1.321278222
119.178,0,411.1336363,0,1.404176059
119.311,0,411.2540115,0,1.438789303
119.444,0,411.1114934,0,1.356856872
119.576,0,411.1145471,0,1.315353232
119.709,0,411.4147938,0,1.344034282
119.842,0,411.7031239,0,1.285960588
119.975,0,411.8080317,0,1.202134065
120.108,0,411.8885112,0,1.148885568
120.241,0,412.0747264,0,1.085090196
120.374,0,412.4100434,0,0.996704078
120.507,0,412.7451258,0,0.952362414
120.64,0,413.0292441,0,0.947961405
120.773,0,413.2866355,0,0.932317191
120.906,0,413.4500199,0,0.965204171
121.039,0,413.5781698,0,1.026430801
121.171,0,413.7408625,0,1.072827727
121.305,0,413.9010431,0,1.124109966
121.438,0,414.0198385,0,1.139884894
121.571,0,414.1295973,0,1.156519281
121.704,0,414.3337607,0,1.178218836
121.837,0,414.4720897,0,1.206337811
121.97,0,414.6686687,0,1.255063552
122.103,0,414.862573,0,1.304433689
122.236,0,415.0687297,0,1.306118283
122.369,0,415.3067336,0,1.279131429
122.502,0,415.5656719,0,1.276528654
122.635,0,415.7214398,0,1.320197193
122.768,0,415.7224898,0,1.282904597
122.901,0,415.705119,0,1.21551019
123.034,0,415.765557,0,1.170381251
123.167,0,415.8010709,0,1.161461098
123.3,0,415.8750945,0,1.156124065
123.433,0,415.9523951,0,1.181628674
123.566,0,415.9078126,0,1.202465862
123.699,0,415.8588229,0,1.214827925
123.832,0,415.9861385,0,1.243812376
123.965,0,416.2322066,0,1.245284925
124.098,0,416.4815075,0,1.212195499
124.231,0,416.7112109,0,1.175388952
124.364,0,416.8614964,0,1.149676527
124.497,0,416.9910669,0,1.13083413
124.63,0,417.0302195,0,1.110769839
124.765,0,417.0367439,0,1.089343139
124.898,0,417.0875125,0,1.08446372
125.031,0,417.1427608,0,1.091358045
125.164,0,417.1211033,0,1.049162306
125.297,0,417.2707374,0,1.06759378
125.43,0,417.6841985,0,1.189239876
125.563,0,418.0444753,0,1.23839491
125.696,0,418.2777008,0,1.268646605
125.829,0,418.3842329,0,1.23364058
125.962,0,418.4399245,0,1.192356722
126.095,0,418.4964687,0,1.188140101
126.228,0,418.7174341,0,1.261356203
126.361,0,419.0836503,0,1.35083734
126.494,0,419.404179,0,1.365037124
126.627,0,419.6247384,0,1.352483628
126.76,0,419.6979265,0,1.335751
126.893,0,419.699642,0,1.284858078
127.026,0,419.6906352,0,1.231637979
127.159,0,419.5921449,0,1.192725984
127.292,0,419.6332508,0,1.16549769
127.425,0,419.8488055,0,1.187715478
127.558,0,420.2256246,0,1.215988492
127.691,0,420.4786208,0,1.222017742
127.824,0,420.6149891,0,1.20987099
127.957,0,420.7689266,0,1.182733589
128.09,0,421.0184955,0,1.138088127
128.223,0,421.3078016,0,1.096208026
128.356,0,421.6041142,0,1.084804363
128.489,0,421.7196393,0,1.12323593
128.622,0,421.7106768,0,1.151314422
128.755,0,421.6348032,0,1.164933596
128.888,0,421.6551195,0,1.158109286
129.021,0,421.7359903,0,1.152928594
129.154,0,421.8654039,0,1.16615807
129.287,0,422.142724,0,1.205482824
129.42,0,422.5733305,0,1.256318691
129.553,0,423.0009198,0,1.372055174
129.686,0,423.4482098,0,1.507862026
129.819,0,423.9328815,0,1.656888543
129.952,0,424.3367672,0,1.777637646
130.085,0,424.6054546,0,1.828753593
130.218,0,424.7198518,0,1.822363014
130.351,0,424.7696331,0,1.769836592
130.484,0,424.776985,0,1.656843205
130.617,0,424.7723749,0,1.626013475
130.75,0,424.750298,0,1.535042816
130.883,0,424.6985335,0,1.347614589
131.016,0,424.9195102,0,1.21427828
131.149,0,425.0571906,0,1.137763959
131.282,0,424.9583808,0,1.057287078
131.415,0,424.7943072,0,1.098400205
131.548,0,424.7424853,0,1.208969555
131.681,0,424.8664386,0,1.283498599
131.814,0,425.0659407,0,1.332574343
131.947,0,425.206663,0,1.318214436
132.08,0,425.2458314,0,1.276599868
132.213,0,425.2504335,0,1.245902088
132.346,0,425.2301494,0,1.229376523
132.48,0,425.6121206,0,1.192043185
132.613,0,425.8362147,0,1.183255628
132.746,0,426.010702,0,1.132691844
132.879,0,426.0786616,0,1.108566978
133.012,0,426.1693419,0,1.10997794
133.144,0,426.3151334,0,1.129185572
133.277,0,426.6164019,0,1.214037861
133.41,0,426.9244,0,1.256951296
133.543,0,427.1239544,0,1.309760309
133.676,0,427.2273886,0,1.417412799
133.809,0,427.3686964,0,1.485981373
133.942,0,427.5510505,0,1.396856259
134.075,0,427.4858033,0,1.257805179
134.208,0,427.4981564,0,1.194112594
134.342,0,427.5880294,0,1.155934487
134.475,0,427.7267666,0,1.112085943
134.608,0,427.7302174,0,1.033587583
134.74,0,427.68859,0,0.950982597
134.874,0,427.7549274,0,0.900917021
135.007,0,427.7647067,0,0.868895153
135.14,0,427.740608,0,0.865581307
135.273,0,427.8430488,0,0.907245549
135.405,0,428.0342287,0,0.955001643
135.539,0,428.2894427,0,0.938511734
135.672,0,428.3148266,0,0.942030434
135.805,0,428.313917,0,1.010995556
135.938,0,428.6089455,0,1.105708339
136.071,0,429.0894778,0,1.219778004
136.204,0,429.4401685,0,1.339207912
136.337,0,429.5739558,0,1.409961205
136.47,0,429.6612033,0,1.401173427
136.603,0,429.7645129,0,1.373996321
136.736,0,429.9966757,0,1.347232357
136.869,0,430.1833471,0,1.301950546
137.002,0,430.3028969,0,1.199185919
137.135,0,430.400201,0,1.065855859
137.268,0,430.4835455,0,0.940882863
137.401,0,430.6319927,0,0.814033444
137.534,0,430.7389882,0,0.78762313
137.667,0,430.9413086,0,0.871915023
137.8,0,431.3763093,0,0.96723526
137.933,0,431.8697727,0,1.05964966
138.066,0,432.1578116,0,1.073069456
138.199,0,432.291134,0,1.007274341
138.332,0,432.3468838,0,0.986513019
138.465,0,432.366465,0,1.05991744
138.598,0,432.2365747,0,1.194305654
138.731,0,432.0540945,0,1.158263077
138.864,0,431.9154414,0,1.075084474
138.997,0,432.0991872,0,1.047514434
139.13,0,432.457594,0,1.091290101
139.263,0,432.9049247,0,1.044522197
139.396,0,433.3082663,0,1.033434312
139.529,0,433.489226,0,1.094206325
139.662,0,433.7187013,0,1.179220373
139.795,0,434.0035833,0,1.195140083
139.928,0,434.009104,0,1.214976036
140.061,0,434.1814024,0,1.157231605
140.194,0,434.3633919,0,1.09282804
140.327,0,434.4887922,0,1.044359816
140.46,0,434.5215256,0,1.058322667
140.593,0,434.6101765,0,1.091130638
140.726,0,434.6229566,0,1.090160664
140.859,0,434.6224495,0,1.088205905
140.992,0,434.7441369,0,1.062437379
141.125,0,435.030297,0,1.099039897
141.258,0,435.6113253,0,1.178157951
141.391,0,436.2997816,0,1.24526487
141.524,0,436.7327069,0,1.29292794
141.657,0,437.0220696,0,1.356378741
141.79,0,437.4034168,0,1.409843477
141.923,0,437.7479228,0,1.43056702
142.056,0,437.9774728,0,1.429456012
142.189,0,438.0953889,0,1.40341558
142.322,0,438.1341623,0,1.352668609
142.455,0,438.2338182,0,1.255412402
142.588,0,438.1459671,0,1.171153272
142.721,0,437.9144717,0,1.027041108
142.855,0,437.7582084,0,0.969798272
142.988,0,437.7333922,0,0.949132366
143.12,0,437.8678793,0,0.931107977
143.253,0,438.0239941,0,0.941390566
143.386,0,438.2510874,0,0.974067586
143.519,0,438.5411026,0,0.995498695
143.652,0,438.9103123,0,0.997058681
143.785,0,439.3881299,0,1.073261704
143.918,0,439.725943,0,1.220029381
144.051,0,439.809386,0,1.324500187
144.184,0,439.6186047,0,1.311043395
144.317,0,439.4387079,0,1.288895325
144.45,0,439.4184476,0,1.374159282
144.583,0,439.5496298,0,1.460106599
144.716,0,439.7843648,0,1.486447753
144.849,0,439.9720452,0,1.485255027
144.983,0,440.2097537,0,1.462143941
145.115,0,440.5241016,0,1.453508443
145.248,0,440.6999232,0,1.464221846
145.381,0,440.8506186,0,1.479094847
145.514,0,440.9975202,0,1.489565999
145.647,0,441.0028839,0,1.474804516
145.78,0,440.9087204,0,1.452347751
145.914,0,440.9452334,0,1.422399152
146.046,0,440.9370958,0,1.419181036
146.18,0,440.8455314,0,1.387282464
146.313,0,440.5651442,0,1.348109952
146.446,0,440.4557787,0,1.296913425
146.579,0,440.5846282,0,1.253181924
146.712,0,440.7019485,0,1.252018701
146.844,0,440.7940175,0,1.21371163
146.977,0,440.8727405,0,1.156737085
147.11,0,440.8803844,0,1.077311049
147.243,0,441.0709845,0,1.040451772
147.376,0,441.4989393,0,1.070047032
147.509,0,441.9339257,0,1.131533112
147.643,0,442.3837436,0,1.153986479
147.776,0,442.6090395,0,1.222868299
147.909,0,442.6113096,0,1.280491457
148.042,0,442.482071,0,1.206041554
148.175,0,442.3776145,0,1.094304804
148.308,0,442.3532779,0,0.948243285
148.441,0,442.4128834,0,0.884786447
148.574,0,442.6154817,0,0.922466519
148.707,0,442.908052,0,0.981214616
148.84,0,443.2214782,0,0.990990511
148.973,0,443.3356981,0,0.964031058
149.106,0,443.4006426,0,0.982185574
149.239,0,443.5195399,0,1.073928362
149.372,0,443.6886261,0,1.160584218
149.505,0,443.9491511,0,1.21080534
149.638,0,444.115281,0,1.233800757
149.771,0,444.1364703,0,1.258154454
149.904,0,444.127177,0,1.269977194
150.037,0,444.2484079,0,1.291542078
150.17,0,444.3512386,0,1.301837019
150.303,0,444.3601748,0,1.272935198
150.436,0,444.3561493,0,1.225712003
150.569,0,444.4458193,0,1.236980381
150.702,0,444.6281082,0,1.316412289
150.835,0,444.8097272,0,1.391828773
150.968,0,444.9787113,0,1.434989741
151.101,0,445.2390447,0,1.429774364
151.234,0,445.4895409,0,1.418307269
151.367,0,445.7152759,0,1.393406173
151.5,0,445.900167,0,1.370941574
151.633,0,446.096478,0,1.369178301
151.766,0,446.2722756,0,1.405223028
151.899,0,446.3894893,0,1.448612702
152.032,0,446.4394283,0,1.475352289
152.165,0,446.5345956,0,1.50327217
152.298,0,446.5172843,0,1.508036053
152.431,0,446.4623902,0,1.511725867
152.564,0,446.4691235,0,1.543820788
152.697,0,446.5293574,0,1.599621924
152.83,0,446.725921,0,1.63047426
152.963,0,446.9590073,0,1.638669198
153.096,0,447.1938541,0,1.593496285
153.229,0,447.5570789,0,1.637343589
153.362,0,447.9797905,0,1.711631816
153.495,0,448.3504386,0,1.732503798
153.628,0,448.499399,0,1.713827091
153.761,0,448.4796388,0,1.735951836
153.894,0,448.5082873,0,1.834490852
154.027,0,448.5063129,0,1.860286009
154.16,0,448.491589,0,1.842181819
154.293,0,448.5318697,0,1.7807702
154.426,0,448.651836,0,1.717413401
154.559,0,448.881097,0,1.61696996
154.692,0,449.0493983,0,1.558437522
154.825,0,449.1905571,0,1.493150594
154.958,0,449.369182,0,1.439860334
155.091,0,449.6256204,0,1.348991171
155.224,0,449.7650695,0,1.339472044
155.357,0,449.8989421,0,1.426884892
155.49,0,450.1213753,0,1.512136883
155.623,0,450.3933617,0,1.599213723
155.756,0,450.6706231,0,1.6337866
155.889,0,450.8213016,0,1.655204654
156.022,0,450.9280623,0,1.673514926
156.155,0,450.8598635,0,1.67901403
156.288,0,450.7383364,0,1.723840119
156.421,0,450.6422507,0,1.780687912
156.554,0,450.6711238,0,1.835920221
156.687,0,450.6554418,0,1.877481522
156.82,0,450.8195238,0,1.887411092
156.953,0,450.9337007,0,1.894238067
157.086,0,450.9958558,0,1.866360361
157.219,0,451.0959557,0,1.830013895
157.352,0,451.1200445,0,1.807824426
157.485,0,451.16222,0,1.815398239
157.618,0,451.230898,0,1.838051094
157.751,0,451.3354028,0,1.852580382
157.884,0,451.5016227,0,1.845063728
158.017,0,451.7087881,0,1.819823436
158.15,0,451.9524906,0,1.793552946
158.283,0,452.1778396,0,1.744131435
158.416,0,452.3309354,0,1.693110964
158.55,0,452.4108993,0,1.656300739
158.683,0,452.4748366,0,1.618971592
158.815,0,452.5400716,0,1.615439513
158.948,0,452.5370644,0,1.607348629
159.081,0,452.4848327,0,1.614646466
159.214,0,452.4243126,0,1.599974772
159.347,0,452.3496663,0,1.559180531
159.48,0,452.4734758,0,1.54153022
159.613,0,452.7860341,0,1.627118522
159.747,0,453.0609509,0,1.721578637
159.88,0,453.3306221,0,1.829024791
160.013,0,453.6015013,0,1.887435914
160.146,0,453.678614,0,1.895177267
160.279,0,453.4798699,0,1.840304061
160.412,0,453.3419183,0,1.850040666
160.545,0,453.3749159,0,1.907203619
160.677,0,453.403055,0,1.912677457
160.811,0,453.4373336,0,1.923336532
160.943,0,453.4948963,0,1.88287928
161.076,0,453.8531872,0,1.763788566
161.21,0,454.4294917,0,1.742657556
161.343,0,454.8512964,0,1.793377411
161.476,0,454.8900467,0,1.735619553
161.609,0,454.877115,0,1.73945082
161.741,0,454.763541,0,1.726289877
161.875,0,454.8859029,0,1.718372705
162.008,0,455.0218654,0,1.778729394
162.141,0,455.1765573,0,1.849762447
162.274,0,455.4908424,0,1.941127062
162.407,0,455.9526612,0,1.975302007
162.54,0,456.3597331,0,2.014334514
162.673,0,456.5315415,0,2.084483474
162.806,0,456.6091997,0,2.08675576
162.939,0,456.7157578,0,2.063111406
163.072,0,456.8194282,0,2.064113757
163.205,0,456.8672968,0,2.10684035
163.338,0,456.8600368,0,2.137130612
163.471,0,456.8245281,0,2.201297655
163.604,0,456.8802327,0,2.260935182
163.737,0,456.9333569,0,2.246688462
163.87,0,457.1073488,0,2.133172344
164.003,0,457.1299105,0,2.098656
164.136,0,456.8920083,0,2.176949615
164.269,0,456.615974,0,2.234647362
164.402,0,456.6048765,0,2.296515591
164.535,0,456.8119858,0,2.457741776
164.668,0,457.0918666,0,2.515351269
164.801,0,457.5093293,0,2.408058049
164.934,0,457.7090123,0,2.348790272
165.067,0,457.6304402,0,2.327102701
165.2,0,457.4875254,0,2.363999385
165.333,0,457.45086,0,2.367439806
165.466,0,457.5026642,0,2.258327739
165.599,0,457.6105501,0,2.141399167
165.732,0,457.8035544,0,2.132290637
165.865,0,457.9722763,0,2.181709759
165.998,0,458.0141674,0,2.250999097
166.131,0,458.0571368,0,2.30584884
166.264,0,458.2398054,0,2.385239801
166.397,0,458.4631461,0,2.333113663
166.53,0,458.8842197,0,2.205169208
166.663,0,459.2740556,0,2.069389717
166.796,0,459.6831386,0,2.01145082
166.929,0,459.9582732,0,2.051457843
167.062,0,459.9748662,0,2.163549498
167.195,0,459.781519,0,2.218134882
167.328,0,459.7830588,0,2.189703677
167.461,0,459.5657525,0,2.265205241
167.594,0,459.4352456,0,2.354957511
167.727,0,459.5706714,0,2.260745526
167.86,0,459.8001518,0,2.229939831
167.993,0,460.1239546,0,2.204021479
168.126,0,460.3011477,0,2.217748163
168.259,0,460.2901848,0,2.200110901
168.392,0,459.986956,0,2.061610449
168.525,0,459.9091357,0,2.039829826
168.658,0,460.062243,0,2.14041978
168.791,0,460.4077829,0,2.237171926
168.924,0,460.7525904,0,2.296518451
169.057,0,461.0699406,0,2.419991189
169.19,0,461.3265865,0,2.377479735
169.323,0,461.5315663,0,2.181768138
169.456,0,461.48752,0,2.07386325
169.589,0,461.229626,0,2.087987623
169.722,0,461.1785998,0,2.054525595
169.855,0,461.2655535,0,2.110208195
169.988,0,461.1988657,0,2.295168453
170.121,0,461.2888779,0,2.495603101
170.254,0,461.5002256,0,2.621040721
170.387,0,461.748157,0,2.700168363
170.52,0,461.9604438,0,2.746242324
170.653,0,462.1201786,0,2.752670929
170.786,0,462.3144373,0,2.730621993
170.919,0,462.6854023,0,2.690575359
171.052,0,462.9017707,0,2.760986886
171.185,0,462.9713229,0,2.934287234
171.318,0,462.958926,0,3.126288301
171.451,0,462.9515459,0,3.277903998
171.584,0,463.0166502,0,3.304248575
171.717,0,463.095882,0,3.237205266
171.85,0,463.0409874,0,3.241382379
171.983,0,462.8710852,0,3.22023474
172.116,0,463.1265343,0,3.25250057
172.249,0,463.5504326,0,3.309209284
172.382,0,463.895711,0,3.430365171
172.515,0,463.862905,0,3.592312316
172.648,0,463.4114089,0,3.715402481
172.781,0,463.1110506,0,3.749694639
172.914,0,463.1233747,0,3.833610367
173.047,0,463.3704986,0,3.796658492
173.18,0,463.5923026,0,3.710931257
173.314,0,463.6550763,0,3.61502496
173.447,0,463.912844,0,3.586167964
173.58,0,464.3943419,0,3.554581713
173.713,0,464.8994121,0,3.550528725
173.846,0,465.1202857,0,3.587638791
173.979,0,465.1968321,0,3.630896748
174.112,0,465.1363704,0,3.687126435
174.245,0,464.9314222,0,3.75906152
174.377,0,464.657675,0,3.842498929
174.51,0,464.5324716,0,3.87508918
174.644,0,464.6332742,0,3.776441191
174.777,0,464.6957043,0,3.661888257
174.91,0,464.7629802,0,3.63988677
175.043,0,464.8572726,0,3.653888127
175.176,0,465.0095322,0,3.704661532
175.309,0,464.9928702,0,3.843476486
175.442,0,465.0103625,0,3.969829789
175.575,0,465.0761691,0,4.069503526
175.708,0,465.1434442,0,4.127993298
175.841,0,465.1561208,0,4.17830723
175.974,0,465.1840752,0,4.221091007
176.107,0,465.2568539,0,4.304083874
176.24,0,465.2593662,0,4.396469437
176.373,0,465.1942826,0,4.47685495
176.506,0,465.1479382,0,4.539750428
176.639,0,465.103505,0,4.575474054
176.772,0,465.101007,0,4.596276852
176.905,0,465.1181628,0,4.602417626
177.038,0,465.1939706,0,4.606307703
177.171,0,465.1238463,0,4.620609611
177.304,0,465.1524819,0,4.621441732
177.437,0,465.2942828,0,4.555041698
177.57,0,465.6688372,0,4.472799938
177.703,0,466.0770919,0,4.416158939
177.836,0,466.4867833,0,4.387504715
177.969,0,466.8792915,0,4.419822611
178.102,0,467.0379698,0,4.510998733
178.235,0,466.8033349,0,4.558090805
178.368,0,466.4082188,0,4.661882016
178.501,0,466.2359593,0,4.732469978
178.634,0,466.0993738,0,4.661135893
178.767,0,466.4910311,0,4.617524384
178.9,0,466.7874757,0,4.533545731
179.033,0,467.0108201,0,4.541342082
179.166,0,467.2716651,0,4.677820338
179.299,0,467.445329,0,4.798326179
179.432,0,467.5279618,0,4.868788868
179.565,0,467.6509945,0,4.916432623
179.697,0,467.7294408,0,4.926793732
179.83,0,467.7519429,0,4.89357469
179.963,0,467.6058313,0,4.868285695
180.096,0,467.5085427,0,4.869407744
180.229,0,467.4883918,0,4.857859811
180.362,0,467.6358584,0,4.834603892
180.495,0,467.8039899,0,4.81126257
180.628,0,467.7638805,0,4.668892184
180.761,0,467.9542327,0,4.606555217
180.894,0,468.3139891,0,4.627720389
181.027,0,468.8312009,0,4.762014663
181.16,0,469.4938664,0,4.92413
181.293,0,470.0018276,0,5.034142595
181.426,0,470.2761799,0,5.066646726
181.559,0,470.3595195,0,5.039529548
181.692,0,470.4267424,0,5.01170724
181.825,0,470.5195979,0,4.993771573
181.958,0,470.7106916,0,4.971786143
182.091,0,470.8671258,0,4.958662993
182.224,0,471.0395339,0,4.956430709
182.357,0,471.1908925,0,4.979033776
182.49,0,471.3103253,0,4.971614345
182.623,0,471.3968356,0,4.932962633
182.756,0,471.4856276,0,4.882371177
182.889,0,471.5928307,0,4.863126679
183.022,0,471.8162115,0,4.927859911
183.155,0,471.8415795,0,4.947648589
183.288,0,471.7902347,0,4.928751969
183.421,0,471.7333418,0,4.908231775
183.554,0,471.8230424,0,4.917644883
183.687,0,471.938147,0,4.901809849
183.82,0,471.9144408,0,4.867006371
183.953,0,472.1946914,0,5.000298536
184.086,0,472.4358624,0,5.177088248
184.219,0,472.4904918,0,5.294187466
184.352,0,472.5786797,0,5.341612726
184.485,0,472.7903961,0,5.302511299
184.618,0,473.0659352,0,5.190009178
184.751,0,473.3256172,0,5.10222674
184.884,0,473.5819244,0,5.155014052
185.018,0,473.8900567,0,5.307194401
185.15,0,474.2707868,0,5.426010428
185.283,0,474.67982,0,5.535531237
185.416,0,475.005541,0,5.675049344
185.549,0,475.1174229,0,5.772393492
185.682,0,475.3998359,0,5.834577982
185.816,0,475.6131197,0,5.834581165
185.948,0,475.6345418,0,5.801983629
186.081,0,475.5503512,0,5.762267462
186.214,0,475.3738857,0,5.701584197
