Relative Time [s],"Temp_avg, all4 [K]",Error [K]
946.242,557.1681152,2.747866854
946.375,557.2039565,2.750861628
946.508,557.2376275,2.747475935
946.642,557.2229398,2.747474385
946.774,557.216266,2.745607042
946.907,557.2315338,2.748140462
947.04,557.2391799,2.742978473
947.173,557.2507902,2.747897577
947.306,557.2604356,2.74125982
947.439,557.2399408,2.739615359
947.573,557.2078412,2.73250401
947.705,557.1466127,2.723875166
947.838,557.123686,2.722743463
947.971,557.1185106,2.729426358
948.104,557.16256,2.739455424
948.237,557.2369745,2.753215492
948.37,557.3120806,2.772738677
948.503,557.3941675,2.79612258
948.636,557.4799411,2.796692767
948.769,557.5673141,2.793252067
948.903,557.6940193,2.784461794
949.035,557.7947703,2.788849401
949.168,557.8601935,2.795226967
949.302,557.892511,2.799159086
949.435,557.9570802,2.788683473
949.568,558.012754,2.78815547
949.701,558.0274522,2.782465984
949.834,558.029921,2.786698444
949.966,558.0611413,2.798797213
950.1,558.0963208,2.806602718
950.233,558.1100976,2.805579024
950.366,558.1470925,2.808043694
950.499,558.2110974,2.808657388
950.632,558.3076796,2.815225039
950.765,558.342336,2.818294905
950.898,558.3771718,2.812615904
951.031,558.426131,2.809759756
951.164,558.4710517,2.812515122
951.297,558.4872945,2.808638446
951.43,558.5544964,2.808009476
951.563,558.5799618,2.807468039
951.696,558.5849357,2.812422481
951.829,558.5584253,2.810206201
951.962,558.54314,2.801952823
952.095,558.4942738,2.787981684
952.228,558.4676666,2.777647234
952.361,558.4599968,2.7756358
952.494,558.5014114,2.778623015
952.627,558.5139585,2.786750242
952.76,558.5212124,2.779883815
952.893,558.545407,2.764766327
953.026,558.606169,2.753469188
953.159,558.6566632,2.752449354
953.292,558.6950778,2.754888743
953.425,558.7613238,2.763176708
953.558,558.8437215,2.774671371
953.691,558.9486129,2.781396753
953.824,559.0599463,2.80173338
953.957,559.1822028,2.81884495
954.09,559.2454339,2.822607138
954.223,559.2860253,2.827507009
954.356,559.3078637,2.834841791
954.489,559.3646014,2.83832853
954.622,559.4230574,2.845265567
954.755,559.4562794,2.840462842
954.888,559.4630809,2.833522817
955.021,559.4905598,2.8276957
955.154,559.5241389,2.819432058
955.287,559.5885692,2.818782105
955.42,559.6264859,2.816800888
955.553,559.6213315,2.816921689
955.686,559.5969047,2.831281305
955.819,559.5687107,2.839752172
955.952,559.535423,2.840833942
956.085,559.5426048,2.832889396
956.218,559.6269402,2.841376107
956.351,559.6814004,2.849810358
956.484,559.7282884,2.844328379
956.617,559.7807192,2.835078683
956.75,559.8132284,2.830482776
956.883,559.8973112,2.837034207
957.016,559.9488067,2.847777471
957.149,559.981762,2.854210333
957.282,560.0333579,2.843332104
957.415,560.0524168,2.831808926
957.548,560.0895135,2.82916537
957.681,560.0918951,2.825966696
957.814,560.0958071,2.825738415
957.947,560.1265162,2.825859774
958.08,560.1828666,2.829187505
958.213,560.1927502,2.83943172
958.347,560.2301505,2.853945091
958.479,560.2644391,2.868501354
958.612,560.3765283,2.878439638
958.745,560.4387714,2.87846533
958.878,560.4670412,2.866989994
959.011,560.4736897,2.863653342
959.144,560.4749668,2.873182074
959.277,560.5239949,2.898418709
959.41,560.5114624,2.88774581
959.543,560.5082664,2.865896807
959.676,560.5315935,2.854510002
959.809,560.6059576,2.856565684
959.942,560.6429502,2.85580755
960.075,560.7089947,2.849578125
960.208,560.7302428,2.849221869
960.341,560.7493629,2.839711915
960.474,560.7590645,2.827300368
960.607,560.7624258,2.817683797
960.74,560.7485305,2.802318945
960.874,560.70854,2.790024514
961.006,560.6667559,2.802182779
961.14,560.630323,2.809767034
961.272,560.6109315,2.8181808
961.406,560.6271759,2.826261124
961.539,560.655805,2.833053263
961.672,560.7753817,2.850830186
961.805,560.9152243,2.86571911
961.938,561.0155205,2.863287022
962.071,561.0573858,2.85343836
962.204,561.0371301,2.838960651
962.337,561.0242566,2.816639828
962.47,561.0000522,2.798637812
962.603,560.9970331,2.794663906
962.736,561.0191138,2.805645003
962.869,561.0402222,2.816486244
963.002,561.0885922,2.829657105
963.135,561.14931,2.839241233
963.268,561.2374713,2.852227434
963.401,561.3155459,2.855179664
963.534,561.3506857,2.851663938
963.667,561.3625162,2.840422953
963.8,561.396388,2.838150777
963.933,561.4216557,2.838831554
964.066,561.4336676,2.837830198
964.199,561.4550027,2.834909616
964.332,561.450978,2.831640318
964.465,561.4295772,2.830373555
964.598,561.4609,2.826574345
964.731,561.5286939,2.822558523
964.864,561.6081714,2.809735839
964.997,561.6880707,2.791033309
965.13,561.7240505,2.783114609
965.263,561.7259028,2.789911925
965.396,561.692232,2.781567005
965.529,561.6932155,2.773671491
965.662,561.7582708,2.781910952
965.795,561.8082828,2.783615506
965.928,561.8550412,2.788490027
966.061,561.8711971,2.787074686
966.194,561.8575672,2.779515861
966.327,561.8523344,2.760371395
966.46,561.8437669,2.750231383
966.593,561.8554109,2.763201518
966.726,561.9478388,2.785902612
966.859,561.9833197,2.798083615
966.992,562.0116275,2.800839831
967.125,562.0423648,2.791428721
967.258,562.037338,2.783297331
967.391,562.0465188,2.777072941
967.524,562.0414759,2.77881464
967.657,562.0336968,2.789393098
967.79,562.0150896,2.802556697
967.923,561.9539391,2.796016266
968.056,561.9697867,2.785002574
968.189,562.0773631,2.788460745
968.322,562.2099302,2.793808598
968.455,562.2472104,2.797734056
968.588,562.2051437,2.794418849
968.721,562.1445985,2.779447317
968.854,562.1135911,2.774015038
968.987,562.1578988,2.785107397
969.12,562.2485716,2.803004521
969.253,562.3521905,2.822687138
969.386,562.442987,2.83118623
969.519,562.5338475,2.827892441
969.652,562.5815619,2.809609407
969.785,562.5490705,2.803807249
969.918,562.4435223,2.794757795
970.051,562.3705451,2.772205271
970.184,562.3508229,2.765641213
970.317,562.4063135,2.761115683
970.45,562.5117197,2.772787232
970.583,562.6071054,2.78129196
970.716,562.6175633,2.783225313
970.849,562.6233756,2.777006263
970.982,562.6040441,2.764611694
971.115,562.5933907,2.751900998
971.248,562.653079,2.749639412
971.382,562.6853298,2.747109519
971.515,562.7232638,2.766043758
971.648,562.8140154,2.794833986
971.781,562.8688377,2.8285054
971.913,562.8993061,2.858065811
972.046,562.8967875,2.880049439
972.179,562.9079902,2.881324108
972.312,562.9082653,2.890405785
972.445,562.946066,2.891321865
972.578,562.9870215,2.856589437
972.711,563.0176749,2.827928917
972.844,563.0690975,2.806509964
972.977,563.1198857,2.796977962
973.111,563.18846,2.800037888
973.244,563.2463444,2.802726414
973.376,563.2424418,2.807238069
973.51,563.2257582,2.816274276
973.643,563.188312,2.814223221
973.776,563.175596,2.83008154
973.909,563.1921056,2.827789445
974.041,563.2955484,2.84483812
974.175,563.380699,2.865012244
974.308,563.4379788,2.87358935
974.441,563.4629787,2.860151072
974.574,563.4476206,2.849872623
974.707,563.4349688,2.844091843
974.84,563.4381897,2.82639139
974.973,563.4520452,2.81902131
975.106,563.4566457,2.817749658
975.239,563.4544917,2.823642637
975.372,563.4656731,2.824462869
975.505,563.5505478,2.815487256
975.638,563.6779657,2.808240114
975.771,563.7805715,2.813257933
975.904,563.8647351,2.8251105
976.037,563.9335153,2.827437943
976.17,563.8776905,2.806893585
976.303,563.7722493,2.799820628
976.436,563.7751196,2.810265433
976.569,563.824843,2.825696538
976.702,563.8926896,2.852708315
976.835,564.0275444,2.870099418
976.968,564.0928954,2.878700178
977.101,564.0531081,2.879211391
977.234,564.0109029,2.876036017
977.367,563.9826226,2.877835426
977.5,564.0251407,2.890336994
977.633,564.0712051,2.908346821
977.766,564.0954391,2.920723622
977.899,564.1078416,2.926768603
978.032,564.1194825,2.946308841
978.165,564.165743,2.956949252
978.298,564.2109931,2.966218085
978.431,564.2592807,2.961179203
978.564,564.3056223,2.950452653
978.697,564.2949317,2.936727812
978.83,564.3299867,2.943086428
978.963,564.3772628,2.953145081
979.096,564.4174848,2.953505144
979.229,564.4486429,2.960087221
979.362,564.4797263,2.955756347
979.495,564.5056289,2.948033111
979.628,564.5459805,2.946799264
979.761,564.5977449,2.945321518
979.894,564.5881736,2.920663835
980.027,564.57021,2.903193107
980.16,564.5725577,2.893837231
980.293,564.6483693,2.906111506
980.426,564.6750172,2.901321114
980.559,564.7166855,2.891346608
980.692,564.7426715,2.895221181
980.825,564.7651094,2.90764452
980.958,564.7811646,2.911961901
981.091,564.807118,2.911983832
981.224,564.8479905,2.908252984
981.357,564.8562837,2.908445674
981.49,564.7275687,2.878754144
981.623,564.6881058,2.878668823
981.756,564.6929399,2.896353534
981.889,564.7233024,2.923188616
982.022,564.743326,2.934910669
982.155,564.7115326,2.929779521
982.288,564.7151235,2.919388041
982.421,564.7356386,2.903359928
982.554,564.7681146,2.886553127
982.687,564.8426601,2.889605623
982.82,564.9670286,2.908500987
982.953,565.03617,2.918171153
983.086,565.1126401,2.925985063
983.219,565.191175,2.942077543
983.37,565.2417062,2.950691477
983.618,565.2731212,2.957699643
983.754,565.2444929,2.953035643
984.018,565.3511157,2.914385907
984.15,565.389441,2.9129576
984.283,565.4197037,2.914606799
984.416,565.4486561,2.911490312
984.549,565.466861,2.912217142
984.682,565.4799975,2.906172634
984.815,565.5098816,2.900216088
984.948,565.5397596,2.903169404
985.082,565.5908272,2.906255184
985.215,565.7237262,2.930757734
985.348,565.8672088,2.956233788
985.481,566.0245068,2.990693146
985.614,566.189341,3.01057532
985.747,566.3140276,3.032195291
985.88,566.4175582,3.05677318
986.013,566.512266,3.083586919
986.145,566.6072088,3.103261778
986.279,566.7318087,3.118957266
986.412,566.828606,3.134786076
986.545,566.92689,3.154847546
986.678,567.0072242,3.177826411
986.811,567.1446654,3.210485416
986.944,567.2688789,3.241944669
987.077,567.3462447,3.256785715
987.21,567.4124466,3.27940778
987.343,567.4719064,3.299427697
987.476,567.4918929,3.314913814
987.609,567.4810484,3.310930454
987.742,567.5126807,3.309852755
987.875,567.5479322,3.310398967
988.008,567.6012783,3.307526382
988.141,567.6570594,3.305725961
988.274,567.7381919,3.318134826
988.407,567.8580222,3.331793715
988.54,568.012166,3.355640828
988.673,568.1294093,3.375400513
988.806,568.1946405,3.379621715
988.939,568.2365428,3.385673841
989.072,568.2837057,3.391351769
989.205,568.3290347,3.411719082
989.338,568.3786481,3.431524161
989.471,568.4738102,3.457735306
989.604,568.5659623,3.475953056
989.737,568.625402,3.48873432
989.87,568.6843715,3.493167288
990.003,568.7596818,3.507724737
990.136,568.8593392,3.515612748
990.269,568.9541537,3.52915622
990.402,569.0108312,3.527069327
990.535,569.0178922,3.514195611
990.668,569.013514,3.503765789
990.801,569.0291844,3.505936804
990.934,569.0720861,3.516720346
991.067,569.15036,3.535278018
991.2,569.2180949,3.547246588
991.333,569.2632565,3.552657065
991.466,569.2628128,3.552015009
991.599,569.2778202,3.552235324
991.732,569.3185705,3.554157946
991.865,569.382722,3.561794608
991.998,569.4950156,3.588067184
992.131,569.6082052,3.60705634
992.264,569.6920904,3.623350614
992.397,569.7794229,3.640868648
992.53,569.8587984,3.654918114
992.663,569.9037546,3.66821062
992.796,569.920622,3.657552507
992.929,569.9481624,3.645344082
993.062,569.9594752,3.650918709
993.195,569.9861693,3.670568608
993.328,570.0075144,3.688773959
993.462,570.0300584,3.71121133
993.594,570.0491736,3.722875283
993.727,570.0506732,3.728834431
993.86,570.0498996,3.721629221
993.993,570.046681,3.718775111
994.126,570.0162154,3.71940294
994.259,569.9647998,3.724511398
994.392,569.9423165,3.724486658
994.525,569.9545478,3.732923801
994.658,569.9900049,3.742800752
994.791,570.0272406,3.751307354
994.924,570.0552597,3.768080602
995.057,570.0613795,3.79472255
995.19,570.0712702,3.818837562
995.323,570.0939418,3.839189627
995.456,570.1693819,3.846291194
995.589,570.243531,3.857900618
995.722,570.2798499,3.858334043
995.855,570.3398552,3.856931968
995.988,570.3976007,3.860834787
996.121,570.4970913,3.872943298
996.254,570.5995677,3.892533023
996.387,570.7247148,3.925095034
996.52,570.8454538,3.968513712
996.654,570.9217811,3.985460332
996.786,570.9825611,3.994450966
996.919,571.0046342,3.992377306
997.052,571.0439561,3.979516029
997.186,571.0805341,3.968704444
997.318,571.1170973,3.95449122
997.451,571.1789104,3.943532998
997.585,571.2429879,3.957852352
997.718,571.3067103,3.964408931
997.851,571.3379516,3.975603481
997.984,571.3192846,3.98687568
998.117,571.2796862,4.006001497
998.249,571.2129925,4.026576442
998.383,571.1558173,4.029381924
998.516,571.0887562,4.0215521
998.649,571.0862898,4.015335633
998.782,571.0735494,4.022132353
998.915,571.0957136,4.023574182
999.048,571.1361857,4.02400855
999.181,571.1764992,3.999224165
999.314,571.1668155,3.979639155
999.447,571.1758558,3.955710156
999.58,571.2169853,3.953442107
999.713,571.3308976,3.97310493
999.846,571.4628907,4.021247585
999.979,571.5754486,4.072464024
1000.112,571.6415973,4.110427873
1000.245,571.6884533,4.144333884
1000.378,571.7153823,4.164734711
1000.511,571.7657864,4.159631031
1000.644,571.8307078,4.133926366
1000.777,571.8462646,4.118057001
1000.91,571.781918,4.070775388
1001.043,571.7482521,4.045038894
1001.176,571.83525,4.070653088
1001.309,571.9365388,4.115261175
1001.442,571.9980364,4.14843639
1001.575,572.0843707,4.176110084
1001.708,572.1571552,4.189719379
1001.841,572.2385037,4.202289715
1001.974,572.3313126,4.205089756
1002.107,572.3536059,4.202958731
1002.24,572.3680612,4.191497399
1002.373,572.4311853,4.204670689
1002.506,572.4864032,4.224446844
1002.639,572.4936966,4.230107152
1002.772,572.4721518,4.21851844
1002.905,572.4209211,4.201513011
1003.038,572.3739985,4.185247551
1003.171,572.4191167,4.178772367
1003.304,572.5486818,4.1864563
1003.437,572.7028918,4.212977847
1003.57,572.8070849,4.241920024
1003.703,572.8404927,4.237719528
1003.836,572.8965561,4.232547187
1003.969,572.9326781,4.221642358
1004.102,572.957657,4.228128054
1004.235,572.9781615,4.229681277
1004.368,573.0258712,4.229929633
1004.501,573.0900259,4.216742072
1004.634,573.1455359,4.203224378
1004.767,573.204957,4.204986158
1004.9,573.2477171,4.217447335
1005.033,573.2598041,4.220134462
1005.166,573.2453774,4.209483201
1005.299,573.2326919,4.196011552
1005.432,573.2834035,4.20774539
1005.565,573.3887956,4.244429806
1005.698,573.473689,4.27728004
1005.831,573.504759,4.290927483
1005.964,573.4999942,4.287209701
1006.097,573.5148608,4.271789017
1006.23,573.5644533,4.263184774
1006.363,573.6859414,4.291848159
1006.496,573.7663706,4.321181672
1006.629,573.8335943,4.342981551
1006.762,573.8866601,4.356762411
1006.895,573.9172729,4.376079923
1007.028,573.9719594,4.385018738
1007.161,574.0451257,4.39687866
1007.294,574.0729773,4.396997971
1007.427,574.0881658,4.3816499
1007.56,574.1087852,4.372070473
1007.693,574.1052098,4.372177276
1007.826,574.1313082,4.380376661
1007.959,574.1753073,4.384197819
1008.092,574.227057,4.390212592
1008.225,574.2274942,4.392924897
1008.358,574.2356831,4.399160142
1008.491,574.2828927,4.428471904
1008.624,574.306231,4.451846457
1008.757,574.3405572,4.476543652
1008.89,574.3803599,4.484297369
1009.023,574.4520111,4.488300895
1009.156,574.5429785,4.490530019
1009.289,574.638973,4.505841511
1009.422,574.7166824,4.531820784
1009.555,574.7124903,4.525381644
1009.688,574.6956404,4.514884082
1009.821,574.6880436,4.505071967
1009.954,574.7314414,4.510358366
1010.087,574.7642851,4.525589019
1010.221,574.8115694,4.547191437
1010.354,574.8436141,4.56524483
1010.487,574.8745152,4.564830787
1010.62,574.8711401,4.549204277
1010.753,574.8945016,4.542734852
1010.886,574.9400371,4.539325539
1011.018,574.9694312,4.537570681
1011.152,574.9674354,4.529468995
1011.285,574.9632338,4.520892296
1011.418,574.9610848,4.509289879
1011.551,574.9934836,4.509435717
1011.684,575.0659491,4.522778768
1011.817,575.1388215,4.531257986
1011.95,575.1995314,4.542285084
1012.083,575.2744839,4.56515124
1012.216,575.3407174,4.578954219
1012.349,575.3972427,4.586942413
1012.482,575.3977799,4.588567285
1012.615,575.3788128,4.576279866
1012.748,575.3458597,4.546377506
1012.881,575.2966248,4.521477038
1013.014,575.2900535,4.502847982
1013.147,575.3763012,4.511533853
1013.28,575.4591244,4.536858597
1013.413,575.5381423,4.571689799
1013.546,575.5750642,4.593867042
1013.679,575.5814219,4.609504234
1013.812,575.5470543,4.598384975
1013.945,575.5693917,4.609080883
1014.078,575.5950464,4.615085935
1014.211,575.6025308,4.617743389
1014.344,575.5686989,4.631922125
1014.477,575.5473393,4.650165383
1014.61,575.5757634,4.661682784
1014.743,575.6387834,4.672853759
1014.876,575.7219417,4.680181688
1015.009,575.7531612,4.687180941
1015.142,575.7660402,4.682950801
1015.275,575.7946744,4.670828142
1015.408,575.8165598,4.649665201
1015.541,575.8908352,4.648718213
1015.674,576.0079391,4.675086051
1015.807,576.1125896,4.693301833
1015.94,576.2171423,4.70302399
1016.073,576.3186361,4.72193751
1016.206,576.3811362,4.731972539
1016.339,576.4178199,4.728133415
1016.472,576.424841,4.720153902
1016.605,576.4156566,4.715078585
1016.738,576.4020133,4.709092258
1016.871,576.3349893,4.692377877
1017.004,576.2884246,4.695839847
1017.137,576.3112615,4.710390307
1017.27,576.3121936,4.726541082
1017.403,576.3468972,4.752934038
1017.536,576.3488658,4.758905434
1017.669,576.298568,4.745520534
1017.802,576.2400528,4.718610238
1017.935,576.2228333,4.718417876
1018.068,576.1771999,4.715565023
1018.201,576.1668914,4.710043842
1018.334,576.1560417,4.694035558
1018.467,576.1641582,4.681397053
1018.6,576.2136787,4.680309044
1018.733,576.2708678,4.68277602
1018.866,576.34512,4.68686764
1018.999,576.411176,4.691306498
1019.132,576.4657675,4.700765235
1019.265,576.4746538,4.697109907
1019.398,576.482378,4.680880867
1019.531,576.5395466,4.662217753
1019.664,576.6054565,4.662846633
1019.797,576.6701202,4.671482175
1019.93,576.7348914,4.689598087
1020.063,576.7844437,4.710025947
1020.196,576.7950192,4.71906189
1020.329,576.755338,4.705628622
1020.462,576.726591,4.699118307
1020.595,576.7463038,4.707251544
1020.728,576.7991261,4.707736428
1020.861,576.871411,4.696926767
1020.994,576.935063,4.685655318
1021.127,576.9666977,4.679838915
1021.26,577.002189,4.669783555
1021.393,577.0672791,4.664310345
1021.526,577.1176069,4.678271528
1021.659,577.1978807,4.69931781
1021.792,577.2505485,4.715698394
1021.925,577.2851859,4.739138917
1022.059,577.3160227,4.761364173
1022.192,577.2919622,4.776848653
1022.324,577.2667951,4.781793324
1022.457,577.2601536,4.792397499
1022.591,577.2379931,4.788310224
1022.724,577.1900301,4.778735976
1022.857,577.1839334,4.769955358
1022.99,577.2208439,4.773189188
1023.122,577.2834651,4.793041979
1023.256,577.3469795,4.818007977
1023.389,577.4514689,4.823559087
1023.522,577.5447913,4.813122015
1023.655,577.5903236,4.79969916
1023.788,577.6013462,4.786155958
1023.921,577.6206672,4.787255965
1024.054,577.6602649,4.78971904
1024.187,577.7191496,4.796751134
1024.32,577.8250599,4.831090459
1024.453,577.8909487,4.842089506
1024.586,577.920324,4.84268085
1024.719,577.9542103,4.833064181
1024.852,577.9888998,4.829220183
1024.985,578.0454661,4.826461245
1025.118,578.1758469,4.851532944
1025.251,578.3442604,4.87083339
1025.384,578.4121985,4.884634065
1025.517,578.4286611,4.895334686
1025.65,578.4531784,4.898694052
1025.783,578.4865915,4.889975631
1025.916,578.5188081,4.871894908
1026.049,578.5378954,4.848419663
1026.182,578.5478301,4.830429197
1026.315,578.5527804,4.811342755
1026.448,578.5688538,4.798654809
1026.581,578.5724902,4.797877252
1026.714,578.5690043,4.807220059
1026.847,578.6229188,4.830499095
1026.98,578.6774604,4.848339272
1027.113,578.756464,4.862439048
1027.246,578.7718234,4.878274268
1027.379,578.7957144,4.893439254
1027.512,578.8002715,4.904743667
1027.645,578.7751118,4.897685018
1027.778,578.7774992,4.883912044
1027.911,578.8096708,4.876964911
1028.044,578.8898292,4.87678029
1028.177,578.9749853,4.877459082
1028.31,579.0863531,4.881179537
1028.443,579.2049403,4.879836059
1028.576,579.2564319,4.881131382
1028.709,579.2826139,4.881536075
1028.842,579.2971411,4.878502854
1028.975,579.3441757,4.882333387
1029.108,579.4137048,4.891565841
1029.241,579.5283893,4.914877458
1029.374,579.6408362,4.932700454
1029.507,579.7379006,4.956971881
1029.64,579.7860749,4.962975507
1029.773,579.8114098,4.958582278
1029.906,579.8245508,4.948628412
1030.039,579.8285326,4.928886829
1030.172,579.8470872,4.932201361
1030.305,579.8668736,4.945713714
1030.438,579.8711048,4.958978109
1030.571,579.8604577,4.967580981
1030.704,579.8392015,4.96836715
1030.837,579.8576317,4.957309529
1030.97,579.8363235,4.954957868
1031.103,579.8445667,4.945266162
1031.236,579.8342372,4.944739166
1031.369,579.8371407,4.940740602
1031.502,579.8432363,4.938385456
1031.635,579.8889136,4.933531089
1031.768,579.9105283,4.922937979
1031.901,579.9033386,4.926198918
1032.034,579.8880831,4.932020107
1032.167,579.8528652,4.939519392
1032.3,579.7895541,4.939575236
1032.433,579.7613631,4.939949753
1032.566,579.7959241,4.957439311
1032.699,579.8356103,4.969118237
1032.832,579.8720889,4.987342251
1032.966,579.8795598,4.992992872
1033.098,579.8523801,5.006507941
1033.231,579.847705,5.028146389
1033.365,579.8635536,5.030443695
1033.498,579.9126515,5.024004562
1033.631,579.9647247,5.011048917
1033.763,580.0300491,5.002728883
1033.896,580.0831682,4.988389721
1034.03,580.1213108,4.979983766
1034.163,580.1508123,4.966604174
1034.296,580.1419604,4.950419847
1034.428,580.1514201,4.951934124
1034.562,580.1471697,4.955685859
1034.695,580.1212068,4.9543178
1034.828,580.1348423,4.961604564
1034.961,580.1774445,4.978666656
1035.094,580.2455549,4.980314396
1035.227,580.3156255,4.964997677
1035.36,580.3709082,4.954030635
1035.493,580.4144602,4.94132147
1035.626,580.4731924,4.951001552
1035.759,580.5364463,4.96055141
1035.892,580.6104363,4.965756708
1036.025,580.650207,4.971047961
1036.158,580.6794862,4.969725872
1036.291,580.7155379,4.96865149
1036.424,580.7655928,4.969103246
1036.557,580.8132433,4.986721094
1036.69,580.8533768,5.006359831
1036.823,580.873871,5.011618159
1036.956,580.8689395,5.007713947
1037.089,580.8516147,5.000956082
1037.222,580.8275579,4.983193413
1037.355,580.7826881,4.95990162
1037.488,580.7489675,4.939517848
1037.621,580.7157163,4.925050856
1037.754,580.6712208,4.913194578
1037.887,580.6497526,4.905491821
1038.02,580.6628911,4.903913228
1038.153,580.7016485,4.897570826
1038.286,580.7413369,4.886506214
1038.419,580.8004324,4.873120633
1038.552,580.8703365,4.864770327
1038.685,580.9086265,4.861038019
1038.818,580.9128685,4.872821673
1038.951,580.9198272,4.885836473
1039.084,580.932612,4.899310926
1039.217,580.9896883,4.907821477
1039.35,581.0758983,4.919241324
1039.483,581.1707974,4.928494346
1039.616,581.241904,4.942306939
1039.749,581.2777618,4.956308787
1039.882,581.3282472,4.965623049
1040.015,581.3883326,4.971554232
1040.148,581.4203158,4.963738138
1040.281,581.4317368,4.963839335
1040.415,581.4341008,4.96638273
1040.547,581.4589565,4.964387072
1040.68,581.4985838,4.966142679
1040.813,581.587639,4.972645665
1040.946,581.6476523,4.980319136
1041.079,581.6910536,4.992382758
1041.212,581.6910127,5.014143307
1041.345,581.681936,5.032176926
1041.478,581.6865884,5.041125091
1041.611,581.7233414,5.048087221
1041.744,581.7664036,5.039071213
1041.877,581.7441077,5.030975835
1042.01,581.710798,5.027323452
1042.143,581.728157,5.020237246
1042.276,581.7814666,5.032207659
1042.409,581.8385452,5.048540795
1042.542,581.9055014,5.061528708
1042.675,581.9857889,5.0769828
1042.808,582.063126,5.089380613
1042.941,582.1040382,5.082617344
1043.074,582.1436392,5.075691606
1043.207,582.1655259,5.061189478
1043.34,582.1615065,5.061098843
1043.473,582.1415027,5.065990861
1043.606,582.156046,5.070288086
1043.739,582.1610705,5.073678149
1043.872,582.1737973,5.079154646
1044.005,582.1804264,5.083680115
1044.138,582.1866697,5.102869357
1044.271,582.1889157,5.121382312
1044.404,582.1942813,5.132576831
1044.537,582.2246865,5.123418052
1044.67,582.2366784,5.111402153
1044.803,582.2476384,5.102073604
1044.936,582.2712721,5.087161905
1045.069,582.2886051,5.078778686
1045.202,582.2924246,5.062214885
1045.335,582.3233323,5.052153788
1045.468,582.3495602,5.042661734
1045.601,582.3923032,5.040485192
1045.735,582.4562299,5.053971296
1045.867,582.5151186,5.069284764
1046,582.5737611,5.089369035
1046.134,582.5992682,5.088250192
1046.267,582.6143971,5.088020765
1046.4,582.6387842,5.091216781
1046.533,582.7192386,5.102618496
1046.666,582.8143339,5.113245089
1046.799,582.8714758,5.115188562
1046.932,582.9044682,5.11525932
1047.065,582.9115412,5.11985442
1047.198,582.9061984,5.112846126
1047.331,582.9194275,5.096895665
1047.464,582.9311225,5.090628901
1047.597,582.9874248,5.091421254
1047.73,583.0313518,5.081904981
1047.863,583.0316035,5.075813393
1047.996,583.0438099,5.067979578
1048.129,583.0917182,5.060645089
1048.262,583.1690147,5.056096259
1048.395,583.2348206,5.055673871
1048.528,583.2692711,5.051552661
1048.661,583.3026441,5.059080136
1048.794,583.3312984,5.083231653
1048.927,583.3722388,5.1205444
1049.06,583.4222886,5.143896149
1049.193,583.4996738,5.16193392
1049.326,583.5773662,5.165199902
1049.459,583.7074973,5.151947686
1049.592,583.8075579,5.156260869
1049.725,583.8830738,5.162460833
1049.858,583.9429807,5.177659586
1049.991,584.0075088,5.20354328
1050.124,584.0616287,5.219630877
1050.257,584.1164116,5.230059081
1050.39,584.1491359,5.240283141
1050.523,584.165858,5.257085811
1050.656,584.1618067,5.258261185
1050.789,584.1574075,5.262966117
1050.922,584.123893,5.260088066
1051.055,584.1174503,5.251536469
1051.188,584.1159877,5.252871537
1051.321,584.110891,5.252482347
1051.454,584.0723916,5.237823376
1051.587,584.01669,5.218531675
1051.72,583.9551952,5.184029025
1051.853,583.9407741,5.151980627
1051.986,583.967944,5.126609596
1052.119,583.9996789,5.106725776
1052.252,584.0795737,5.092276102
1052.385,584.1266908,5.099824582
1052.518,584.12684,5.092214152
1052.651,584.1006007,5.091292344
1052.784,584.0608794,5.079685011
1052.917,584.0431364,5.058036526
1053.05,584.146561,5.081117798
1053.183,584.3292422,5.118000182
1053.316,584.4825187,5.150080868
1053.449,584.6217851,5.15542646
1053.582,584.7305332,5.159149954
1053.715,584.8004209,5.170705572
1053.848,584.837688,5.184169896
1053.981,584.9047071,5.178367857
1054.114,584.9301668,5.177706395
1054.247,584.9166388,5.175224095
1054.38,584.9336305,5.177232205
1054.513,585.0045414,5.187745036
1054.646,585.0707996,5.200057494
1054.779,585.0922956,5.213216506
1054.912,585.1244793,5.229017218
1055.045,585.2014632,5.262204462
1055.178,585.3065084,5.288480409
1055.311,585.3863001,5.298365953
1055.444,585.4931663,5.310734633
1055.577,585.5570993,5.310818372
1055.71,585.5842122,5.314933764
1055.843,585.5815298,5.319125803
1055.976,585.5837436,5.325782482
1056.11,585.6080806,5.334777635
1056.243,585.6441882,5.349451724
1056.375,585.6690831,5.365004023
1056.508,585.7110568,5.379895769
1056.641,585.7829505,5.399592397
1056.774,585.8669453,5.425508388
1056.907,585.982387,5.447774155
1057.04,586.0758245,5.46156274
1057.173,586.1562585,5.466982311
1057.306,586.2219106,5.464511271
1057.439,586.2692592,5.46420312
1057.572,586.2420421,5.458605506
1057.705,586.2226696,5.45292371
1057.839,586.1985104,5.447793453
1057.971,586.1873561,5.439795817
1058.104,586.2020352,5.434724651
1058.237,586.2450303,5.434691319
1058.37,586.2675777,5.438720609
1058.504,586.3079508,5.445480481
1058.636,586.3210805,5.469514015
1058.77,586.3405244,5.478440094
1058.903,586.3792383,5.4602747
1059.036,586.4188079,5.440907398
1059.169,586.4638268,5.427308327
1059.302,586.4995754,5.415010055
1059.435,586.5360076,5.407925896
1059.568,586.5725014,5.414115148
