Time,MLR_mean,Temp_avg_all4,MLR_error,Temperature_Error
662.5204879,0.006684625,0,0.000346411,0
667.451585,0.006835712,0,0.000354813,0
672.4650867,0.007399596,0,0.000455507,0
677.48071,0.006681887,0,0.000332911,0
682.49838,0.007357717,0,0.000390257,0
687.51295,0.007359543,0,0.000347832,0
692.525035,0.00734333,0,0.000305392,0
697.5374217,0.007085023,0,0.000307754,0
702.5536733,0.006747526,0,0.000375047,0
707.4867,0.00720621,0,0.000341441,0
712.4216233,0.007300222,0,0.000327259,0
717.4404783,0.006944355,0,0.000215163,0
722.4584667,0.006284964,0,0.000353113,0
727.4737517,0.006724015,0,0.000508043,0
732.4894883,0.007600134,0,0.000463441,0
737.506425,0.007106682,0,0.000291437,0
742.5217317,0.006751649,0,0.000361608,0
747.5376,0.007062743,0,0.00021242,0
752.5554033,0.007495446,0,0.000382337,0
757.4888345,0.007197597,0,0.000366925,0
762.4227317,0.007042791,0,0.000286203,0
767.4407683,0.007224868,0,0.000282679,0
772.458025,0.006771718,0,0.000331102,0
777.4741283,0.00710473,0,0.00030078,0
782.4887167,0.006898723,0,0.00033621,0
787.504785,0.006843801,0,0.000274649,0
792.5209883,0.006978912,0,0.000316192,0
797.5353267,0.006474132,0,0.000293319,0
802.5476967,0.0072178,0,0.000306488,0
807.5604333,0.007077992,0,0.000240778,0
812.572585,0.00693189,0,0.000301655,0
817.585855,0.006369854,0,0.000403054,0
822.6000233,0.006849391,0,0.000495707,0
827.61506,0.006834062,0,0.000429276,0
832.5484517,0.00726145,0,0.000413054,0
837.4775917,0.007222106,0,0.000357894,0
842.4927133,0.006625417,0,0.000283579,0
847.5088183,0.006611309,0,0.000395902,0
852.5241367,0.007743629,0,0.000481312,0
857.4536776,0.006804412,0,0.000321069,0
862.386835,0.006804319,0,0.000299314,0
867.402055,0.007142234,0,0.000335684,0
872.416825,0.006952873,0,0.000245522,0
877.4311283,0.006855781,0,0.000341559,0
882.4446983,0.007264931,0,0.000399108,0
887.45975,0.007075145,0,0.000235414,0
892.476705,0.006996043,0,0.000298465,0
897.4925417,0.006829581,0,0.000272185,0
902.5065117,0.006832108,0,0.000269154,0
907.5198467,0.006815466,0,0.000333593,0
912.5349033,0.006936617,0,0.000250706,0
917.5488067,0.006988264,0,0.000250885,0
922.4775517,0.006906759,0,0.000241672,0
927.409305,0.006847936,0,0.000259451,0
932.4234767,0.007171452,0,0.000265281,0
937.4364783,0.006707384,0,0.000318475,0
942.4503317,0.00697033,0,0.000333976,0
947.4661833,0.006797512,0,0.000318,0
952.4843017,0.006412585,0,0.000306831,0
957.4989883,0.006825614,0,0.000252773,0
962.5115417,0.006545263,0,0.000275566,0
967.5241817,0.006809478,0,0.00029563,0
972.537935,0.006652724,0,0.00028349,0
977.5533583,0.00657634,0,0.000261097,0
982.5681267,0.006637542,0,0.000315144,0
987.5843133,0.006317836,0,0.000321531,0
992.6002317,0.006825153,0,0.000316731,0
997.6145367,0.006300541,0,0.000320965,0
1002.627373,0.006440976,0,0.000262823,0
1007.559467,0.006297764,0,0.000366696,0
1012.489768,0.006112104,0,0.000504325,0
1017.505955,0.006296989,0,0.000399011,0
1022.521307,0.00677334,0,0.000315091,0
1027.451067,0.005853421,0,0.000477457,0
1032.384408,0.005904874,0,0.000285201,0
1037.401045,0.006044407,0,0.00032631,0
1042.4177,0.006150418,0,0.000359261,0
1047.432635,0.006474632,0,0.00047019,0
1052.448123,0.006107616,0,0.000424447,0
1057.465743,0.005643396,0,0.000358972,0
1062.484032,0.005908161,0,0.000353434,0
1067.5005,0.005729025,0,0.000184463,0
1072.515487,0.005449158,0,0.000239147,0
1077.530772,0.005496213,0,0.000341538,0
1082.462647,0.005488405,0,0.000408713,0
1087.39607,0.005384881,0,0.000323215,0
1092.411123,0.005297237,0,0.000348249,0
1097.425325,0.005313701,0,0.000378063,0
1102.439365,0.004792896,0,0.000278351,0
1107.453952,0.005155689,0,0.000444018,0
1112.46904,0.005005179,0,0.000389307,0
1117.48356,0.004532657,0,0.000363028,0
1122.499082,0.004373915,0,0.000330411,0
1127.515833,0.004969723,0,0.000345567,0
1132.531918,0.004766959,0,0.000371124,0
1137.545488,0.00471702,0,0.000286732,0
1142.55934,0.00439553,0,0.000502216,0
1147.572128,0.004704644,0,0.000331929,0
1152.583098,0.004146942,0,0.000333447,0
1157.59497,0.004029545,0,0.000370533,0
1162.609238,0.004071744,0,0.000471701,0
1167.625608,0.003958947,0,0.000394137,0
1172.642695,0.003880335,0,0.00046103,0
1177.658218,0.004067964,0,0.000512317,0
1182.590428,0.0037243,0,0.000434938,0
1187.431498,0.003234523,0,0.000551613,0
1192.364675,0.003471801,0,0.000392601,0
1197.381612,0.002626577,0,0.000287477,0
1202.398115,0.003444591,0,0.000368149,0
1207.411683,0.003457498,0,0.000539878,0
1212.425572,0.002558952,0,0.000391452,0
1217.441642,0.003126418,0,0.000380532,0
1222.457928,0.002867144,0,0.000240127,0
1227.474763,0.003002327,0,0.000517924,0
1232.491087,0.002465634,0,0.000329903,0
1237.507525,0.002587422,0,0.00055282,0
1242.524082,0.002742845,0,0.000293195,0
1247.45395,0.002030061,0,0.000512744,0
1252.38651,0.002031831,0,0.000270302,0
1257.402062,0.003044383,0,0.000472558,0
1262.416565,0.001619913,0,0.000313473,0
1267.429517,0.001977329,0,0.000405066,0
1272.442952,0.001422879,0,0.000279825,0
1277.458855,0.001735214,0,0.000343652,0
1282.475158,0.002200714,0,0.000244517,0
1287.490098,0.001778576,0,0.000310067,0
1292.503752,0.00154366,0,0.000308034,0
1297.516275,0.00137115,0,0.00027765,0
1302.529848,0.001580303,0,0.000346075,0
1307.54565,0.001668753,0,0.000179558,0
1312.563135,0.001131464,0,0.000227463,0
1317.579772,0.001299867,0,0.000258256,0
1322.59229,0.001236126,0,0.000230489,0
1327.604077,0.001133527,0,0.000148016,0
1332.617128,0.000909401,0,0.000235263,0
1337.631098,0.001025647,0,0.000204074,0
1342.645467,0.001027229,0,0.000237798,0
1347.659088,0.000760409,0,0.000216947,0
1352.672325,0.000966789,0,0.000187812,0
1357.607003,0.001143716,0,0.000237587,0
1362.450869,0.000772343,0,0.00027106,0
1367.384905,0.000555443,0,0.000164382,0
1372.399392,0.000407457,0,0.000228462,0
1377.414712,0.000712851,0,0.000169946,0
1382.429898,0.000630153,0,0.000147959,0
1387.443333,0.000580732,0,8.30E-05,0
1392.45627,0.000784031,0,0.000125058,0
1397.472155,0.000585499,0,0.000174747,0
1402.490608,0.000809679,0,0.000140504,0
1407.507678,0.000195835,0,0.000230832,0
1412.437574,0.000850405,0,0.000159049,0
1417.371808,0.000534756,0,0.000178972,0
1422.386862,0.000405341,0,9.85E-05,0
1427.400002,0.000391125,0,8.30E-05,0
1432.412873,0.000184743,0,0.000139666,0
1437.426677,0.000470046,0,0.000167534,0
1442.442782,0.000256977,0,0.000151849,0
1447.4604,0.000359926,0,0.000196936,0
1452.475002,0.000455227,0,0.00026911,0
1457.487838,0.000226678,0,0.000226828,0
1462.501973,0.000459946,0,0.000121643,0
1467.516362,0.000453103,0,0.000140896,0
1472.530015,0.000389098,0,0.000120056,0
1477.542937,0.000673712,0,0.000219732,0
1482.557805,0.000145924,0,0.000178683,0
1487.57424,0.000354124,0,0.000122337,0
1492.590027,0.000233954,0,0.000180943,0
1497.60667,0.000113884,0,0.000130994,0
1502.623623,0.000171309,0,0.000203038,0
1507.63976,5.43E-05,0,0.000129909,0
1512.655145,0.000340532,0,0.00011236,0
1517.670182,0.000375492,0,9.95E-05,0
1522.605959,0.000270272,0,0.000137006,0
1527.448993,8.98E-05,0,0.00010002,0
1532.382758,0.000255886,0,0.000102994,0
1537.39866,0.000228292,0,0.000104077,0
1542.412795,8.77E-05,0,0.000159325,0
1547.426597,0.000315677,0,0.000116807,0
1552.441102,0.00020779,0,0.000129431,0
1557.454605,0.000191032,0,0.000298414,0
1562.46718,0.000567547,0,0.000356085,0
1567.480467,0.00019615,0,0.000269942,0
1572.49587,0.000299756,0,0.000216309,0
1577.510922,-9.80E-05,0,0.00023841,0
1582.52499,1.83E-05,0,0.000155955,0
1587.453393,0.000529038,0,0.00011234,0
1592.386353,-0.000178477,0,0.000210462,0
1597.400073,-3.00E-05,0,0.000286812,0
1602.411762,0.000163166,0,0.000240251,0
1607.423648,0.000185121,0,0.000208225,0
1612.4365,0.000308098,0,0.000138209,0
1617.449737,0.000235403,0,0.000166146,0
1622.463222,-1.13E-05,0,0.000161153,0
1627.476847,7.53E-05,0,0.000137381,0
1632.491535,0.000153312,0,0.000164803,0
1637.505355,3.79E-06,0,0.000140426,0
1642.51919,0.000226947,0,0.00010308,0
1647.533943,0.000266061,0,0.000185369,0
1652.547362,5.52E-05,0,0.000160518,0
1657.560035,-0.000196388,0,0.000210526,0
1662.572772,0.000584407,0,0.000300068,0
1667.586907,0.000407577,0,0.000265234,0
1672.602208,0.000533149,0,0.000375924,0
1677.618362,-0.000789938,0,0.000293524,0
1682.5539,-0.000162649,0,0.000244549,0
