s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2,kg/m2/s
 1.1750000E+002, 5.6754216E+000, 8.1525844E-001, 4.1504319E+002, 2.0923198E+002, 2.0901001E+001, 2.0900121E+001, 4.0474616E-002, 3.0536329E+001, 5.3305634E-002, 6.0369033E+000, 2.6288963E-002
 1.1800000E+002, 5.6622219E+000, 8.1336234E-001, 4.1510852E+002, 2.1011313E+002, 2.0901045E+001, 2.0900127E+001, 4.0462536E-002, 3.0523156E+001, 5.2536133E-002, 6.0245001E+000, 2.6397264E-002
 1.1850000E+002, 5.6489685E+000, 8.1145851E-001, 4.1517268E+002, 2.1099229E+002, 2.0901090E+001, 2.0900134E+001, 4.0450406E-002, 3.0509930E+001, 5.1766540E-002, 6.0120431E+000, 2.6504749E-002
 1.1900000E+002, 5.6356615E+000, 8.0954701E-001, 4.1523623E+002, 2.1186948E+002, 2.0901138E+001, 2.0900140E+001, 4.0438227E-002, 3.0496649E+001, 5.0996992E-002, 5.9995324E+000, 2.6611692E-002
 1.1950000E+002, 5.6223016E+000, 8.0762790E-001, 4.1529888E+002, 2.1274472E+002, 2.0901187E+001, 2.0900147E+001, 4.0426000E-002, 3.0483316E+001, 5.0227632E-002, 5.9869683E+000, 2.6717780E-002
 1.2000000E+002, 5.6088890E+000, 8.0570122E-001, 4.1536063E+002, 2.1361806E+002, 2.0901237E+001, 2.0900155E+001, 4.0413723E-002, 3.0469930E+001, 4.9458605E-002, 5.9743511E+000, 2.6823037E-002
 1.2050000E+002, 5.5954242E+000, 8.0376704E-001, 4.1542161E+002, 2.1448950E+002, 2.0901290E+001, 2.0900162E+001, 4.0401398E-002, 3.0456491E+001, 4.8690060E-002, 5.9616809E+000, 2.6927507E-002
 1.2100000E+002, 5.5819075E+000, 8.0182540E-001, 4.1548198E+002, 2.1535906E+002, 2.0901344E+001, 2.0900170E+001, 4.0389025E-002, 3.0443000E+001, 4.7922151E-002, 5.9489581E+000, 2.7031377E-002
 1.2150000E+002, 5.5683381E+000, 7.9987619E-001, 4.1554354E+002, 2.1622675E+002, 2.0901400E+001, 2.0900178E+001, 4.0376604E-002, 3.0429457E+001, 4.7155032E-002, 5.9361822E+000, 2.7136636E-002
 1.2200000E+002, 5.5547159E+000, 7.9791940E-001, 4.1560547E+002, 2.1709261E+002, 2.0901457E+001, 2.0900187E+001, 4.0364135E-002, 3.0415861E+001, 4.6388864E-002, 5.9233526E+000, 2.7242276E-002
 1.2250000E+002, 5.5410396E+000, 7.9595484E-001, 4.1567199E+002, 2.1795666E+002, 2.0901517E+001, 2.0900196E+001, 4.0351616E-002, 3.0402212E+001, 4.5623809E-002, 5.9104685E+000, 2.7350386E-002
 1.2300000E+002, 5.5273102E+000, 7.9398265E-001, 4.1573487E+002, 2.1881892E+002, 2.0901579E+001, 2.0900205E+001, 4.0339047E-002, 3.0388509E+001, 4.4860033E-002, 5.8975293E+000, 2.7456716E-002
 1.2350000E+002, 5.5135288E+000, 7.9200298E-001, 4.1579512E+002, 2.1967942E+002, 2.0901642E+001, 2.0900215E+001, 4.0326430E-002, 3.0374754E+001, 4.4097704E-002, 5.8845361E+000, 2.7560868E-002
 1.2400000E+002, 5.4996959E+000, 7.9001593E-001, 4.1585393E+002, 2.2053816E+002, 2.0901708E+001, 2.0900225E+001, 4.0313766E-002, 3.0360947E+001, 4.3336994E-002, 5.8714896E+000, 2.7663669E-002
 1.2450000E+002, 5.4858119E+000, 7.8802154E-001, 4.1591196E+002, 2.2139518E+002, 2.0901776E+001, 2.0900235E+001, 4.0301054E-002, 3.0347088E+001, 4.2578078E-002, 5.8583901E+000, 2.7765904E-002
 1.2500000E+002, 5.4718769E+000, 7.8601981E-001, 4.1596973E+002, 2.2225050E+002, 2.0901846E+001, 2.0900246E+001, 4.0288294E-002, 3.0333179E+001, 4.1821133E-002, 5.8452375E+000, 2.7868011E-002
 1.2550000E+002, 5.4578906E+000, 7.8401071E-001, 4.1602817E+002, 2.2310414E+002, 2.0901918E+001, 2.0900257E+001, 4.0275488E-002, 3.0319218E+001, 4.1066339E-002, 5.8320317E+000, 2.7970621E-002
 1.2600000E+002, 5.4438529E+000, 7.8199424E-001, 4.1608692E+002, 2.2395612E+002, 2.0901992E+001, 2.0900269E+001, 4.0262634E-002, 3.0305206E+001, 4.0313879E-002, 5.8187721E+000, 2.8073303E-002
 1.2650000E+002, 5.4297647E+000, 7.7997051E-001, 4.1614399E+002, 2.2480644E+002, 2.0902069E+001, 2.0900281E+001, 4.0249733E-002, 3.0291143E+001, 3.9563937E-002, 5.8054590E+000, 2.8174447E-002
 1.2700000E+002, 5.4156262E+000, 7.7793956E-001, 4.1620014E+002, 2.2565515E+002, 2.0902147E+001, 2.0900294E+001, 4.0236786E-002, 3.0277030E+001, 3.8816700E-002, 5.7920929E+000, 2.8274913E-002
 1.2750000E+002, 5.4014379E+000, 7.7590144E-001, 4.1625573E+002, 2.2650227E+002, 2.0902229E+001, 2.0900307E+001, 4.0223792E-002, 3.0262866E+001, 3.8072359E-002, 5.7786738E+000, 2.8374636E-002
 1.2800000E+002, 5.3872001E+000, 7.7385623E-001, 4.1631062E+002, 2.2734781E+002, 2.0902312E+001, 2.0900320E+001, 4.0210752E-002, 3.0248653E+001, 3.7331104E-002, 5.7652020E+000, 2.8473556E-002
 1.2850000E+002, 5.3729122E+000, 7.7180381E-001, 4.1636766E+002, 2.2819179E+002, 2.0902399E+001, 2.0900334E+001, 4.0197667E-002, 3.0234390E+001, 3.6593128E-002, 5.7516774E+000, 2.8573751E-002
 1.2900000E+002, 5.3585728E+000, 7.6974400E-001, 4.1642819E+002, 2.2903424E+002, 2.0902487E+001, 2.0900349E+001, 4.0184534E-002, 3.0220077E+001, 3.5858625E-002, 5.7380981E+000, 2.8676769E-002
 1.2950000E+002, 5.3441832E+000, 7.6767696E-001, 4.1648471E+002, 2.2987516E+002, 2.0902579E+001, 2.0900364E+001, 4.0171354E-002, 3.0205712E+001, 3.5127793E-002, 5.7244644E+000, 2.8777340E-002
 1.3000000E+002, 5.3297431E+000, 7.6560268E-001, 4.1654121E+002, 2.3071457E+002, 2.0902672E+001, 2.0900379E+001, 4.0158128E-002, 3.0191297E+001, 3.4400828E-002, 5.7107765E+000, 2.8878152E-002
 1.3050000E+002, 5.3152531E+000, 7.6352123E-001, 4.1659703E+002, 2.3155250E+002, 2.0902769E+001, 2.0900395E+001, 4.0144855E-002, 3.0176832E+001, 3.3677928E-002, 5.6970343E+000, 2.8978031E-002
 1.3100000E+002, 5.3007139E+000, 7.6143273E-001, 4.1665111E+002, 2.3238897E+002, 2.0902868E+001, 2.0900412E+001, 4.0131536E-002, 3.0162318E+001, 3.2959293E-002, 5.6832383E+000, 2.9076316E-002
 1.3150000E+002, 5.2861260E+000, 7.5933722E-001, 4.1670436E+002, 2.3322399E+002, 2.0902970E+001, 2.0900429E+001, 4.0118172E-002, 3.0147754E+001, 3.2245123E-002, 5.6693889E+000, 2.9173863E-002
 1.3200000E+002, 5.2714894E+000, 7.5723471E-001, 4.1675752E+002, 2.3405759E+002, 2.0903075E+001, 2.0900447E+001, 4.0104762E-002, 3.0133142E+001, 3.1535617E-002, 5.6554861E+000, 2.9271281E-002
 1.3250000E+002, 5.2568045E+000, 7.5512525E-001, 4.1681003E+002, 2.3488976E+002, 2.0903183E+001, 2.0900465E+001, 4.0091308E-002, 3.0118481E+001, 3.0830976E-002, 5.6415300E+000, 2.9367998E-002
 1.3300000E+002, 5.2420715E+000, 7.5300891E-001, 4.1686191E+002, 2.3572052E+002, 2.0903294E+001, 2.0900484E+001, 4.0077809E-002, 3.0103772E+001, 3.0131402E-002, 5.6275206E+000, 2.9463953E-002
 1.3350000E+002, 5.2272909E+000, 7.5088572E-001, 4.1691316E+002, 2.3654990E+002, 2.0903408E+001, 2.0900504E+001, 4.0064265E-002, 3.0089015E+001, 2.9437093E-002, 5.6134581E+000, 2.9559265E-002
 1.3400000E+002, 5.2124631E+000, 7.4875574E-001, 4.1696389E+002, 2.3737791E+002, 2.0903525E+001, 2.0900524E+001, 4.0050678E-002, 3.0074211E+001, 2.8748250E-002, 5.5993427E+000, 2.9653873E-002
 1.3450000E+002, 5.1975873E+000, 7.4661888E-001, 4.1701577E+002, 2.3820456E+002, 2.0903645E+001, 2.0900545E+001, 4.0037046E-002, 3.0059359E+001, 2.8065072E-002, 5.5851741E+000, 2.9749573E-002
 1.3500000E+002, 5.1826633E+000, 7.4447508E-001, 4.1706861E+002, 2.3902987E+002, 2.0903768E+001, 2.0900567E+001, 4.0023370E-002, 3.0044459E+001, 2.7387757E-002, 5.5709516E+000, 2.9846058E-002
 1.3550000E+002, 5.1676890E+000, 7.4232407E-001, 4.1712667E+002, 2.3985386E+002, 2.0903895E+001, 2.0900589E+001, 4.0009648E-002, 3.0029510E+001, 2.6716502E-002, 5.5566738E+000, 2.9946573E-002
 1.3600000E+002, 5.1526657E+000, 7.4016601E-001, 4.1718064E+002, 2.4067652E+002, 2.0904024E+001, 2.0900612E+001, 3.9995880E-002, 3.0014511E+001, 2.6051502E-002, 5.5423399E+000, 3.0044684E-002
 1.3650000E+002, 5.1375945E+000, 7.3800108E-001, 4.1723218E+002, 2.4149788E+002, 2.0904157E+001, 2.0900636E+001, 3.9982066E-002, 2.9999464E+001, 2.5392950E-002, 5.5279511E+000, 3.0140450E-002
 1.3700000E+002, 5.1224762E+000, 7.3582937E-001, 4.1728233E+002, 2.4231796E+002, 2.0904294E+001, 2.0900661E+001, 3.9968209E-002, 2.9984369E+001, 2.4741038E-002, 5.5135082E+000, 3.0234833E-002
 1.3750000E+002, 5.1073112E+000, 7.3365096E-001, 4.1733157E+002, 2.4313677E+002, 2.0904434E+001, 2.0900686E+001, 3.9954308E-002, 2.9969228E+001, 2.4095955E-002, 5.4990116E+000, 3.0328156E-002
 1.3800000E+002, 5.0920996E+000, 7.3146586E-001, 4.1738027E+002, 2.4395431E+002, 2.0904577E+001, 2.0900712E+001, 3.9940363E-002, 2.9954039E+001, 2.3457887E-002, 5.4844614E+000, 3.0421254E-002
 1.3850000E+002, 5.0768413E+000, 7.2927406E-001, 4.1742909E+002, 2.4477058E+002, 2.0904724E+001, 2.0900739E+001, 3.9926376E-002, 2.9938804E+001, 2.2827018E-002, 5.4698574E+000, 3.0514632E-002
 1.3900000E+002, 5.0615355E+000, 7.2707542E-001, 4.1747965E+002, 2.4558559E+002, 2.0904875E+001, 2.0900767E+001, 3.9912344E-002, 2.9923522E+001, 2.2203528E-002, 5.4551989E+000, 3.0609765E-002
 1.3950000E+002, 5.0461824E+000, 7.2486998E-001, 4.1752992E+002, 2.4639936E+002, 2.0905030E+001, 2.0900796E+001, 3.9898268E-002, 2.9908193E+001, 2.1587594E-002, 5.4404852E+000, 3.0704405E-002
 1.4000000E+002, 5.0307828E+000, 7.2265787E-001, 4.1757851E+002, 2.4721187E+002, 2.0905188E+001, 2.0900825E+001, 3.9884148E-002, 2.9892816E+001, 2.0979389E-002, 5.4257170E+000, 3.0797384E-002
 1.4050000E+002, 5.0153370E+000, 7.2043913E-001, 4.1762615E+002, 2.4802312E+002, 2.0905350E+001, 2.0900855E+001, 3.9869986E-002, 2.9877394E+001, 2.0379081E-002, 5.4108946E+000, 3.0889659E-002
 1.4100000E+002, 4.9998451E+000, 7.1821376E-001, 4.1767351E+002, 2.4883312E+002, 2.0905516E+001, 2.0900887E+001, 3.9855780E-002, 2.9861925E+001, 1.9786836E-002, 5.3960180E+000, 3.0981922E-002
 1.4150000E+002, 4.9843074E+000, 7.1598182E-001, 4.1772047E+002, 2.4964187E+002, 2.0905686E+001, 2.0900919E+001, 3.9841531E-002, 2.9846410E+001, 1.9202814E-002, 5.3810873E+000, 3.1073564E-002
 1.4200000E+002, 4.9687235E+000, 7.1374323E-001, 4.1776873E+002, 2.5044936E+002, 2.0905860E+001, 2.0900952E+001, 3.9827240E-002, 2.9830849E+001, 1.8627169E-002, 5.3661023E+000, 3.1165911E-002
 1.4250000E+002, 4.9530913E+000, 7.1149771E-001, 4.1782199E+002, 2.5125561E+002, 2.0906038E+001, 2.0900986E+001, 3.9812904E-002, 2.9815241E+001, 1.8060052E-002, 5.3510613E+000, 3.1262539E-002
 1.4300000E+002, 4.9374118E+000, 7.0924540E-001, 4.1787113E+002, 2.5206061E+002, 2.0906220E+001, 2.0901022E+001, 3.9798524E-002, 2.9799585E+001, 1.7501607E-002, 5.3359638E+000, 3.1357020E-002
 1.4350000E+002, 4.9216854E+000, 7.0698634E-001, 4.1791942E+002, 2.5286436E+002, 2.0906406E+001, 2.0901058E+001, 3.9784100E-002, 2.9783883E+001, 1.6951972E-002, 5.3208106E+000, 3.1451004E-002
 1.4400000E+002, 4.9059115E+000, 7.0472046E-001, 4.1796846E+002, 2.5366683E+002, 2.0906597E+001, 2.0901095E+001, 3.9769632E-002, 2.9768132E+001, 1.6411281E-002, 5.3056011E+000, 3.1545940E-002
 1.4450000E+002, 4.8900910E+000, 7.0244790E-001, 4.1801564E+002, 2.5446803E+002, 2.0906792E+001, 2.0901133E+001, 3.9755120E-002, 2.9752335E+001, 1.5879658E-002, 5.2903354E+000, 3.1639026E-002
 1.4500000E+002, 4.8742246E+000, 7.0016873E-001, 4.1806159E+002, 2.5526795E+002, 2.0906992E+001, 2.0901173E+001, 3.9740565E-002, 2.9736492E+001, 1.5357224E-002, 5.2750144E+000, 3.1731066E-002
 1.4550000E+002, 4.8583121E+000, 6.9788294E-001, 4.1810715E+002, 2.5606658E+002, 2.0907195E+001, 2.0901213E+001, 3.9725966E-002, 2.9720602E+001, 1.4844092E-002, 5.2596381E+000, 3.1823178E-002
 1.4600000E+002, 4.8423533E+000, 6.9559051E-001, 4.1815294E+002, 2.5686391E+002, 2.0907404E+001, 2.0901255E+001, 3.9711325E-002, 2.9704667E+001, 1.4340366E-002, 5.2442062E+000, 3.1915664E-002
 1.4650000E+002, 4.8263486E+000, 6.9329147E-001, 4.1819806E+002, 2.5765992E+002, 2.0907617E+001, 2.0901298E+001, 3.9696641E-002, 2.9688685E+001, 1.3846146E-002, 5.2287186E+000, 3.2007667E-002
 1.4700000E+002, 4.8102980E+000, 6.9098584E-001, 4.1824277E+002, 2.5845461E+002, 2.0907835E+001, 2.0901342E+001, 3.9681913E-002, 2.9672657E+001, 1.3361522E-002, 5.2131755E+000, 3.2099411E-002
 1.4750000E+002, 4.7942016E+000, 6.8867365E-001, 4.1828690E+002, 2.5924798E+002, 2.0908057E+001, 2.0901387E+001, 3.9667143E-002, 2.9656584E+001, 1.2886577E-002, 5.1975770E+000, 3.2190866E-002
 1.4800000E+002, 4.7780594E+000, 6.8635487E-001, 4.1833088E+002, 2.6004000E+002, 2.0908284E+001, 2.0901433E+001, 3.9652330E-002, 2.9640464E+001, 1.2421385E-002, 5.1819230E+000, 3.2282455E-002
 1.4850000E+002, 4.7618705E+000, 6.8402938E-001, 4.1837664E+002, 2.6083064E+002, 2.0908516E+001, 2.0901481E+001, 3.9637474E-002, 2.9624299E+001, 1.1966014E-002, 5.1662129E+000, 3.2375984E-002
 1.4900000E+002, 4.7456350E+000, 6.8169720E-001, 4.1842151E+002, 2.6161989E+002, 2.0908753E+001, 2.0901530E+001, 3.9622574E-002, 2.9608087E+001, 1.1520521E-002, 5.1504462E+000, 3.2469109E-002
 1.4950000E+002, 4.7293505E+000, 6.7935797E-001, 4.1847215E+002, 2.6240773E+002, 2.0908995E+001, 2.0901580E+001, 3.9607630E-002, 2.9591827E+001, 1.1084957E-002, 5.1346220E+000, 3.2566991E-002
 1.5000000E+002, 4.7130172E+000, 6.7701173E-001, 4.1852055E+002, 2.6319415E+002, 2.0909242E+001, 2.0901631E+001, 3.9592640E-002, 2.9575518E+001, 1.0659362E-002, 5.1187385E+000, 3.2664778E-002
 1.5050000E+002, 4.6966361E+000, 6.7465864E-001, 4.1856599E+002, 2.6397912E+002, 2.0909495E+001, 2.0901684E+001, 3.9577604E-002, 2.9559161E+001, 1.0243769E-002, 5.1027968E+000, 3.2760202E-002
 1.5100000E+002, 4.6802081E+000, 6.7229879E-001, 4.1860992E+002, 2.6476262E+002, 2.0909752E+001, 2.0901739E+001, 3.9562525E-002, 2.9542756E+001, 9.8382005E-003, 5.0867978E+000, 3.2854297E-002
 1.5150000E+002, 4.6637332E+000, 6.6993223E-001, 4.1865288E+002, 2.6554463E+002, 2.0910015E+001, 2.0901794E+001, 3.9547401E-002, 2.9526305E+001, 9.4426711E-003, 5.0707418E+000, 3.2947849E-002
 1.5200000E+002, 4.6472117E+000, 6.6755897E-001, 4.1869523E+002, 2.6632515E+002, 2.0910283E+001, 2.0901851E+001, 3.9532234E-002, 2.9509806E+001, 9.0571856E-003, 5.0546292E+000, 3.3041044E-002
 1.5250000E+002, 4.6306432E+000, 6.6517894E-001, 4.1873750E+002, 2.6710413E+002, 2.0910556E+001, 2.0901910E+001, 3.9517024E-002, 2.9493261E+001, 8.6817400E-003, 5.0384597E+000, 3.3135128E-002
 1.5300000E+002, 4.6140261E+000, 6.6279195E-001, 4.1878206E+002, 2.6788154E+002, 2.0910835E+001, 2.0901970E+001, 3.9501768E-002, 2.9476669E+001, 8.3163208E-003, 5.0222325E+000, 3.3232219E-002
 1.5350000E+002, 4.5973601E+000, 6.6039792E-001, 4.1882700E+002, 2.6865736E+002, 2.0911119E+001, 2.0902031E+001, 3.9486467E-002, 2.9460027E+001, 7.9609054E-003, 5.0059463E+000, 3.3330027E-002
 1.5400000E+002, 4.5806460E+000, 6.5799699E-001, 4.1887004E+002, 2.6943155E+002, 2.0911409E+001, 2.0902094E+001, 3.9471121E-002, 2.9443337E+001, 7.6154619E-003, 4.9896016E+000, 3.3426346E-002
 1.5450000E+002, 4.5638841E+000, 6.5558919E-001, 4.1891196E+002, 2.7020410E+002, 2.0911705E+001, 2.0902159E+001, 3.9455730E-002, 2.9426599E+001, 7.2799493E-003, 4.9731991E+000, 3.3521867E-002
 1.5500000E+002, 4.5470745E+000, 6.5317453E-001, 4.1895320E+002, 2.7097497E+002, 2.0912006E+001, 2.0902225E+001, 3.9440294E-002, 2.9409813E+001, 6.9543173E-003, 4.9567390E+000, 3.3617411E-002
 1.5550000E+002, 4.5302165E+000, 6.5075293E-001, 4.1899447E+002, 2.7174413E+002, 2.0912313E+001, 2.0902293E+001, 3.9424813E-002, 2.9392980E+001, 6.6385068E-003, 4.9402210E+000, 3.3713896E-002
 1.5600000E+002, 4.5133103E+000, 6.4832440E-001, 4.1903551E+002, 2.7251154E+002, 2.0912627E+001, 2.0902362E+001, 3.9409288E-002, 2.9376097E+001, 6.3324494E-003, 4.9236450E+000, 3.3810505E-002
 1.5650000E+002, 4.4963552E+000, 6.4588884E-001, 4.1907730E+002, 2.7327719E+002, 2.0912946E+001, 2.0902434E+001, 3.9393717E-002, 2.9359167E+001, 6.0360679E-003, 4.9070108E+000, 3.3908335E-002
 1.5700000E+002, 4.4793488E+000, 6.4344593E-001, 4.1912480E+002, 2.7404099E+002, 2.0913271E+001, 2.0902506E+001, 3.9378099E-002, 2.9342186E+001, 5.7492767E-003, 4.8903170E+000, 3.4010610E-002
 1.5750000E+002, 4.4622916E+000, 6.4099571E-001, 4.1916880E+002, 2.7480084E+002, 2.0913602E+001, 2.0902581E+001, 3.9362434E-002, 2.9325154E+001, 5.4719824E-003, 4.8735625E+000, 3.4112379E-002
 1.5800000E+002, 4.4451828E+000, 6.3853807E-001, 4.1921312E+002, 2.7555813E+002, 2.0913939E+001, 2.0902657E+001, 3.9346720E-002, 2.9308071E+001, 5.2040859E-003, 4.8567474E+000, 3.4215612E-002
 1.5850000E+002, 4.4280227E+000, 6.3607307E-001, 4.1925604E+002, 2.7631290E+002, 2.0914283E+001, 2.0902736E+001, 3.9330959E-002, 2.9290937E+001, 4.9454787E-003, 4.8398715E+000, 3.4318182E-002
 1.5900000E+002, 4.4108119E+000, 6.3360079E-001, 4.1929738E+002, 2.7706526E+002, 2.0914633E+001, 2.0902816E+001, 3.9315150E-002, 2.9273751E+001, 4.6960435E-003, 4.8229354E+000, 3.4419528E-002
 1.5951000E+002, 4.3935508E+000, 6.3112128E-001, 4.1933800E+002, 2.7782257E+002, 2.0914992E+001, 2.0902898E+001, 3.9299139E-002, 2.9256346E+001, 4.4533562E-003, 4.8057729E+000, 3.4521211E-002
 1.6001000E+002, 4.3762387E+000, 6.2863444E-001, 4.1937858E+002, 2.7857833E+002, 2.0915359E+001, 2.0902983E+001, 3.9283073E-002, 2.9238883E+001, 4.2196367E-003, 4.7885431E+000, 3.4624182E-002
 1.6051000E+002, 4.3588752E+000, 6.2614023E-001, 4.1941907E+002, 2.7932442E+002, 2.0915728E+001, 2.0903068E+001, 3.9267121E-002, 2.9221544E+001, 3.9971057E-003, 4.7714268E+000, 3.4726905E-002
 1.6101000E+002, 4.3414605E+000, 6.2363866E-001, 4.1945869E+002, 2.8006811E+002, 2.0916104E+001, 2.0903156E+001, 3.9251122E-002, 2.9204154E+001, 3.7831948E-003, 4.7542507E+000, 3.4829436E-002
 1.6151000E+002, 4.3239943E+000, 6.2112968E-001, 4.1949809E+002, 2.8080932E+002, 2.0916487E+001, 2.0903246E+001, 3.9235074E-002, 2.9186712E+001, 3.5777492E-003, 4.7370146E+000, 3.4932491E-002
 1.6201000E+002, 4.3064766E+000, 6.1861331E-001, 4.1953691E+002, 2.8154882E+002, 2.0916876E+001, 2.0903337E+001, 3.9218979E-002, 2.9169219E+001, 3.3806078E-003, 4.7197188E+000, 3.5035356E-002
 1.6251000E+002, 4.2889066E+000, 6.1608944E-001, 4.1957644E+002, 2.8228605E+002, 2.0917272E+001, 2.0903431E+001, 3.9202835E-002, 2.9151675E+001, 3.1916038E-003, 4.7023631E+000, 3.5139964E-002
 1.6301000E+002, 4.2712832E+000, 6.1355789E-001, 4.1961724E+002, 2.8302075E+002, 2.0917675E+001, 2.0903527E+001, 3.9186643E-002, 2.9134077E+001, 3.0105651E-003, 4.6849463E+000, 3.5246736E-002
 1.6351000E+002, 4.2536068E+000, 6.1101872E-001, 4.1965666E+002, 2.8375289E+002, 2.0918085E+001, 2.0903624E+001, 3.9170400E-002, 2.9116426E+001, 2.8373145E-003, 4.6674686E+000, 3.5352890E-002
 1.6401000E+002, 4.2358767E+000, 6.0847184E-001, 4.1969616E+002, 2.8448322E+002, 2.0918501E+001, 2.0903724E+001, 3.9154108E-002, 2.9098722E+001, 2.6716707E-003, 4.6499300E+000, 3.5460102E-002
 1.6451000E+002, 4.2180910E+000, 6.0591698E-001, 4.1974090E+002, 2.8521111E+002, 2.0918925E+001, 2.0903827E+001, 3.9137766E-002, 2.9080963E+001, 2.5134480E-003, 4.6323294E+000, 3.5571439E-002
 1.6501000E+002, 4.2002495E+000, 6.0335408E-001, 4.1978320E+002, 2.8593635E+002, 2.0919356E+001, 2.0903931E+001, 3.9121371E-002, 2.9063148E+001, 2.3624572E-003, 4.6146656E+000, 3.5683129E-002
 1.6551000E+002, 4.1823530E+000, 6.0078330E-001, 4.1982277E+002, 2.8665904E+002, 2.0919795E+001, 2.0904037E+001, 3.9104925E-002, 2.9045278E+001, 2.2185059E-003, 4.5969393E+000, 3.5792988E-002
 1.6601000E+002, 4.1644021E+000, 5.9820471E-001, 4.1986095E+002, 2.8737981E+002, 2.0920240E+001, 2.0904146E+001, 3.9088428E-002, 2.9027353E+001, 2.0813993E-003, 4.5791516E+000, 3.5901716E-002
 1.6651000E+002, 4.1463971E+000, 5.9561834E-001, 4.1989816E+002, 2.8809783E+002, 2.0920693E+001, 2.0904258E+001, 3.9071881E-002, 2.9009374E+001, 1.9509399E-003, 4.5613031E+000, 3.6010104E-002
 1.6701000E+002, 4.1283374E+000, 5.9302412E-001, 4.1993509E+002, 2.8881297E+002, 2.0921154E+001, 2.0904371E+001, 3.9055283E-002, 2.8991341E+001, 1.8269287E-003, 4.5433937E+000, 3.6119326E-002
 1.6751000E+002, 4.1102206E+000, 5.9042170E-001, 4.1997557E+002, 2.8952592E+002, 2.0921621E+001, 2.0904487E+001, 3.9038633E-002, 2.8973251E+001, 1.7091654E-003, 4.5254223E+000, 3.6233500E-002
 1.6801000E+002, 4.0920469E+000, 5.8781109E-001, 4.2001541E+002, 2.9023643E+002, 2.0922097E+001, 2.0904605E+001, 3.9021931E-002, 2.8955105E+001, 1.5974487E-003, 4.5073875E+000, 3.6347482E-002
 1.6851000E+002, 4.0738170E+000, 5.8519241E-001, 4.2005318E+002, 2.9094402E+002, 2.0922580E+001, 2.0904726E+001, 3.9005176E-002, 2.8936902E+001, 1.4915770E-003, 4.4892904E+000, 3.6459827E-002
 1.6901000E+002, 4.0555311E+000, 5.8256570E-001, 4.2008985E+002, 2.9164867E+002, 2.0923071E+001, 2.0904849E+001, 3.8988369E-002, 2.8918643E+001, 1.3913483E-003, 4.4711316E+000, 3.6571755E-002
 1.6951000E+002, 4.0371895E+000, 5.7993098E-001, 4.2012584E+002, 2.9235126E+002, 2.0923569E+001, 2.0904975E+001, 3.8971510E-002, 2.8900328E+001, 1.2965615E-003, 4.4529115E+000, 3.6683229E-002
 1.7001000E+002, 4.0187919E+000, 5.7728822E-001, 4.2016134E+002, 2.9305111E+002, 2.0924075E+001, 2.0905103E+001, 3.8954599E-002, 2.8881957E+001, 1.2070160E-003, 4.4346305E+000, 3.6795100E-002
 1.7051000E+002, 4.0003379E+000, 5.7463734E-001, 4.2019713E+002, 2.9374776E+002, 2.0924590E+001, 2.0905234E+001, 3.8937637E-002, 2.8863531E+001, 1.1225124E-003, 4.4162880E+000, 3.6908185E-002
 1.7101000E+002, 3.9818266E+000, 5.7197825E-001, 4.2023333E+002, 2.9444198E+002, 2.0925112E+001, 2.0905368E+001, 3.8920621E-002, 2.8845047E+001, 1.0428530E-003, 4.3978839E+000, 3.7022564E-002
 1.7151000E+002, 3.9632580E+000, 5.6931092E-001, 4.2026948E+002, 2.9513368E+002, 2.0925642E+001, 2.0905504E+001, 3.8903553E-002, 2.8826506E+001, 9.6784215E-004, 4.3794178E+000, 3.7137205E-002
 1.7201000E+002, 3.9446320E+000, 5.6663535E-001, 4.2030593E+002, 2.9582218E+002, 2.0926181E+001, 2.0905643E+001, 3.8886431E-002, 2.8807907E+001, 8.9728637E-004, 4.3608901E+000, 3.7251927E-002
 1.7251000E+002, 3.9259453E+000, 5.6395106E-001, 4.2034958E+002, 2.9650769E+002, 2.0926728E+001, 2.0905784E+001, 3.8869255E-002, 2.8789250E+001, 8.3099491E-004, 4.3422990E+000, 3.7373433E-002
 1.7301000E+002, 3.9071985E+000, 5.6125814E-001, 4.2038851E+002, 2.9719099E+002, 2.0927282E+001, 2.0905929E+001, 3.8852023E-002, 2.8770532E+001, 7.6878008E-004, 4.3236432E+000, 3.7493511E-002
 1.7351000E+002, 3.8883923E+000, 5.5855668E-001, 4.2042547E+002, 2.9787120E+002, 2.0927846E+001, 2.0906076E+001, 3.8834736E-002, 2.8751754E+001, 7.1045737E-004, 4.3049238E+000, 3.7612388E-002
 1.7401000E+002, 3.8695275E+000, 5.5584680E-001, 4.2046101E+002, 2.9854765E+002, 2.0928417E+001, 2.0906226E+001, 3.8817394E-002, 2.8732917E+001, 6.5584583E-004, 4.2861416E+000, 3.7729645E-002
 1.7451000E+002, 3.8506043E+000, 5.5312853E-001, 4.2049585E+002, 2.9922140E+002, 2.0928998E+001, 2.0906379E+001, 3.8799998E-002, 2.8714022E+001, 6.0476865E-004, 4.2672976E+000, 3.7846511E-002
 1.7501000E+002, 3.8316222E+000, 5.5040182E-001, 4.2053081E+002, 2.9989169E+002, 2.0929586E+001, 2.0906534E+001, 3.8782547E-002, 2.8695068E+001, 5.5705303E-004, 4.2483914E+000, 3.7964028E-002
