s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2/s
 6.3010000E+001, 6.4649734E+000, 9.2867534E-001, 4.2749493E+002, 5.5288197E+001, 2.0900000E+001, 2.0900000E+001, 4.0690999E-002, 3.1323630E+001, 6.8775098E+000, 1.8012175E-002
 6.3510000E+001, 6.4559254E+000, 9.2737562E-001, 4.2758093E+002, 5.6039688E+001, 2.0900000E+001, 2.0900000E+001, 4.0683358E-002, 3.1314602E+001, 6.8684819E+000, 1.8096005E-002
 6.4010000E+001, 6.4468359E+000, 9.2606994E-001, 4.2766552E+002, 5.6795738E+001, 2.0900000E+001, 2.0900000E+001, 4.0675681E-002, 3.1305532E+001, 6.8594123E+000, 1.8179023E-002
 6.4510000E+001, 6.4377039E+000, 9.2475815E-001, 4.2775454E+002, 5.7556339E+001, 2.0900000E+001, 2.0900000E+001, 4.0667969E-002, 3.1296421E+001, 6.8503008E+000, 1.8264020E-002
 6.5010000E+001, 6.4285301E+000, 9.2344037E-001, 4.2784009E+002, 5.8321542E+001, 2.0900000E+001, 2.0900000E+001, 4.0660222E-002, 3.1287267E+001, 6.8411469E+000, 1.8347513E-002
 6.5510000E+001, 6.4193159E+000, 9.2211677E-001, 4.2792108E+002, 5.9091345E+001, 2.0900000E+001, 2.0900000E+001, 4.0652439E-002, 3.1278072E+001, 6.8319521E+000, 1.8428359E-002
 6.6010000E+001, 6.4100622E+000, 9.2078750E-001, 4.2799917E+002, 5.9865599E+001, 2.0900000E+001, 2.0900000E+001, 4.0644623E-002, 3.1268837E+001, 6.8227172E+000, 1.8507524E-002
 6.6510000E+001, 6.4007693E+000, 9.1945260E-001, 4.2807564E+002, 6.0644242E+001, 2.0900000E+001, 2.0900000E+001, 4.0636774E-002, 3.1259563E+001, 6.8134431E+000, 1.8585820E-002
 6.7010000E+001, 6.3914379E+000, 9.1811217E-001, 4.2815015E+002, 6.1427200E+001, 2.0900000E+001, 2.0900000E+001, 4.0628891E-002, 3.1250250E+001, 6.8041301E+000, 1.8662742E-002
 6.7510000E+001, 6.3820687E+000, 9.1676632E-001, 4.2822260E+002, 6.2214252E+001, 2.0900000E+001, 2.0900000E+001, 4.0620977E-002, 3.1240899E+001, 6.7947790E+000, 1.8738316E-002
 6.8010000E+001, 6.3726624E+000, 9.1541512E-001, 4.2829321E+002, 6.3005293E+001, 2.0900000E+001, 2.0900000E+001, 4.0613030E-002, 3.1231510E+001, 6.7853905E+000, 1.8812746E-002
 6.8510000E+001, 6.3632191E+000, 9.1405862E-001, 4.2836317E+002, 6.3800224E+001, 2.0900000E+001, 2.0900000E+001, 4.0605053E-002, 3.1222085E+001, 6.7759650E+000, 1.8886567E-002
 6.9010000E+001, 6.3537373E+000, 9.1269658E-001, 4.2843879E+002, 6.4598946E+001, 2.0900000E+001, 2.0900000E+001, 4.0597043E-002, 3.1212622E+001, 6.7665017E+000, 1.8963607E-002
 6.9510000E+001, 6.3442179E+000, 9.1132916E-001, 4.2851026E+002, 6.5401357E+001, 2.0900000E+001, 2.0900000E+001, 4.0589002E-002, 3.1203120E+001, 6.7570003E+000, 1.9038642E-002
 7.0010000E+001, 6.3346622E+000, 9.0995651E-001, 4.2857803E+002, 6.6207331E+001, 2.0900000E+001, 2.0900000E+001, 4.0580928E-002, 3.1193582E+001, 6.7474620E+000, 1.9111469E-002
 7.0510000E+001, 6.3250709E+000, 9.0857873E-001, 4.2864338E+002, 6.7016795E+001, 2.0900000E+001, 2.0900000E+001, 4.0572825E-002, 3.1184008E+001, 6.7378876E+000, 1.9182713E-002
 7.1010000E+001, 6.3154445E+000, 9.0719594E-001, 4.2870679E+002, 6.7829665E+001, 2.0900000E+001, 2.0900000E+001, 4.0564692E-002, 3.1174398E+001, 6.7282780E+000, 1.9252676E-002
 7.1510000E+001, 6.3057836E+000, 9.0580817E-001, 4.2876882E+002, 6.8645855E+001, 2.0900000E+001, 2.0900000E+001, 4.0556529E-002, 3.1164754E+001, 6.7186337E+000, 1.9321913E-002
 7.2010000E+001, 6.2960882E+000, 9.0441545E-001, 4.2883020E+002, 6.9465314E+001, 2.0900000E+001, 2.0900000E+001, 4.0548337E-002, 3.1155075E+001, 6.7089548E+000, 1.9390777E-002
 7.2500000E+001, 6.2863589E+000, 9.0301787E-001, 4.2888959E+002, 7.0279879E+001, 2.0900000E+001, 2.0900000E+001, 4.0540196E-002, 3.1145457E+001, 6.6993371E+000, 1.9457937E-002
 7.3000000E+001, 6.2765962E+000, 9.0161548E-001, 4.2894752E+002, 7.1097128E+001, 2.0900000E+001, 2.0900000E+001, 4.0532032E-002, 3.1135810E+001, 6.6896903E+000, 1.9524091E-002
 7.3500000E+001, 6.2668001E+000, 9.0020830E-001, 4.2900627E+002, 7.1925836E+001, 2.0900000E+001, 2.0900000E+001, 4.0523755E-002, 3.1126031E+001, 6.6799110E+000, 1.9590781E-002
 7.4000000E+001, 6.2569692E+000, 8.9879612E-001, 4.2907022E+002, 7.2757533E+001, 2.0900000E+001, 2.0900000E+001, 4.0515449E-002, 3.1116217E+001, 6.6700975E+000, 1.9660437E-002
 7.4500000E+001, 6.2471043E+000, 8.9737906E-001, 4.2913001E+002, 7.3592139E+001, 2.0900000E+001, 2.0900000E+001, 4.0507113E-002, 3.1106370E+001, 6.6602496E+000, 1.9728320E-002
 7.5000000E+001, 6.2372063E+000, 8.9595724E-001, 4.2918738E+002, 7.4429602E+001, 2.0900000E+001, 2.0900000E+001, 4.0498750E-002, 3.1096488E+001, 6.6503681E+000, 1.9794728E-002
 7.5500000E+001, 6.2272758E+000, 8.9453075E-001, 4.2924266E+002, 7.5269839E+001, 2.0900000E+001, 2.0900000E+001, 4.0490359E-002, 3.1086574E+001, 6.6404538E+000, 1.9859734E-002
 7.6000000E+001, 6.2173133E+000, 8.9309967E-001, 4.2929637E+002, 7.6112804E+001, 2.0900000E+001, 2.0900000E+001, 4.0481940E-002, 3.1076627E+001, 6.6305072E+000, 1.9923698E-002
 7.6500000E+001, 6.2073193E+000, 8.9166406E-001, 4.2934875E+002, 7.6958436E+001, 2.0900000E+001, 2.0900000E+001, 4.0473495E-002, 3.1066649E+001, 6.6205289E+000, 1.9986738E-002
 7.7000000E+001, 6.1972942E+000, 8.9022398E-001, 4.2939995E+002, 7.7806707E+001, 2.0900000E+001, 2.0900000E+001, 4.0465023E-002, 3.1056639E+001, 6.6105194E+000, 2.0048967E-002
 7.7500000E+001, 6.1872382E+000, 8.8877945E-001, 4.2945041E+002, 7.8657542E+001, 2.0900000E+001, 2.0900000E+001, 4.0456525E-002, 3.1046599E+001, 6.6004788E+000, 2.0110904E-002
 7.8000000E+001, 6.1771511E+000, 8.8733048E-001, 4.2950074E+002, 7.9510901E+001, 2.0900001E+001, 2.0900000E+001, 4.0448000E-002, 3.1036527E+001, 6.5904072E+000, 2.0172845E-002
 7.8500000E+001, 6.1670335E+000, 8.8587711E-001, 4.2955009E+002, 8.0366748E+001, 2.0900001E+001, 2.0900000E+001, 4.0439450E-002, 3.1026425E+001, 6.5803048E+000, 2.0233990E-002
 7.9000000E+001, 6.1568852E+000, 8.8441934E-001, 4.2960043E+002, 8.1225012E+001, 2.0900001E+001, 2.0900000E+001, 4.0430873E-002, 3.1016292E+001, 6.5701720E+000, 2.0295362E-002
 7.9500000E+001, 6.1467047E+000, 8.8295694E-001, 4.2965570E+002, 8.2085650E+001, 2.0900001E+001, 2.0900000E+001, 4.0422270E-002, 3.1006128E+001, 6.5600076E+000, 2.0359720E-002
 8.0000000E+001, 6.1364932E+000, 8.8149008E-001, 4.2970635E+002, 8.2948633E+001, 2.0900001E+001, 2.0900000E+001, 4.0413641E-002, 3.0995931E+001, 6.5498115E+000, 2.0421838E-002
 8.0500000E+001, 6.1262513E+000, 8.8001886E-001, 4.2975451E+002, 8.3813929E+001, 2.0900001E+001, 2.0900000E+001, 4.0404985E-002, 3.0985705E+001, 6.5395848E+000, 2.0482495E-002
 8.1000000E+001, 6.1159793E+000, 8.7854332E-001, 4.2980190E+002, 8.4681499E+001, 2.0900001E+001, 2.0900000E+001, 4.0396304E-002, 3.0975448E+001, 6.5293278E+000, 2.0542826E-002
 8.1500000E+001, 6.1056776E+000, 8.7706351E-001, 4.2984816E+002, 8.5551333E+001, 2.0900001E+001, 2.0900000E+001, 4.0387597E-002, 3.0965161E+001, 6.5190409E+000, 2.0602239E-002
 8.2000000E+001, 6.0953466E+000, 8.7557949E-001, 4.2989321E+002, 8.6423385E+001, 2.0900001E+001, 2.0900000E+001, 4.0378865E-002, 3.0954845E+001, 6.5087245E+000, 2.0660872E-002
 8.2500000E+001, 6.0849866E+000, 8.7409130E-001, 4.2993734E+002, 8.7297643E+001, 2.0900001E+001, 2.0900000E+001, 4.0370109E-002, 3.0944499E+001, 6.4983790E+000, 2.0718892E-002
 8.3000000E+001, 6.0745978E+000, 8.7259899E-001, 4.2998063E+002, 8.8174048E+001, 2.0900002E+001, 2.0900000E+001, 4.0361328E-002, 3.0934125E+001, 6.4880046E+000, 2.0776311E-002
 8.3500000E+001, 6.0641807E+000, 8.7110259E-001, 4.3002313E+002, 8.9052592E+001, 2.0900002E+001, 2.0900000E+001, 4.0352524E-002, 3.0923722E+001, 6.4776016E+000, 2.0833194E-002
 8.4000000E+001, 6.0537350E+000, 8.6960210E-001, 4.3006529E+002, 8.9933244E+001, 2.0900002E+001, 2.0900000E+001, 4.0343695E-002, 3.0913290E+001, 6.4671702E+000, 2.0890107E-002
 8.4500000E+001, 6.0432608E+000, 8.6809751E-001, 4.3010767E+002, 9.0816052E+001, 2.0900002E+001, 2.0900000E+001, 4.0334842E-002, 3.0902830E+001, 6.4567103E+000, 2.0947282E-002
 8.5000000E+001, 6.0327577E+000, 8.6658876E-001, 4.3015205E+002, 9.1701004E+001, 2.0900002E+001, 2.0900000E+001, 4.0325964E-002, 3.0892342E+001, 6.4462218E+000, 2.1005164E-002
 8.5500000E+001, 6.0222241E+000, 8.6507564E-001, 4.3020087E+002, 9.2588070E+001, 2.0900003E+001, 2.0900000E+001, 4.0317062E-002, 3.0881823E+001, 6.4357033E+000, 2.1065930E-002
 8.6000000E+001, 6.0116614E+000, 8.6355834E-001, 4.3024489E+002, 9.3477221E+001, 2.0900003E+001, 2.0900000E+001, 4.0308134E-002, 3.0871275E+001, 6.4251551E+000, 2.1124206E-002
 8.6500000E+001, 6.0010703E+000, 8.6203696E-001, 4.3028653E+002, 9.4368455E+001, 2.0900003E+001, 2.0900000E+001, 4.0299182E-002, 3.0860698E+001, 6.4145782E+000, 2.1181042E-002
 8.7000000E+001, 5.9904512E+000, 8.6051156E-001, 4.3032690E+002, 9.5261859E+001, 2.0900003E+001, 2.0900000E+001, 4.0290206E-002, 3.0850093E+001, 6.4039731E+000, 2.1237072E-002
 8.7500000E+001, 5.9798041E+000, 8.5898213E-001, 4.3036697E+002, 9.6157482E+001, 2.0900004E+001, 2.0900000E+001, 4.0281206E-002, 3.0839460E+001, 6.3933400E+000, 2.1293171E-002
 8.8000000E+001, 5.9691290E+000, 8.5744869E-001, 4.3040677E+002, 9.7055318E+001, 2.0900004E+001, 2.0900000E+001, 4.0272183E-002, 3.0828799E+001, 6.3826789E+000, 2.1348987E-002
 8.8500000E+001, 5.9584264E+000, 8.5591129E-001, 4.3044560E+002, 9.7955370E+001, 2.0900004E+001, 2.0900000E+001, 4.0263136E-002, 3.0818110E+001, 6.3719900E+000, 2.1404091E-002
 8.9000000E+001, 5.9476965E+000, 8.5436996E-001, 4.3048367E+002, 9.8857876E+001, 2.0900005E+001, 2.0900000E+001, 4.0254066E-002, 3.0807394E+001, 6.3612737E+000, 2.1458789E-002
 8.9500000E+001, 5.9369394E+000, 8.5282474E-001, 4.3052118E+002, 9.9762899E+001, 2.0900005E+001, 2.0900000E+001, 4.0244973E-002, 3.0796650E+001, 6.3505302E+000, 2.1513099E-002
 9.0000000E+001, 5.9261554E+000, 8.5127564E-001, 4.3055811E+002, 1.0067044E+002, 2.0900006E+001, 2.0900000E+001, 4.0235857E-002, 3.0785880E+001, 6.3397596E+000, 2.1567008E-002
 9.0500000E+001, 5.9153445E+000, 8.4972270E-001, 4.3059449E+002, 1.0158116E+002, 2.0900006E+001, 2.0900000E+001, 4.0226718E-002, 3.0775082E+001, 6.3289622E+000, 2.1620583E-002
 9.1000000E+001, 5.9045067E+000, 8.4816587E-001, 4.3063103E+002, 1.0249497E+002, 2.0900007E+001, 2.0900000E+001, 4.0217556E-002, 3.0764258E+001, 6.3181379E+000, 2.1674646E-002
 9.1500000E+001, 5.8936402E+000, 8.4660493E-001, 4.3067313E+002, 1.0341158E+002, 2.0900007E+001, 2.0900001E+001, 4.0208372E-002, 3.0753406E+001, 6.3072860E+000, 2.1731687E-002
 9.2000000E+001, 5.8827447E+000, 8.4503981E-001, 4.3071637E+002, 1.0433090E+002, 2.0900008E+001, 2.0900001E+001, 4.0199162E-002, 3.0742525E+001, 6.2964048E+000, 2.1790013E-002
 9.2500000E+001, 5.8718212E+000, 8.4347069E-001, 4.3075515E+002, 1.0525274E+002, 2.0900009E+001, 2.0900001E+001, 4.0189928E-002, 3.0731615E+001, 6.2854952E+000, 2.1845790E-002
 9.3000000E+001, 5.8608705E+000, 8.4189766E-001, 4.3079196E+002, 1.0617699E+002, 2.0900009E+001, 2.0900001E+001, 4.0180671E-002, 3.0720678E+001, 6.2745581E+000, 2.1900278E-002
 9.3500000E+001, 5.8498930E+000, 8.4032076E-001, 4.3082762E+002, 1.0710354E+002, 2.0900010E+001, 2.0900001E+001, 4.0171391E-002, 3.0709714E+001, 6.2635940E+000, 2.1954047E-002
 9.4000000E+001, 5.8388887E+000, 8.3874003E-001, 4.3086262E+002, 1.0803232E+002, 2.0900011E+001, 2.0900001E+001, 4.0162089E-002, 3.0698723E+001, 6.2526031E+000, 2.2007450E-002
 9.4500000E+001, 5.8278576E+000, 8.3715544E-001, 4.3089767E+002, 1.0896325E+002, 2.0900012E+001, 2.0900001E+001, 4.0152764E-002, 3.0687705E+001, 6.2415854E+000, 2.2061208E-002
 9.5000000E+001, 5.8167995E+000, 8.3556698E-001, 4.3093285E+002, 1.0989622E+002, 2.0900013E+001, 2.0900001E+001, 4.0143416E-002, 3.0676661E+001, 6.2305408E+000, 2.2115003E-002
 9.5500000E+001, 5.8057149E+000, 8.3397471E-001, 4.3096724E+002, 1.1083114E+002, 2.0900014E+001, 2.0900001E+001, 4.0134045E-002, 3.0665589E+001, 6.2194694E+000, 2.2168187E-002
 9.6000000E+001, 5.7946039E+000, 8.3237864E-001, 4.3100096E+002, 1.1176803E+002, 2.0900015E+001, 2.0900001E+001, 4.0124652E-002, 3.0654492E+001, 6.2083716E+000, 2.2221047E-002
 9.6500000E+001, 5.7834665E+000, 8.3077878E-001, 4.3103432E+002, 1.1270675E+002, 2.0900016E+001, 2.0900001E+001, 4.0115237E-002, 3.0643367E+001, 6.1972474E+000, 2.2273728E-002
 9.7000000E+001, 5.7723029E+000, 8.2917516E-001, 4.3106727E+002, 1.1364719E+002, 2.0900017E+001, 2.0900001E+001, 4.0105799E-002, 3.0632217E+001, 6.1860969E+000, 2.2326135E-002
 9.7500000E+001, 5.7611132E+000, 8.2756780E-001, 4.3109979E+002, 1.1458934E+002, 2.0900019E+001, 2.0900001E+001, 4.0096340E-002, 3.0621040E+001, 6.1749202E+000, 2.2378290E-002
 9.8000000E+001, 5.7498967E+000, 8.2595657E-001, 4.3113485E+002, 1.1553309E+002, 2.0900020E+001, 2.0900002E+001, 4.0086858E-002, 3.0609837E+001, 6.1637174E+000, 2.2431967E-002
 9.8500000E+001, 5.7386510E+000, 8.2434116E-001, 4.3117639E+002, 1.1647845E+002, 2.0900022E+001, 2.0900002E+001, 4.0077352E-002, 3.0598606E+001, 6.1524862E+000, 2.2490286E-002
 9.9000000E+001, 5.7273773E+000, 8.2272173E-001, 4.3121329E+002, 1.1742523E+002, 2.0900023E+001, 2.0900002E+001, 4.0067822E-002, 3.0587346E+001, 6.1412264E+000, 2.2546151E-002
 9.9500000E+001, 5.7160766E+000, 8.2109841E-001, 4.3124771E+002, 1.1837344E+002, 2.0900025E+001, 2.0900002E+001, 4.0058268E-002, 3.0576059E+001, 6.1299392E+000, 2.2600389E-002
 1.0000000E+002, 5.7047492E+000, 8.1947126E-001, 4.3128078E+002, 1.1932294E+002, 2.0900027E+001, 2.0900002E+001, 4.0048692E-002, 3.0564745E+001, 6.1186251E+000, 2.2653727E-002
 1.0050000E+002, 5.6933954E+000, 8.1784033E-001, 4.3131299E+002, 1.2027372E+002, 2.0900029E+001, 2.0900002E+001, 4.0039094E-002, 3.0553405E+001, 6.1072845E+000, 2.2706483E-002
 1.0100000E+002, 5.6820154E+000, 8.1620562E-001, 4.3134464E+002, 1.2122567E+002, 2.0900031E+001, 2.0900003E+001, 4.0029473E-002, 3.0542038E+001, 6.0959176E+000, 2.2759002E-002
 1.0150000E+002, 5.6706091E+000, 8.1456713E-001, 4.3137610E+002, 1.2217877E+002, 2.0900033E+001, 2.0900003E+001, 4.0019830E-002, 3.0530644E+001, 6.0845245E+000, 2.2811584E-002
 1.0200000E+002, 5.6591761E+000, 8.1292481E-001, 4.3140827E+002, 1.2313287E+002, 2.0900036E+001, 2.0900003E+001, 4.0010165E-002, 3.0519225E+001, 6.0731048E+000, 2.2864978E-002
 1.0250000E+002, 5.6477165E+000, 8.1127868E-001, 4.3144011E+002, 1.2408793E+002, 2.0900038E+001, 2.0900003E+001, 4.0000477E-002, 3.0507778E+001, 6.0616585E+000, 2.2918007E-002
 1.0300000E+002, 5.6362307E+000, 8.0962878E-001, 4.3147124E+002, 1.2504389E+002, 2.0900041E+001, 2.0900003E+001, 3.9990767E-002, 3.0496306E+001, 6.0501858E+000, 2.2970562E-002
 1.0350000E+002, 5.6247187E+000, 8.0797511E-001, 4.3150191E+002, 1.2600061E+002, 2.0900043E+001, 2.0900004E+001, 3.9981034E-002, 3.0484807E+001, 6.0386869E+000, 2.3023000E-002
 1.0400000E+002, 5.6131805E+000, 8.0631768E-001, 4.3153236E+002, 1.2695801E+002, 2.0900046E+001, 2.0900004E+001, 3.9971280E-002, 3.0473282E+001, 6.0271618E+000, 2.3075376E-002
 1.0450000E+002, 5.6016162E+000, 8.0465650E-001, 4.3156252E+002, 1.2791604E+002, 2.0900049E+001, 2.0900004E+001, 3.9961503E-002, 3.0461731E+001, 6.0156105E+000, 2.3127569E-002
 1.0500000E+002, 5.5900242E+000, 8.0299134E-001, 4.3159833E+002, 1.2887461E+002, 2.0900053E+001, 2.0900005E+001, 3.9951703E-002, 3.0450153E+001, 6.0040326E+000, 2.3182823E-002
 1.0550000E+002, 5.5784034E+000, 8.0132204E-001, 4.3163568E+002, 1.2983360E+002, 2.0900056E+001, 2.0900005E+001, 3.9941880E-002, 3.0438546E+001, 5.9924262E+000, 2.3240457E-002
 1.0600000E+002, 5.5667547E+000, 7.9964874E-001, 4.3166963E+002, 1.3079282E+002, 2.0900060E+001, 2.0900005E+001, 3.9932032E-002, 3.0426911E+001, 5.9807914E+000, 2.3296257E-002
 1.0650000E+002, 5.5550788E+000, 7.9797153E-001, 4.3170175E+002, 1.3175211E+002, 2.0900064E+001, 2.0900006E+001, 3.9922162E-002, 3.0415249E+001, 5.9691290E+000, 2.3350790E-002
 1.0700000E+002, 5.5433760E+000, 7.9629045E-001, 4.3173271E+002, 1.3271149E+002, 2.0900068E+001, 2.0900006E+001, 3.9912268E-002, 3.0403560E+001, 5.9574396E+000, 2.3404503E-002
 1.0750000E+002, 5.5316466E+000, 7.9460556E-001, 4.3176289E+002, 1.3367090E+002, 2.0900072E+001, 2.0900007E+001, 3.9902352E-002, 3.0391844E+001, 5.9457235E+000, 2.3457719E-002
 1.0800000E+002, 5.5198908E+000, 7.9291687E-001, 4.3179252E+002, 1.3463004E+002, 2.0900077E+001, 2.0900007E+001, 3.9892413E-002, 3.0380101E+001, 5.9339809E+000, 2.3510592E-002
 1.0850000E+002, 5.5081085E+000, 7.9122438E-001, 4.3182180E+002, 1.3558872E+002, 2.0900081E+001, 2.0900008E+001, 3.9882452E-002, 3.0368332E+001, 5.9222119E+000, 2.3563417E-002
 1.0900000E+002, 5.4962996E+000, 7.8952806E-001, 4.3185131E+002, 1.3654677E+002, 2.0900086E+001, 2.0900008E+001, 3.9872468E-002, 3.0356536E+001, 5.9104163E+000, 2.3616782E-002
 1.0950000E+002, 5.4844636E+000, 7.8782785E-001, 4.3188166E+002, 1.3750424E+002, 2.0900092E+001, 2.0900009E+001, 3.9862462E-002, 3.0344714E+001, 5.8985939E+000, 2.3670934E-002
 1.1000000E+002, 5.4726008E+000, 7.8612379E-001, 4.3191143E+002, 1.3846066E+002, 2.0900097E+001, 2.0900009E+001, 3.9852433E-002, 3.0332864E+001, 5.8867444E+000, 2.3724582E-002
 1.1050000E+002, 5.4607113E+000, 7.8441591E-001, 4.3194058E+002, 1.3941571E+002, 2.0900103E+001, 2.0900010E+001, 3.9842381E-002, 3.0320988E+001, 5.8748683E+000, 2.3777831E-002
 1.1100000E+002, 5.4487953E+000, 7.8270420E-001, 4.3196933E+002, 1.4036944E+002, 2.0900109E+001, 2.0900011E+001, 3.9832307E-002, 3.0309086E+001, 5.8629655E+000, 2.3831046E-002
 1.1150000E+002, 5.4368525E+000, 7.8098865E-001, 4.3199834E+002, 1.4132087E+002, 2.0900116E+001, 2.0900011E+001, 3.9822210E-002, 3.0297156E+001, 5.8510361E+000, 2.3884467E-002
 1.1200000E+002, 5.4248808E+000, 7.7926894E-001, 4.3203491E+002, 1.4226973E+002, 2.0900123E+001, 2.0900012E+001, 3.9812090E-002, 3.0285199E+001, 5.8390791E+000, 2.3942324E-002
 1.1250000E+002, 5.4128804E+000, 7.7754513E-001, 4.3206875E+002, 1.4321640E+002, 2.0900130E+001, 2.0900013E+001, 3.9801945E-002, 3.0273213E+001, 5.8270929E+000, 2.3999570E-002
 1.1300000E+002, 5.4008518E+000, 7.7581725E-001, 4.3210058E+002, 1.4416118E+002, 2.0900137E+001, 2.0900014E+001, 3.9791776E-002, 3.0261198E+001, 5.8150784E+000, 2.4056143E-002
 1.1350000E+002, 5.3887952E+000, 7.7408536E-001, 4.3213130E+002, 1.4510425E+002, 2.0900145E+001, 2.0900014E+001, 3.9781583E-002, 3.0249156E+001, 5.8030358E+000, 2.4111935E-002
 1.1400000E+002, 5.3767112E+000, 7.7234952E-001, 4.3216104E+002, 1.4604574E+002, 2.0900153E+001, 2.0900015E+001, 3.9771367E-002, 3.0237085E+001, 5.7909655E+000, 2.4167089E-002
 1.1450000E+002, 5.3645998E+000, 7.7060975E-001, 4.3219004E+002, 1.4698573E+002, 2.0900162E+001, 2.0900016E+001, 3.9761128E-002, 3.0224988E+001, 5.7788677E+000, 2.4221700E-002
 1.1500000E+002, 5.3524612E+000, 7.6886608E-001, 4.3221846E+002, 1.4792429E+002, 2.0900171E+001, 2.0900017E+001, 3.9750866E-002, 3.0212863E+001, 5.7667427E+000, 2.4275993E-002
 1.1550000E+002, 5.3402957E+000, 7.6711853E-001, 4.3224648E+002, 1.4886150E+002, 2.0900180E+001, 2.0900018E+001, 3.9740580E-002, 3.0200711E+001, 5.7545907E+000, 2.4330059E-002
 1.1600000E+002, 5.3281031E+000, 7.6536710E-001, 4.3227420E+002, 1.4979741E+002, 2.0900190E+001, 2.0900020E+001, 3.9730272E-002, 3.0188532E+001, 5.7424116E+000, 2.4384107E-002
 1.1650000E+002, 5.3158829E+000, 7.6361171E-001, 4.3230251E+002, 1.5073206E+002, 2.0900200E+001, 2.0900021E+001, 3.9719941E-002, 3.0176325E+001, 5.7302053E+000, 2.4439143E-002
 1.1700000E+002, 5.3036350E+000, 7.6185232E-001, 4.3233161E+002, 1.5166552E+002, 2.0900211E+001, 2.0900022E+001, 3.9709586E-002, 3.0164091E+001, 5.7179712E+000, 2.4494839E-002
 1.1750000E+002, 5.2913594E+000, 7.6008898E-001, 4.3236004E+002, 1.5259781E+002, 2.0900222E+001, 2.0900023E+001, 3.9699208E-002, 3.0151829E+001, 5.7057095E+000, 2.4549982E-002
 1.1800000E+002, 5.2790565E+000, 7.5832170E-001, 4.3238786E+002, 1.5352897E+002, 2.0900234E+001, 2.0900025E+001, 3.9688807E-002, 3.0139540E+001, 5.6934202E+000, 2.4604749E-002
 1.1850000E+002, 5.2667260E+000, 7.5655045E-001, 4.3241639E+002, 1.5445901E+002, 2.0900246E+001, 2.0900026E+001, 3.9678382E-002, 3.0127224E+001, 5.6811036E+000, 2.4659918E-002
 1.1900000E+002, 5.2543653E+000, 7.5477487E-001, 4.3245257E+002, 1.5538797E+002, 2.0900259E+001, 2.0900028E+001, 3.9667933E-002, 3.0114878E+001, 5.6687581E+000, 2.4720167E-002
 1.1950000E+002, 5.2419753E+000, 7.5299509E-001, 4.3248468E+002, 1.5631589E+002, 2.0900272E+001, 2.0900029E+001, 3.9657459E-002, 3.0102503E+001, 5.6563827E+000, 2.4778713E-002
 1.2000000E+002, 5.2295568E+000, 7.5121121E-001, 4.3251431E+002, 1.5724280E+002, 2.0900286E+001, 2.0900031E+001, 3.9646960E-002, 3.0090098E+001, 5.6439785E+000, 2.4835845E-002
 1.2050000E+002, 5.2171096E+000, 7.4942319E-001, 4.3254397E+002, 1.5816872E+002, 2.0900300E+001, 2.0900033E+001, 3.9636437E-002, 3.0077666E+001, 5.6315456E+000, 2.4893407E-002
 1.2100000E+002, 5.2046338E+000, 7.4763109E-001, 4.3257277E+002, 1.5909368E+002, 2.0900315E+001, 2.0900035E+001, 3.9625890E-002, 3.0065204E+001, 5.6190841E+000, 2.4950309E-002
 1.2150000E+002, 5.1921298E+000, 7.4583493E-001, 4.3260089E+002, 1.6001770E+002, 2.0900331E+001, 2.0900037E+001, 3.9615319E-002, 3.0052714E+001, 5.6065942E+000, 2.5006883E-002
 1.2200000E+002, 5.1795978E+000, 7.4403473E-001, 4.3262850E+002, 1.6094079E+002, 2.0900347E+001, 2.0900039E+001, 3.9604724E-002, 3.0040196E+001, 5.5940761E+000, 2.5063044E-002
 1.2250000E+002, 5.1670377E+000, 7.4223051E-001, 4.3265560E+002, 1.6186296E+002, 2.0900364E+001, 2.0900041E+001, 3.9594105E-002, 3.0027650E+001, 5.5815301E+000, 2.5118945E-002
 1.2300000E+002, 5.1544498E+000, 7.4042230E-001, 4.3268236E+002, 1.6278422E+002, 2.0900382E+001, 2.0900043E+001, 3.9583463E-002, 3.0015076E+001, 5.5689561E+000, 2.5174682E-002
 1.2350000E+002, 5.1418341E+000, 7.3861008E-001, 4.3270884E+002, 1.6370460E+002, 2.0900400E+001, 2.0900046E+001, 3.9572797E-002, 3.0002474E+001, 5.5563543E+000, 2.5230370E-002
 1.2400000E+002, 5.1291897E+000, 7.3679376E-001, 4.3273629E+002, 1.6462410E+002, 2.0900419E+001, 2.0900048E+001, 3.9562107E-002, 2.9989844E+001, 5.5437243E+000, 2.5287530E-002
 1.2450000E+002, 5.1165167E+000, 7.3497331E-001, 4.3276427E+002, 1.6554275E+002, 2.0900439E+001, 2.0900051E+001, 3.9551393E-002, 2.9977186E+001, 5.5310656E+000, 2.5345010E-002
 1.2500000E+002, 5.1038151E+000, 7.3314877E-001, 4.3279149E+002, 1.6646056E+002, 2.0900459E+001, 2.0900054E+001, 3.9540654E-002, 2.9964498E+001, 5.5183783E+000, 2.5401922E-002
 1.2550000E+002, 5.0910847E+000, 7.3132007E-001, 4.3282065E+002, 1.6737753E+002, 2.0900481E+001, 2.0900057E+001, 3.9529892E-002, 2.9951782E+001, 5.5056625E+000, 2.5459712E-002
