s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2/s
 6.3010000E+001, 6.8678776E+000, 9.8655140E-001, 4.0384443E+002, 3.6173780E+001, 2.0900000E+001, 2.0900000E+001, 4.1486044E-002, 3.1723768E+001, 7.2776483E+000, 6.4853862E-003
 6.3510000E+001, 6.8645846E+000, 9.8607838E-001, 4.0409098E+002, 3.6559664E+001, 2.0900000E+001, 2.0900000E+001, 4.1483072E-002, 3.1720499E+001, 7.2743794E+000, 6.5858938E-003
 6.4010000E+001, 6.8612425E+000, 9.8559829E-001, 4.0432772E+002, 3.6949744E+001, 2.0900000E+001, 2.0900000E+001, 4.1480055E-002, 3.1717181E+001, 7.2710608E+000, 6.6842463E-003
 6.4510000E+001, 6.8578522E+000, 9.8511128E-001, 4.0455592E+002, 3.7343950E+001, 2.0900000E+001, 2.0900000E+001, 4.1476994E-002, 3.1713814E+001, 7.2676935E+000, 6.7806763E-003
 6.5010000E+001, 6.8544142E+000, 9.8461742E-001, 4.0477854E+002, 3.7742234E+001, 2.0900000E+001, 2.0900000E+001, 4.1473889E-002, 3.1710398E+001, 7.2642784E+000, 6.8759999E-003
 6.5510000E+001, 6.8509289E+000, 9.8411677E-001, 4.0499598E+002, 3.8144561E+001, 2.0900000E+001, 2.0900000E+001, 4.1470742E-002, 3.1706936E+001, 7.2608157E+000, 6.9705232E-003
 6.6010000E+001, 6.8473975E+000, 9.8360949E-001, 4.0520485E+002, 3.8550857E+001, 2.0900000E+001, 2.0900000E+001, 4.1467551E-002, 3.1703426E+001, 7.2573064E+000, 7.0628997E-003
 6.6510000E+001, 6.8438208E+000, 9.8309571E-001, 4.0540627E+002, 3.8961082E+001, 2.0900000E+001, 2.0900000E+001, 4.1464319E-002, 3.1699871E+001, 7.2537513E+000, 7.1533946E-003
 6.7010000E+001, 6.8401995E+000, 9.8257553E-001, 4.0560186E+002, 3.9375193E+001, 2.0900000E+001, 2.0900000E+001, 4.1461047E-002, 3.1696271E+001, 7.2501514E+000, 7.2424746E-003
 6.7510000E+001, 6.8365338E+000, 9.8204896E-001, 4.0579524E+002, 3.9793127E+001, 2.0900000E+001, 2.0900000E+001, 4.1457734E-002, 3.1692627E+001, 7.2465070E+000, 7.3314172E-003
 6.8010000E+001, 6.8328246E+000, 9.8151614E-001, 4.0598128E+002, 4.0214842E+001, 2.0900000E+001, 2.0900000E+001, 4.1454381E-002, 3.1688939E+001, 7.2428186E+000, 7.4184381E-003
 6.8510000E+001, 6.8290728E+000, 9.8097720E-001, 4.0616063E+002, 4.0640273E+001, 2.0900000E+001, 2.0900000E+001, 4.1450988E-002, 3.1685207E+001, 7.2390872E+000, 7.5036294E-003
 6.9010000E+001, 6.8252792E+000, 9.8043226E-001, 4.0633420E+002, 4.1069367E+001, 2.0900000E+001, 2.0900000E+001, 4.1447558E-002, 3.1681434E+001, 7.2353136E+000, 7.5872126E-003
 6.9510000E+001, 6.8214444E+000, 9.7988141E-001, 4.0650310E+002, 4.1502086E+001, 2.0900000E+001, 2.0900000E+001, 4.1444090E-002, 3.1677619E+001, 7.2314985E+000, 7.6694850E-003
 7.0010000E+001, 6.8175685E+000, 9.7932464E-001, 4.0667102E+002, 4.1938351E+001, 2.0900000E+001, 2.0900000E+001, 4.1440584E-002, 3.1673762E+001, 7.2276423E+000, 7.7518978E-003
 7.0510000E+001, 6.8136522E+000, 9.7876207E-001, 4.0683281E+002, 4.2378134E+001, 2.0900000E+001, 2.0900000E+001, 4.1437041E-002, 3.1669865E+001, 7.2237453E+000, 7.8326073E-003
 7.1010000E+001, 6.8096964E+000, 9.7819384E-001, 4.0698882E+002, 4.2821369E+001, 2.0900000E+001, 2.0900000E+001, 4.1433462E-002, 3.1665928E+001, 7.2198084E+000, 7.9115248E-003
 7.1510000E+001, 6.8057020E+000, 9.7762005E-001, 4.0713978E+002, 4.3267999E+001, 2.0900000E+001, 2.0900000E+001, 4.1429848E-002, 3.1661952E+001, 7.2158325E+000, 7.9888763E-003
 7.2010000E+001, 6.8016696E+000, 9.7704080E-001, 4.0728622E+002, 4.3717992E+001, 2.0900000E+001, 2.0900000E+001, 4.1426198E-002, 3.1657938E+001, 7.2118183E+000, 8.0648566E-003
 7.2500000E+001, 6.7975994E+000, 9.7645614E-001, 4.0742904E+002, 4.4166808E+001, 2.0900000E+001, 2.0900000E+001, 4.1422551E-002, 3.1653926E+001, 7.2078062E+000, 8.1394979E-003
 7.3000000E+001, 6.7934915E+000, 9.7586605E-001, 4.0757127E+002, 4.4618640E+001, 2.0900000E+001, 2.0900000E+001, 4.1418871E-002, 3.1649879E+001, 7.2037586E+000, 8.2143169E-003
 7.3500000E+001, 6.7893468E+000, 9.7527068E-001, 4.0770905E+002, 4.5078297E+001, 2.0900000E+001, 2.0900000E+001, 4.1415120E-002, 3.1645752E+001, 7.1996322E+000, 8.2879731E-003
 7.4000000E+001, 6.7851661E+000, 9.7467012E-001, 4.0784210E+002, 4.5541090E+001, 2.0900000E+001, 2.0900000E+001, 4.1411336E-002, 3.1641589E+001, 7.1954694E+000, 8.3600511E-003
 7.4500000E+001, 6.7809499E+000, 9.7406449E-001, 4.0797131E+002, 4.6006978E+001, 2.0900000E+001, 2.0900000E+001, 4.1407519E-002, 3.1637391E+001, 7.1912709E+000, 8.4308769E-003
 7.5000000E+001, 6.7766990E+000, 9.7345386E-001, 4.0809687E+002, 4.6475890E+001, 2.0900000E+001, 2.0900000E+001, 4.1403670E-002, 3.1633157E+001, 7.1870373E+000, 8.5004421E-003
 7.5500000E+001, 6.7724139E+000, 9.7283832E-001, 4.0821894E+002, 4.6947795E+001, 2.0900000E+001, 2.0900000E+001, 4.1399790E-002, 3.1628889E+001, 7.1827693E+000, 8.5688047E-003
 7.6000000E+001, 6.7680945E+000, 9.7221784E-001, 4.0834169E+002, 4.7422630E+001, 2.0900000E+001, 2.0900000E+001, 4.1395879E-002, 3.1624587E+001, 7.1784671E+000, 8.6375352E-003
 7.6500000E+001, 6.7637409E+000, 9.7159245E-001, 4.0846226E+002, 4.7900353E+001, 2.0900000E+001, 2.0900000E+001, 4.1391937E-002, 3.1620250E+001, 7.1741305E+000, 8.7058878E-003
 7.7000000E+001, 6.7593540E+000, 9.7096229E-001, 4.0857809E+002, 4.8380896E+001, 2.0900000E+001, 2.0900000E+001, 4.1387964E-002, 3.1615880E+001, 7.1697601E+000, 8.7724913E-003
 7.7500000E+001, 6.7549345E+000, 9.7032744E-001, 4.0869015E+002, 4.8864217E+001, 2.0900000E+001, 2.0900000E+001, 4.1383961E-002, 3.1611477E+001, 7.1653569E+000, 8.8376889E-003
 7.8000000E+001, 6.7504830E+000, 9.6968800E-001, 4.0879895E+002, 4.9350265E+001, 2.0900000E+001, 2.0900000E+001, 4.1379929E-002, 3.1607041E+001, 7.1609214E+000, 8.9016704E-003
 7.8500000E+001, 6.7460001E+000, 9.6904404E-001, 4.0890482E+002, 4.9838980E+001, 2.0900000E+001, 2.0900000E+001, 4.1375867E-002, 3.1602574E+001, 7.1564541E+000, 8.9645689E-003
 7.9000000E+001, 6.7414862E+000, 9.6839563E-001, 4.0900820E+002, 5.0330331E+001, 2.0900000E+001, 2.0900000E+001, 4.1371778E-002, 3.1598076E+001, 7.1519557E+000, 9.0266151E-003
 7.9500000E+001, 6.7369416E+000, 9.6774282E-001, 4.0910942E+002, 5.0824242E+001, 2.0900000E+001, 2.0900000E+001, 4.1367660E-002, 3.1593546E+001, 7.1474264E+000, 9.0878188E-003
 8.0000000E+001, 6.7323660E+000, 9.6708554E-001, 4.0921302E+002, 5.1320692E+001, 2.0900000E+001, 2.0900000E+001, 4.1363515E-002, 3.1588986E+001, 7.1428664E+000, 9.1501078E-003
 8.0500000E+001, 6.7277597E+000, 9.6642386E-001, 4.0931338E+002, 5.1819606E+001, 2.0900000E+001, 2.0900000E+001, 4.1359341E-002, 3.1584395E+001, 7.1382753E+000, 9.2113675E-003
 8.1000000E+001, 6.7231236E+000, 9.6575789E-001, 4.0940973E+002, 5.2320956E+001, 2.0900000E+001, 2.0900000E+001, 4.1355140E-002, 3.1579774E+001, 7.1336541E+000, 9.2710261E-003
 8.1500000E+001, 6.7184582E+000, 9.6508772E-001, 4.0950327E+002, 5.2824678E+001, 2.0900000E+001, 2.0900000E+001, 4.1350912E-002, 3.1575123E+001, 7.1290033E+000, 9.3296246E-003
 8.2000000E+001, 6.7137640E+000, 9.6441341E-001, 4.0959448E+002, 5.3330739E+001, 2.0900000E+001, 2.0900000E+001, 4.1346658E-002, 3.1570443E+001, 7.1243235E+000, 9.3872838E-003
 8.2500000E+001, 6.7090414E+000, 9.6373503E-001, 4.0968336E+002, 5.3839089E+001, 2.0900000E+001, 2.0900000E+001, 4.1342377E-002, 3.1565735E+001, 7.1196150E+000, 9.4439805E-003
 8.3000000E+001, 6.7042910E+000, 9.6305264E-001, 4.0977005E+002, 5.4349684E+001, 2.0900001E+001, 2.0900000E+001, 4.1338071E-002, 3.1560998E+001, 7.1148785E+000, 9.4997878E-003
 8.3500000E+001, 6.6995130E+000, 9.6236631E-001, 4.0985470E+002, 5.4862468E+001, 2.0900001E+001, 2.0900000E+001, 4.1333740E-002, 3.1556234E+001, 7.1101143E+000, 9.5547620E-003
 8.4000000E+001, 6.6947080E+000, 9.6167608E-001, 4.0993747E+002, 5.5377395E+001, 2.0900001E+001, 2.0900000E+001, 4.1329384E-002, 3.1551443E+001, 7.1053228E+000, 9.6089639E-003
 8.4500000E+001, 6.6898752E+000, 9.6098186E-001, 4.1002322E+002, 5.5894421E+001, 2.0900001E+001, 2.0900000E+001, 4.1325004E-002, 3.1546624E+001, 7.1005040E+000, 9.6645172E-003
 8.5000000E+001, 6.6850147E+000, 9.6028366E-001, 4.1010771E+002, 5.6413497E+001, 2.0900001E+001, 2.0900000E+001, 4.1320597E-002, 3.1541777E+001, 7.0956572E+000, 9.7198617E-003
 8.5500000E+001, 6.6801274E+000, 9.5958161E-001, 4.1018836E+002, 5.6934585E+001, 2.0900001E+001, 2.0900000E+001, 4.1316167E-002, 3.1536903E+001, 7.0907833E+000, 9.7735531E-003
 8.6000000E+001, 6.6752139E+000, 9.5887580E-001, 4.1026634E+002, 5.7457631E+001, 2.0900001E+001, 2.0900000E+001, 4.1311712E-002, 3.1532003E+001, 7.0858828E+000, 9.8260708E-003
 8.6500000E+001, 6.6702745E+000, 9.5816628E-001, 4.1034216E+002, 5.7982604E+001, 2.0900001E+001, 2.0900000E+001, 4.1307233E-002, 3.1527076E+001, 7.0809563E+000, 9.8776356E-003
 8.7000000E+001, 6.6653098E+000, 9.5745311E-001, 4.1041610E+002, 5.8509447E+001, 2.0900001E+001, 2.0900000E+001, 4.1302731E-002, 3.1522124E+001, 7.0760043E+000, 9.9283809E-003
 8.7500000E+001, 6.6603201E+000, 9.5673634E-001, 4.1048855E+002, 5.9038134E+001, 2.0900001E+001, 2.0900000E+001, 4.1298206E-002, 3.1517147E+001, 7.0710270E+000, 9.9785573E-003
 8.8000000E+001, 6.6553055E+000, 9.5601601E-001, 4.1055971E+002, 5.9568605E+001, 2.0900001E+001, 2.0900000E+001, 4.1293659E-002, 3.1512145E+001, 7.0660248E+000, 1.0028174E-002
 8.8500000E+001, 6.6502664E+000, 9.5529217E-001, 4.1062934E+002, 6.0100841E+001, 2.0900002E+001, 2.0900000E+001, 4.1289089E-002, 3.1507118E+001, 7.0609980E+000, 1.0077095E-002
 8.9000000E+001, 6.6452033E+000, 9.5456486E-001, 4.1069748E+002, 6.0634780E+001, 2.0900002E+001, 2.0900000E+001, 4.1284497E-002, 3.1502067E+001, 7.0559469E+000, 1.0125343E-002
 8.9500000E+001, 6.6401163E+000, 9.5383413E-001, 4.1076450E+002, 6.1170406E+001, 2.0900002E+001, 2.0900000E+001, 4.1279883E-002, 3.1496992E+001, 7.0508718E+000, 1.0173063E-002
 9.0000000E+001, 6.6350045E+000, 9.5309983E-001, 4.1083550E+002, 6.1707664E+001, 2.0900002E+001, 2.0900000E+001, 4.1275248E-002, 3.1491892E+001, 7.0457724E+000, 1.0222619E-002
 9.0500000E+001, 6.6298683E+000, 9.5236203E-001, 4.1090418E+002, 6.2246524E+001, 2.0900002E+001, 2.0900000E+001, 4.1270589E-002, 3.1486768E+001, 7.0406484E+000, 1.0271421E-002
 9.1000000E+001, 6.6247083E+000, 9.5162082E-001, 4.1096994E+002, 6.2786928E+001, 2.0900002E+001, 2.0900000E+001, 4.1265909E-002, 3.1481620E+001, 7.0355003E+000, 1.0318980E-002
 9.1500000E+001, 6.6195250E+000, 9.5087625E-001, 4.1103383E+002, 6.3328852E+001, 2.0900003E+001, 2.0900000E+001, 4.1261208E-002, 3.1476449E+001, 7.0303286E+000, 1.0365652E-002
 9.2000000E+001, 6.6143188E+000, 9.5012839E-001, 4.1109603E+002, 6.3872245E+001, 2.0900003E+001, 2.0900000E+001, 4.1256485E-002, 3.1471254E+001, 7.0251338E+000, 1.0411508E-002
 9.2500000E+001, 6.6090900E+000, 9.4937730E-001, 4.1115674E+002, 6.4417084E+001, 2.0900003E+001, 2.0900000E+001, 4.1251742E-002, 3.1466036E+001, 7.0199163E+000, 1.0456648E-002
 9.3000000E+001, 6.6038390E+000, 9.4862300E-001, 4.1121610E+002, 6.4963320E+001, 2.0900003E+001, 2.0900000E+001, 4.1246979E-002, 3.1460796E+001, 7.0146764E+000, 1.0501143E-002
 9.3500000E+001, 6.5985661E+000, 9.4786556E-001, 4.1127422E+002, 6.5510927E+001, 2.0900004E+001, 2.0900000E+001, 4.1242195E-002, 3.1455534E+001, 7.0094144E+000, 1.0545048E-002
 9.4000000E+001, 6.5932714E+000, 9.4710500E-001, 4.1133119E+002, 6.6059861E+001, 2.0900004E+001, 2.0900000E+001, 4.1237391E-002, 3.1450251E+001, 7.0041305E+000, 1.0588409E-002
 9.4500000E+001, 6.5879553E+000, 9.4634135E-001, 4.1138717E+002, 6.6610094E+001, 2.0900004E+001, 2.0900000E+001, 4.1232568E-002, 3.1444945E+001, 6.9988252E+000, 1.0631357E-002
 9.5000000E+001, 6.5826179E+000, 9.4557464E-001, 4.1144252E+002, 6.7161588E+001, 2.0900005E+001, 2.0900000E+001, 4.1227726E-002, 3.1439618E+001, 6.9934984E+000, 1.0674085E-002
 9.5500000E+001, 6.5772593E+000, 9.4480490E-001, 4.1149694E+002, 6.7714320E+001, 2.0900005E+001, 2.0900000E+001, 4.1222864E-002, 3.1434270E+001, 6.9881503E+000, 1.0716334E-002
 9.6000000E+001, 6.5718797E+000, 9.4403213E-001, 4.1155116E+002, 6.8268255E+001, 2.0900005E+001, 2.0900000E+001, 4.1217983E-002, 3.1428901E+001, 6.9827813E+000, 1.0758388E-002
 9.6500000E+001, 6.5664779E+000, 9.4325618E-001, 4.1160985E+002, 6.8823358E+001, 2.0900006E+001, 2.0900000E+001, 4.1213082E-002, 3.1423511E+001, 6.9773906E+000, 1.0802671E-002
 9.7000000E+001, 6.5610546E+000, 9.4247713E-001, 4.1166553E+002, 6.9379592E+001, 2.0900006E+001, 2.0900000E+001, 4.1208162E-002, 3.1418098E+001, 6.9719780E+000, 1.0845772E-002
 9.7500000E+001, 6.5556104E+000, 9.4169509E-001, 4.1171855E+002, 6.9936927E+001, 2.0900007E+001, 2.0900001E+001, 4.1203222E-002, 3.1412664E+001, 6.9665442E+000, 1.0887583E-002
 9.8000000E+001, 6.5501457E+000, 9.4091010E-001, 4.1176987E+002, 7.0495329E+001, 2.0900007E+001, 2.0900001E+001, 4.1198263E-002, 3.1407210E+001, 6.9610897E+000, 1.0928530E-002
 9.8500000E+001, 6.5446608E+000, 9.4012222E-001, 4.1181994E+002, 7.1054765E+001, 2.0900008E+001, 2.0900001E+001, 4.1193286E-002, 3.1401735E+001, 6.9556149E+000, 1.0968877E-002
 9.9000000E+001, 6.5391560E+000, 9.3933146E-001, 4.1186929E+002, 7.1615212E+001, 2.0900009E+001, 2.0900001E+001, 4.1188291E-002, 3.1396240E+001, 6.9501201E+000, 1.1008949E-002
 9.9500000E+001, 6.5336313E+000, 9.3853786E-001, 4.1191775E+002, 7.2176630E+001, 2.0900009E+001, 2.0900001E+001, 4.1183278E-002, 3.1390725E+001, 6.9446053E+000, 1.1048527E-002
 1.0000000E+002, 6.5280871E+000, 9.3774145E-001, 4.1196525E+002, 7.2739002E+001, 2.0900010E+001, 2.0900001E+001, 4.1178246E-002, 3.1385191E+001, 6.9390708E+000, 1.1087612E-002
 1.0050000E+002, 6.5225236E+000, 9.3694227E-001, 4.1201184E+002, 7.3302287E+001, 2.0900011E+001, 2.0900001E+001, 4.1173197E-002, 3.1379637E+001, 6.9335170E+000, 1.1126235E-002
 1.0100000E+002, 6.5169410E+000, 9.3614035E-001, 4.1205760E+002, 7.3866470E+001, 2.0900011E+001, 2.0900001E+001, 4.1168131E-002, 3.1374064E+001, 6.9279439E+000, 1.1164424E-002
 1.0150000E+002, 6.5113396E+000, 9.3533571E-001, 4.1210255E+002, 7.4431509E+001, 2.0900012E+001, 2.0900001E+001, 4.1163047E-002, 3.1368472E+001, 6.9223519E+000, 1.1202205E-002
 1.0200000E+002, 6.5057194E+000, 9.3452839E-001, 4.1214674E+002, 7.4997396E+001, 2.0900013E+001, 2.0900001E+001, 4.1157946E-002, 3.1362861E+001, 6.9167410E+000, 1.1239603E-002
 1.0250000E+002, 6.5000807E+000, 9.3371841E-001, 4.1219022E+002, 7.5564099E+001, 2.0900014E+001, 2.0900001E+001, 4.1152829E-002, 3.1357232E+001, 6.9111116E+000, 1.1276645E-002
 1.0300000E+002, 6.4944236E+000, 9.3290578E-001, 4.1223314E+002, 7.6131597E+001, 2.0900015E+001, 2.0900001E+001, 4.1147694E-002, 3.1351584E+001, 6.9054637E+000, 1.1313493E-002
 1.0350000E+002, 6.4887480E+000, 9.3209050E-001, 4.1227618E+002, 7.6699852E+001, 2.0900016E+001, 2.0900001E+001, 4.1142543E-002, 3.1345917E+001, 6.8997973E+000, 1.1350420E-002
 1.0400000E+002, 6.4830527E+000, 9.3127238E-001, 4.1232440E+002, 7.7268844E+001, 2.0900017E+001, 2.0900001E+001, 4.1137375E-002, 3.1340232E+001, 6.8941120E+000, 1.1389856E-002
 1.0450000E+002, 6.4773380E+000, 9.3045148E-001, 4.1237060E+002, 7.7838546E+001, 2.0900018E+001, 2.0900002E+001, 4.1132188E-002, 3.1334527E+001, 6.8884069E+000, 1.1428620E-002
 1.0500000E+002, 6.4716046E+000, 9.2962790E-001, 4.1241397E+002, 7.8408933E+001, 2.0900020E+001, 2.0900002E+001, 4.1126984E-002, 3.1328803E+001, 6.8826828E+000, 1.1465938E-002
 1.0550000E+002, 6.4658531E+000, 9.2880171E-001, 4.1245569E+002, 7.8979984E+001, 2.0900021E+001, 2.0900002E+001, 4.1121764E-002, 3.1323060E+001, 6.8769404E+000, 1.1502381E-002
 1.0600000E+002, 6.4600836E+000, 9.2797294E-001, 4.1249628E+002, 7.9551669E+001, 2.0900022E+001, 2.0900002E+001, 4.1116527E-002, 3.1317300E+001, 6.8711798E+000, 1.1538226E-002
 1.0650000E+002, 6.4542965E+000, 9.2714163E-001, 4.1253599E+002, 8.0123974E+001, 2.0900024E+001, 2.0900002E+001, 4.1111274E-002, 3.1311521E+001, 6.8654015E+000, 1.1573593E-002
 1.0700000E+002, 6.4484918E+000, 9.2630781E-001, 4.1257494E+002, 8.0696866E+001, 2.0900026E+001, 2.0900002E+001, 4.1106005E-002, 3.1305726E+001, 6.8596056E+000, 1.1608543E-002
 1.0750000E+002, 6.4426699E+000, 9.2547151E-001, 4.1261321E+002, 8.1270338E+001, 2.0900027E+001, 2.0900002E+001, 4.1100720E-002, 3.1299912E+001, 6.8537923E+000, 1.1643146E-002
 1.0800000E+002, 6.4368307E+000, 9.2463272E-001, 4.1265121E+002, 8.1844363E+001, 2.0900029E+001, 2.0900003E+001, 4.1095420E-002, 3.1294082E+001, 6.8479618E+000, 1.1677739E-002
 1.0850000E+002, 6.4309743E+000, 9.2379147E-001, 4.1268885E+002, 8.2418928E+001, 2.0900031E+001, 2.0900003E+001, 4.1090104E-002, 3.1288234E+001, 6.8421139E+000, 1.1712098E-002
 1.0900000E+002, 6.4251009E+000, 9.2294777E-001, 4.1272584E+002, 8.2993992E+001, 2.0900033E+001, 2.0900003E+001, 4.1084772E-002, 3.1282369E+001, 6.8362490E+000, 1.1746100E-002
 1.0950000E+002, 6.4192107E+000, 9.2210166E-001, 4.1276222E+002, 8.3569548E+001, 2.0900035E+001, 2.0900003E+001, 4.1079425E-002, 3.1276487E+001, 6.8303672E+000, 1.1779780E-002
 1.1000000E+002, 6.4133038E+000, 9.2125315E-001, 4.1279804E+002, 8.4145570E+001, 2.0900037E+001, 2.0900003E+001, 4.1074062E-002, 3.1270589E+001, 6.8244686E+000, 1.1813147E-002
 1.1050000E+002, 6.4073804E+000, 9.2040226E-001, 4.1283330E+002, 8.4722046E+001, 2.0900039E+001, 2.0900004E+001, 4.1068685E-002, 3.1264673E+001, 6.8185535E+000, 1.1846218E-002
 1.1100000E+002, 6.4014405E+000, 9.1954902E-001, 4.1286805E+002, 8.5298955E+001, 2.0900042E+001, 2.0900004E+001, 4.1063293E-002, 3.1258742E+001, 6.8126218E+000, 1.1879012E-002
 1.1150000E+002, 6.3954844E+000, 9.1869345E-001, 4.1290230E+002, 8.5876274E+001, 2.0900044E+001, 2.0900004E+001, 4.1057885E-002, 3.1252794E+001, 6.8066738E+000, 1.1911546E-002
 1.1200000E+002, 6.3895122E+000, 9.1783555E-001, 4.1293609E+002, 8.6453993E+001, 2.0900047E+001, 2.0900004E+001, 4.1052463E-002, 3.1246830E+001, 6.8007097E+000, 1.1943834E-002
 1.1250000E+002, 6.3835235E+000, 9.1697529E-001, 4.1297116E+002, 8.7032079E+001, 2.0900050E+001, 2.0900005E+001, 4.1047027E-002, 3.1240849E+001, 6.7947293E+000, 1.1976679E-002
 1.1300000E+002, 6.3775169E+000, 9.1611246E-001, 4.1301137E+002, 8.7610532E+001, 2.0900053E+001, 2.0900005E+001, 4.1041574E-002, 3.1234852E+001, 6.7887317E+000, 1.2012558E-002
 1.1350000E+002, 6.3714930E+000, 9.1524714E-001, 4.1304857E+002, 8.8189318E+001, 2.0900056E+001, 2.0900005E+001, 4.1036106E-002, 3.1228836E+001, 6.7827163E+000, 1.2047113E-002
 1.1400000E+002, 6.3654524E+000, 9.1437943E-001, 4.1308360E+002, 8.8768440E+001, 2.0900059E+001, 2.0900006E+001, 4.1030622E-002, 3.1222804E+001, 6.7766841E+000, 1.2080449E-002
 1.1450000E+002, 6.3593956E+000, 9.1350939E-001, 4.1311728E+002, 8.9347873E+001, 2.0900063E+001, 2.0900006E+001, 4.1025123E-002, 3.1216755E+001, 6.7706354E+000, 1.2113007E-002
 1.1500000E+002, 6.3533228E+000, 9.1263704E-001, 4.1315001E+002, 8.9927605E+001, 2.0900066E+001, 2.0900007E+001, 4.1019610E-002, 3.1210691E+001, 6.7645705E+000, 1.2145013E-002
 1.1550000E+002, 6.3472342E+000, 9.1176243E-001, 4.1318199E+002, 9.0507609E+001, 2.0900070E+001, 2.0900007E+001, 4.1014082E-002, 3.1204610E+001, 6.7584898E+000, 1.2176594E-002
 1.1600000E+002, 6.3411299E+000, 9.1088557E-001, 4.1321339E+002, 9.1087874E+001, 2.0900074E+001, 2.0900007E+001, 4.1008539E-002, 3.1198513E+001, 6.7523933E+000, 1.2207864E-002
 1.1650000E+002, 6.3350102E+000, 9.1000649E-001, 4.1324431E+002, 9.1668388E+001, 2.0900078E+001, 2.0900008E+001, 4.1002983E-002, 3.1192401E+001, 6.7462813E+000, 1.2238866E-002
 1.1700000E+002, 6.3288751E+000, 9.0912520E-001, 4.1327478E+002, 9.2249130E+001, 2.0900082E+001, 2.0900008E+001, 4.0997413E-002, 3.1186274E+001, 6.7401539E+000, 1.2269612E-002
 1.1750000E+002, 6.3227247E+000, 9.0824172E-001, 4.1330482E+002, 9.2830095E+001, 2.0900087E+001, 2.0900009E+001, 4.0991828E-002, 3.1180131E+001, 6.7340111E+000, 1.2300116E-002
 1.1800000E+002, 6.3165592E+000, 9.0735606E-001, 4.1333447E+002, 9.3411257E+001, 2.0900092E+001, 2.0900009E+001, 4.0986230E-002, 3.1173973E+001, 6.7278532E+000, 1.2330432E-002
 1.1850000E+002, 6.3103784E+000, 9.0646821E-001, 4.1336416E+002, 9.3992615E+001, 2.0900097E+001, 2.0900010E+001, 4.0980618E-002, 3.1167800E+001, 6.7216801E+000, 1.2360937E-002
 1.1900000E+002, 6.3041825E+000, 9.0557817E-001, 4.1339370E+002, 9.4574144E+001, 2.0900102E+001, 2.0900011E+001, 4.0974992E-002, 3.1161612E+001, 6.7154917E+000, 1.2391311E-002
 1.1950000E+002, 6.2979714E+000, 9.0468598E-001, 4.1342279E+002, 9.5155847E+001, 2.0900107E+001, 2.0900011E+001, 4.0969353E-002, 3.1155408E+001, 6.7092882E+000, 1.2421421E-002
 1.2000000E+002, 6.2917455E+000, 9.0379164E-001, 4.1345145E+002, 9.5737708E+001, 2.0900113E+001, 2.0900012E+001, 4.0963700E-002, 3.1149190E+001, 6.7030697E+000, 1.2451302E-002
 1.2050000E+002, 6.2855047E+000, 9.0289517E-001, 4.1347972E+002, 9.6319708E+001, 2.0900119E+001, 2.0900013E+001, 4.0958033E-002, 3.1142956E+001, 6.6968363E+000, 1.2480956E-002
 1.2100000E+002, 6.2792492E+000, 9.0199659E-001, 4.1350761E+002, 9.6901833E+001, 2.0900125E+001, 2.0900013E+001, 4.0952353E-002, 3.1136708E+001, 6.6905882E+000, 1.2510395E-002
 1.2150000E+002, 6.2729791E+000, 9.0109590E-001, 4.1353514E+002, 9.7484067E+001, 2.0900131E+001, 2.0900014E+001, 4.0946659E-002, 3.1130445E+001, 6.6843254E+000, 1.2539637E-002
 1.2200000E+002, 6.2666945E+000, 9.0019313E-001, 4.1356233E+002, 9.8066407E+001, 2.0900138E+001, 2.0900015E+001, 4.0940953E-002, 3.1124168E+001, 6.6780480E+000, 1.2568699E-002
 1.2250000E+002, 6.2603953E+000, 8.9928827E-001, 4.1358969E+002, 9.8648830E+001, 2.0900145E+001, 2.0900016E+001, 4.0935233E-002, 3.1117876E+001, 6.6717561E+000, 1.2597778E-002
 1.2300000E+002, 6.2540799E+000, 8.9838108E-001, 4.1362305E+002, 9.9231342E+001, 2.0900152E+001, 2.0900017E+001, 4.0929499E-002, 3.1111569E+001, 6.6654490E+000, 1.2630090E-002
 1.2350000E+002, 6.2477488E+000, 8.9747163E-001, 4.1365427E+002, 9.9813917E+001, 2.0900160E+001, 2.0900018E+001, 4.0923751E-002, 3.1105246E+001, 6.6591256E+000, 1.2661710E-002
 1.2400000E+002, 6.2414023E+000, 8.9655998E-001, 4.1368324E+002, 1.0039656E+002, 2.0900168E+001, 2.0900019E+001, 4.0917988E-002, 3.1098907E+001, 6.6527868E+000, 1.2692238E-002
 1.2450000E+002, 6.2350409E+000, 8.9564618E-001, 4.1371142E+002, 1.0097924E+002, 2.0900176E+001, 2.0900020E+001, 4.0912212E-002, 3.1092553E+001, 6.6464328E+000, 1.2722340E-002
 1.2500000E+002, 6.2286646E+000, 8.9473025E-001, 4.1373873E+002, 1.0156196E+002, 2.0900185E+001, 2.0900021E+001, 4.0906422E-002, 3.1086184E+001, 6.6400640E+000, 1.2751852E-002
 1.2550000E+002, 6.2222739E+000, 8.9381224E-001, 4.1376529E+002, 1.0214472E+002, 2.0900194E+001, 2.0900022E+001, 4.0900619E-002, 3.1079800E+001, 6.6336805E+000, 1.2780897E-002
