s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2,kg/m2/s
Time,"SD","MF","TW1","TSB1","TAL1","TB1","DX1","SD1","SD_11","SD_12","BR1"
 2.4701000E+002, 2.9206811E+000, 4.1954767E-001, 3.9317276E+002, 2.8082654E+002, 2.1031050E+001, 2.0942216E+001, 3.7769881E-002, 2.7780983E+001, 3.0158366E-003, 3.3318470E+000, 2.4877478E-002
 2.4751000E+002, 2.9082290E+000, 4.1775896E-001, 3.9320337E+002, 2.7883733E+002, 2.1032647E+001, 2.0942835E+001, 3.7759058E-002, 2.7768537E+001, 2.8293236E-003, 3.3195879E+000, 2.4904216E-002
 2.4801000E+002, 2.8957627E+000, 4.1596820E-001, 3.9323479E+002, 2.8122217E+002, 2.1034258E+001, 2.0943460E+001, 3.7748224E-002, 2.7756078E+001, 2.6511363E-003, 3.3073066E+000, 2.4932736E-002
 2.4851000E+002, 2.8832819E+000, 4.1417538E-001, 3.9326612E+002, 2.8141857E+002, 2.1035882E+001, 2.0944092E+001, 3.7737377E-002, 2.7743604E+001, 2.4811117E-003, 3.2950027E+000, 2.4961529E-002
 2.4901000E+002, 2.8707867E+000, 4.1238047E-001, 3.9329712E+002, 2.8248965E+002, 2.1037519E+001, 2.0944730E+001, 3.7726518E-002, 2.7731116E+001, 2.3190793E-003, 3.2826765E+000, 2.4990480E-002
 2.4951000E+002, 2.8582765E+000, 4.1058342E-001, 3.9332859E+002, 2.8399763E+002, 2.1039170E+001, 2.0945376E+001, 3.7715646E-002, 2.7718613E+001, 2.1648617E-003, 3.2703278E+000, 2.5020358E-002
 2.5001000E+002, 2.8457500E+000, 4.0878403E-001, 3.9336204E+002, 2.8506692E+002, 2.1040835E+001, 2.0946028E+001, 3.7704760E-002, 2.7706094E+001, 2.0182734E-003, 3.2579558E+000, 2.5052869E-002
 2.5051000E+002, 2.8332076E+000, 4.0698234E-001, 3.9339437E+002, 2.8394593E+002, 2.1042513E+001, 2.0946688E+001, 3.7693860E-002, 2.7693559E+001, 1.8791234E-003, 3.2455602E+000, 2.5084944E-002
 2.5101000E+002, 2.8206492E+000, 4.0517837E-001, 3.9342582E+002, 2.8588845E+002, 2.1044205E+001, 2.0947354E+001, 3.7682947E-002, 2.7681009E+001, 1.7472141E-003, 3.2331413E+000, 2.5116696E-002
 2.5151000E+002, 2.8080747E+000, 4.0337207E-001, 3.9345693E+002, 2.8607811E+002, 2.1045910E+001, 2.0948027E+001, 3.7672019E-002, 2.7668442E+001, 1.6223422E-003, 3.2206995E+000, 2.5149064E-002
 2.5201000E+002, 2.7954829E+000, 4.0156329E-001, 3.9349244E+002, 2.8714201E+002, 2.1047630E+001, 2.0948708E+001, 3.7661077E-002, 2.7655858E+001, 1.5043001E-003, 3.2082342E+000, 2.5183670E-002
 2.5251000E+002, 2.7828732E+000, 3.9975195E-001, 3.9352737E+002, 2.8688949E+002, 2.1049363E+001, 2.0949395E+001, 3.7650119E-002, 2.7643257E+001, 1.3928753E-003, 3.1957444E+000, 2.5219361E-002
 2.5301000E+002, 2.7702462E+000, 3.9793811E-001, 3.9355939E+002, 2.8532110E+002, 2.1051110E+001, 2.0950090E+001, 3.7639147E-002, 2.7630639E+001, 1.2878521E-003, 3.1832307E+000, 2.5254040E-002
 2.5351000E+002, 2.7576012E+000, 3.9612170E-001, 3.9359147E+002, 2.8813029E+002, 2.1052871E+001, 2.0950792E+001, 3.7628158E-002, 2.7618002E+001, 1.1890117E-003, 3.1706933E+000, 2.5289921E-002
 2.5401000E+002, 2.7449381E+000, 3.9430267E-001, 3.9362341E+002, 2.8874706E+002, 2.1054646E+001, 2.0951501E+001, 3.7617155E-002, 2.7605348E+001, 1.0961322E-003, 3.1581318E+000, 2.5326249E-002
 2.5451000E+002, 2.7322564E+000, 3.9248100E-001, 3.9365520E+002, 2.8892436E+002, 2.1056435E+001, 2.0952218E+001, 3.7606135E-002, 2.7592675E+001, 1.0089898E-003, 3.1455462E+000, 2.5363241E-002
 2.5501000E+002, 2.7195563E+000, 3.9065666E-001, 3.9368673E+002, 2.9041259E+002, 2.1058238E+001, 2.0952942E+001, 3.7595099E-002, 2.7579984E+001, 9.2735945E-004, 3.1329366E+000, 2.5400237E-002
 2.5551000E+002, 2.7068377E+000, 3.8882966E-001, 3.9371792E+002, 2.9014701E+002, 2.1060055E+001, 2.0953673E+001, 3.7584047E-002, 2.7567274E+001, 8.5101500E-004, 3.1203032E+000, 2.5437235E-002
 2.5601000E+002, 2.6941006E+000, 3.8700001E-001, 3.9374885E+002, 2.9250575E+002, 2.1061887E+001, 2.0954412E+001, 3.7572979E-002, 2.7554546E+001, 7.7973095E-004, 3.1076462E+000, 2.5474289E-002
 2.5651000E+002, 2.6813448E+000, 3.8516767E-001, 3.9377959E+002, 2.9136022E+002, 2.1063732E+001, 2.0955158E+001, 3.7561895E-002, 2.7541799E+001, 7.1328184E-004, 3.0949658E+000, 2.5511633E-002
 2.5701000E+002, 2.6685700E+000, 3.8333261E-001, 3.9381023E+002, 2.9196337E+002, 2.1065592E+001, 2.0955912E+001, 3.7550794E-002, 2.7529033E+001, 6.5144388E-004, 3.0822620E+000, 2.5549513E-002
 2.5751000E+002, 2.6557760E+000, 3.8149479E-001, 3.9384086E+002, 2.9256289E+002, 2.1067466E+001, 2.0956673E+001, 3.7539677E-002, 2.7516249E+001, 5.9399536E-004, 3.0695347E+000, 2.5587982E-002
 2.5801000E+002, 2.6429622E+000, 3.7965412E-001, 3.9387168E+002, 2.9447038E+002, 2.1069355E+001, 2.0957442E+001, 3.7528543E-002, 2.7503445E+001, 5.4071684E-004, 3.0567838E+000, 2.5627623E-002
 2.5851000E+002, 2.6301282E+000, 3.7781056E-001, 3.9390295E+002, 2.9375413E+002, 2.1071258E+001, 2.0958218E+001, 3.7517391E-002, 2.7490620E+001, 4.9139258E-004, 3.0440088E+000, 2.5668019E-002
 2.5901000E+002, 2.6172731E+000, 3.7596396E-001, 3.9393544E+002, 2.9434503E+002, 2.1073175E+001, 2.0959003E+001, 3.7506222E-002, 2.7477775E+001, 4.4581012E-004, 3.0312096E+000, 2.5710206E-002
 2.5951000E+002, 2.6043957E+000, 3.7411416E-001, 3.9397017E+002, 2.9493314E+002, 2.1075107E+001, 2.0959795E+001, 3.7495034E-002, 2.7464909E+001, 4.0376154E-004, 3.0183849E+000, 2.5754675E-002
 2.6001000E+002, 2.5914970E+000, 3.7226129E-001, 3.9400277E+002, 2.9333954E+002, 2.1077054E+001, 2.0960595E+001, 3.7483826E-002, 2.7452020E+001, 3.6504374E-004, 3.0055351E+000, 2.5797521E-002
 2.6051000E+002, 2.5785772E+000, 3.7040541E-001, 3.9403427E+002, 2.9653489E+002, 2.1079015E+001, 2.0961402E+001, 3.7472600E-002, 2.7439110E+001, 3.2945860E-004, 2.9926610E+000, 2.5839489E-002
 2.6101000E+002, 2.5656365E+000, 3.6854651E-001, 3.9406531E+002, 2.9885393E+002, 2.1080991E+001, 2.0962218E+001, 3.7461356E-002, 2.7426180E+001, 2.9681397E-004, 2.9797630E+000, 2.5881475E-002
 2.6151000E+002, 2.5526748E+000, 3.6668459E-001, 3.9409620E+002, 2.9594877E+002, 2.1082981E+001, 2.0963041E+001, 3.7450094E-002, 2.7413228E+001, 2.6692336E-004, 2.9668412E+000, 2.5923442E-002
 2.6201000E+002, 2.5396919E+000, 3.6481963E-001, 3.9412692E+002, 2.9695664E+002, 2.1084987E+001, 2.0963872E+001, 3.7438813E-002, 2.7400255E+001, 2.3960686E-004, 2.9538959E+000, 2.5965791E-002
 2.6251000E+002, 2.5266873E+000, 3.6295157E-001, 3.9415800E+002, 2.9795898E+002, 2.1087007E+001, 2.0964712E+001, 3.7427514E-002, 2.7387261E+001, 2.1469108E-004, 2.9409266E+000, 2.6009087E-002
 2.6301000E+002, 2.5136614E+000, 3.6108043E-001, 3.9418897E+002, 2.9982403E+002, 2.1089042E+001, 2.0965559E+001, 3.7416196E-002, 2.7374246E+001, 1.9200937E-004, 2.9279336E+000, 2.6051875E-002
 2.6351000E+002, 2.5006142E+000, 3.5920624E-001, 3.9421958E+002, 2.9995201E+002, 2.1091091E+001, 2.0966415E+001, 3.7404860E-002, 2.7361209E+001, 1.7140230E-004, 2.9149172E+000, 2.6094336E-002
 2.6401000E+002, 2.4875458E+000, 3.5732900E-001, 3.9424996E+002, 2.9964376E+002, 2.1093156E+001, 2.0967279E+001, 3.7393505E-002, 2.7348150E+001, 1.5271731E-004, 2.9018777E+000, 2.6136788E-002
 2.6451000E+002, 2.4744557E+000, 3.5544864E-001, 3.9428064E+002, 2.9933316E+002, 2.1095236E+001, 2.0968151E+001, 3.7382131E-002, 2.7335071E+001, 1.3580937E-004, 2.8888150E+000, 2.6180271E-002
 2.6501000E+002, 2.4613432E+000, 3.5356507E-001, 3.9431237E+002, 3.0247472E+002, 2.1097331E+001, 2.0969031E+001, 3.7370738E-002, 2.7321969E+001, 1.2054047E-004, 2.8757285E+000, 2.6224938E-002
 2.6551000E+002, 2.4482089E+000, 3.5167836E-001, 3.9434352E+002, 3.0258843E+002, 2.1099441E+001, 2.0969919E+001, 3.7359326E-002, 2.7308845E+001, 1.0678008E-004, 2.8626184E+000, 2.6268627E-002
 2.6601000E+002, 2.4350530E+000, 3.4978855E-001, 3.9437413E+002, 3.0313061E+002, 2.1101566E+001, 2.0970816E+001, 3.7347895E-002, 2.7295700E+001, 9.4404802E-005, 2.8494852E+000, 2.6311838E-002
 2.6651000E+002, 2.4218753E+000, 3.4789561E-001, 3.9440487E+002, 3.0452778E+002, 2.1103706E+001, 2.0971721E+001, 3.7336446E-002, 2.7282532E+001, 8.3298417E-005, 2.8363291E+000, 2.6355388E-002
 2.6701000E+002, 2.4086761E+000, 3.4599959E-001, 3.9443541E+002, 3.0720898E+002, 2.1105861E+001, 2.0972635E+001, 3.7324977E-002, 2.7269344E+001, 7.3351841E-005, 2.8231502E+000, 2.6398377E-002
 2.6751000E+002, 2.3954554E+000, 3.4410046E-001, 3.9446571E+002, 3.0773554E+002, 2.1108032E+001, 2.0973557E+001, 3.7313490E-002, 2.7256133E+001, 6.4462805E-005, 2.8099487E+000, 2.6441484E-002
 2.6801000E+002, 2.3822131E+000, 3.4219825E-001, 3.9449606E+002, 3.0825824E+002, 2.1110218E+001, 2.0974487E+001, 3.7301984E-002, 2.7242901E+001, 5.6535940E-005, 2.7967246E+000, 2.6484574E-002
 2.6851000E+002, 2.3689496E+000, 3.4029298E-001, 3.9452638E+002, 3.0877673E+002, 2.1112420E+001, 2.0975426E+001, 3.7290459E-002, 2.7229648E+001, 4.9482272E-005, 2.7834784E+000, 2.6527064E-002
 2.6901000E+002, 2.3556640E+000, 3.3838454E-001, 3.9455892E+002, 3.0929190E+002, 2.1114636E+001, 2.0976374E+001, 3.7278916E-002, 2.7216373E+001, 4.3219313E-005, 2.7702097E+000, 2.6571164E-002
 2.6951000E+002, 2.3423568E+000, 3.3647301E-001, 3.9459036E+002, 3.0980242E+002, 2.1116869E+001, 2.0977330E+001, 3.7267353E-002, 2.7203076E+001, 3.7670534E-005, 2.7569184E+000, 2.6614282E-002
 2.7001000E+002, 2.3290287E+000, 3.3455845E-001, 3.9462066E+002, 3.1031019E+002, 2.1119116E+001, 2.0978295E+001, 3.7255772E-002, 2.7189758E+001, 3.2765370E-005, 2.7436052E+000, 2.6656361E-002
 2.7051000E+002, 2.3156784E+000, 3.3264073E-001, 3.9465190E+002, 3.1081307E+002, 2.1121380E+001, 2.0979269E+001, 3.7244173E-002, 2.7176418E+001, 2.8438739E-005, 2.7302700E+000, 2.6700492E-002
 2.7101000E+002, 2.3023063E+000, 3.3071985E-001, 3.9468365E+002, 3.1131347E+002, 2.1123659E+001, 2.0980251E+001, 3.7232554E-002, 2.7163057E+001, 2.4630954E-005, 2.7169120E+000, 2.6744300E-002
 2.7151000E+002, 2.2889131E+000, 3.2879597E-001, 3.9471437E+002, 3.1180897E+002, 2.1125953E+001, 2.0981242E+001, 3.7220916E-002, 2.7149674E+001, 2.1287297E-005, 2.7035323E+000, 2.6786273E-002
 2.7201000E+002, 2.2754995E+000, 3.2686914E-001, 3.9474438E+002, 3.1230216E+002, 2.1128263E+001, 2.0982243E+001, 3.7209261E-002, 2.7136270E+001, 1.8357848E-005, 2.6901314E+000, 2.6827243E-002
 2.7251000E+002, 2.2620658E+000, 3.2493942E-001, 3.9477411E+002, 3.1279055E+002, 2.1130589E+001, 2.0983252E+001, 3.7197588E-002, 2.7122846E+001, 1.5797116E-005, 2.6767098E+000, 2.6867396E-002
 2.7301000E+002, 2.2486112E+000, 3.2300670E-001, 3.9480860E+002, 3.1327676E+002, 2.1132931E+001, 2.0984270E+001, 3.7185897E-002, 2.7109401E+001, 1.3563824E-005, 2.6632676E+000, 2.6909270E-002
 2.7351000E+002, 2.2351359E+000, 3.2107102E-001, 3.9484063E+002, 3.1375826E+002, 2.1135288E+001, 2.0985297E+001, 3.7174188E-002, 2.7095936E+001, 1.1620574E-005, 2.6498041E+000, 2.6950590E-002
 2.7401000E+002, 2.2216406E+000, 3.1913246E-001, 3.9487077E+002, 3.1423766E+002, 2.1137662E+001, 2.0986333E+001, 3.7162461E-002, 2.7082450E+001, 9.9336217E-006, 2.6363201E+000, 2.6990531E-002
 2.7451000E+002, 2.2081253E+000, 3.1719102E-001, 3.9490076E+002, 3.1471250E+002, 2.1140051E+001, 2.0987378E+001, 3.7150717E-002, 2.7068944E+001, 8.4725675E-006, 2.6228158E+000, 2.7030657E-002
 2.7501000E+002, 2.1945903E+000, 3.1524676E-001, 3.9493085E+002, 3.1518542E+002, 2.1142456E+001, 2.0988432E+001, 3.7138955E-002, 2.7055419E+001, 7.2101342E-006, 2.6092915E+000, 2.7069958E-002
 2.7551000E+002, 2.1810364E+000, 3.1329978E-001, 3.9496033E+002, 3.1565389E+002, 2.1144877E+001, 2.0989495E+001, 3.7127177E-002, 2.7041874E+001, 6.1218825E-006, 2.5957477E+000, 2.7107820E-002
 2.7601000E+002, 2.1674637E+000, 3.1135009E-001, 3.9498961E+002, 3.1612043E+002, 2.1147314E+001, 2.0990568E+001, 3.7115383E-002, 2.7028310E+001, 5.1860138E-006, 2.5821850E+000, 2.7145466E-002
 2.7651000E+002, 2.1538717E+000, 3.0939764E-001, 3.9501993E+002, 3.1616549E+002, 2.1149767E+001, 2.0991650E+001, 3.7103572E-002, 2.7014727E+001, 4.3831029E-006, 2.5686030E+000, 2.7183957E-002
 2.7701000E+002, 2.1402611E+000, 3.0744251E-001, 3.9504961E+002, 3.1412509E+002, 2.1152237E+001, 2.0992741E+001, 3.7091744E-002, 2.7001126E+001, 3.6959206E-006, 2.5550020E+000, 2.7221228E-002
 2.7751000E+002, 2.1266322E+000, 3.0548476E-001, 3.9507892E+002, 3.1500333E+002, 2.1154722E+001, 2.0993842E+001, 3.7079900E-002, 2.6987506E+001, 3.1091985E-006, 2.5413824E+000, 2.7257817E-002
 2.7801000E+002, 2.1129855E+000, 3.0352445E-001, 3.9510796E+002, 3.1546137E+002, 2.1157224E+001, 2.0994951E+001, 3.7068041E-002, 2.6973867E+001, 2.6094732E-006, 2.5277447E+000, 2.7293361E-002
 2.7851000E+002, 2.0993212E+000, 3.0156162E-001, 3.9513682E+002, 3.1467361E+002, 2.1159742E+001, 2.0996071E+001, 3.7056167E-002, 2.6960212E+001, 2.1848792E-006, 2.5140894E+000, 2.7328486E-002
 2.7901000E+002, 2.0856381E+000, 2.9959608E-001, 3.9516865E+002, 3.1595535E+002, 2.1162276E+001, 2.0997200E+001, 3.7044276E-002, 2.6946538E+001, 1.8250125E-006, 2.5004157E+000, 2.7366285E-002
 2.7951000E+002, 2.0719368E+000, 2.9762793E-001, 3.9519956E+002, 3.1599266E+002, 2.1164827E+001, 2.0998338E+001, 3.7032369E-002, 2.6932845E+001, 1.5207558E-006, 2.4867234E+000, 2.7402565E-002
 2.8001000E+002, 2.0582184E+000, 2.9565731E-001, 3.9522894E+002, 3.1561624E+002, 2.1167394E+001, 2.0999486E+001, 3.7020447E-002, 2.6919135E+001, 1.2641592E-006, 2.4730134E+000, 2.7436861E-002
 2.8051000E+002, 2.0444833E+000, 2.9368431E-001, 3.9525767E+002, 3.1771349E+002, 2.1169977E+001, 2.1000643E+001, 3.7008511E-002, 2.6905408E+001, 1.0482959E-006, 2.4592865E+000, 2.7470145E-002
 2.8101000E+002, 2.0307318E+000, 2.9170894E-001, 3.9528633E+002, 3.1733312E+002, 2.1172577E+001, 2.1001811E+001, 3.6996560E-002, 2.6891664E+001, 8.6715878E-007, 2.4455430E+000, 2.7502979E-002
 2.8151000E+002, 2.0169643E+000, 2.8973127E-001, 3.9531477E+002, 3.1859728E+002, 2.1175193E+001, 2.1002988E+001, 3.6984595E-002, 2.6877904E+001, 7.1554584E-007, 2.4317833E+000, 2.7535126E-002
 2.8201000E+002, 2.0031804E+000, 2.8775126E-001, 3.9534360E+002, 3.1862502E+002, 2.1177826E+001, 2.1004174E+001, 3.6972616E-002, 2.6864128E+001, 5.8896880E-007, 2.4180075E+000, 2.7567728E-002
 2.8251000E+002, 1.9893801E+000, 2.8576889E-001, 3.9537340E+002, 3.1824316E+002, 2.1180475E+001, 2.1005371E+001, 3.6960622E-002, 2.6850336E+001, 4.8356533E-007, 2.4042151E+000, 2.7600544E-002
 2.8301000E+002, 1.9755638E+000, 2.8378421E-001, 3.9540282E+002, 3.1990521E+002, 2.1183141E+001, 2.1006577E+001, 3.6948615E-002, 2.6836527E+001, 3.9601966E-007, 2.3904065E+000, 2.7632636E-002
 2.8351000E+002, 1.9617321E+000, 2.8179733E-001, 3.9543173E+002, 3.1992961E+002, 2.1185823E+001, 2.1007793E+001, 3.6936594E-002, 2.6822703E+001, 3.2349654E-007, 2.3765822E+000, 2.7663423E-002
 2.8401000E+002, 1.9478852E+000, 2.7980826E-001, 3.9546019E+002, 3.1995261E+002, 2.1188523E+001, 2.1009019E+001, 3.6924559E-002, 2.6808863E+001, 2.6357456E-007, 2.3627427E+000, 2.7693763E-002
 2.8451000E+002, 1.9340232E+000, 2.7781702E-001, 3.9548874E+002, 3.1916158E+002, 2.1191239E+001, 2.1010255E+001, 3.6912511E-002, 2.6795008E+001, 2.1419586E-007, 2.3488880E+000, 2.7724017E-002
 2.8501000E+002, 1.9201466E+000, 2.7582369E-001, 3.9551715E+002, 3.2162215E+002, 2.1193971E+001, 2.1011501E+001, 3.6900451E-002, 2.6781139E+001, 1.7361276E-007, 2.3350184E+000, 2.7753151E-002
 2.8551000E+002, 1.9062560E+000, 2.7382834E-001, 3.9554520E+002, 3.2042416E+002, 2.1196721E+001, 2.1012757E+001, 3.6888378E-002, 2.6767255E+001, 1.4034832E-007, 2.3211345E+000, 2.7781198E-002
 2.8601000E+002, 1.8923517E+000, 2.7183103E-001, 3.9557300E+002, 3.2084961E+002, 2.1199487E+001, 2.1014023E+001, 3.6876293E-002, 2.6753357E+001, 1.1315597E-007, 2.3072368E+000, 2.7808574E-002
 2.8651000E+002, 1.8784340E+000, 2.6983179E-001, 3.9560066E+002, 3.2167691E+002, 2.1202271E+001, 2.1015299E+001, 3.6864196E-002, 2.6739446E+001, 9.0987696E-008, 2.2933255E+000, 2.7835419E-002
 2.8701000E+002, 1.8645027E+000, 2.6783059E-001, 3.9562859E+002, 3.2209941E+002, 2.1205071E+001, 2.1016586E+001, 3.6852088E-002, 2.6725521E+001, 7.2964850E-008, 2.2794008E+000, 2.7862749E-002
 2.8751000E+002, 1.8505571E+000, 2.6582735E-001, 3.9565754E+002, 3.2413130E+002, 2.1207888E+001, 2.1017883E+001, 3.6839967E-002, 2.6711582E+001, 5.8352398E-008, 2.2654621E+000, 2.7891043E-002
 2.8801000E+002, 1.8365977E+000, 2.6382213E-001, 3.9568667E+002, 3.2253523E+002, 2.1210723E+001, 2.1019190E+001, 3.6827834E-002, 2.6697629E+001, 4.6538196E-008, 2.2515094E+000, 2.7918768E-002
 2.8851000E+002, 1.8226245E+000, 2.6181492E-001, 3.9571636E+002, 3.2375646E+002, 2.1213574E+001, 2.1020507E+001, 3.6815689E-002, 2.6683663E+001, 3.7012895E-008, 2.2375427E+000, 2.7946402E-002
 2.8901000E+002, 1.8086384E+000, 2.5980585E-001, 3.9574493E+002, 3.2336956E+002, 2.1216442E+001, 2.1021834E+001, 3.6803533E-002, 2.6669683E+001, 2.9354891E-008, 2.2235628E+000, 2.7972205E-002
 2.8951000E+002, 1.7946392E+000, 2.5779490E-001, 3.9577477E+002, 3.2378568E+002, 2.1219328E+001, 2.1023172E+001, 3.6791365E-002, 2.6655690E+001, 2.3215545E-008, 2.2095700E+000, 2.7998444E-002
 2.9001000E+002, 1.7806268E+000, 2.5578206E-001, 3.9580490E+002, 3.2460029E+002, 2.1222231E+001, 2.1024521E+001, 3.6779186E-002, 2.6641684E+001, 1.8307840E-008, 2.1955638E+000, 2.8024890E-002
 2.9051000E+002, 1.7666016E+000, 2.5376737E-001, 3.9583369E+002, 3.2541271E+002, 2.1225150E+001, 2.1025880E+001, 3.6766995E-002, 2.6627665E+001, 1.4396076E-008, 2.1815447E+000, 2.8050437E-002
 2.9101000E+002, 1.7525639E+000, 2.5175090E-001, 3.9586237E+002, 3.2582463E+002, 2.1228088E+001, 2.1027249E+001, 3.6754794E-002, 2.6613633E+001, 1.1287186E-008, 2.1675130E+000, 2.8075267E-002
 2.9151000E+002, 1.7385140E+000, 2.4973267E-001, 3.9589129E+002, 3.2703102E+002, 2.1231042E+001, 2.1028629E+001, 3.6742582E-002, 2.6599589E+001, 8.8237246E-009, 2.1534689E+000, 2.8099928E-002
 2.9201000E+002, 1.7244522E+000, 2.4771274E-001, 3.9591974E+002, 3.2545118E+002, 2.1234014E+001, 2.1030020E+001, 3.6730359E-002, 2.6585533E+001, 6.8774456E-009, 2.1394128E+000, 2.8123491E-002
 2.9251000E+002, 1.7103791E+000, 2.4569117E-001, 3.9594774E+002, 3.2705411E+002, 2.1237003E+001, 2.1031421E+001, 3.6718126E-002, 2.6571465E+001, 5.3444170E-009, 2.1253451E+000, 2.8146208E-002
 2.9301000E+002, 1.6962948E+000, 2.4366800E-001, 3.9597569E+002, 3.2666968E+002, 2.1240010E+001, 2.1032833E+001, 3.6705884E-002, 2.6557386E+001, 4.1405377E-009, 2.1112662E+000, 2.8168632E-002
 2.9351000E+002, 1.6821997E+000, 2.4164328E-001, 3.9600357E+002, 3.2826812E+002, 2.1243034E+001, 2.1034256E+001, 3.6693632E-002, 2.6543296E+001, 3.1980287E-009, 2.0971762E+000, 2.8190219E-002
 2.9401000E+002, 1.6680934E+000, 2.3961695E-001, 3.9603194E+002, 3.2748827E+002, 2.1246075E+001, 2.1035689E+001, 3.6681370E-002, 2.6529195E+001, 2.4624323E-009, 2.0830754E+000, 2.8212536E-002
 2.9451000E+002, 1.6539755E+000, 2.3758895E-001, 3.9606177E+002, 3.2671133E+002, 2.1249134E+001, 2.1037133E+001, 3.6669098E-002, 2.6515083E+001, 1.8901018E-009, 2.0689630E+000, 2.8235846E-002
 2.9501000E+002, 1.6398467E+000, 2.3555939E-001, 3.9609058E+002, 3.2988354E+002, 2.1252211E+001, 2.1038588E+001, 3.6656817E-002, 2.6500959E+001, 1.4462164E-009, 2.0548394E+000, 2.8257565E-002
 2.9551000E+002, 1.6257070E+000, 2.3352827E-001, 3.9611939E+002, 3.3029006E+002, 2.1255305E+001, 2.1040055E+001, 3.6644526E-002, 2.6486825E+001, 1.1030372E-009, 2.0407050E+000, 2.8279334E-002
 2.9601000E+002, 1.6115568E+000, 2.3149563E-001, 3.9614836E+002, 3.2794057E+002, 2.1258417E+001, 2.1041532E+001, 3.6632226E-002, 2.6472680E+001, 8.3857451E-010, 2.0265598E+000, 2.8300475E-002
 2.9651000E+002, 1.5973957E+000, 2.2946142E-001, 3.9618034E+002, 3.3031605E+002, 2.1261546E+001, 2.1043020E+001, 3.6619917E-002, 2.6458524E+001, 6.3543530E-010, 2.0124040E+000, 2.8322272E-002
 2.9701000E+002, 1.5832234E+000, 2.2742561E-001, 3.9621147E+002, 3.3072222E+002, 2.1264693E+001, 2.1044519E+001, 3.6607597E-002, 2.6444357E+001, 4.7991091E-010, 1.9982370E+000, 2.8344588E-002
 2.9751000E+002, 1.5690407E+000, 2.2538831E-001, 3.9624090E+002, 3.3113065E+002, 2.1267858E+001, 2.1046029E+001, 3.6595269E-002, 2.6430179E+001, 3.6123967E-010, 1.9840592E+000, 2.8365282E-002
 2.9801000E+002, 1.5548485E+000, 2.2334963E-001, 3.9626949E+002, 3.3114622E+002, 2.1271041E+001, 2.1047550E+001, 3.6582932E-002, 2.6415992E+001, 2.7099090E-010, 1.9698716E+000, 2.8384510E-002
 2.9851000E+002, 1.5406467E+000, 2.2130959E-001, 3.9629783E+002, 3.3272761E+002, 2.1274241E+001, 2.1049082E+001, 3.6570586E-002, 2.6401794E+001, 2.0259228E-010, 1.9556744E+000, 2.8403506E-002
 2.9901000E+002, 1.5264355E+000, 2.1926820E-001, 3.9632622E+002, 3.3352664E+002, 2.1277460E+001, 2.1050626E+001, 3.6558233E-002, 2.6387588E+001, 1.5093157E-010, 1.9414677E+000, 2.8422362E-002
 2.9951000E+002, 1.5122151E+000, 2.1722546E-001, 3.9635487E+002, 3.3120054E+002, 2.1280696E+001, 2.1052181E+001, 3.6545871E-002, 2.6373372E+001, 1.1204868E-010, 1.9272517E+000, 2.8440964E-002
 3.0001000E+002, 1.4979851E+000, 2.1518137E-001, 3.9638427E+002, 3.3200113E+002, 2.1283950E+001, 2.1053747E+001, 3.6533501E-002, 2.6359146E+001, 8.2886771E-011, 1.9130263E+000, 2.8459901E-002
 3.0051000E+002, 1.4837444E+000, 2.1313573E-001, 3.9641687E+002, 3.3280139E+002, 2.1287222E+001, 2.1055324E+001, 3.6521123E-002, 2.6344911E+001, 6.1093126E-011, 1.8987909E+000, 2.8481415E-002
 3.0101000E+002, 1.4694931E+000, 2.1108858E-001, 3.9644908E+002, 3.3438025E+002, 2.1290513E+001, 2.1056913E+001, 3.6508734E-002, 2.6330665E+001, 4.4865320E-011, 1.8845446E+000, 2.8502527E-002
 3.0151000E+002, 1.4552322E+000, 2.0904003E-001, 3.9647936E+002, 3.3245758E+002, 2.1293821E+001, 2.1058513E+001, 3.6496338E-002, 2.6316408E+001, 3.2825896E-011, 1.8702882E+000, 2.8521948E-002
 3.0201000E+002, 1.4409623E+000, 2.0699021E-001, 3.9650880E+002, 3.3559023E+002, 2.1297147E+001, 2.1060125E+001, 3.6483933E-002, 2.6302143E+001, 2.3927065E-011, 1.8560226E+000, 2.8539659E-002
 3.0251000E+002, 1.4266842E+000, 2.0493920E-001, 3.9653771E+002, 3.3406135E+002, 2.1300492E+001, 2.1061748E+001, 3.6471520E-002, 2.6287868E+001, 1.7374291E-011, 1.8417484E+000, 2.8556262E-002
 3.0301000E+002, 1.4123982E+000, 2.0288704E-001, 3.9656640E+002, 3.3563901E+002, 2.1303854E+001, 2.1063383E+001, 3.6459101E-002, 2.6273586E+001, 1.2567370E-011, 1.8274661E+000, 2.8572114E-002
 3.0351000E+002, 1.3981036E+000, 2.0083368E-001, 3.9659540E+002, 3.3605335E+002, 2.1307235E+001, 2.1065029E+001, 3.6446675E-002, 2.6259296E+001, 9.0548500E-012, 1.8131758E+000, 2.8589028E-002
 3.0401000E+002, 1.3837997E+000, 1.9877896E-001, 3.9662635E+002, 3.3608142E+002, 2.1310634E+001, 2.1066687E+001, 3.6434240E-002, 2.6244996E+001, 6.4981568E-012, 1.7988763E+000, 2.8607855E-002
