s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2/s
 1.2600000E+002, 5.3520013E+000, 7.6880001E-001, 4.1998522E+002, 1.2991686E+002, 2.0901840E+001, 2.0900268E+001, 3.9635236E-002, 3.0212055E+001, 5.7659351E+000, 2.2888883E-002
 1.2650000E+002, 5.3405393E+000, 7.6715352E-001, 4.2007026E+002, 1.2986119E+002, 2.0901906E+001, 2.0900279E+001, 3.9625770E-002, 3.0200602E+001, 5.7544817E+000, 2.2923367E-002
 1.2700000E+002, 5.3290605E+000, 7.6550463E-001, 4.2015217E+002, 1.3082436E+002, 2.0901974E+001, 2.0900291E+001, 3.9616290E-002, 3.0189131E+001, 5.7430112E+000, 2.2956900E-002
 1.2750000E+002, 5.3175657E+000, 7.6385344E-001, 4.2023167E+002, 1.3164285E+002, 2.0902043E+001, 2.0900303E+001, 3.9606797E-002, 3.0177644E+001, 5.7315244E+000, 2.2988940E-002
 1.2800000E+002, 5.3060554E+000, 7.6220001E-001, 4.2030921E+002, 1.3070342E+002, 2.0902115E+001, 2.0900316E+001, 3.9597291E-002, 3.0166142E+001, 5.7200218E+000, 2.3020016E-002
 1.2850000E+002, 5.2945298E+000, 7.6054439E-001, 4.2038663E+002, 1.3269632E+002, 2.0902188E+001, 2.0900329E+001, 3.9587772E-002, 3.0154624E+001, 5.7085038E+000, 2.3050614E-002
 1.2900000E+002, 5.2829891E+000, 7.5888661E-001, 4.2046379E+002, 1.3219307E+002, 2.0902264E+001, 2.0900342E+001, 3.9578240E-002, 3.0143091E+001, 5.6969707E+000, 2.3080674E-002
 1.2950000E+002, 5.2714341E+000, 7.5722676E-001, 4.2053577E+002, 1.3271745E+002, 2.0902342E+001, 2.0900356E+001, 3.9568697E-002, 3.0131543E+001, 5.6854228E+000, 2.3109550E-002
 1.3000000E+002, 5.2598648E+000, 7.5556486E-001, 4.2060106E+002, 1.3294698E+002, 2.0902421E+001, 2.0900370E+001, 3.9559141E-002, 3.0119981E+001, 5.6738606E+000, 2.3138029E-002
 1.3050000E+002, 5.2482809E+000, 7.5390087E-001, 4.2067551E+002, 1.3406423E+002, 2.0902503E+001, 2.0900385E+001, 3.9549574E-002, 3.0108404E+001, 5.6622840E+000, 2.3167186E-002
 1.3100000E+002, 5.2366828E+000, 7.5223484E-001, 4.2074911E+002, 1.3533291E+002, 2.0902587E+001, 2.0900400E+001, 3.9539994E-002, 3.0096813E+001, 5.6506930E+000, 2.3195529E-002
 1.3150000E+002, 5.2250711E+000, 7.5056685E-001, 4.2082172E+002, 1.3526447E+002, 2.0902673E+001, 2.0900416E+001, 3.9530403E-002, 3.0085208E+001, 5.6390881E+000, 2.3222945E-002
 1.3200000E+002, 5.2134459E+000, 7.4889691E-001, 4.2089429E+002, 1.3564053E+002, 2.0902761E+001, 2.0900432E+001, 3.9520801E-002, 3.0073590E+001, 5.6274696E+000, 2.3249947E-002
 1.3250000E+002, 5.2018068E+000, 7.4722500E-001, 4.2096769E+002, 1.3586784E+002, 2.0902852E+001, 2.0900449E+001, 3.9511188E-002, 3.0061957E+001, 5.6158375E+000, 2.3277506E-002
 1.3300000E+002, 5.1901544E+000, 7.4555116E-001, 4.2104004E+002, 1.3669211E+002, 2.0902945E+001, 2.0900466E+001, 3.9501563E-002, 3.0050312E+001, 5.6041917E+000, 2.3304274E-002
 1.3350000E+002, 5.1784890E+000, 7.4387546E-001, 4.2111133E+002, 1.3691909E+002, 2.0903040E+001, 2.0900484E+001, 3.9491928E-002, 3.0038653E+001, 5.5925328E+000, 2.3330314E-002
 1.3400000E+002, 5.1668100E+000, 7.4219780E-001, 4.2118331E+002, 1.3789469E+002, 2.0903137E+001, 2.0900502E+001, 3.9482282E-002, 3.0026981E+001, 5.5808607E+000, 2.3357470E-002
 1.3450000E+002, 5.1551142E+000, 7.4051773E-001, 4.2126786E+002, 1.3872409E+002, 2.0903237E+001, 2.0900521E+001, 3.9472623E-002, 3.0015294E+001, 5.5691735E+000, 2.3390845E-002
 1.3500000E+002, 5.1434016E+000, 7.3883525E-001, 4.2135236E+002, 1.3864544E+002, 2.0903340E+001, 2.0900540E+001, 3.9462950E-002, 3.0003589E+001, 5.5574693E+000, 2.3424521E-002
 1.3550000E+002, 5.1316731E+000, 7.3715049E-001, 4.2143392E+002, 1.3841514E+002, 2.0903445E+001, 2.0900561E+001, 3.9453263E-002, 2.9991869E+001, 5.5457487E+000, 2.3456355E-002
 1.3600000E+002, 5.1199290E+000, 7.3546348E-001, 4.2151462E+002, 1.4030467E+002, 2.0903552E+001, 2.0900581E+001, 3.9443564E-002, 2.9980132E+001, 5.5340123E+000, 2.3487567E-002
 1.3650000E+002, 5.1081702E+000, 7.3377436E-001, 4.2159266E+002, 1.4159328E+002, 2.0903662E+001, 2.0900603E+001, 3.9433852E-002, 2.9968381E+001, 5.5222608E+000, 2.3517091E-002
 1.3700000E+002, 5.0963971E+000, 7.3208318E-001, 4.2166853E+002, 1.4105530E+002, 2.0903775E+001, 2.0900624E+001, 3.9424128E-002, 2.9956615E+001, 5.5104948E+000, 2.3545732E-002
 1.3750000E+002, 5.0846094E+000, 7.3038992E-001, 4.2174314E+002, 1.4249912E+002, 2.0903890E+001, 2.0900647E+001, 3.9414392E-002, 2.9944834E+001, 5.4987144E+000, 2.3574641E-002
 1.3800000E+002, 5.0728077E+000, 7.2869463E-001, 4.2181700E+002, 1.4302816E+002, 2.0904008E+001, 2.0900670E+001, 3.9404644E-002, 2.9933040E+001, 5.4869197E+000, 2.3602935E-002
 1.3850000E+002, 5.0609923E+000, 7.2699738E-001, 4.2188341E+002, 1.4325032E+002, 2.0904128E+001, 2.0900694E+001, 3.9394885E-002, 2.9921231E+001, 5.4751111E+000, 2.3630315E-002
 1.3900000E+002, 5.0491632E+000, 7.2529816E-001, 4.2195147E+002, 1.4393212E+002, 2.0904252E+001, 2.0900719E+001, 3.9385115E-002, 2.9909409E+001, 5.4632889E+000, 2.3657656E-002
 1.3950000E+002, 5.0373202E+000, 7.2359695E-001, 4.2202677E+002, 1.4415339E+002, 2.0904378E+001, 2.0900744E+001, 3.9375333E-002, 2.9897573E+001, 5.4514528E+000, 2.3685438E-002
 1.4000000E+002, 5.0254638E+000, 7.2189382E-001, 4.2210077E+002, 1.4391073E+002, 2.0904507E+001, 2.0900770E+001, 3.9365540E-002, 2.9885723E+001, 5.4396031E+000, 2.3712149E-002
 1.4050000E+002, 5.0135947E+000, 7.2018885E-001, 4.2217308E+002, 1.4536619E+002, 2.0904639E+001, 2.0900797E+001, 3.9355736E-002, 2.9873860E+001, 5.4277403E+000, 2.3737860E-002
 1.4100000E+002, 5.0017125E+000, 7.1848201E-001, 4.2224421E+002, 1.4589539E+002, 2.0904774E+001, 2.0900824E+001, 3.9345921E-002, 2.9861985E+001, 5.4158647E+000, 2.3763735E-002
 1.4150000E+002, 4.9898171E+000, 7.1677327E-001, 4.2231517E+002, 1.4689036E+002, 2.0904912E+001, 2.0900853E+001, 3.9336096E-002, 2.9850096E+001, 5.4039759E+000, 2.3790289E-002
 1.4200000E+002, 4.9779088E+000, 7.1506267E-001, 4.2238594E+002, 1.4648815E+002, 2.0905053E+001, 2.0900882E+001, 3.9326260E-002, 2.9838194E+001, 5.3920740E+000, 2.3816093E-002
 1.4250000E+002, 4.9659879E+000, 7.1335027E-001, 4.2245623E+002, 1.4732778E+002, 2.0905197E+001, 2.0900911E+001, 3.9316413E-002, 2.9826279E+001, 5.3801594E+000, 2.3841369E-002
 1.4300000E+002, 4.9540537E+000, 7.1163595E-001, 4.2253005E+002, 1.4723390E+002, 2.0905344E+001, 2.0900942E+001, 3.9306555E-002, 2.9814352E+001, 5.3682320E+000, 2.3867764E-002
 1.4350000E+002, 4.9421031E+000, 7.0991929E-001, 4.2261683E+002, 1.4807413E+002, 2.0905494E+001, 2.0900973E+001, 3.9296686E-002, 2.9802410E+001, 5.3562898E+000, 2.3900462E-002
 1.4400000E+002, 4.9301365E+000, 7.0820032E-001, 4.2270127E+002, 1.4782051E+002, 2.0905648E+001, 2.0901006E+001, 3.9286803E-002, 2.9790451E+001, 5.3443311E+000, 2.3932600E-002
 1.4450000E+002, 4.9181546E+000, 7.0647915E-001, 4.2278182E+002, 1.4803542E+002, 2.0905804E+001, 2.0901039E+001, 3.9276906E-002, 2.9778477E+001, 5.3323568E+000, 2.3963210E-002
 1.4500000E+002, 4.9061576E+000, 7.0475582E-001, 4.2285998E+002, 1.5029376E+002, 2.0905964E+001, 2.0901073E+001, 3.9266998E-002, 2.9766487E+001, 5.3203673E+000, 2.3993365E-002
 1.4550000E+002, 4.8941463E+000, 7.0303043E-001, 4.2293625E+002, 1.5066791E+002, 2.0906128E+001, 2.0901108E+001, 3.9257077E-002, 2.9754483E+001, 5.3083632E+000, 2.4022083E-002
 1.4600000E+002, 4.8821209E+000, 7.0130301E-001, 4.2301105E+002, 1.5056707E+002, 2.0906294E+001, 2.0901144E+001, 3.9247144E-002, 2.9742465E+001, 5.2963447E+000, 2.4050299E-002
 1.4650000E+002, 4.8700816E+000, 6.9957360E-001, 4.2308621E+002, 1.5062259E+002, 2.0906464E+001, 2.0901181E+001, 3.9237200E-002, 2.9730432E+001, 5.2843124E+000, 2.4077993E-002
 1.4700000E+002, 4.8580288E+000, 6.9784225E-001, 4.2316116E+002, 1.5146948E+002, 2.0906638E+001, 2.0901218E+001, 3.9227245E-002, 2.9718386E+001, 5.2722663E+000, 2.4105099E-002
 1.4750000E+002, 4.8459629E+000, 6.9610901E-001, 4.2322687E+002, 1.5247709E+002, 2.0906815E+001, 2.0901257E+001, 3.9217278E-002, 2.9706327E+001, 5.2602069E+000, 2.4131313E-002
 1.4800000E+002, 4.8338839E+000, 6.9437390E-001, 4.2329368E+002, 1.5396298E+002, 2.0906996E+001, 2.0901297E+001, 3.9207301E-002, 2.9694255E+001, 5.2481345E+000, 2.4157371E-002
 1.4850000E+002, 4.8217915E+000, 6.9263686E-001, 4.2336646E+002, 1.5258380E+002, 2.0907180E+001, 2.0901337E+001, 3.9197313E-002, 2.9682169E+001, 5.2360488E+000, 2.4184317E-002
 1.4900000E+002, 4.8096860E+000, 6.9089794E-001, 4.2343861E+002, 1.5455266E+002, 2.0907368E+001, 2.0901379E+001, 3.9187314E-002, 2.9670070E+001, 5.2239498E+000, 2.4210495E-002
 1.4950000E+002, 4.7975678E+000, 6.8915719E-001, 4.2350990E+002, 1.5412652E+002, 2.0907559E+001, 2.0901422E+001, 3.9177304E-002, 2.9657958E+001, 5.2118379E+000, 2.4235929E-002
 1.5000000E+002, 4.7854370E+000, 6.8741464E-001, 4.2358114E+002, 1.5513862E+002, 2.0907754E+001, 2.0901465E+001, 3.9167284E-002, 2.9645833E+001, 5.1997135E+000, 2.4260984E-002
 1.5050000E+002, 4.7732935E+000, 6.8567025E-001, 4.2365362E+002, 1.5567203E+002, 2.0907954E+001, 2.0901510E+001, 3.9157253E-002, 2.9633696E+001, 5.1875763E+000, 2.4286643E-002
 1.5100000E+002, 4.7611374E+000, 6.8392407E-001, 4.2372512E+002, 1.5491716E+002, 2.0908156E+001, 2.0901556E+001, 3.9147212E-002, 2.9621546E+001, 5.1754265E+000, 2.4311592E-002
 1.5150000E+002, 4.7489692E+000, 6.8217615E-001, 4.2379554E+002, 1.5625524E+002, 2.0908363E+001, 2.0901603E+001, 3.9137161E-002, 2.9609384E+001, 5.1632643E+000, 2.4335869E-002
 1.5200000E+002, 4.7367885E+000, 6.8042642E-001, 4.2386587E+002, 1.5759618E+002, 2.0908574E+001, 2.0901651E+001, 3.9127099E-002, 2.9597210E+001, 5.1510899E+000, 2.4360950E-002
 1.5250000E+002, 4.7245920E+000, 6.7867443E-001, 4.2394879E+002, 1.5521700E+002, 2.0908788E+001, 2.0901701E+001, 3.9117026E-002, 2.9585022E+001, 5.1389017E+000, 2.4392267E-002
 1.5300000E+002, 4.7123791E+000, 6.7692008E-001, 4.2403406E+002, 1.5850469E+002, 2.0909007E+001, 2.0901751E+001, 3.9106940E-002, 2.9572817E+001, 5.1266969E+000, 2.4425157E-002
 1.5350000E+002, 4.7001509E+000, 6.7516353E-001, 4.2411576E+002, 1.5985347E+002, 2.0909230E+001, 2.0901803E+001, 3.9096840E-002, 2.9560596E+001, 5.1144763E+000, 2.4455832E-002
 1.5400000E+002, 4.6879077E+000, 6.7340482E-001, 4.2419678E+002, 1.5973867E+002, 2.0909456E+001, 2.0901856E+001, 3.9086728E-002, 2.9548361E+001, 5.1022405E+000, 2.4485851E-002
 1.5450000E+002, 4.6756502E+000, 6.7164407E-001, 4.2427509E+002, 1.5896994E+002, 2.0909687E+001, 2.0901910E+001, 3.9076603E-002, 2.9536110E+001, 5.0899901E+000, 2.4514388E-002
 1.5500000E+002, 4.6633790E+000, 6.6988134E-001, 4.2435103E+002, 1.6081284E+002, 2.0909922E+001, 2.0901965E+001, 3.9066468E-002, 2.9523846E+001, 5.0777257E+000, 2.4541928E-002
 1.5550000E+002, 4.6510939E+000, 6.6811663E-001, 4.2442555E+002, 1.6167713E+002, 2.0910162E+001, 2.0902022E+001, 3.9056320E-002, 2.9511568E+001, 5.0654476E+000, 2.4569505E-002
 1.5600000E+002, 4.6387951E+000, 6.6634994E-001, 4.2449940E+002, 1.6254401E+002, 2.0910405E+001, 2.0902080E+001, 3.9046162E-002, 2.9499276E+001, 5.0531557E+000, 2.4597088E-002
 1.5650000E+002, 4.6264831E+000, 6.6458135E-001, 4.2457029E+002, 1.6160389E+002, 2.0910653E+001, 2.0902139E+001, 3.9035992E-002, 2.9486970E+001, 5.0408502E+000, 2.4623544E-002
 1.5700000E+002, 4.6141580E+000, 6.6281089E-001, 4.2463393E+002, 1.6280007E+002, 2.0910906E+001, 2.0902200E+001, 3.9025811E-002, 2.9474652E+001, 5.0285316E+000, 2.4649709E-002
 1.5750000E+002, 4.6018196E+000, 6.6103851E-001, 4.2470889E+002, 1.6185302E+002, 2.0911162E+001, 2.0902262E+001, 3.9015620E-002, 2.9462320E+001, 5.0161999E+000, 2.4676282E-002
 1.5800000E+002, 4.5894683E+000, 6.5926429E-001, 4.2478277E+002, 1.6404219E+002, 2.0911423E+001, 2.0902325E+001, 3.9005417E-002, 2.9449975E+001, 5.0038550E+000, 2.4701956E-002
 1.5850000E+002, 4.5771048E+000, 6.5748830E-001, 4.2485492E+002, 1.6243110E+002, 2.0911689E+001, 2.0902390E+001, 3.8995205E-002, 2.9437618E+001, 4.9914976E+000, 2.4726640E-002
 1.5900000E+002, 4.5647290E+000, 6.5571054E-001, 4.2492579E+002, 1.6329845E+002, 2.0911959E+001, 2.0902456E+001, 3.8984982E-002, 2.9425248E+001, 4.9791279E+000, 2.4751158E-002
 1.5951000E+002, 4.5523401E+000, 6.5393092E-001, 4.2499740E+002, 1.6407894E+002, 2.0912237E+001, 2.0902524E+001, 3.8974648E-002, 2.9412744E+001, 4.9666241E+000, 2.4777447E-002
 1.6001000E+002, 4.5399386E+000, 6.5214948E-001, 4.2506911E+002, 1.6588299E+002, 2.0912520E+001, 2.0902594E+001, 3.8964299E-002, 2.9400222E+001, 4.9541023E+000, 2.4803006E-002
 1.6051000E+002, 4.5275248E+000, 6.5036628E-001, 4.2513963E+002, 1.6509007E+002, 2.0912804E+001, 2.0902664E+001, 3.8954045E-002, 2.9387814E+001, 4.9416944E+000, 2.4827538E-002
 1.6101000E+002, 4.5150987E+000, 6.4858129E-001, 4.2521112E+002, 1.6729961E+002, 2.0913093E+001, 2.0902736E+001, 3.8943780E-002, 2.9375394E+001, 4.9292743E+000, 2.4852335E-002
 1.6151000E+002, 4.5026585E+000, 6.4679430E-001, 4.2528993E+002, 1.6650348E+002, 2.0913387E+001, 2.0902810E+001, 3.8933505E-002, 2.9362961E+001, 4.9168412E+000, 2.4880231E-002
 1.6201000E+002, 4.4902021E+000, 6.4500497E-001, 4.2537802E+002, 1.6737948E+002, 2.0913686E+001, 2.0902885E+001, 3.8923217E-002, 2.9350512E+001, 4.9043925E+000, 2.4912890E-002
 1.6251000E+002, 4.4777302E+000, 6.4321342E-001, 4.2546122E+002, 1.6758610E+002, 2.0913989E+001, 2.0902962E+001, 3.8912916E-002, 2.9338048E+001, 4.8919280E+000, 2.4943804E-002
 1.6301000E+002, 4.4652429E+000, 6.4141965E-001, 4.2554133E+002, 1.6880169E+002, 2.0914298E+001, 2.0903040E+001, 3.8902602E-002, 2.9325568E+001, 4.8794480E+000, 2.4974624E-002
 1.6351000E+002, 4.4527409E+000, 6.3962378E-001, 4.2561932E+002, 1.7035613E+002, 2.0914611E+001, 2.0903120E+001, 3.8892275E-002, 2.9313073E+001, 4.8669531E+000, 2.5003869E-002
 1.6401000E+002, 4.4402248E+000, 6.3782587E-001, 4.2569568E+002, 1.6955091E+002, 2.0914930E+001, 2.0903201E+001, 3.8881937E-002, 2.9300564E+001, 4.8544437E+000, 2.5032323E-002
 1.6451000E+002, 4.4276947E+000, 6.3602596E-001, 4.2577184E+002, 1.7111096E+002, 2.0915254E+001, 2.0903285E+001, 3.8871587E-002, 2.9288040E+001, 4.8419203E+000, 2.5060102E-002
 1.6501000E+002, 4.4151510E+000, 6.3422409E-001, 4.2584813E+002, 1.7063968E+002, 2.0915583E+001, 2.0903369E+001, 3.8861226E-002, 2.9275503E+001, 4.8293831E+000, 2.5087408E-002
 1.6551000E+002, 4.4025944E+000, 6.3242036E-001, 4.2592243E+002, 1.7118500E+002, 2.0915917E+001, 2.0903456E+001, 3.8850853E-002, 2.9262953E+001, 4.8168326E+000, 2.5113337E-002
 1.6601000E+002, 4.3900247E+000, 6.3061477E-001, 4.2598710E+002, 1.7105091E+002, 2.0916256E+001, 2.0903544E+001, 3.8840470E-002, 2.9250389E+001, 4.8042693E+000, 2.5139234E-002
 1.6651000E+002, 4.3774415E+000, 6.2880722E-001, 4.2605847E+002, 1.7329925E+002, 2.0916600E+001, 2.0903635E+001, 3.8830077E-002, 2.9237813E+001, 4.7916926E+000, 2.5166521E-002
 1.6701000E+002, 4.3648450E+000, 6.2699777E-001, 4.2613197E+002, 1.7282489E+002, 2.0916950E+001, 2.0903727E+001, 3.8819671E-002, 2.9225222E+001, 4.7791024E+000, 2.5193055E-002
 1.6751000E+002, 4.3522356E+000, 6.2518646E-001, 4.2620448E+002, 1.7234588E+002, 2.0917306E+001, 2.0903820E+001, 3.8809255E-002, 2.9212619E+001, 4.7664991E+000, 2.5218766E-002
 1.6801000E+002, 4.3396135E+000, 6.2337333E-001, 4.2627687E+002, 1.7426325E+002, 2.0917666E+001, 2.0903916E+001, 3.8798829E-002, 2.9200003E+001, 4.7538832E+000, 2.5244220E-002
 1.6851000E+002, 4.3269783E+000, 6.2155833E-001, 4.2635105E+002, 1.7446932E+002, 2.0918032E+001, 2.0904013E+001, 3.8788392E-002, 2.9187374E+001, 4.7412543E+000, 2.5270275E-002
 1.6901000E+002, 4.3143307E+000, 6.1974154E-001, 4.2642400E+002, 1.7398711E+002, 2.0918404E+001, 2.0904113E+001, 3.8777944E-002, 2.9174733E+001, 4.7286126E+000, 2.5295194E-002
 1.6951000E+002, 4.3016709E+000, 6.1792299E-001, 4.2649556E+002, 1.7453513E+002, 2.0918781E+001, 2.0904214E+001, 3.8767486E-002, 2.9162079E+001, 4.7159586E+000, 2.5319681E-002
 1.7001000E+002, 4.2889984E+000, 6.1610262E-001, 4.2656656E+002, 1.7508443E+002, 2.0919164E+001, 2.0904317E+001, 3.8757018E-002, 2.9149412E+001, 4.7032922E+000, 2.5345061E-002
 1.7051000E+002, 4.2763126E+000, 6.1428035E-001, 4.2663947E+002, 1.7701790E+002, 2.0919552E+001, 2.0904422E+001, 3.8746540E-002, 2.9136733E+001, 4.6906130E+000, 2.5371472E-002
 1.7101000E+002, 4.2636105E+000, 6.1245572E-001, 4.2672660E+002, 1.7583845E+002, 2.0919947E+001, 2.0904529E+001, 3.8736049E-002, 2.9124039E+001, 4.6779189E+000, 2.5404196E-002
 1.7151000E+002, 4.2508922E+000, 6.1062877E-001, 4.2681286E+002, 1.7673618E+002, 2.0920346E+001, 2.0904638E+001, 3.8725544E-002, 2.9111328E+001, 4.6652083E+000, 2.5436623E-002
 1.7201000E+002, 4.2381584E+000, 6.0879960E-001, 4.2689695E+002, 1.7798256E+002, 2.0920752E+001, 2.0904750E+001, 3.8715026E-002, 2.9098602E+001, 4.6524819E+000, 2.5467641E-002
 1.7251000E+002, 4.2254099E+000, 6.0696831E-001, 4.2697750E+002, 1.7818774E+002, 2.0921164E+001, 2.0904863E+001, 3.8704496E-002, 2.9085860E+001, 4.6397404E+000, 2.5497004E-002
 1.7301000E+002, 4.2126473E+000, 6.0513499E-001, 4.2705537E+002, 1.7944035E+002, 2.0921581E+001, 2.0904978E+001, 3.8693954E-002, 2.9073104E+001, 4.6269845E+000, 2.5525268E-002
 1.7351000E+002, 4.1998704E+000, 6.0329963E-001, 4.2713161E+002, 1.7964626E+002, 2.0922005E+001, 2.0905096E+001, 3.8683400E-002, 2.9060334E+001, 4.6142145E+000, 2.5553715E-002
 1.7401000E+002, 4.1870794E+000, 6.0146224E-001, 4.2720715E+002, 1.8055338E+002, 2.0922434E+001, 2.0905215E+001, 3.8672835E-002, 2.9047550E+001, 4.6014302E+000, 2.5581962E-002
 1.7451000E+002, 4.1742748E+000, 5.9962290E-001, 4.2728165E+002, 1.8111036E+002, 2.0922870E+001, 2.0905337E+001, 3.8662258E-002, 2.9034752E+001, 4.5886322E+000, 2.5609150E-002
 1.7501000E+002, 4.1614569E+000, 5.9778163E-001, 4.2735182E+002, 1.8131720E+002, 2.0923311E+001, 2.0905461E+001, 3.8651670E-002, 2.9021941E+001, 4.5758206E+000, 2.5635983E-002
 1.7551000E+002, 4.1486254E+000, 5.9593843E-001, 4.2742180E+002, 1.8081922E+002, 2.0923759E+001, 2.0905587E+001, 3.8641071E-002, 2.9009116E+001, 4.5629956E+000, 2.5662936E-002
 1.7601000E+002, 4.1357809E+000, 5.9409335E-001, 4.2749728E+002, 1.8172940E+002, 2.0924213E+001, 2.0905716E+001, 3.8630461E-002, 2.8996277E+001, 4.5501573E+000, 2.5689059E-002
 1.7651000E+002, 4.1229238E+000, 5.9224647E-001, 4.2757066E+002, 1.8299464E+002, 2.0924673E+001, 2.0905846E+001, 3.8619840E-002, 2.8983426E+001, 4.5373062E+000, 2.5714082E-002
 1.7701000E+002, 4.1100539E+000, 5.9039775E-001, 4.2764288E+002, 1.8249422E+002, 2.0925139E+001, 2.0905980E+001, 3.8609209E-002, 2.8970563E+001, 4.5244426E+000, 2.5739778E-002
 1.7751000E+002, 4.0971706E+000, 5.8854710E-001, 4.2771555E+002, 1.8411718E+002, 2.0925612E+001, 2.0906115E+001, 3.8598567E-002, 2.8957686E+001, 4.5115657E+000, 2.5766600E-002
 1.7801000E+002, 4.0842743E+000, 5.8669458E-001, 4.2778809E+002, 1.8361451E+002, 2.0926091E+001, 2.0906253E+001, 3.8587914E-002, 2.8944796E+001, 4.4986756E+000, 2.5792634E-002
 1.7851000E+002, 4.0713654E+000, 5.8484024E-001, 4.2786006E+002, 1.8524273E+002, 2.0926576E+001, 2.0906393E+001, 3.8577250E-002, 2.8931893E+001, 4.4857727E+000, 2.5817910E-002
 1.7901000E+002, 4.0584437E+000, 5.8298408E-001, 4.2793344E+002, 1.8545053E+002, 2.0927068E+001, 2.0906535E+001, 3.8566576E-002, 2.8918977E+001, 4.4728572E+000, 2.5843391E-002
 1.7951000E+002, 4.0455091E+000, 5.8112607E-001, 4.2800673E+002, 1.8565829E+002, 2.0927567E+001, 2.0906680E+001, 3.8555892E-002, 2.8906049E+001, 4.4599287E+000, 2.5869108E-002
 1.8001000E+002, 4.0325601E+000, 5.7926597E-001, 4.2808919E+002, 1.8622329E+002, 2.0928072E+001, 2.0906828E+001, 3.8545196E-002, 2.8893107E+001, 4.4469870E+000, 2.5898071E-002
 1.8051000E+002, 4.0195942E+000, 5.7740347E-001, 4.2817778E+002, 1.8822198E+002, 2.0928584E+001, 2.0906978E+001, 3.8534487E-002, 2.8880149E+001, 4.4340293E+000, 2.5931678E-002
 1.8101000E+002, 4.0066118E+000, 5.7553858E-001, 4.2826213E+002, 1.8807328E+002, 2.0929102E+001, 2.0907130E+001, 3.8523764E-002, 2.8867175E+001, 4.4210547E+000, 2.5964787E-002
 1.8151000E+002, 3.9936137E+000, 5.7367143E-001, 4.2834366E+002, 1.8828267E+002, 2.0929627E+001, 2.0907285E+001, 3.8513028E-002, 2.8854184E+001, 4.4080641E+000, 2.5996328E-002
 1.8201000E+002, 3.9806005E+000, 5.7180213E-001, 4.2842316E+002, 1.8921281E+002, 2.0930159E+001, 2.0907443E+001, 3.8502279E-002, 2.8841178E+001, 4.3950581E+000, 2.6026251E-002
 1.8251000E+002, 3.9675727E+000, 5.6993072E-001, 4.2850308E+002, 1.9050493E+002, 2.0930698E+001, 2.0907603E+001, 3.8491518E-002, 2.8828157E+001, 4.3820373E+000, 2.6055731E-002
 1.8301000E+002, 3.9545306E+000, 5.6805726E-001, 4.2858145E+002, 1.8999275E+002, 2.0931243E+001, 2.0907766E+001, 3.8480745E-002, 2.8815122E+001, 4.3690019E+000, 2.6084151E-002
 1.8351000E+002, 3.9414750E+000, 5.6618186E-001, 4.2865745E+002, 1.9056427E+002, 2.0931795E+001, 2.0907932E+001, 3.8469961E-002, 2.8802073E+001, 4.3559528E+000, 2.6111235E-002
 1.8401000E+002, 3.9284056E+000, 5.6430447E-001, 4.2873178E+002, 1.9004862E+002, 2.0932355E+001, 2.0908100E+001, 3.8459165E-002, 2.8789010E+001, 4.3428901E+000, 2.6138857E-002
 1.8451000E+002, 3.9153217E+000, 5.6242501E-001, 4.2879616E+002, 1.9243993E+002, 2.0932921E+001, 2.0908271E+001, 3.8448358E-002, 2.8775933E+001, 4.3298131E+000, 2.6167753E-002
 1.8501000E+002, 3.9022239E+000, 5.6054354E-001, 4.2887222E+002, 1.9265134E+002, 2.0933494E+001, 2.0908445E+001, 3.8437539E-002, 2.8762842E+001, 4.3167219E+000, 2.6195642E-002
 1.8551000E+002, 3.8891127E+000, 5.5866015E-001, 4.2894675E+002, 1.9249910E+002, 2.0934075E+001, 2.0908621E+001, 3.8426708E-002, 2.8749737E+001, 4.3036172E+000, 2.6222389E-002
 1.8601000E+002, 3.8759878E+000, 5.5677480E-001, 4.2902238E+002, 1.9417089E+002, 2.0934663E+001, 2.0908801E+001, 3.8415867E-002, 2.8736619E+001, 4.2904989E+000, 2.6249805E-002
 1.8651000E+002, 3.8628495E+000, 5.5488753E-001, 4.2909780E+002, 1.9328699E+002, 2.0935257E+001, 2.0908983E+001, 3.8405014E-002, 2.8723487E+001, 4.2773670E+000, 2.6276433E-002
 1.8701000E+002, 3.8496984E+000, 5.5299841E-001, 4.2917153E+002, 1.9606589E+002, 2.0935859E+001, 2.0909168E+001, 3.8394150E-002, 2.8710342E+001, 4.2642220E+000, 2.6302215E-002
 1.8751000E+002, 3.8365342E+000, 5.5110741E-001, 4.2924410E+002, 1.9444259E+002, 2.0936469E+001, 2.0909356E+001, 3.8383276E-002, 2.8697184E+001, 4.2510642E+000, 2.6328465E-002
 1.8801000E+002, 3.8233559E+000, 5.4921438E-001, 4.2931730E+002, 1.9649735E+002, 2.0937085E+001, 2.0909547E+001, 3.8372391E-002, 2.8684013E+001, 4.2378927E+000, 2.6356556E-002
 1.8851000E+002, 3.8101639E+000, 5.4731939E-001, 4.2939105E+002, 1.9892700E+002, 2.0937709E+001, 2.0909741E+001, 3.8361494E-002, 2.8670827E+001, 4.2247072E+000, 2.6384002E-002
