s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2,kg/m2/s
 2.4551000E+002, 3.0679637E+000, 4.4070441E-001, 4.1018337E+002, 2.4805249E+002, 2.1062050E+001, 2.0956730E+001, 3.7747540E-002, 2.7927944E+001, 3.7294581E-011, 3.4818238E+000, 2.3537299E-002
 2.4601000E+002, 3.0561810E+000, 4.3901185E-001, 4.1024288E+002, 2.4860065E+002, 2.1063763E+001, 2.0957459E+001, 3.7737808E-002, 2.7916168E+001, 1.4505177E-011, 3.4700479E+000, 2.3565537E-002
 2.4651000E+002, 3.0443836E+000, 4.3731719E-001, 4.1030563E+002, 2.4914890E+002, 2.1065489E+001, 2.0958195E+001, 3.7728064E-002, 2.7904378E+001, 5.4275882E-012, 3.4582577E+000, 2.3594757E-002
 2.4701000E+002, 3.0325706E+000, 4.3562028E-001, 4.1037264E+002, 2.4969877E+002, 2.1067226E+001, 2.0958938E+001, 3.7718307E-002, 2.7892572E+001, 1.9508767E-012, 3.4464521E+000, 2.3626047E-002
 2.4751000E+002, 3.0207432E+000, 4.3392131E-001, 4.1043648E+002, 2.5024796E+002, 2.1068976E+001, 2.0959687E+001, 3.7708538E-002, 2.7880751E+001, 6.7242955E-013, 3.4346315E+000, 2.3654655E-002
 2.4801000E+002, 3.0089022E+000, 4.3222039E-001, 4.1049731E+002, 2.5079951E+002, 2.1070737E+001, 2.0960443E+001, 3.7698758E-002, 2.7868917E+001, 2.2188241E-013, 3.4227971E+000, 2.3681995E-002
 2.4851000E+002, 2.9970476E+000, 4.3051751E-001, 4.1055647E+002, 2.5135034E+002, 2.1072511E+001, 2.0961206E+001, 3.7688966E-002, 2.7857069E+001, 6.9960904E-014, 3.4109490E+000, 2.3709178E-002
 2.4901000E+002, 2.9851784E+000, 4.2881253E-001, 4.1061571E+002, 2.5190332E+002, 2.1074296E+001, 2.0961976E+001, 3.7679163E-002, 2.7845207E+001, 2.1039625E-014, 3.3990869E+000, 2.3738449E-002
 2.4951000E+002, 2.9732939E+000, 4.2710535E-001, 4.1062747E+002, 2.5245597E+002, 2.1076093E+001, 2.0962753E+001, 3.7669347E-002, 2.7833330E+001, 6.0233404E-015, 3.3872098E+000, 2.3769118E-002
 2.5001000E+002, 2.9613935E+000, 4.2539589E-001, 4.1067597E+002, 2.5300999E+002, 2.1077903E+001, 2.0963537E+001, 3.7659518E-002, 2.7821437E+001, 1.6384335E-015, 3.3753170E+000, 2.3800696E-002
 2.5051000E+002, 2.9494781E+000, 4.2368428E-001, 4.1074007E+002, 2.5356444E+002, 2.1079725E+001, 2.0964328E+001, 3.7649677E-002, 2.7809529E+001, 4.2291547E-016, 3.3634087E+000, 2.3830756E-002
 2.5101000E+002, 2.9375483E+000, 4.2197060E-001, 4.1080139E+002, 2.5411961E+002, 2.1081559E+001, 2.0965125E+001, 3.7639823E-002, 2.7797606E+001, 1.0370933E-016, 3.3514858E+000, 2.3859616E-002
 2.5151000E+002, 2.9256038E+000, 4.2025480E-001, 4.1086679E+002, 2.5467627E+002, 2.1083405E+001, 2.0965930E+001, 3.7629957E-002, 2.7785668E+001, 2.4475405E-017, 3.3395484E+000, 2.3889023E-002
 2.5201000E+002, 2.9136447E+000, 4.1853691E-001, 4.1093247E+002, 2.5523242E+002, 2.1085263E+001, 2.0966742E+001, 3.7620080E-002, 2.7773716E+001, 5.9458598E-018, 3.3275963E+000, 2.3918283E-002
 2.5251000E+002, 2.9016700E+000, 4.1681678E-001, 4.1099525E+002, 2.5579093E+002, 2.1087133E+001, 2.0967561E+001, 3.7610189E-002, 2.7761749E+001, 1.8977615E-018, 3.3156291E+000, 2.3949355E-002
 2.5301000E+002, 2.8896805E+000, 4.1509452E-001, 4.1105787E+002, 2.5634886E+002, 2.1089016E+001, 2.0968387E+001, 3.7600286E-002, 2.7749767E+001, 1.0636933E-018, 3.3036466E+000, 2.3979061E-002
 2.5351000E+002, 2.8776770E+000, 4.1337026E-001, 4.1111895E+002, 2.5690892E+002, 2.1090911E+001, 2.0969220E+001, 3.7590372E-002, 2.7737770E+001, 9.3438634E-019, 3.2916499E+000, 2.4006862E-002
 2.5401000E+002, 2.8656582E+000, 4.1164378E-001, 4.1117966E+002, 2.5746889E+002, 2.1092819E+001, 2.0970061E+001, 3.7580445E-002, 2.7725759E+001, 9.3419387E-019, 3.2796386E+000, 2.4037715E-002
 2.5451000E+002, 2.8536235E+000, 4.0991504E-001, 4.1124077E+002, 2.5803012E+002, 2.1094738E+001, 2.0970908E+001, 3.7570505E-002, 2.7713731E+001, 9.3419387E-019, 3.2676114E+000, 2.4069301E-002
 2.5501000E+002, 2.8415738E+000, 4.0818413E-001, 4.1130147E+002, 2.5859198E+002, 2.1096671E+001, 2.0971763E+001, 3.7560553E-002, 2.7701689E+001, 9.3419387E-019, 3.2555689E+000, 2.4099427E-002
 2.5551000E+002, 2.8295086E+000, 4.0645099E-001, 4.1136279E+002, 2.5915444E+002, 2.1098615E+001, 2.0972626E+001, 3.7550588E-002, 2.7689631E+001, 9.3419387E-019, 3.2435112E+000, 2.4130517E-002
 2.5601000E+002, 2.8174283E+000, 4.0471569E-001, 4.1142465E+002, 2.5971870E+002, 2.1100572E+001, 2.0973495E+001, 3.7540610E-002, 2.7677558E+001, 9.3419387E-019, 3.2314381E+000, 2.4160565E-002
 2.5651000E+002, 2.8053302E+000, 4.0297784E-001, 4.1149948E+002, 2.6028251E+002, 2.1102542E+001, 2.0974372E+001, 3.7530619E-002, 2.7665469E+001, 9.3419387E-019, 3.2193490E+000, 2.4196148E-002
 2.5701000E+002, 2.7932129E+000, 4.0123722E-001, 4.1157956E+002, 2.6084863E+002, 2.1104524E+001, 2.0975257E+001, 3.7520612E-002, 2.7653361E+001, 9.3419387E-019, 3.2072407E+000, 2.4234569E-002
 2.5751000E+002, 2.7810784E+000, 3.9949414E-001, 4.1164995E+002, 2.6141436E+002, 2.1106519E+001, 2.0976148E+001, 3.7510590E-002, 2.7641234E+001, 9.3419387E-019, 3.1951143E+000, 2.4268935E-002
 2.5801000E+002, 2.7689279E+000, 3.9774875E-001, 4.1171510E+002, 2.6198188E+002, 2.1108526E+001, 2.0977048E+001, 3.7500555E-002, 2.7629092E+001, 9.3419387E-019, 3.1829716E+000, 2.4301015E-002
 2.5851000E+002, 2.7567602E+000, 3.9600089E-001, 4.1177965E+002, 2.6254973E+002, 2.1110546E+001, 2.0977955E+001, 3.7490506E-002, 2.7616932E+001, 9.3419387E-019, 3.1708122E+000, 2.4335557E-002
 2.5901000E+002, 2.7445746E+000, 3.9425046E-001, 4.1184513E+002, 2.6311863E+002, 2.1112579E+001, 2.0978869E+001, 3.7480442E-002, 2.7604755E+001, 9.3419387E-019, 3.1586351E+000, 2.4371153E-002
 2.5951000E+002, 2.7323723E+000, 3.9249763E-001, 4.1190936E+002, 2.6368893E+002, 2.1114624E+001, 2.0979791E+001, 3.7470364E-002, 2.7592561E+001, 9.3419387E-019, 3.1464407E+000, 2.4404623E-002
 2.6001000E+002, 2.7201543E+000, 3.9074256E-001, 4.1197170E+002, 2.6425930E+002, 2.1116682E+001, 2.0980720E+001, 3.7460273E-002, 2.7580350E+001, 9.3419387E-019, 3.1342302E+000, 2.4435876E-002
 2.6051000E+002, 2.7079207E+000, 3.8898524E-001, 4.1203248E+002, 2.6483180E+002, 2.1118753E+001, 2.0981657E+001, 3.7450169E-002, 2.7568124E+001, 9.3419387E-019, 3.1220042E+000, 2.4467198E-002
 2.6101000E+002, 2.6956701E+000, 3.8722548E-001, 4.1209654E+002, 2.6540373E+002, 2.1120836E+001, 2.0982602E+001, 3.7440051E-002, 2.7555882E+001, 9.3419387E-019, 3.1097619E+000, 2.4501176E-002
 2.6151000E+002, 2.6834026E+000, 3.8546327E-001, 4.1216641E+002, 2.6597791E+002, 2.1122933E+001, 2.0983555E+001, 3.7429919E-002, 2.7543622E+001, 9.3419387E-019, 3.0975023E+000, 2.4535152E-002
 2.6201000E+002, 2.6711196E+000, 3.8369886E-001, 4.1223182E+002, 2.6655247E+002, 2.1125042E+001, 2.0984515E+001, 3.7419774E-002, 2.7531347E+001, 9.3419387E-019, 3.0852267E+000, 2.4565941E-002
 2.6251000E+002, 2.6588208E+000, 3.8193217E-001, 4.1229376E+002, 2.6712765E+002, 2.1127164E+001, 2.0985483E+001, 3.7409616E-002, 2.7519056E+001, 9.3419387E-019, 3.0729356E+000, 2.4597641E-002
 2.6301000E+002, 2.6465063E+000, 3.8016323E-001, 4.1233358E+002, 2.6770457E+002, 2.1129299E+001, 2.0986459E+001, 3.7399445E-002, 2.7506749E+001, 9.3419387E-019, 3.0606285E+000, 2.4628944E-002
 2.6351000E+002, 2.6341751E+000, 3.7839188E-001, 4.1236234E+002, 2.6828141E+002, 2.1131447E+001, 2.0987442E+001, 3.7389261E-002, 2.7494426E+001, 9.3419387E-019, 3.0483056E+000, 2.4662460E-002
 2.6401000E+002, 2.6218255E+000, 3.7661790E-001, 4.1242979E+002, 2.6886057E+002, 2.1133607E+001, 2.0988434E+001, 3.7379062E-002, 2.7482085E+001, 9.3419387E-019, 3.0359648E+000, 2.4699165E-002
 2.6451000E+002, 2.6094587E+000, 3.7484144E-001, 4.1249559E+002, 2.6943973E+002, 2.1135781E+001, 2.0989433E+001, 3.7368848E-002, 2.7469726E+001, 9.3419387E-019, 3.0236062E+000, 2.4733558E-002
 2.6501000E+002, 2.5970752E+000, 3.7306258E-001, 4.1255925E+002, 2.7002059E+002, 2.1137968E+001, 2.0990441E+001, 3.7358620E-002, 2.7457351E+001, 9.3419387E-019, 3.0112307E+000, 2.4767069E-002
 2.6551000E+002, 2.5846754E+000, 3.7128139E-001, 4.1262134E+002, 2.7060204E+002, 2.1140168E+001, 2.0991456E+001, 3.7348379E-002, 2.7444959E+001, 9.3419387E-019, 2.9988386E+000, 2.4799603E-002
 2.6601000E+002, 2.5722590E+000, 3.6949781E-001, 4.1268769E+002, 2.7118325E+002, 2.1142381E+001, 2.0992479E+001, 3.7338124E-002, 2.7432550E+001, 9.3419387E-019, 2.9864303E+000, 2.4832719E-002
 2.6651000E+002, 2.5598253E+000, 3.6771175E-001, 4.1275547E+002, 2.7176649E+002, 2.1144607E+001, 2.0993510E+001, 3.7327855E-002, 2.7420125E+001, 9.3419387E-019, 2.9740050E+000, 2.4867356E-002
 2.6701000E+002, 2.5473743E+000, 3.6592320E-001, 4.1282165E+002, 2.7234848E+002, 2.1146846E+001, 2.0994550E+001, 3.7317572E-002, 2.7407682E+001, 9.3419387E-019, 2.9615622E+000, 2.4902011E-002
 2.6751000E+002, 2.5349070E+000, 3.6413230E-001, 4.1288567E+002, 2.7293323E+002, 2.1149098E+001, 2.0995597E+001, 3.7307275E-002, 2.7395223E+001, 9.3419387E-019, 2.9491026E+000, 2.4934706E-002
 2.6801000E+002, 2.5224236E+000, 3.6233909E-001, 4.1294750E+002, 2.7351758E+002, 2.1151364E+001, 2.0996653E+001, 3.7296964E-002, 2.7382747E+001, 9.3419387E-019, 2.9366270E+000, 2.4966775E-002
 2.6851000E+002, 2.5099227E+000, 3.6054337E-001, 4.1300971E+002, 2.7410344E+002, 2.1153642E+001, 2.0997717E+001, 3.7286640E-002, 2.7370255E+001, 9.3419387E-019, 2.9241346E+000, 2.5001849E-002
 2.6901000E+002, 2.4974035E+000, 3.5874503E-001, 4.1307288E+002, 2.7469059E+002, 2.1155934E+001, 2.0998788E+001, 3.7276301E-002, 2.7357744E+001, 9.3419387E-019, 2.9116242E+000, 2.5038303E-002
 2.6951000E+002, 2.4848661E+000, 3.5694407E-001, 4.1313713E+002, 2.7527742E+002, 2.1158239E+001, 2.0999869E+001, 3.7265947E-002, 2.7345216E+001, 9.3419387E-019, 2.8990956E+000, 2.5074815E-002
 2.7001000E+002, 2.4723111E+000, 3.5514057E-001, 4.1320445E+002, 2.7586732E+002, 2.1160558E+001, 2.1000957E+001, 3.7255578E-002, 2.7332669E+001, 9.3419387E-019, 2.8865490E+000, 2.5110063E-002
 2.7051000E+002, 2.4597354E+000, 3.5333411E-001, 4.1328323E+002, 2.7645656E+002, 2.1162890E+001, 2.1002054E+001, 3.7245193E-002, 2.7320104E+001, 9.3419387E-019, 2.8739836E+000, 2.5151296E-002
 2.7101000E+002, 2.4471384E+000, 3.5152458E-001, 4.1336203E+002, 2.7704794E+002, 2.1165235E+001, 2.1003159E+001, 3.7234791E-002, 2.7307517E+001, 9.3419387E-019, 2.8613966E+000, 2.5194112E-002
 2.7151000E+002, 2.4345223E+000, 3.4971231E-001, 4.1343413E+002, 2.7763993E+002, 2.1167594E+001, 2.1004272E+001, 3.7224371E-002, 2.7294910E+001, 9.3419387E-019, 2.8487895E+000, 2.5232247E-002
 2.7201000E+002, 2.4218879E+000, 3.4789741E-001, 4.1350104E+002, 2.7823264E+002, 2.1169966E+001, 2.1005394E+001, 3.7213937E-002, 2.7282284E+001, 9.3419387E-019, 2.8361639E+000, 2.5268809E-002
 2.7251000E+002, 2.4092348E+000, 3.4607984E-001, 4.1356719E+002, 2.7882778E+002, 2.1172351E+001, 2.1006524E+001, 3.7203487E-002, 2.7269640E+001, 9.3419387E-019, 2.8235198E+000, 2.5306064E-002
 2.7301000E+002, 2.3965629E+000, 3.4425956E-001, 4.1363285E+002, 2.7942195E+002, 2.1174750E+001, 2.1007662E+001, 3.7193022E-002, 2.7256977E+001, 8.9978737E-019, 2.8108571E+000, 2.5343762E-002
 2.7351000E+002, 2.3838716E+000, 3.4243648E-001, 4.1369910E+002, 2.8001895E+002, 2.1177162E+001, 2.1008809E+001, 3.7182541E-002, 2.7244295E+001, 8.7684971E-019, 2.7981751E+000, 2.5382709E-002
 2.7401000E+002, 2.3711615E+000, 3.4061071E-001, 4.1376396E+002, 2.8061644E+002, 2.1179588E+001, 2.1009965E+001, 3.7172044E-002, 2.7231594E+001, 8.7231381E-019, 2.7854738E+000, 2.5420210E-002
 2.7451000E+002, 2.3584333E+000, 3.3878234E-001, 4.1382714E+002, 2.8121482E+002, 2.1182028E+001, 2.1011129E+001, 3.7161533E-002, 2.7218874E+001, 8.2015099E-019, 2.7727544E+000, 2.5456444E-002
 2.7501000E+002, 2.3456859E+000, 3.3695122E-001, 4.1389129E+002, 2.8181565E+002, 2.1184481E+001, 2.1012301E+001, 3.7151005E-002, 2.7206136E+001, 8.2015099E-019, 2.7600162E+000, 2.5494633E-002
 2.7551000E+002, 2.3329195E+000, 3.3511736E-001, 4.1396174E+002, 2.8241544E+002, 2.1186948E+001, 2.1013483E+001, 3.7140462E-002, 2.7193379E+001, 8.1119868E-019, 2.7472590E+000, 2.5532847E-002
 2.7601000E+002, 2.3201347E+000, 3.3328085E-001, 4.1403212E+002, 2.8301823E+002, 2.1189428E+001, 2.1014673E+001, 3.7129903E-002, 2.7180603E+001, 7.6419905E-019, 2.7344829E+000, 2.5569720E-002
 2.7651000E+002, 2.3073316E+000, 3.3144173E-001, 4.1407661E+002, 2.8362155E+002, 2.1191922E+001, 2.1015871E+001, 3.7119329E-002, 2.7167809E+001, 7.6419905E-019, 2.7216886E+000, 2.5606069E-002
 2.7701000E+002, 2.2945100E+000, 3.2959994E-001, 4.1410767E+002, 2.8422578E+002, 2.1194430E+001, 2.1017078E+001, 3.7108740E-002, 2.7154996E+001, 7.6419905E-019, 2.7088759E+000, 2.5643282E-002
 2.7751000E+002, 2.2816699E+000, 3.2775550E-001, 4.1417343E+002, 2.8483222E+002, 2.1196952E+001, 2.1018294E+001, 3.7098136E-002, 2.7142165E+001, 7.6419905E-019, 2.6960448E+000, 2.5680153E-002
 2.7801000E+002, 2.2688096E+000, 3.2590815E-001, 4.1424087E+002, 2.8543814E+002, 2.1199487E+001, 2.1019519E+001, 3.7087516E-002, 2.7129314E+001, 7.6419905E-019, 2.6831942E+000, 2.5720613E-002
 2.7851000E+002, 2.2559296E+000, 3.2405798E-001, 4.1430837E+002, 2.8604708E+002, 2.1202036E+001, 2.1020752E+001, 3.7076879E-002, 2.7116444E+001, 7.6419905E-019, 2.6703237E+000, 2.5760005E-002
 2.7901000E+002, 2.2430295E+000, 3.2220491E-001, 4.1437400E+002, 2.8665622E+002, 2.1204599E+001, 2.1021995E+001, 3.7066226E-002, 2.7103553E+001, 7.6419905E-019, 2.6574332E+000, 2.5800280E-002
 2.7951000E+002, 2.2301104E+000, 3.2034912E-001, 4.1443846E+002, 2.8726612E+002, 2.1207175E+001, 2.1023246E+001, 3.7055556E-002, 2.7090643E+001, 7.6419905E-019, 2.6445231E+000, 2.5838062E-002
 2.8001000E+002, 2.2171728E+000, 3.1849068E-001, 4.1450194E+002, 2.8787881E+002, 2.1209766E+001, 2.1024506E+001, 3.7044871E-002, 2.7077714E+001, 7.5777048E-019, 2.6315945E+000, 2.5875154E-002
 2.8051000E+002, 2.2042146E+000, 3.1662927E-001, 4.1457265E+002, 2.8849080E+002, 2.1212370E+001, 2.1025775E+001, 3.7034171E-002, 2.7064766E+001, 7.1062767E-019, 2.6186463E+000, 2.5916415E-002
 2.8101000E+002, 2.1912366E+000, 3.1476500E-001, 4.1464324E+002, 2.8910523E+002, 2.1214989E+001, 2.1027053E+001, 3.7023453E-002, 2.7051798E+001, 7.1062767E-019, 2.6056776E+000, 2.5956120E-002
 2.8151000E+002, 2.1782398E+000, 3.1289805E-001, 4.1470961E+002, 2.8972022E+002, 2.1217621E+001, 2.1028340E+001, 3.7012719E-002, 2.7038810E+001, 7.1062767E-019, 2.5926898E+000, 2.5993643E-002
 2.8201000E+002, 2.1652239E+000, 3.1102835E-001, 4.1477322E+002, 2.9033568E+002, 2.1220268E+001, 2.1029636E+001, 3.7001969E-002, 2.7025803E+001, 7.1062767E-019, 2.5796830E+000, 2.6031755E-002
 2.8251000E+002, 2.1521886E+000, 3.0915587E-001, 4.1483603E+002, 2.9095401E+002, 2.1222928E+001, 2.1030941E+001, 3.6991204E-002, 2.7012777E+001, 7.1062767E-019, 2.5666573E+000, 2.6070516E-002
 2.8301000E+002, 2.1391317E+000, 3.0728029E-001, 4.1490224E+002, 2.9157158E+002, 2.1225602E+001, 2.1032255E+001, 3.6980422E-002, 2.6999731E+001, 7.1062767E-019, 2.5536109E+000, 2.6113811E-002
 2.8351000E+002, 2.1260530E+000, 3.0540157E-001, 4.1497359E+002, 2.9219136E+002, 2.1228291E+001, 2.1033578E+001, 3.6969622E-002, 2.6986663E+001, 7.1062767E-019, 2.5405426E+000, 2.6157410E-002
 2.8401000E+002, 2.1129512E+000, 3.0351953E-001, 4.1505543E+002, 2.9281279E+002, 2.1230993E+001, 2.1034910E+001, 3.6958803E-002, 2.6973572E+001, 7.1062767E-019, 2.5274520E+000, 2.6203575E-002
 2.8451000E+002, 2.0998267E+000, 3.0163423E-001, 4.1512931E+002, 2.9343412E+002, 2.1233710E+001, 2.1036251E+001, 3.6947966E-002, 2.6960458E+001, 7.1062767E-019, 2.5143383E+000, 2.6249097E-002
 2.8501000E+002, 2.0866797E+000, 2.9974571E-001, 4.1520240E+002, 2.9405849E+002, 2.1236441E+001, 2.1037602E+001, 3.6937109E-002, 2.6947322E+001, 7.1062767E-019, 2.5012021E+000, 2.6293883E-002
 2.8551000E+002, 2.0735111E+000, 2.9785407E-001, 4.1527578E+002, 2.9468273E+002, 2.1239186E+001, 2.1038962E+001, 3.6926235E-002, 2.6934164E+001, 7.1062767E-019, 2.4880438E+000, 2.6337235E-002
 2.8601000E+002, 2.0603212E+000, 2.9595938E-001, 4.1534617E+002, 2.9530839E+002, 2.1241945E+001, 2.1040331E+001, 3.6915342E-002, 2.6920984E+001, 7.1062767E-019, 2.4748641E+000, 2.6379776E-002
 2.8651000E+002, 2.0471105E+000, 2.9406169E-001, 4.1541405E+002, 2.9593669E+002, 2.1244718E+001, 2.1041709E+001, 3.6904433E-002, 2.6907783E+001, 7.1062767E-019, 2.4616634E+000, 2.6421503E-002
 2.8701000E+002, 2.0338788E+000, 2.9216100E-001, 4.1547995E+002, 2.9656455E+002, 2.1247506E+001, 2.1043097E+001, 3.6893506E-002, 2.6894562E+001, 7.1062767E-019, 2.4484418E+000, 2.6463322E-002
 2.8751000E+002, 2.0206248E+000, 2.9025709E-001, 4.1554706E+002, 2.9719501E+002, 2.1250308E+001, 2.1044494E+001, 3.6882561E-002, 2.6881319E+001, 7.1062767E-019, 2.4351985E+000, 2.6508127E-002
 2.8801000E+002, 2.0073490E+000, 2.8835007E-001, 4.1561419E+002, 2.9782695E+002, 2.1253124E+001, 2.1045901E+001, 3.6871598E-002, 2.6868053E+001, 7.1062767E-019, 2.4219332E+000, 2.6551525E-002
 2.8851000E+002, 1.9940504E+000, 2.8643976E-001, 4.1568159E+002, 2.9845895E+002, 2.1255954E+001, 2.1047316E+001, 3.6860616E-002, 2.6854766E+001, 7.1062767E-019, 2.4086456E+000, 2.6597136E-002
 2.8901000E+002, 1.9807304E+000, 2.8452638E-001, 4.1575023E+002, 2.9909402E+002, 2.1258799E+001, 2.1048742E+001, 3.6849616E-002, 2.6841456E+001, 7.1062767E-019, 2.3953357E+000, 2.6640025E-002
 2.8951000E+002, 1.9673893E+000, 2.8260998E-001, 4.1581772E+002, 2.9972950E+002, 2.1261659E+001, 2.1050176E+001, 3.6838599E-002, 2.6828125E+001, 7.1062767E-019, 2.3820049E+000, 2.6682130E-002
 2.9001000E+002, 1.9540259E+000, 2.8069036E-001, 4.1587321E+002, 3.0036627E+002, 2.1264532E+001, 2.1051621E+001, 3.6827564E-002, 2.6814772E+001, 7.1062767E-019, 2.3686522E+000, 2.6726803E-002
 2.9051000E+002, 1.9406406E+000, 2.7876759E-001, 4.1591586E+002, 3.0100574E+002, 2.1267421E+001, 2.1053074E+001, 3.6816510E-002, 2.6801397E+001, 7.1062767E-019, 2.3552773E+000, 2.6770690E-002
 2.9101000E+002, 1.9272337E+000, 2.7684172E-001, 4.1598460E+002, 3.0164499E+002, 2.1270323E+001, 2.1054538E+001, 3.6805439E-002, 2.6788001E+001, 7.1062767E-019, 2.3418809E+000, 2.6813872E-002
 2.9151000E+002, 1.9138050E+000, 2.7491273E-001, 4.1605326E+002, 3.0228665E+002, 2.1273240E+001, 2.1056011E+001, 3.6794349E-002, 2.6774582E+001, 7.1062767E-019, 2.3284625E+000, 2.6857390E-002
 2.9201000E+002, 1.9003547E+000, 2.7298064E-001, 4.1612047E+002, 3.0293049E+002, 2.1276172E+001, 2.1057493E+001, 3.6783242E-002, 2.6761143E+001, 7.1062767E-019, 2.3150228E+000, 2.6900495E-002
 2.9251000E+002, 1.8868804E+000, 2.7104509E-001, 4.1618914E+002, 3.0357422E+002, 2.1279118E+001, 2.1058986E+001, 3.6772116E-002, 2.6747680E+001, 7.1062767E-019, 2.3015601E+000, 2.6948620E-002
 2.9301000E+002, 1.8733829E+000, 2.6910622E-001, 4.1625752E+002, 3.0422063E+002, 2.1282079E+001, 2.1060487E+001, 3.6760970E-002, 2.6734194E+001, 7.1062767E-019, 2.2880736E+000, 2.6994952E-002
 2.9351000E+002, 1.8598631E+000, 2.6716414E-001, 4.1632415E+002, 3.0486863E+002, 2.1285055E+001, 2.1061999E+001, 3.6749805E-002, 2.6720684E+001, 7.1062767E-019, 2.2745645E+000, 2.7039576E-002
 2.9401000E+002, 1.8463206E+000, 2.6521880E-001, 4.1639188E+002, 3.0551732E+002, 2.1288045E+001, 2.1063520E+001, 3.6738622E-002, 2.6707153E+001, 7.1062767E-019, 2.2610330E+000, 2.7085009E-002
 2.9451000E+002, 1.8327550E+000, 2.6327012E-001, 4.1646406E+002, 3.0616853E+002, 2.1291049E+001, 2.1065052E+001, 3.6727420E-002, 2.6693598E+001, 7.1062767E-019, 2.2474784E+000, 2.7131335E-002
 2.9501000E+002, 1.8191665E+000, 2.6131818E-001, 4.1653669E+002, 3.0682060E+002, 2.1294069E+001, 2.1066593E+001, 3.6716199E-002, 2.6680021E+001, 7.1062767E-019, 2.2339009E+000, 2.7176863E-002
 2.9551000E+002, 1.8055558E+000, 2.5936303E-001, 4.1660432E+002, 3.0747382E+002, 2.1297103E+001, 2.1068143E+001, 3.6704959E-002, 2.6666421E+001, 7.1062767E-019, 2.2203008E+000, 2.7221578E-002
 2.9601000E+002, 1.7919225E+000, 2.5740466E-001, 4.1666948E+002, 3.0812974E+002, 2.1300152E+001, 2.1069704E+001, 3.6693701E-002, 2.6652798E+001, 7.1062767E-019, 2.2066784E+000, 2.7266447E-002
 2.9651000E+002, 1.7782661E+000, 2.5544295E-001, 4.1673680E+002, 3.0878599E+002, 2.1303216E+001, 2.1071274E+001, 3.6682424E-002, 2.6639153E+001, 7.1062767E-019, 2.1930331E+000, 2.7312879E-002
 2.9701000E+002, 1.7645848E+000, 2.5347767E-001, 4.1681154E+002, 3.0944398E+002, 2.1306294E+001, 2.1072855E+001, 3.6671127E-002, 2.6625484E+001, 7.1062767E-019, 2.1793641E+000, 2.7362547E-002
 2.9751000E+002, 1.7508761E+000, 2.5150846E-001, 4.1689663E+002, 3.1010458E+002, 2.1309387E+001, 2.1074445E+001, 3.6659809E-002, 2.6611789E+001, 7.1062767E-019, 2.1656686E+000, 2.7417397E-002
 2.9801000E+002, 1.7371405E+000, 2.4953537E-001, 4.1697311E+002, 3.1076542E+002, 2.1312495E+001, 2.1076046E+001, 3.6648468E-002, 2.6598066E+001, 7.1062767E-019, 2.1519458E+000, 2.7471261E-002
 2.9851000E+002, 1.7233799E+000, 2.4755871E-001, 4.1704508E+002, 3.1142840E+002, 2.1315618E+001, 2.1077656E+001, 3.6637105E-002, 2.6584317E+001, 7.1062767E-019, 2.1381971E+000, 2.7521082E-002
 2.9901000E+002, 1.7095942E+000, 2.4557843E-001, 4.1711661E+002, 3.1209396E+002, 2.1318756E+001, 2.1079277E+001, 3.6625722E-002, 2.6570544E+001, 6.9330691E-019, 2.1244235E+000, 2.7571412E-002
 2.9951000E+002, 1.6957839E+000, 2.4359461E-001, 4.1719465E+002, 3.1276005E+002, 2.1321909E+001, 2.1080907E+001, 3.6614318E-002, 2.6556745E+001, 6.6732579E-019, 2.1106248E+000, 2.7620726E-002
 3.0001000E+002, 1.6819494E+000, 2.4160733E-001, 4.1726665E+002, 3.1342817E+002, 2.1325077E+001, 2.1082548E+001, 3.6602894E-002, 2.6542922E+001, 5.8842749E-019, 2.0968020E+000, 2.7668885E-002
 3.0051000E+002, 1.6680906E+000, 2.3961654E-001, 4.1733518E+002, 3.1409865E+002, 2.1328260E+001, 2.1084199E+001, 3.6591450E-002, 2.6529075E+001, 5.8157071E-019, 2.0829548E+000, 2.7717740E-002
 3.0101000E+002, 1.6542081E+000, 2.3762237E-001, 4.1740200E+002, 3.1477015E+002, 2.1331458E+001, 2.1085860E+001, 3.6579986E-002, 2.6515204E+001, 5.8157071E-019, 2.0690836E+000, 2.7764919E-002
 3.0151000E+002, 1.6403010E+000, 2.3562465E-001, 4.1746867E+002, 3.1544399E+002, 2.1334671E+001, 2.1087531E+001, 3.6568503E-002, 2.6501309E+001, 5.8157071E-019, 2.0551887E+000, 2.7814218E-002
 3.0201000E+002, 1.6263669E+000, 2.3362306E-001, 4.1754258E+002, 3.1611989E+002, 2.1337898E+001, 2.1089212E+001, 3.6556998E-002, 2.6487387E+001, 5.7991043E-019, 2.0412674E+000, 2.7868200E-002
 3.0251000E+002, 1.6124077E+000, 2.3161785E-001, 4.1761499E+002, 3.1679675E+002, 2.1341142E+001, 2.1090904E+001, 3.6545471E-002, 2.6473440E+001, 5.0525136E-019, 2.0273202E+000, 2.7918461E-002
 3.0301000E+002, 1.5984235E+000, 2.2960907E-001, 4.1768346E+002, 3.1747640E+002, 2.1344400E+001, 2.1092605E+001, 3.6533924E-002, 2.6459468E+001, 4.9862045E-019, 2.0133480E+000, 2.7968321E-002
