s,kg/m2,,C,C,C,C,m,kg/m2,kg/m2,kg/m2,kg/m2/s
 1.2050000E+002, 5.1992652E+000, 7.4685990E-001, 3.0005574E+002, 1.6593545E+002, 2.0901580E+001, 2.0900216E+001, 3.9547279E-002, 3.0058855E+001, 7.8968854E-003, 5.6048380E+000, 2.1031218E-002
 1.2100000E+002, 5.1887294E+000, 7.4534646E-001, 3.0007886E+002, 1.6657262E+002, 2.0901641E+001, 2.0900226E+001, 3.9538507E-002, 3.0048329E+001, 7.6975186E-003, 5.5945114E+000, 2.1070876E-002
 1.2150000E+002, 5.1781736E+000, 7.4383015E-001, 3.0010196E+002, 1.6720746E+002, 2.0901704E+001, 2.0900236E+001, 3.9529719E-002, 3.0037783E+001, 7.5043864E-003, 5.5841588E+000, 2.1110703E-002
 1.2200000E+002, 5.1675979E+000, 7.4231098E-001, 3.0012508E+002, 1.6784019E+002, 2.0901770E+001, 2.0900246E+001, 3.9520915E-002, 3.0027217E+001, 7.3172595E-003, 5.5737801E+000, 2.1150728E-002
 1.2250000E+002, 5.1570022E+000, 7.4078893E-001, 3.0014820E+002, 1.6847064E+002, 2.0901837E+001, 2.0900257E+001, 3.9512093E-002, 3.0016632E+001, 7.1359180E-003, 5.5633757E+000, 2.1190586E-002
 1.2300000E+002, 5.1463866E+000, 7.3926404E-001, 3.0017126E+002, 1.6909904E+002, 2.0901906E+001, 2.0900269E+001, 3.9503255E-002, 3.0006026E+001, 6.9601514E-003, 5.5529459E+000, 2.1230264E-002
 1.2350000E+002, 5.1357513E+000, 7.3773631E-001, 3.0019424E+002, 1.6972530E+002, 2.0901977E+001, 2.0900281E+001, 3.9494401E-002, 2.9995401E+001, 6.7897577E-003, 5.5424909E+000, 2.1269799E-002
 1.2400000E+002, 5.1250960E+000, 7.3620570E-001, 3.0021726E+002, 1.7034917E+002, 2.0902051E+001, 2.0900293E+001, 3.9485530E-002, 2.9984755E+001, 6.6245434E-003, 5.5320109E+000, 2.1309889E-002
 1.2450000E+002, 5.1144196E+000, 7.3467207E-001, 3.0024099E+002, 1.7097109E+002, 2.0902126E+001, 2.0900305E+001, 3.9476641E-002, 2.9974090E+001, 6.4643230E-003, 5.5215052E+000, 2.1351973E-002
 1.2500000E+002, 5.1037226E+000, 7.3313548E-001, 3.0026465E+002, 1.7159084E+002, 2.0902204E+001, 2.0900319E+001, 3.9467736E-002, 2.9963403E+001, 6.3089186E-003, 5.5109739E+000, 2.1393122E-002
 1.2550000E+002, 5.0930055E+000, 7.3159599E-001, 3.0028795E+002, 1.7220843E+002, 2.0902284E+001, 2.0900332E+001, 3.9458813E-002, 2.9952696E+001, 6.1581593E-003, 5.5004176E+000, 2.1433414E-002
 1.2600000E+002, 5.0822685E+000, 7.3005366E-001, 3.0031096E+002, 1.7282407E+002, 2.0902366E+001, 2.0900346E+001, 3.9449874E-002, 2.9941969E+001, 6.0118817E-003, 5.4898368E+000, 2.1473141E-002
 1.2650000E+002, 5.0715118E+000, 7.2850848E-001, 3.0033382E+002, 1.7343735E+002, 2.0902451E+001, 2.0900361E+001, 3.9440918E-002, 2.9931222E+001, 5.8699288E-003, 5.4792319E+000, 2.1512724E-002
 1.2700000E+002, 5.0607351E+000, 7.2696044E-001, 3.0035666E+002, 1.7404870E+002, 2.0902538E+001, 2.0900376E+001, 3.9431946E-002, 2.9920455E+001, 5.7321493E-003, 5.4686030E+000, 2.1552545E-002
 1.2750000E+002, 5.0499386E+000, 7.2540956E-001, 3.0037948E+002, 1.7465799E+002, 2.0902627E+001, 2.0900391E+001, 3.9422957E-002, 2.9909669E+001, 5.5983987E-003, 5.4579501E+000, 2.1592191E-002
 1.2800000E+002, 5.0391224E+000, 7.2385584E-001, 3.0040224E+002, 1.7526512E+002, 2.0902719E+001, 2.0900407E+001, 3.9413952E-002, 2.9898862E+001, 5.4685374E-003, 5.4472736E+000, 2.1631601E-002
 1.2850000E+002, 5.0282866E+000, 7.2229931E-001, 3.0042491E+002, 1.7587036E+002, 2.0902814E+001, 2.0900424E+001, 3.9404930E-002, 2.9888036E+001, 5.3424323E-003, 5.4365737E+000, 2.1670779E-002
 1.2900000E+002, 5.0174314E+000, 7.2073998E-001, 3.0044751E+002, 1.7647330E+002, 2.0902911E+001, 2.0900441E+001, 3.9395892E-002, 2.9877191E+001, 5.2199552E-003, 5.4258507E+000, 2.1709757E-002
 1.2950000E+002, 5.0065567E+000, 7.1917787E-001, 3.0047004E+002, 1.7707435E+002, 2.0903010E+001, 2.0900459E+001, 3.9386838E-002, 2.9866326E+001, 5.1009828E-003, 5.4151047E+000, 2.1748544E-002
 1.3000000E+002, 4.9956627E+000, 7.1761298E-001, 3.0049250E+002, 1.7767340E+002, 2.0903112E+001, 2.0900477E+001, 3.9377768E-002, 2.9855441E+001, 4.9853964E-003, 5.4043359E+000, 2.1787202E-002
 1.3050000E+002, 4.9847494E+000, 7.1604531E-001, 3.0051491E+002, 1.7827031E+002, 2.0903217E+001, 2.0900496E+001, 3.9368681E-002, 2.9844538E+001, 4.8730822E-003, 5.3935446E+000, 2.1825856E-002
 1.3100000E+002, 4.9738168E+000, 7.1447487E-001, 3.0053729E+002, 1.7886540E+002, 2.0903325E+001, 2.0900516E+001, 3.9359579E-002, 2.9833615E+001, 4.7639305E-003, 5.3827308E+000, 2.1864453E-002
 1.3150000E+002, 4.9628649E+000, 7.1290166E-001, 3.0055964E+002, 1.7945821E+002, 2.0903435E+001, 2.0900536E+001, 3.9350460E-002, 2.9822672E+001, 4.6578364E-003, 5.3718946E+000, 2.1902978E-002
 1.3200000E+002, 4.9518936E+000, 7.1132567E-001, 3.0058198E+002, 1.8004922E+002, 2.0903549E+001, 2.0900557E+001, 3.9341326E-002, 2.9811711E+001, 4.5546985E-003, 5.3610362E+000, 2.1941824E-002
 1.3250000E+002, 4.9409028E+000, 7.0974687E-001, 3.0060439E+002, 1.8063823E+002, 2.0903665E+001, 2.0900578E+001, 3.9332175E-002, 2.9800730E+001, 4.4544191E-003, 5.3501554E+000, 2.1980824E-002
 1.3300000E+002, 4.9298926E+000, 7.0816528E-001, 3.0062678E+002, 1.8122518E+002, 2.0903784E+001, 2.0900600E+001, 3.9323008E-002, 2.9789729E+001, 4.3569046E-003, 5.3392524E+000, 2.2019625E-002
 1.3350000E+002, 4.9188631E+000, 7.0658093E-001, 3.0064911E+002, 1.8181036E+002, 2.0903906E+001, 2.0900623E+001, 3.9313825E-002, 2.9778709E+001, 4.2620646E-003, 5.3283274E+000, 2.2058246E-002
 1.3400000E+002, 4.9078143E+000, 7.0499380E-001, 3.0067138E+002, 1.8239326E+002, 2.0904032E+001, 2.0900647E+001, 3.9304625E-002, 2.9767670E+001, 4.1698127E-003, 5.3173805E+000, 2.2096777E-002
 1.3450000E+002, 4.8967456E+000, 7.0340381E-001, 3.0069389E+002, 1.8297445E+002, 2.0904160E+001, 2.0900671E+001, 3.9295410E-002, 2.9756612E+001, 4.0800648E-003, 5.3064117E+000, 2.2136577E-002
 1.3500000E+002, 4.8856563E+000, 7.0181086E-001, 3.0071713E+002, 1.8355358E+002, 2.0904292E+001, 2.0900696E+001, 3.9286177E-002, 2.9745533E+001, 3.9927406E-003, 5.2954199E+000, 2.2177851E-002
 1.3550000E+002, 4.8745470E+000, 7.0021504E-001, 3.0074007E+002, 1.8413084E+002, 2.0904426E+001, 2.0900722E+001, 3.9276928E-002, 2.9734433E+001, 3.9077623E-003, 5.2844055E+000, 2.2217796E-002
 1.3600000E+002, 4.8634182E+000, 6.9861642E-001, 3.0076263E+002, 1.8470624E+002, 2.0904565E+001, 2.0900748E+001, 3.9267662E-002, 2.9723314E+001, 3.8250553E-003, 5.2733692E+000, 2.2256885E-002
 1.3650000E+002, 4.8522701E+000, 6.9701502E-001, 3.0078495E+002, 1.8527946E+002, 2.0904706E+001, 2.0900776E+001, 3.9258380E-002, 2.9712176E+001, 3.7445478E-003, 5.2623112E+000, 2.2295479E-002
 1.3700000E+002, 4.8411028E+000, 6.9541087E-001, 3.0080712E+002, 1.8585100E+002, 2.0904851E+001, 2.0900804E+001, 3.9249082E-002, 2.9701018E+001, 3.6661705E-003, 5.2512318E+000, 2.2333817E-002
 1.3750000E+002, 4.8299162E+000, 6.9380395E-001, 3.0082924E+002, 1.8642043E+002, 2.0904999E+001, 2.0900833E+001, 3.9239768E-002, 2.9689841E+001, 3.5898566E-003, 5.2401312E+000, 2.2372415E-002
 1.3800000E+002, 4.8187102E+000, 6.9219423E-001, 3.0085141E+002, 1.8698818E+002, 2.0905151E+001, 2.0900863E+001, 3.9230437E-002, 2.9678645E+001, 3.5155412E-003, 5.2290092E+000, 2.2411283E-002
 1.3850000E+002, 4.8074848E+000, 6.9058175E-001, 3.0087359E+002, 1.8755391E+002, 2.0905306E+001, 2.0900894E+001, 3.9221091E-002, 2.9667429E+001, 3.4431626E-003, 5.2178659E+000, 2.2449879E-002
 1.3900000E+002, 4.7962404E+000, 6.8896651E-001, 3.0089570E+002, 1.8811772E+002, 2.0905465E+001, 2.0900925E+001, 3.9211728E-002, 2.9656194E+001, 3.3726606E-003, 5.2067015E+000, 2.2488180E-002
 1.3950000E+002, 4.7849763E+000, 6.8734846E-001, 3.0091878E+002, 1.8867968E+002, 2.0905628E+001, 2.0900958E+001, 3.9202350E-002, 2.9644940E+001, 3.3039778E-003, 5.1955161E+000, 2.2527185E-002
 1.4000000E+002, 4.7736893E+000, 6.8572711E-001, 3.0094783E+002, 1.8923965E+002, 2.0905794E+001, 2.0900991E+001, 3.9192954E-002, 2.9633665E+001, 3.2370582E-003, 5.1843076E+000, 2.2573250E-002
 1.4050000E+002, 4.7623809E+000, 6.8410270E-001, 3.0097309E+002, 1.8979797E+002, 2.0905965E+001, 2.0901025E+001, 3.9183539E-002, 2.9622367E+001, 3.1718479E-003, 5.1730749E+000, 2.2615829E-002
 1.4100000E+002, 4.7510527E+000, 6.8247543E-001, 3.0099622E+002, 1.9035420E+002, 2.0906139E+001, 2.0901061E+001, 3.9174107E-002, 2.9611048E+001, 3.1082953E-003, 5.1618201E+000, 2.2655738E-002
 1.4150000E+002, 4.7397050E+000, 6.8084537E-001, 3.0101862E+002, 1.9090878E+002, 2.0906317E+001, 2.0901097E+001, 3.9164659E-002, 2.9599710E+001, 3.0463500E-003, 5.1505441E+000, 2.2694512E-002
 1.4200000E+002, 4.7283383E+000, 6.7921257E-001, 3.0104071E+002, 1.9146121E+002, 2.0906498E+001, 2.0901134E+001, 3.9155194E-002, 2.9588353E+001, 2.9859640E-003, 5.1392473E+000, 2.2732715E-002
 1.4250000E+002, 4.7169526E+000, 6.7757705E-001, 3.0106264E+002, 1.9201201E+002, 2.0906684E+001, 2.0901173E+001, 3.9145714E-002, 2.9576977E+001, 2.9270905E-003, 5.1279299E+000, 2.2770602E-002
 1.4300000E+002, 4.7055481E+000, 6.7593882E-001, 3.0108447E+002, 1.9256085E+002, 2.0906874E+001, 2.0901212E+001, 3.9136218E-002, 2.9565582E+001, 2.8696847E-003, 5.1165922E+000, 2.2808299E-002
 1.4350000E+002, 4.6941245E+000, 6.7429785E-001, 3.0110630E+002, 1.9310790E+002, 2.0907069E+001, 2.0901253E+001, 3.9126707E-002, 2.9554168E+001, 2.8137027E-003, 5.1052342E+000, 2.2846453E-002
 1.4400000E+002, 4.6826818E+000, 6.7265414E-001, 3.0112820E+002, 1.9365316E+002, 2.0907267E+001, 2.0901294E+001, 3.9117179E-002, 2.9542735E+001, 2.7591028E-003, 5.0938556E+000, 2.2884618E-002
 1.4450000E+002, 4.6712201E+000, 6.7100770E-001, 3.0115006E+002, 1.9419641E+002, 2.0907470E+001, 2.0901337E+001, 3.9107635E-002, 2.9531283E+001, 2.7058441E-003, 5.0824567E+000, 2.2922568E-002
 1.4500000E+002, 4.6597395E+000, 6.6935855E-001, 3.0117186E+002, 1.9473795E+002, 2.0907677E+001, 2.0901381E+001, 3.9098076E-002, 2.9519811E+001, 2.6538876E-003, 5.0710375E+000, 2.2960412E-002
 1.4550000E+002, 4.6482392E+000, 6.6770655E-001, 3.0119402E+002, 1.9527751E+002, 2.0907888E+001, 2.0901426E+001, 3.9088501E-002, 2.9508321E+001, 2.6031953E-003, 5.0595979E+000, 2.2999910E-002
 1.4600000E+002, 4.6367185E+000, 6.6605164E-001, 3.0121690E+002, 1.9581548E+002, 2.0908104E+001, 2.0901472E+001, 3.9078909E-002, 2.9496810E+001, 2.5537305E-003, 5.0481368E+000, 2.3040592E-002
 1.4650000E+002, 4.6251782E+000, 6.6439391E-001, 3.0123937E+002, 1.9635142E+002, 2.0908324E+001, 2.0901519E+001, 3.9069300E-002, 2.9485280E+001, 2.5054579E-003, 5.0366545E+000, 2.3079721E-002
 1.4700000E+002, 4.6136189E+000, 6.6273345E-001, 3.0126143E+002, 1.9688574E+002, 2.0908549E+001, 2.0901568E+001, 3.9059675E-002, 2.9473730E+001, 2.4583432E-003, 5.0251518E+000, 2.3117929E-002
 1.4750000E+002, 4.6020407E+000, 6.6107027E-001, 3.0128326E+002, 1.9741795E+002, 2.0908779E+001, 2.0901618E+001, 3.9050034E-002, 2.9462161E+001, 2.4123534E-003, 5.0136290E+000, 2.3155646E-002
 1.4800000E+002, 4.5904438E+000, 6.5940441E-001, 3.0130495E+002, 1.9794857E+002, 2.0909013E+001, 2.0901669E+001, 3.9040378E-002, 2.9450574E+001, 2.3674564E-003, 5.0020863E+000, 2.3193093E-002
 1.4850000E+002, 4.5788282E+000, 6.5773586E-001, 3.0132656E+002, 1.9847722E+002, 2.0909252E+001, 2.0901721E+001, 3.9030706E-002, 2.9438968E+001, 2.3236214E-003, 4.9905239E+000, 2.3230474E-002
 1.4900000E+002, 4.5671939E+000, 6.5606462E-001, 3.0134814E+002, 1.9900425E+002, 2.0909496E+001, 2.0901775E+001, 3.9021019E-002, 2.9427343E+001, 2.2808181E-003, 4.9789418E+000, 2.3267836E-002
 1.4950000E+002, 4.5555407E+000, 6.5439067E-001, 3.0136974E+002, 1.9952935E+002, 2.0909745E+001, 2.0901830E+001, 3.9011316E-002, 2.9415699E+001, 2.2390179E-003, 4.9673398E+000, 2.3305665E-002
 1.5000000E+002, 4.5438684E+000, 6.5271399E-001, 3.0139145E+002, 2.0005269E+002, 2.0909999E+001, 2.0901886E+001, 3.9001597E-002, 2.9404036E+001, 2.1981925E-003, 4.9557179E+000, 2.3343714E-002
 1.5050000E+002, 4.5321773E+000, 6.5103459E-001, 3.0141316E+002, 2.0057412E+002, 2.0910258E+001, 2.0901944E+001, 3.8991862E-002, 2.9392354E+001, 2.1583149E-003, 4.9440761E+000, 2.3381438E-002
 1.5100000E+002, 4.5204675E+000, 6.4935251E-001, 3.0143478E+002, 2.0109381E+002, 2.0910521E+001, 2.0902004E+001, 3.8982112E-002, 2.9380654E+001, 2.1193588E-003, 4.9324146E+000, 2.3418882E-002
 1.5150000E+002, 4.5087391E+000, 6.4766776E-001, 3.0145632E+002, 2.0161172E+002, 2.0910791E+001, 2.0902064E+001, 3.8972346E-002, 2.9368935E+001, 2.0812987E-003, 4.9207335E+000, 2.3456094E-002
 1.5200000E+002, 4.4969922E+000, 6.4598034E-001, 3.0147780E+002, 2.0212783E+002, 2.0911065E+001, 2.0902126E+001, 3.8962564E-002, 2.9357197E+001, 2.0441101E-003, 4.9090331E+000, 2.3493125E-002
 1.5250000E+002, 4.4852267E+000, 6.4429027E-001, 3.0149924E+002, 2.0264220E+002, 2.0911344E+001, 2.0902190E+001, 3.8952767E-002, 2.9345441E+001, 2.0077692E-003, 4.8973132E+000, 2.3530138E-002
 1.5300000E+002, 4.4734428E+000, 6.4259754E-001, 3.0152066E+002, 2.0315463E+002, 2.0911629E+001, 2.0902255E+001, 3.8942955E-002, 2.9333666E+001, 1.9722528E-003, 4.8855740E+000, 2.3567163E-002
 1.5350000E+002, 4.4616403E+000, 6.4090215E-001, 3.0154206E+002, 2.0366533E+002, 2.0911920E+001, 2.0902322E+001, 3.8933128E-002, 2.9321873E+001, 1.9375387E-003, 4.8738155E+000, 2.3604145E-002
 1.5400000E+002, 4.4498194E+000, 6.3920411E-001, 3.0156345E+002, 2.0417416E+002, 2.0912215E+001, 2.0902391E+001, 3.8923285E-002, 2.9310061E+001, 1.9036051E-003, 4.8620378E+000, 2.3641069E-002
 1.5450000E+002, 4.4379801E+000, 6.3750343E-001, 3.0158483E+002, 2.0468132E+002, 2.0912517E+001, 2.0902460E+001, 3.8913426E-002, 2.9298231E+001, 1.8704311E-003, 4.8502409E+000, 2.3677917E-002
 1.5500000E+002, 4.4261224E+000, 6.3580010E-001, 3.0160616E+002, 2.0518658E+002, 2.0912824E+001, 2.0902532E+001, 3.8903552E-002, 2.9286383E+001, 1.8379963E-003, 4.8384248E+000, 2.3714632E-002
 1.5550000E+002, 4.4142464E+000, 6.3409414E-001, 3.0162748E+002, 2.0569020E+002, 2.0913136E+001, 2.0902605E+001, 3.8893663E-002, 2.9274516E+001, 1.8062811E-003, 4.8265897E+000, 2.3751349E-002
 1.5600000E+002, 4.4023516E+000, 6.3238549E-001, 3.0164886E+002, 2.0619182E+002, 2.0913455E+001, 2.0902680E+001, 3.8883759E-002, 2.9262631E+001, 1.7752663E-003, 4.8147353E+000, 2.3788847E-002
 1.5650000E+002, 4.3904380E+000, 6.3067413E-001, 3.0167036E+002, 2.0669175E+002, 2.0913779E+001, 2.0902757E+001, 3.8873839E-002, 2.9250726E+001, 1.7449334E-003, 4.8028614E+000, 2.3826415E-002
 1.5700000E+002, 4.3785050E+000, 6.2895999E-001, 3.0169210E+002, 2.0718978E+002, 2.0914109E+001, 2.0902835E+001, 3.8863903E-002, 2.9238803E+001, 1.7152645E-003, 4.7909679E+000, 2.3865169E-002
 1.5750000E+002, 4.3665516E+000, 6.2724292E-001, 3.0171479E+002, 2.0768615E+002, 2.0914445E+001, 2.0902916E+001, 3.8853950E-002, 2.9226860E+001, 1.6862421E-003, 4.7790537E+000, 2.3906046E-002
 1.5800000E+002, 4.3545786E+000, 6.2552303E-001, 3.0173712E+002, 2.0818062E+002, 2.0914787E+001, 2.0902998E+001, 3.8843981E-002, 2.9214897E+001, 1.6578492E-003, 4.7671188E+000, 2.3945198E-002
 1.5850000E+002, 4.3425866E+000, 6.2380042E-001, 3.0175896E+002, 2.0867341E+002, 2.0915135E+001, 2.0903081E+001, 3.8833995E-002, 2.9202914E+001, 1.6300697E-003, 4.7551641E+000, 2.3983223E-002
 1.5900000E+002, 4.3305759E+000, 6.2207512E-001, 3.0178053E+002, 2.0916425E+002, 2.0915490E+001, 2.0903167E+001, 3.8823994E-002, 2.9190913E+001, 1.6028874E-003, 4.7431899E+000, 2.4020605E-002
 1.5951000E+002, 4.3185468E+000, 6.2034716E-001, 3.0180214E+002, 2.0965813E+002, 2.0915854E+001, 2.0903256E+001, 3.8813879E-002, 2.9178775E+001, 1.5760302E-003, 4.7310789E+000, 2.4057960E-002
 1.6001000E+002, 4.3064992E+000, 6.1861656E-001, 3.0182367E+002, 2.1015031E+002, 2.0916224E+001, 2.0903346E+001, 3.8803745E-002, 2.9166614E+001, 1.5497391E-003, 4.7189438E+000, 2.4095146E-002
 1.6051000E+002, 4.2944333E+000, 6.1688333E-001, 3.0184493E+002, 2.1063578E+002, 2.0916598E+001, 2.0903438E+001, 3.8793697E-002, 2.9154556E+001, 1.5242696E-003, 4.7069122E+000, 2.4131833E-002
 1.6101000E+002, 4.2823490E+000, 6.1514745E-001, 3.0186616E+002, 2.1111942E+002, 2.0916977E+001, 2.0903531E+001, 3.8783634E-002, 2.9142481E+001, 1.4993383E-003, 4.6948616E+000, 2.4168543E-002
 1.6151000E+002, 4.2702463E+000, 6.1340894E-001, 3.0188738E+002, 2.1160126E+002, 2.0917364E+001, 2.0903627E+001, 3.8773556E-002, 2.9130387E+001, 1.4749316E-003, 4.6827922E+000, 2.4205329E-002
 1.6201000E+002, 4.2581253E+000, 6.1166779E-001, 3.0190860E+002, 2.1208125E+002, 2.0917756E+001, 2.0903724E+001, 3.8763462E-002, 2.9118275E+001, 1.4510363E-003, 4.6707039E+000, 2.4242026E-002
 1.6251000E+002, 4.2459856E+000, 6.0992395E-001, 3.0192987E+002, 2.1255937E+002, 2.0918156E+001, 2.0903824E+001, 3.8753354E-002, 2.9106144E+001, 1.4276394E-003, 4.6585966E+000, 2.4279430E-002
 1.6301000E+002, 4.2338271E+000, 6.0817741E-001, 3.0195130E+002, 2.1303573E+002, 2.0918562E+001, 2.0903926E+001, 3.8743229E-002, 2.9093995E+001, 1.4047286E-003, 4.6464700E+000, 2.4317100E-002
 1.6351000E+002, 4.2216499E+000, 6.0642820E-001, 3.0197269E+002, 2.1351022E+002, 2.0918975E+001, 2.0904030E+001, 3.8733089E-002, 2.9081826E+001, 1.3822916E-003, 4.6343242E+000, 2.4354338E-002
 1.6401000E+002, 4.2094543E+000, 6.0467633E-001, 3.0199399E+002, 2.1398296E+002, 2.0919395E+001, 2.0904136E+001, 3.8722933E-002, 2.9069640E+001, 1.3603167E-003, 4.6221594E+000, 2.4391243E-002
 1.6451000E+002, 4.1972403E+000, 6.0292183E-001, 3.0201522E+002, 2.1445381E+002, 2.0919821E+001, 2.0904244E+001, 3.8712762E-002, 2.9057435E+001, 1.3387924E-003, 4.6099757E+000, 2.4427909E-002
 1.6501000E+002, 4.1850081E+000, 6.0116471E-001, 3.0203639E+002, 2.1492293E+002, 2.0920255E+001, 2.0904355E+001, 3.8702576E-002, 2.9045211E+001, 1.3177077E-003, 4.5977734E+000, 2.4464396E-002
 1.6551000E+002, 4.1727577E+000, 5.9940496E-001, 3.0205752E+002, 2.1539002E+002, 2.0920696E+001, 2.0904467E+001, 3.8692375E-002, 2.9032969E+001, 1.2970518E-003, 4.5855523E+000, 2.4500923E-002
 1.6601000E+002, 4.1604889E+000, 5.9764259E-001, 3.0207865E+002, 2.1585541E+002, 2.0921143E+001, 2.0904583E+001, 3.8682158E-002, 2.9020709E+001, 1.2768142E-003, 4.5733126E+000, 2.4537574E-002
 1.6651000E+002, 4.1482018E+000, 5.9587758E-001, 3.0209978E+002, 2.1631882E+002, 2.0921598E+001, 2.0904700E+001, 3.8671926E-002, 2.9008431E+001, 1.2569847E-003, 4.5610541E+000, 2.4574183E-002
 1.6701000E+002, 4.1358964E+000, 5.9410995E-001, 3.0212090E+002, 2.1678055E+002, 2.0922060E+001, 2.0904820E+001, 3.8661679E-002, 2.8996135E+001, 1.2375533E-003, 4.5487770E+000, 2.4610689E-002
 1.6751000E+002, 4.1235729E+000, 5.9233971E-001, 3.0214200E+002, 2.1724027E+002, 2.0922530E+001, 2.0904942E+001, 3.8651416E-002, 2.8983820E+001, 1.2185105E-003, 4.5364812E+000, 2.4647085E-002
 1.6801000E+002, 4.1112312E+000, 5.9056686E-001, 3.0216308E+002, 2.1769831E+002, 2.0923007E+001, 2.0905067E+001, 3.8641139E-002, 2.8971487E+001, 1.1998470E-003, 4.5241669E+000, 2.4683369E-002
 1.6851000E+002, 4.0988714E+000, 5.8879141E-001, 3.0218413E+002, 2.1815430E+002, 2.0923491E+001, 2.0905194E+001, 3.8630846E-002, 2.8959136E+001, 1.1815535E-003, 4.5118341E+000, 2.4719567E-002
 1.6901000E+002, 4.0864930E+000, 5.8701329E-001, 3.0220535E+002, 2.1860852E+002, 2.0923983E+001, 2.0905324E+001, 3.8620539E-002, 2.8946766E+001, 1.1636213E-003, 4.4994827E+000, 2.4756770E-002
 1.6951000E+002, 4.0740940E+000, 5.8523221E-001, 3.0222785E+002, 2.1906078E+002, 2.0924483E+001, 2.0905456E+001, 3.8610214E-002, 2.8934377E+001, 1.1460417E-003, 4.4871112E+000, 2.4797996E-002
 1.7001000E+002, 4.0616739E+000, 5.8344809E-001, 3.0225296E+002, 2.1951120E+002, 2.0924990E+001, 2.0905591E+001, 3.8599873E-002, 2.8921968E+001, 1.1288064E-003, 4.4747187E+000, 2.4840265E-002
 1.7051000E+002, 4.0492305E+000, 5.8166063E-001, 3.0228148E+002, 2.1995976E+002, 2.0925505E+001, 2.0905728E+001, 3.8589513E-002, 2.8909535E+001, 1.1119069E-003, 4.4623032E+000, 2.4886802E-002
 1.7101000E+002, 4.0367665E+000, 5.7987021E-001, 3.0230530E+002, 2.2040638E+002, 2.0926027E+001, 2.0905868E+001, 3.8579134E-002, 2.8897081E+001, 1.0953355E-003, 4.4498655E+000, 2.4928092E-002
 1.7151000E+002, 4.0242831E+000, 5.7807700E-001, 3.0232749E+002, 2.2085120E+002, 2.0926558E+001, 2.0906011E+001, 3.8568739E-002, 2.8884607E+001, 1.0790845E-003, 4.4374076E+000, 2.4966786E-002
 1.7201000E+002, 4.0117809E+000, 5.7628111E-001, 3.0234906E+002, 2.2129393E+002, 2.0927096E+001, 2.0906157E+001, 3.8558328E-002, 2.8872113E+001, 1.0631465E-003, 4.4249304E+000, 2.5004256E-002
 1.7251000E+002, 3.9992604E+000, 5.7448257E-001, 3.0237036E+002, 2.2173493E+002, 2.0927643E+001, 2.0906305E+001, 3.8547901E-002, 2.8859602E+001, 1.0475142E-003, 4.4124343E+000, 2.5041072E-002
 1.7301000E+002, 3.9867216E+000, 5.7268141E-001, 3.0239150E+002, 2.2217381E+002, 2.0928197E+001, 2.0906456E+001, 3.8537460E-002, 2.8847072E+001, 1.0321806E-003, 4.3999196E+000, 2.5077519E-002
 1.7351000E+002, 3.9741647E+000, 5.7087764E-001, 3.0241256E+002, 2.2261096E+002, 2.0928760E+001, 2.0906610E+001, 3.8527003E-002, 2.8834524E+001, 1.0171387E-003, 4.3873864E+000, 2.5113829E-002
 1.7401000E+002, 3.9615897E+000, 5.6907128E-001, 3.0243358E+002, 2.2304607E+002, 2.0929331E+001, 2.0906766E+001, 3.8516531E-002, 2.8821957E+001, 1.0023818E-003, 4.3748348E+000, 2.5150025E-002
 1.7451000E+002, 3.9489967E+000, 5.6726232E-001, 3.0245458E+002, 2.2347931E+002, 2.0929910E+001, 2.0906926E+001, 3.8506044E-002, 2.8809373E+001, 9.8790337E-004, 4.3622649E+000, 2.5186105E-002
 1.7501000E+002, 3.9363855E+000, 5.6545077E-001, 3.0247556E+002, 2.2391064E+002, 2.0930498E+001, 2.0907089E+001, 3.8495542E-002, 2.8796770E+001, 9.7369711E-004, 4.3496767E+000, 2.5222312E-002
 1.7551000E+002, 3.9237562E+000, 5.6363660E-001, 3.0249655E+002, 2.2433986E+002, 2.0931094E+001, 2.0907254E+001, 3.8485025E-002, 2.8784150E+001, 9.5975676E-004, 4.3370700E+000, 2.5258598E-002
 1.7601000E+002, 3.9111088E+000, 5.6181984E-001, 3.0251755E+002, 2.2476732E+002, 2.0931698E+001, 2.0907423E+001, 3.8474493E-002, 2.8771511E+001, 9.4607632E-004, 4.3244450E+000, 2.5294812E-002
 1.7651000E+002, 3.8984428E+000, 5.6000040E-001, 3.0253867E+002, 2.2519257E+002, 2.0932311E+001, 2.0907595E+001, 3.8463945E-002, 2.8758854E+001, 9.3264991E-004, 4.3118014E+000, 2.5332079E-002
 1.7701000E+002, 3.8857581E+000, 5.5817828E-001, 3.0255995E+002, 2.2561609E+002, 2.0932933E+001, 2.0907769E+001, 3.8453382E-002, 2.8746178E+001, 9.1947174E-004, 4.2991388E+000, 2.5369377E-002
 1.7751000E+002, 3.8730550E+000, 5.5635351E-001, 3.0258116E+002, 2.2603750E+002, 2.0933563E+001, 2.0907947E+001, 3.8442803E-002, 2.8733484E+001, 9.0653628E-004, 4.2864575E+000, 2.5406156E-002
 1.7801000E+002, 3.8603337E+000, 5.5452614E-001, 3.0260227E+002, 2.2645696E+002, 2.0934202E+001, 2.0908128E+001, 3.8432210E-002, 2.8720771E+001, 8.9383809E-004, 4.2737576E+000, 2.5442515E-002
