Time (s),Temperature (K),Weight (mg)
10052,717.88,0.336
10053,717.92,0.336
10054,717.96,0.335
10055,717.99,0.334
10056,718.02,0.334
10057,718.05,0.333
10058,718.09,0.333
10059,718.12,0.332
10060,718.15,0.332
10061,718.19,0.331
10062,718.23,0.331
10063,718.26,0.330
10064,718.29,0.330
10065,718.32,0.329
10066,718.35,0.329
10067,718.39,0.328
10068,718.42,0.328
10069,718.45,0.327
10070,718.48,0.327
10071,718.52,0.326
10072,718.55,0.326
10073,718.59,0.325
10074,718.62,0.324
10075,718.66,0.324
10076,718.69,0.323
10077,718.72,0.323
10078,718.75,0.322
10079,718.79,0.322
10080,718.82,0.321
10081,718.85,0.321
10082,718.89,0.320
10083,718.92,0.320
10084,718.96,0.319
10085,718.99,0.319
10086,719.01,0.318
10087,719.05,0.318
10088,719.09,0.317
10089,719.12,0.317
10090,719.15,0.316
10091,719.18,0.316
10092,719.22,0.315
10093,719.26,0.314
10094,719.29,0.314
10095,719.32,0.313
10096,719.35,0.313
10097,719.39,0.312
10098,719.43,0.312
10099,719.46,0.311
10100,719.48,0.311
10101,719.52,0.310
10102,719.55,0.310
10103,719.59,0.309
10104,719.62,0.309
10105,719.65,0.308
10106,719.68,0.308
10107,719.72,0.307
10108,719.75,0.307
10109,719.79,0.306
10110,719.82,0.306
10111,719.85,0.305
10112,719.89,0.305
10113,719.92,0.304
10114,719.95,0.303
10115,719.99,0.303
10116,720.02,0.302
10117,720.05,0.302
10118,720.09,0.301
10119,720.12,0.301
10120,720.16,0.300
10121,720.18,0.300
10122,720.21,0.299
10123,720.25,0.299
10124,720.29,0.298
10125,720.33,0.298
10126,720.36,0.297
10127,720.38,0.297
10128,720.42,0.296
10129,720.45,0.295
10130,720.49,0.295
10131,720.52,0.294
10132,720.55,0.294
10133,720.59,0.293
10134,720.62,0.293
10135,720.66,0.292
10136,720.69,0.292
10137,720.72,0.291
10138,720.75,0.291
10139,720.79,0.290
10140,720.83,0.290
10141,720.85,0.289
10142,720.88,0.289
10143,720.92,0.288
10144,720.96,0.288
10145,720.99,0.287
10146,721.02,0.286
10147,721.06,0.286
10148,721.09,0.285
10149,721.12,0.285
10150,721.15,0.284
10151,721.18,0.284
10152,721.22,0.283
10153,721.25,0.283
10154,721.29,0.282
10155,721.32,0.282
10156,721.35,0.281
10157,721.38,0.281
10158,721.42,0.280
10159,721.45,0.280
10160,721.49,0.279
10161,721.52,0.279
10162,721.55,0.278
10163,721.58,0.278
10164,721.62,0.277
10165,721.65,0.276
10166,721.69,0.276
10167,721.71,0.275
10168,721.75,0.275
10169,721.79,0.274
10170,721.82,0.274
10171,721.85,0.273
10172,721.88,0.273
10173,721.92,0.272
10174,721.95,0.272
10175,721.98,0.271
10176,722.02,0.270
10177,722.05,0.270
10178,722.08,0.269
10179,722.12,0.269
10180,722.15,0.268
10181,722.19,0.268
10182,722.22,0.267
10183,722.25,0.267
10184,722.28,0.266
10185,722.32,0.265
10186,722.35,0.265
10187,722.38,0.264
10188,722.42,0.264
10189,722.46,0.263
10190,722.49,0.263
10191,722.52,0.262
10192,722.55,0.262
10193,722.59,0.261
10194,722.62,0.261
10195,722.65,0.260
10196,722.69,0.260
10197,722.72,0.259
10198,722.75,0.259
10199,722.79,0.258
10200,722.82,0.258
10201,722.85,0.257
10202,722.89,0.257
10203,722.92,0.256
10204,722.96,0.255
10205,722.99,0.255
10206,723.02,0.254
10207,723.05,0.254
10208,723.09,0.253
10209,723.12,0.253
10210,723.15,0.252
10211,723.18,0.252
10212,723.22,0.251
10213,723.25,0.251
10214,723.29,0.250
10215,723.32,0.249
10216,723.35,0.249
10217,723.39,0.248
10218,723.42,0.248
10219,723.45,0.247
10220,723.49,0.247
10221,723.52,0.246
10222,723.55,0.246
10223,723.59,0.245
10224,723.62,0.245
10225,723.66,0.244
10226,723.68,0.244
10227,723.72,0.243
10228,723.75,0.243
10229,723.79,0.242
10230,723.82,0.241
10231,723.85,0.241
10232,723.89,0.240
10233,723.92,0.240
10234,723.95,0.239
10235,723.98,0.239
10236,724.02,0.238
10237,724.06,0.238
10238,724.09,0.237
10239,724.12,0.237
10240,724.15,0.236
10241,724.19,0.235
10242,724.22,0.235
10243,724.25,0.234
10244,724.29,0.234
10245,724.32,0.233
10246,724.35,0.233
10247,724.38,0.232
10248,724.42,0.232
10249,724.46,0.231
10250,724.48,0.231
10251,724.52,0.230
10252,724.55,0.229
10253,724.59,0.229
10254,724.62,0.228
10255,724.65,0.228
10256,724.69,0.227
10257,724.72,0.227
10258,724.75,0.226
10259,724.79,0.226
10260,724.82,0.225
10261,724.85,0.225
10262,724.88,0.224
10263,724.92,0.224
10264,724.96,0.223
10265,724.99,0.222
10266,725.02,0.222
10267,725.05,0.221
10268,725.09,0.221
10269,725.12,0.220
10270,725.15,0.220
10271,725.18,0.219
10272,725.22,0.219
10273,725.26,0.218
10274,725.28,0.218
10275,725.31,0.217
10276,725.35,0.217
10277,725.39,0.216
10278,725.42,0.216
10279,725.45,0.215
10280,725.48,0.214
10281,725.52,0.214
10282,725.55,0.213
10283,725.59,0.213
10284,725.62,0.212
10285,725.66,0.212
10286,725.69,0.211
10287,725.72,0.211
10288,725.75,0.210
10289,725.78,0.210
10290,725.82,0.209
10291,725.86,0.209
10292,725.89,0.208
10293,725.92,0.207
10294,725.95,0.207
10295,725.98,0.206
10296,726.02,0.206
10297,726.06,0.205
10298,726.09,0.205
10299,726.12,0.204
10300,726.15,0.204
10301,726.19,0.203
10302,726.22,0.203
10303,726.26,0.202
10304,726.29,0.201
10305,726.31,0.201
10306,726.35,0.200
10307,726.39,0.200
10308,726.42,0.199
10309,726.45,0.199
10310,726.48,0.198
10311,726.52,0.198
10312,726.55,0.197
10313,726.58,0.196
10314,726.62,0.196
10315,726.65,0.195
10316,726.68,0.195
10317,726.72,0.194
10318,726.75,0.194
10319,726.79,0.193
10320,726.82,0.193
10321,726.85,0.192
10322,726.88,0.191
10323,726.92,0.191
10324,726.96,0.190
10325,726.98,0.190
10326,727.02,0.189
10327,727.05,0.189
10328,727.09,0.188
10329,727.12,0.188
10330,727.15,0.187
10331,727.18,0.187
10332,727.22,0.186
10333,727.25,0.186
10334,727.28,0.185
10335,727.32,0.185
10336,727.36,0.184
10337,727.39,0.183
10338,727.41,0.183
10339,727.45,0.182
10340,727.48,0.182
10341,727.52,0.181
10342,727.55,0.181
10343,727.58,0.180
10344,727.62,0.180
10345,727.65,0.179
10346,727.69,0.179
10347,727.73,0.178
10348,727.75,0.177
10349,727.78,0.177
10350,727.82,0.176
10351,727.86,0.176
10352,727.88,0.175
10353,727.92,0.175
10354,727.95,0.174
10355,727.99,0.174
10356,728.02,0.173
10357,728.05,0.173
10358,728.09,0.172
10359,728.12,0.172
10360,728.15,0.171
10361,728.19,0.170
10362,728.21,0.170
10363,728.25,0.169
10364,728.29,0.169
10365,728.32,0.168
10366,728.35,0.168
10367,728.38,0.167
10368,728.43,0.167
10369,728.46,0.166
10370,728.48,0.166
10371,728.52,0.165
10372,728.55,0.165
10373,728.58,0.164
10374,728.62,0.163
10375,728.66,0.163
10376,728.69,0.162
10377,728.72,0.162
10378,728.75,0.161
10379,728.79,0.161
10380,728.82,0.160
10381,728.85,0.160
10382,728.89,0.159
10383,728.91,0.159
10384,728.95,0.158
10385,728.99,0.158
10386,729.02,0.157
10387,729.05,0.157
10388,729.09,0.156
10389,729.12,0.155
10390,729.15,0.155
10391,729.19,0.154
10392,729.22,0.154
10393,729.25,0.153
10394,729.28,0.153
10395,729.32,0.152
10396,729.36,0.152
10397,729.38,0.151
10398,729.41,0.151
10399,729.45,0.150
10400,729.49,0.150
10401,729.52,0.149
10402,729.55,0.149
10403,729.59,0.148
10404,729.62,0.147
10405,729.66,0.147
10406,729.69,0.146
10407,729.72,0.146
10408,729.75,0.145
10409,729.79,0.145
10410,729.82,0.144
10411,729.86,0.144
10412,729.89,0.143
10413,729.92,0.143
10414,729.95,0.142
10415,729.98,0.142
10416,730.02,0.141
10417,730.05,0.141
10418,730.09,0.140
10419,730.13,0.139
10420,730.15,0.139
10421,730.18,0.138
10422,730.22,0.138
10423,730.25,0.137
10424,730.29,0.137
10425,730.32,0.136
10426,730.35,0.136
10427,730.39,0.135
10428,730.42,0.135
10429,730.46,0.134
10430,730.49,0.134
10431,730.53,0.133
10432,730.56,0.132
10433,730.58,0.132
10434,730.62,0.131
10435,730.65,0.130
10436,730.68,0.130
10437,730.72,0.129
10438,730.75,0.129
10439,730.79,0.128
10440,730.81,0.127
10441,730.85,0.127
10442,730.89,0.126
10443,730.92,0.125
10444,730.95,0.125
10445,730.98,0.124
10446,731.02,0.124
10447,731.06,0.123
10448,731.09,0.123
10449,731.12,0.122
10450,731.15,0.122
10451,731.19,0.121
10452,731.22,0.121
10453,731.25,0.120
10454,731.28,0.120
10455,731.32,0.120
10456,731.35,0.119
10457,731.39,0.119
10458,731.42,0.118
10459,731.45,0.118
10460,731.48,0.118
10461,731.52,0.117
10462,731.55,0.117
10463,731.59,0.116
10464,731.62,0.116
10465,731.65,0.115
10466,731.69,0.115
10467,731.72,0.114
10468,731.76,0.114
10469,731.78,0.113
10470,731.82,0.113
10471,731.85,0.112
10472,731.89,0.112
10473,731.92,0.111
10474,731.95,0.111
10475,731.99,0.110
10476,732.02,0.110
10477,732.05,0.109
10478,732.09,0.109
10479,732.12,0.108
10480,732.15,0.108
10481,732.18,0.107
10482,732.22,0.107
10483,732.26,0.106
10484,732.28,0.106
10485,732.32,0.105
10486,732.35,0.105
10487,732.39,0.104
10488,732.42,0.104
10489,732.45,0.103
10490,732.49,0.103
10491,732.53,0.102
10492,732.56,0.102
10493,732.58,0.101
10494,732.61,0.101
10495,732.65,0.100
10496,732.69,0.100
10497,732.72,0.099
10498,732.75,0.099
10499,732.78,0.098
10500,732.82,0.098
10501,732.86,0.097
10502,732.88,0.097
10503,732.92,0.096
10504,732.96,0.096
10505,732.99,0.096
10506,733.02,0.095
10507,733.05,0.095
10508,733.09,0.094
10509,733.12,0.094
10510,733.15,0.093
10511,733.18,0.093
10512,733.22,0.092
10513,733.26,0.092
10514,733.29,0.091
10515,733.31,0.091
10516,733.35,0.090
10517,733.39,0.090
10518,733.42,0.089
10519,733.45,0.089
10520,733.49,0.088
10521,733.52,0.088
10522,733.55,0.088
10523,733.58,0.087
10524,733.63,0.087
10525,733.65,0.086
10526,733.68,0.086
10527,733.72,0.085
10528,733.76,0.085
10529,733.79,0.084
10530,733.82,0.084
10531,733.85,0.083
10532,733.89,0.083
10533,733.92,0.083
10534,733.95,0.082
10535,733.98,0.082
10536,734.02,0.081
10537,734.05,0.081
10538,734.09,0.080
10539,734.12,0.080
10540,734.15,0.079
10541,734.18,0.079
10542,734.22,0.079
10543,734.25,0.078
10544,734.29,0.078
10545,734.32,0.077
10546,734.35,0.077
10547,734.39,0.076
10548,734.42,0.076
10549,734.45,0.075
10550,734.49,0.075
10551,734.52,0.075
10552,734.55,0.074
10553,734.59,0.074
10554,734.63,0.073
10555,734.66,0.073
10556,734.68,0.072
10557,734.72,0.072
10558,734.75,0.072
10559,734.78,0.071
10560,734.82,0.071
10561,734.85,0.070
10562,734.88,0.070
10563,734.92,0.069
10564,734.95,0.069
10565,734.99,0.069
10566,735.02,0.068
10567,735.05,0.068
10568,735.08,0.067
10569,735.12,0.067
10570,735.16,0.067
10571,735.19,0.066
10572,735.22,0.066
10573,735.25,0.065
10574,735.28,0.065
10575,735.32,0.065
10576,735.35,0.064
10577,735.38,0.064
10578,735.42,0.063
10579,735.45,0.063
10580,735.49,0.063
10581,735.53,0.062
10582,735.55,0.062
10583,735.58,0.061
10584,735.61,0.061
10585,735.65,0.061
10586,735.69,0.060
10587,735.73,0.060
10588,735.75,0.060
10589,735.78,0.059
10590,735.81,0.059
10591,735.85,0.058
10592,735.89,0.058
10593,735.92,0.058
10594,735.95,0.057
10595,735.98,0.057
10596,736.02,0.056
10597,736.06,0.056
10598,736.09,0.055
10599,736.12,0.055
10600,736.15,0.054
10601,736.19,0.054
10602,736.22,0.053
10603,736.25,0.053
10604,736.28,0.053
10605,736.32,0.052
10606,736.36,0.052
10607,736.39,0.052
10608,736.42,0.051
10609,736.45,0.051
10610,736.49,0.051
10611,736.52,0.051
10612,736.55,0.050
10613,736.58,0.050
10614,736.62,0.049
10615,736.65,0.049
10616,736.69,0.049
10617,736.72,0.048
10618,736.75,0.048
10619,736.79,0.048
10620,736.82,0.047
10621,736.85,0.047
10622,736.89,0.047
10623,736.92,0.046
10624,736.95,0.046
10625,736.98,0.046
10626,737.02,0.045
10627,737.06,0.045
10628,737.08,0.045
10629,737.12,0.045
10630,737.15,0.045
10631,737.19,0.044
10632,737.22,0.044
10633,737.25,0.044
10634,737.29,0.044
10635,737.31,0.043
10636,737.35,0.043
10637,737.39,0.043
10638,737.42,0.042
10639,737.45,0.042
10640,737.49,0.042
10641,737.52,0.042
10642,737.55,0.041
10643,737.59,0.041
10644,737.62,0.041
10645,737.65,0.040
10646,737.69,0.040
10647,737.72,0.040
10648,737.75,0.040
10649,737.79,0.039
10650,737.82,0.039
10651,737.85,0.039
10652,737.89,0.038
10653,737.93,0.038
10654,737.95,0.038
10655,737.98,0.038
10656,738.02,0.037
10657,738.06,0.037
10658,738.08,0.037
10659,738.12,0.037
10660,738.15,0.036
10661,738.19,0.036
10662,738.23,0.036
10663,738.25,0.036
10664,738.29,0.035
10665,738.32,0.035
10666,738.36,0.035
10667,738.39,0.034
10668,738.42,0.034
10669,738.46,0.034
10670,738.49,0.034
10671,738.51,0.034
10672,738.55,0.033
10673,738.59,0.033
10674,738.62,0.033
10675,738.65,0.033
10676,738.68,0.032
10677,738.71,0.032
10678,738.75,0.032
10679,738.79,0.032
10680,738.82,0.031
10681,738.86,0.031
10682,738.89,0.031
10683,738.92,0.031
10684,738.95,0.031
10685,738.98,0.030
10686,739.02,0.030
10687,739.05,0.030
10688,739.09,0.030
10689,739.12,0.029
10690,739.16,0.029
10691,739.19,0.029
10692,739.22,0.029
10693,739.25,0.029
10694,739.28,0.028
10695,739.32,0.028
10696,739.35,0.028
10697,739.39,0.028
10698,739.42,0.028
10699,739.45,0.027
10700,739.49,0.027
10701,739.52,0.027
10702,739.55,0.027
10703,739.58,0.027
10704,739.62,0.026
10705,739.65,0.026
10706,739.69,0.026
10707,739.72,0.026
10708,739.75,0.026
10709,739.78,0.025
10710,739.81,0.025
10711,739.85,0.025
10712,739.89,0.025
10713,739.92,0.025
10714,739.95,0.025
10715,739.98,0.024
10716,740.02,0.024
10717,740.05,0.024
10718,740.09,0.024
10719,740.12,0.024
10720,740.15,0.023
10721,740.19,0.023
10722,740.22,0.023
10723,740.25,0.023
10724,740.28,0.023
10725,740.32,0.023
10726,740.35,0.023
10727,740.39,0.022
10728,740.42,0.022
10729,740.45,0.022
10730,740.49,0.022
10731,740.53,0.022
10732,740.56,0.022
10733,740.58,0.022
10734,740.61,0.021
10735,740.66,0.021
10736,740.70,0.021
10737,740.72,0.021
10738,740.75,0.021
10739,740.78,0.021
10740,740.82,0.021
10741,740.86,0.020
10742,740.88,0.020
10743,740.92,0.020
10744,740.95,0.020
10745,740.99,0.020
10746,741.02,0.020
10747,741.05,0.020
10748,741.09,0.020
10749,741.12,0.019
10750,741.16,0.019
10751,741.19,0.019
10752,741.22,0.019
10753,741.25,0.019
10754,741.29,0.019
10755,741.32,0.019
10756,741.35,0.019
10757,741.38,0.018
10758,741.42,0.018
10759,741.46,0.018
10760,741.49,0.018
10761,741.52,0.018
10762,741.55,0.018
10763,741.59,0.018
10764,741.62,0.018
10765,741.65,0.018
10766,741.68,0.018
10767,741.72,0.017
10768,741.75,0.017
10769,741.79,0.017
10770,741.82,0.017
10771,741.85,0.017
10772,741.88,0.017
10773,741.92,0.017
10774,741.95,0.017
10775,741.98,0.017
10776,742.02,0.017
10777,742.05,0.016
10778,742.09,0.016
10779,742.12,0.016
10780,742.15,0.016
10781,742.19,0.016
10782,742.22,0.016
10783,742.26,0.016
10784,742.28,0.016
10785,742.32,0.016
10786,742.35,0.016
10787,742.39,0.016
10788,742.42,0.015
10789,742.45,0.015
10790,742.48,0.015
10791,742.52,0.015
10792,742.56,0.015
10793,742.59,0.015
10794,742.61,0.015
10795,742.65,0.015
10796,742.69,0.015
10797,742.73,0.015
10798,742.76,0.015
10799,742.78,0.015
10800,742.82,0.015
10801,742.85,0.015
10802,742.89,0.014
10803,742.92,0.014
10804,742.95,0.014
10805,742.99,0.014
10806,743.02,0.014
10807,743.06,0.014
10808,743.09,0.014
10809,743.12,0.014
10810,743.16,0.014
10811,743.19,0.014
10812,743.22,0.014
10813,743.25,0.014
10814,743.29,0.014
10815,743.32,0.014
10816,743.35,0.013
10817,743.38,0.013
10818,743.42,0.013
10819,743.45,0.013
10820,743.49,0.013
10821,743.52,0.013
10822,743.55,0.013
10823,743.59,0.013
10824,743.62,0.013
10825,743.65,0.013
10826,743.68,0.013
10827,743.72,0.013
10828,743.75,0.013
10829,743.78,0.013
10830,743.82,0.013
10831,743.85,0.013
10832,743.88,0.013
10833,743.91,0.013
10834,743.95,0.012
10835,743.99,0.012
10836,744.02,0.012
10837,744.05,0.012
10838,744.08,0.012
10839,744.11,0.012
10840,744.15,0.012
10841,744.19,0.012
10842,744.22,0.012
10843,744.25,0.012
10844,744.28,0.012
10845,744.32,0.012
10846,744.35,0.012
10847,744.39,0.012
10848,744.42,0.012
10849,744.45,0.012
10850,744.48,0.012
10851,744.52,0.012
10852,744.56,0.012
10853,744.59,0.012
10854,744.62,0.012
10855,744.65,0.012
10856,744.69,0.012
10857,744.72,0.012
10858,744.75,0.012
10859,744.78,0.012
10860,744.82,0.011
10861,744.85,0.011
10862,744.89,0.011
10863,744.92,0.011
10864,744.95,0.011
10865,744.99,0.011
10866,745.03,0.011
10867,745.06,0.011
10868,745.09,0.011
10869,745.11,0.011
10870,745.15,0.011
10871,745.19,0.011
10872,745.22,0.011
10873,745.25,0.011
10874,745.28,0.011
10875,745.32,0.011
10876,745.36,0.011
10877,745.39,0.011
10878,745.42,0.011
10879,745.45,0.011
10880,745.49,0.011
10881,745.52,0.011
10882,745.55,0.011
10883,745.58,0.011
10884,745.62,0.011
10885,745.65,0.011
10886,745.68,0.011
10887,745.72,0.011
10888,745.76,0.011
10889,745.79,0.011
10890,745.82,0.011
10891,745.85,0.011
10892,745.89,0.011
10893,745.92,0.011
10894,745.95,0.011
10895,745.99,0.011
10896,746.02,0.011
10897,746.05,0.011
10898,746.09,0.010
10899,746.12,0.010
10900,746.16,0.010
10901,746.19,0.010
10902,746.21,0.010
10903,746.25,0.010
10904,746.29,0.010
10905,746.32,0.010
10906,746.35,0.010
10907,746.38,0.010
10908,746.42,0.010
10909,746.45,0.010
10910,746.48,0.010
10911,746.52,0.010
10912,746.55,0.010
10913,746.58,0.010
10914,746.62,0.010
10915,746.65,0.010
10916,746.69,0.010
10917,746.72,0.010
10918,746.75,0.010
10919,746.79,0.010
10920,746.82,0.010
10921,746.85,0.010
10922,746.89,0.010
10923,746.92,0.010
10924,746.95,0.010
10925,746.99,0.010
10926,747.02,0.010
10927,747.06,0.010
10928,747.09,0.010
10929,747.12,0.010
10930,747.15,0.010
10931,747.19,0.010
10932,747.22,0.010
10933,747.25,0.010
10934,747.29,0.010
10935,747.32,0.010
10936,747.35,0.010
10937,747.39,0.010
10938,747.42,0.010
10939,747.45,0.010
10940,747.49,0.010
10941,747.52,0.010
10942,747.55,0.010
10943,747.58,0.010
10944,747.62,0.010
10945,747.65,0.010
10946,747.69,0.010
10947,747.72,0.010
10948,747.75,0.009
10949,747.79,0.009
10950,747.82,0.009
10951,747.85,0.009
10952,747.88,0.009
10953,747.92,0.009
10954,747.95,0.009
10955,747.98,0.009
10956,748.01,0.009
10957,748.05,0.009
10958,748.08,0.009
10959,748.12,0.009
10960,748.15,0.009
10961,748.18,0.009
10962,748.22,0.009
10963,748.25,0.009
10964,748.28,0.009
10965,748.32,0.009
10966,748.35,0.009
10967,748.38,0.009
10968,748.42,0.009
10969,748.45,0.009
10970,748.48,0.009
10971,748.52,0.009
10972,748.55,0.009
10973,748.58,0.009
10974,748.62,0.009
10975,748.65,0.009
10976,748.69,0.009
10977,748.72,0.009
10978,748.75,0.009
10979,748.79,0.009
10980,748.82,0.009
10981,748.86,0.009
10982,748.88,0.009
10983,748.91,0.009
10984,748.95,0.009
10985,748.99,0.009
10986,749.02,0.009
10987,749.05,0.009
10988,749.08,0.009
10989,749.12,0.009
10990,749.16,0.009
10991,749.19,0.009
10992,749.21,0.009
10993,749.25,0.009
10994,749.28,0.009
10995,749.32,0.009
10996,749.35,0.009
10997,749.39,0.009
10998,749.42,0.009
10999,749.45,0.009
11000,749.48,0.009
11001,749.53,0.009
11002,749.56,0.009
11003,749.59,0.009
11004,749.61,0.009
11005,749.65,0.009
11006,749.69,0.009
11007,749.72,0.009
11008,749.75,0.009
11009,749.78,0.009
11010,749.82,0.009
11011,749.86,0.009
11012,749.88,0.009
11013,749.92,0.009
11014,749.95,0.009
11015,749.98,0.009
11016,750.02,0.009
11017,750.05,0.009
11018,750.09,0.009
11019,750.12,0.009
11020,750.15,0.009
11021,750.18,0.009
11022,750.22,0.009
11023,750.25,0.009
11024,750.29,0.008
11025,750.32,0.008
11026,750.36,0.008
11027,750.38,0.008
11028,750.42,0.008
11029,750.45,0.008
11030,750.48,0.008
11031,750.52,0.008
11032,750.55,0.008
11033,750.58,0.008
11034,750.62,0.008
11035,750.65,0.008
11036,750.69,0.008
11037,750.72,0.008
11038,750.75,0.008
11039,750.79,0.008
11040,750.82,0.008
11041,750.85,0.008
11042,750.89,0.008
11043,750.92,0.008
11044,750.96,0.008
11045,750.98,0.008
11046,751.02,0.008
11047,751.05,0.008
11048,751.09,0.008
11049,751.12,0.008
11050,751.16,0.008
11051,751.19,0.008
11052,751.22,0.008
11053,751.25,0.008
11054,751.29,0.008
11055,751.32,0.008
11056,751.35,0.008
11057,751.39,0.008
11058,751.42,0.008
11059,751.45,0.008
11060,751.48,0.008
11061,751.52,0.008
11062,751.55,0.008
11063,751.58,0.008
11064,751.62,0.008
11065,751.65,0.008
11066,751.68,0.008
11067,751.71,0.008
11068,751.75,0.008
11069,751.78,0.008
11070,751.82,0.008
11071,751.86,0.008
11072,751.89,0.008
11073,751.92,0.008
11074,751.95,0.008
11075,751.99,0.008
11076,752.02,0.008
11077,752.05,0.008
11078,752.08,0.008
11079,752.12,0.008
11080,752.15,0.008
11081,752.19,0.008
11082,752.22,0.008
11083,752.25,0.008
11084,752.28,0.008
11085,752.32,0.008
11086,752.35,0.008
11087,752.38,0.008
11088,752.42,0.008
11089,752.46,0.008
11090,752.49,0.008
11091,752.52,0.008
11092,752.55,0.008
11093,752.59,0.008
11094,752.62,0.008
11095,752.65,0.008
11096,752.68,0.008
11097,752.72,0.008
11098,752.75,0.008
11099,752.78,0.008
11100,752.82,0.008
11101,752.85,0.008
11102,752.89,0.008
11103,752.92,0.008
11104,752.96,0.008
11105,752.98,0.008
11106,753.02,0.008
11107,753.06,0.008
11108,753.09,0.008
11109,753.12,0.008
11110,753.15,0.008
11111,753.18,0.008
11112,753.22,0.008
11113,753.26,0.008
11114,753.29,0.008
11115,753.32,0.008
11116,753.35,0.008
11117,753.38,0.008
11118,753.42,0.008
11119,753.45,0.008
11120,753.48,0.008
11121,753.52,0.008
11122,753.56,0.008
11123,753.59,0.008
11124,753.62,0.008
11125,753.65,0.008
11126,753.69,0.008
11127,753.72,0.008
11128,753.75,0.008
11129,753.78,0.008
11130,753.82,0.008
11131,753.85,0.008
11132,753.88,0.008
11133,753.92,0.008
11134,753.95,0.008
11135,753.98,0.008
11136,754.02,0.008
11137,754.06,0.008
11138,754.08,0.008
11139,754.12,0.008
11140,754.16,0.008
11141,754.19,0.008
11142,754.22,0.008
11143,754.25,0.008
11144,754.29,0.008
11145,754.32,0.008
11146,754.36,0.008
11147,754.38,0.008
11148,754.42,0.008
11149,754.46,0.008
11150,754.49,0.008
11151,754.52,0.008
11152,754.55,0.008
11153,754.59,0.008
11154,754.62,0.008
11155,754.65,0.008
11156,754.68,0.007
11157,754.72,0.007
11158,754.75,0.007
11159,754.78,0.007
11160,754.82,0.007
11161,754.86,0.007
11162,754.89,0.007
11163,754.92,0.007
11164,754.95,0.007
11165,754.99,0.007
11166,755.02,0.007
11167,755.05,0.007
11168,755.08,0.007
11169,755.12,0.007
11170,755.16,0.007
11171,755.19,0.007
11172,755.22,0.007
11173,755.25,0.007
11174,755.28,0.007
11175,755.32,0.007
11176,755.36,0.007
11177,755.38,0.007
11178,755.42,0.007
11179,755.46,0.007
11180,755.49,0.007
11181,755.52,0.007
11182,755.56,0.007
11183,755.58,0.007
11184,755.62,0.007
11185,755.65,0.007
11186,755.68,0.007
11187,755.71,0.007
11188,755.75,0.007
11189,755.79,0.007
11190,755.82,0.007
11191,755.85,0.007
11192,755.88,0.007
11193,755.92,0.007
11194,755.95,0.007
11195,755.99,0.007
11196,756.02,0.007
11197,756.05,0.007
11198,756.09,0.007
11199,756.12,0.007
11200,756.15,0.007
11201,756.18,0.007
11202,756.22,0.007
11203,756.25,0.007
11204,756.29,0.007
11205,756.32,0.007
11206,756.35,0.007
11207,756.39,0.007
11208,756.42,0.007
11209,756.46,0.007
11210,756.48,0.007
11211,756.51,0.007
11212,756.55,0.007
11213,756.59,0.007
11214,756.63,0.007
11215,756.66,0.007
11216,756.68,0.007
11217,756.71,0.007
11218,756.75,0.007
11219,756.79,0.007
11220,756.82,0.007
11221,756.85,0.007
11222,756.88,0.007
11223,756.92,0.007
11224,756.95,0.007
11225,756.98,0.007
11226,757.02,0.007
11227,757.05,0.007
11228,757.08,0.007
11229,757.12,0.007
11230,757.15,0.007
11231,757.18,0.007
11232,757.22,0.007
11233,757.25,0.007
11234,757.28,0.007
11235,757.32,0.007
11236,757.35,0.007
11237,757.38,0.007
11238,757.42,0.007
11239,757.46,0.007
11240,757.49,0.007
11241,757.52,0.007
11242,757.56,0.007
11243,757.59,0.007
11244,757.62,0.007
11245,757.65,0.007
11246,757.69,0.007
11247,757.72,0.007
11248,757.75,0.007
11249,757.79,0.007
11250,757.82,0.007
11251,757.85,0.007
11252,757.88,0.007
11253,757.92,0.007
11254,757.96,0.007
11255,757.99,0.007
11256,758.02,0.007
11257,758.05,0.007
11258,758.08,0.007
11259,758.12,0.007
11260,758.15,0.007
11261,758.18,0.007
11262,758.22,0.007
11263,758.25,0.007
11264,758.29,0.007
11265,758.32,0.007
11266,758.35,0.007
11267,758.38,0.007
11268,758.42,0.007
11269,758.45,0.007
11270,758.49,0.007
11271,758.52,0.007
11272,758.55,0.007
11273,758.59,0.007
11274,758.62,0.007
11275,758.65,0.007
11276,758.69,0.007
11277,758.72,0.007
11278,758.75,0.007
11279,758.79,0.007
11280,758.82,0.007
11281,758.85,0.007
11282,758.89,0.007
11283,758.92,0.007
11284,758.95,0.007
11285,758.98,0.007
11286,759.02,0.007
11287,759.06,0.007
11288,759.08,0.007
11289,759.12,0.007
11290,759.16,0.007
11291,759.19,0.007
11292,759.22,0.007
11293,759.25,0.007
11294,759.29,0.007
11295,759.32,0.007
11296,759.35,0.007
11297,759.38,0.007
11298,759.42,0.007
11299,759.46,0.007
11300,759.49,0.007
11301,759.52,0.007
11302,759.55,0.007
11303,759.59,0.007
11304,759.61,0.007
11305,759.65,0.007
11306,759.69,0.007
11307,759.72,0.006
11308,759.75,0.006
11309,759.79,0.006
11310,759.82,0.006
11311,759.85,0.006
11312,759.89,0.006
11313,759.92,0.006
11314,759.96,0.006
11315,759.98,0.006
11316,760.01,0.006
11317,760.05,0.006
11318,760.09,0.006
11319,760.12,0.006
11320,760.16,0.006
11321,760.19,0.006
