Time (s),Temperature (K),Weight (mg)
2630,601.29,3.389
2631,601.38,3.387
2632,601.46,3.385
2633,601.55,3.382
2634,601.63,3.380
2635,601.71,3.378
2636,601.79,3.376
2637,601.88,3.374
2638,601.97,3.371
2639,602.05,3.369
2640,602.13,3.367
2641,602.22,3.365
2642,602.30,3.363
2643,602.38,3.361
2644,602.46,3.358
2645,602.55,3.356
2646,602.63,3.354
2647,602.72,3.352
2648,602.80,3.350
2649,602.88,3.348
2650,602.97,3.345
2651,603.05,3.343
2652,603.14,3.341
2653,603.22,3.339
2654,603.30,3.337
2655,603.38,3.334
2656,603.47,3.332
2657,603.55,3.330
2658,603.64,3.328
2659,603.71,3.326
2660,603.80,3.323
2661,603.88,3.321
2662,603.97,3.319
2663,604.05,3.317
2664,604.13,3.314
2665,604.22,3.312
2666,604.30,3.310
2667,604.39,3.307
2668,604.47,3.305
2669,604.55,3.303
2670,604.63,3.301
2671,604.72,3.298
2672,604.80,3.296
2673,604.88,3.294
2674,604.97,3.292
2675,605.05,3.289
2676,605.14,3.287
2677,605.23,3.285
2678,605.30,3.283
2679,605.39,3.280
2680,605.48,3.278
2681,605.55,3.276
2682,605.64,3.273
2683,605.72,3.271
2684,605.81,3.269
2685,605.89,3.267
2686,605.97,3.264
2687,606.05,3.262
2688,606.14,3.260
2689,606.22,3.258
2690,606.31,3.256
2691,606.39,3.253
2692,606.47,3.251
2693,606.56,3.249
2694,606.64,3.246
2695,606.73,3.244
2696,606.81,3.242
2697,606.89,3.239
2698,606.97,3.237
2699,607.05,3.235
2700,607.14,3.233
2701,607.22,3.230
2702,607.31,3.228
2703,607.39,3.226
2704,607.47,3.223
2705,607.56,3.221
2706,607.64,3.219
2707,607.72,3.216
2708,607.81,3.214
2709,607.90,3.212
2710,607.97,3.209
2711,608.06,3.207
2712,608.14,3.204
2713,608.23,3.202
2714,608.31,3.200
2715,608.39,3.197
2716,608.48,3.195
2717,608.56,3.192
2718,608.65,3.190
2719,608.73,3.188
2720,608.81,3.185
2721,608.89,3.183
2722,608.98,3.180
2723,609.06,3.178
2724,609.14,3.176
2725,609.22,3.173
2726,609.31,3.171
2727,609.40,3.168
2728,609.48,3.166
2729,609.56,3.164
2730,609.64,3.161
2731,609.73,3.159
2732,609.80,3.156
2733,609.89,3.154
2734,609.98,3.151
2735,610.07,3.149
2736,610.15,3.147
2737,610.23,3.144
2738,610.31,3.142
2739,610.39,3.139
2740,610.48,3.137
2741,610.57,3.135
2742,610.65,3.132
2743,610.73,3.130
2744,610.81,3.127
2745,610.90,3.125
2746,610.98,3.122
2747,611.06,3.120
2748,611.15,3.118
2749,611.24,3.115
2750,611.31,3.113
2751,611.40,3.110
2752,611.48,3.108
2753,611.57,3.105
2754,611.65,3.103
2755,611.73,3.100
2756,611.81,3.098
2757,611.90,3.095
2758,611.98,3.093
2759,612.07,3.090
2760,612.15,3.088
2761,612.23,3.085
2762,612.32,3.083
2763,612.40,3.081
2764,612.48,3.078
2765,612.57,3.076
2766,612.65,3.073
2767,612.73,3.071
2768,612.82,3.069
2769,612.90,3.066
2770,612.98,3.064
2771,613.06,3.061
2772,613.15,3.059
2773,613.23,3.056
2774,613.32,3.053
2775,613.41,3.051
2776,613.49,3.048
2777,613.57,3.046
2778,613.65,3.043
2779,613.73,3.041
2780,613.82,3.038
2781,613.90,3.036
2782,613.99,3.033
2783,614.07,3.030
2784,614.16,3.028
2785,614.24,3.025
2786,614.32,3.023
2787,614.40,3.020
2788,614.49,3.018
2789,614.58,3.015
2790,614.66,3.013
2791,614.74,3.010
2792,614.82,3.008
2793,614.90,3.005
2794,614.99,3.003
2795,615.08,3.000
2796,615.16,2.997
2797,615.24,2.995
2798,615.32,2.992
2799,615.40,2.990
2800,615.49,2.987
2801,615.58,2.985
2802,615.66,2.982
2803,615.74,2.979
2804,615.82,2.977
2805,615.91,2.974
2806,615.99,2.972
2807,616.07,2.969
2808,616.16,2.967
2809,616.24,2.964
2810,616.32,2.962
2811,616.41,2.959
2812,616.49,2.957
2813,616.57,2.954
2814,616.66,2.951
2815,616.74,2.949
2816,616.83,2.946
2817,616.91,2.944
2818,616.99,2.941
2819,617.07,2.938
2820,617.16,2.936
2821,617.24,2.933
2822,617.33,2.931
2823,617.41,2.928
2824,617.49,2.925
2825,617.58,2.923
2826,617.66,2.920
2827,617.74,2.918
2828,617.83,2.915
2829,617.91,2.912
2830,618.00,2.910
2831,618.08,2.907
2832,618.16,2.904
2833,618.24,2.902
2834,618.32,2.899
2835,618.41,2.896
2836,618.50,2.894
2837,618.58,2.891
2838,618.66,2.889
2839,618.75,2.886
2840,618.83,2.883
2841,618.91,2.881
2842,619.00,2.878
2843,619.08,2.875
2844,619.17,2.873
2845,619.24,2.870
2846,619.33,2.867
2847,619.41,2.865
2848,619.50,2.862
2849,619.58,2.860
2850,619.66,2.857
2851,619.75,2.854
2852,619.83,2.852
2853,619.91,2.849
2854,620.00,2.846
2855,620.08,2.843
2856,620.17,2.841
2857,620.25,2.838
2858,620.33,2.835
2859,620.42,2.833
2860,620.49,2.830
2861,620.58,2.827
2862,620.67,2.825
2863,620.75,2.822
2864,620.83,2.819
2865,620.92,2.817
2866,621.00,2.814
2867,621.08,2.811
2868,621.16,2.809
2869,621.25,2.806
2870,621.33,2.803
2871,621.42,2.800
2872,621.50,2.798
2873,621.58,2.795
2874,621.67,2.792
2875,621.76,2.789
2876,621.83,2.787
2877,621.92,2.784
2878,622.00,2.781
2879,622.08,2.778
2880,622.17,2.776
2881,622.25,2.773
2882,622.34,2.770
2883,622.43,2.768
2884,622.50,2.765
2885,622.58,2.762
2886,622.67,2.759
2887,622.75,2.757
2888,622.84,2.754
2889,622.92,2.751
2890,623.00,2.748
2891,623.09,2.745
2892,623.17,2.743
2893,623.26,2.740
2894,623.34,2.737
2895,623.42,2.734
2896,623.50,2.732
2897,623.59,2.729
2898,623.68,2.726
2899,623.76,2.723
2900,623.84,2.720
2901,623.91,2.718
2902,624.00,2.715
2903,624.09,2.712
2904,624.17,2.709
2905,624.26,2.706
2906,624.34,2.704
2907,624.42,2.701
2908,624.51,2.698
2909,624.59,2.695
2910,624.67,2.693
2911,624.76,2.690
2912,624.84,2.687
2913,624.92,2.684
2914,625.00,2.681
2915,625.09,2.679
2916,625.18,2.676
2917,625.26,2.673
2918,625.34,2.670
2919,625.42,2.667
2920,625.51,2.665
2921,625.59,2.662
2922,625.68,2.659
2923,625.76,2.656
2924,625.84,2.653
2925,625.92,2.651
2926,626.01,2.648
2927,626.10,2.645
2928,626.18,2.642
2929,626.26,2.639
2930,626.34,2.636
2931,626.43,2.634
2932,626.52,2.631
2933,626.60,2.628
2934,626.67,2.625
2935,626.76,2.622
2936,626.85,2.619
2937,626.93,2.617
2938,627.01,2.614
2939,627.09,2.611
2940,627.17,2.608
2941,627.26,2.605
2942,627.35,2.602
2943,627.43,2.599
2944,627.52,2.597
2945,627.60,2.594
2946,627.68,2.591
2947,627.76,2.588
2948,627.84,2.585
2949,627.93,2.582
2950,628.02,2.579
2951,628.10,2.576
2952,628.18,2.573
2953,628.27,2.570
2954,628.35,2.567
2955,628.43,2.564
2956,628.52,2.562
2957,628.60,2.559
2958,628.68,2.556
2959,628.76,2.553
2960,628.85,2.550
2961,628.94,2.547
2962,629.02,2.544
2963,629.10,2.541
2964,629.18,2.538
2965,629.26,2.535
2966,629.35,2.532
2967,629.43,2.529
2968,629.52,2.526
2969,629.60,2.523
2970,629.68,2.520
2971,629.77,2.517
2972,629.85,2.514
2973,629.93,2.511
2974,630.01,2.508
2975,630.10,2.505
2976,630.19,2.502
2977,630.26,2.499
2978,630.35,2.496
2979,630.44,2.493
2980,630.53,2.490
2981,630.60,2.487
2982,630.68,2.484
2983,630.77,2.481
2984,630.85,2.478
2985,630.94,2.476
2986,631.02,2.473
2987,631.10,2.470
2988,631.19,2.467
2989,631.27,2.464
2990,631.35,2.461
2991,631.43,2.458
2992,631.52,2.455
2993,631.60,2.452
2994,631.69,2.449
2995,631.77,2.446
2996,631.85,2.443
2997,631.94,2.440
2998,632.02,2.437
2999,632.11,2.434
3000,632.19,2.431
3001,632.27,2.428
3002,632.35,2.424
3003,632.44,2.421
3004,632.52,2.418
3005,632.61,2.415
3006,632.69,2.412
3007,632.77,2.409
3008,632.85,2.406
3009,632.94,2.403
3010,633.03,2.400
3011,633.11,2.397
3012,633.19,2.394
3013,633.27,2.391
3014,633.36,2.388
3015,633.44,2.385
3016,633.52,2.382
3017,633.61,2.379
3018,633.69,2.376
3019,633.77,2.373
3020,633.86,2.370
3021,633.95,2.366
3022,634.03,2.363
3023,634.11,2.360
3024,634.19,2.357
3025,634.28,2.354
3026,634.36,2.351
3027,634.44,2.348
3028,634.52,2.345
3029,634.61,2.342
3030,634.70,2.339
3031,634.78,2.336
3032,634.86,2.332
3033,634.94,2.329
3034,635.02,2.326
3035,635.11,2.323
3036,635.19,2.320
3037,635.28,2.317
3038,635.36,2.314
3039,635.45,2.311
3040,635.53,2.308
3041,635.61,2.305
3042,635.69,2.301
3043,635.78,2.298
3044,635.87,2.295
3045,635.94,2.292
3046,636.03,2.289
3047,636.11,2.286
3048,636.20,2.283
3049,636.29,2.280
3050,636.36,2.277
3051,636.45,2.273
3052,636.53,2.270
3053,636.61,2.267
3054,636.70,2.264
3055,636.78,2.261
3056,636.86,2.258
3057,636.95,2.255
3058,637.03,2.251
3059,637.12,2.248
3060,637.20,2.245
3061,637.28,2.242
3062,637.36,2.239
3063,637.45,2.235
3064,637.54,2.232
3065,637.62,2.229
3066,637.70,2.226
3067,637.78,2.223
3068,637.86,2.220
3069,637.95,2.216
3070,638.03,2.213
3071,638.11,2.210
3072,638.20,2.207
3073,638.29,2.204
3074,638.37,2.200
3075,638.45,2.197
3076,638.53,2.194
3077,638.62,2.191
3078,638.70,2.188
3079,638.78,2.184
3080,638.86,2.181
3081,638.94,2.178
3082,639.03,2.175
3083,639.12,2.172
3084,639.20,2.169
3085,639.28,2.165
3086,639.36,2.162
3087,639.45,2.159
3088,639.54,2.156
3089,639.62,2.153
3090,639.71,2.149
3091,639.78,2.146
3092,639.86,2.143
3093,639.95,2.140
3094,640.04,2.136
3095,640.12,2.133
3096,640.20,2.130
3097,640.28,2.127
3098,640.37,2.123
3099,640.45,2.120
3100,640.54,2.117
3101,640.62,2.114
3102,640.70,2.111
3103,640.79,2.107
3104,640.87,2.104
3105,640.95,2.101
3106,641.04,2.098
3107,641.12,2.094
3108,641.20,2.091
3109,641.29,2.088
3110,641.38,2.085
3111,641.46,2.081
3112,641.54,2.078
3113,641.62,2.075
3114,641.70,2.072
3115,641.79,2.068
3116,641.88,2.065
3117,641.96,2.062
3118,642.04,2.059
3119,642.12,2.055
3120,642.21,2.052
3121,642.29,2.049
3122,642.38,2.046
3123,642.46,2.042
3124,642.54,2.039
3125,642.62,2.036
3126,642.71,2.033
3127,642.79,2.029
3128,642.87,2.026
3129,642.96,2.023
3130,643.04,2.019
3131,643.12,2.016
3132,643.21,2.013
3133,643.29,2.010
3134,643.38,2.006
3135,643.46,2.003
3136,643.54,2.000
3137,643.63,1.997
3138,643.70,1.993
3139,643.79,1.990
3140,643.88,1.987
3141,643.96,1.984
3142,644.05,1.980
3143,644.13,1.977
3144,644.21,1.974
3145,644.29,1.971
3146,644.37,1.968
3147,644.46,1.964
3148,644.54,1.961
3149,644.63,1.958
3150,644.71,1.954
3151,644.79,1.951
3152,644.88,1.948
3153,644.96,1.945
3154,645.04,1.941
3155,645.13,1.938
3156,645.21,1.935
3157,645.30,1.932
3158,645.38,1.928
3159,645.46,1.925
3160,645.55,1.922
3161,645.63,1.919
3162,645.71,1.915
3163,645.79,1.912
3164,645.88,1.909
3165,645.97,1.905
3166,646.05,1.902
3167,646.13,1.899
3168,646.21,1.896
3169,646.30,1.892
3170,646.38,1.889
3171,646.46,1.886
3172,646.55,1.882
3173,646.63,1.879
3174,646.72,1.876
3175,646.81,1.873
3176,646.88,1.869
3177,646.96,1.866
3178,647.05,1.863
3179,647.13,1.860
3180,647.22,1.856
3181,647.30,1.853
3182,647.39,1.850
3183,647.47,1.847
3184,647.55,1.843
3185,647.64,1.840
3186,647.72,1.837
3187,647.80,1.834
3188,647.88,1.830
3189,647.97,1.827
3190,648.05,1.824
3191,648.14,1.821
3192,648.22,1.817
3193,648.30,1.814
3194,648.38,1.811
3195,648.47,1.808
3196,648.55,1.805
3197,648.63,1.801
3198,648.71,1.798
3199,648.80,1.795
3200,648.89,1.792
3201,648.97,1.789
3202,649.06,1.785
3203,649.14,1.782
3204,649.22,1.779
3205,649.30,1.776
3206,649.39,1.773
3207,649.47,1.769
3208,649.55,1.766
3209,649.63,1.763
3210,649.72,1.760
3211,649.81,1.757
3212,649.89,1.754
3213,649.97,1.751
3214,650.05,1.747
3215,650.14,1.744
3216,650.23,1.741
3217,650.31,1.738
3218,650.39,1.735
3219,650.47,1.732
3220,650.55,1.729
3221,650.64,1.725
3222,650.72,1.722
3223,650.81,1.719
3224,650.89,1.716
3225,650.97,1.713
3226,651.05,1.710
3227,651.14,1.707
3228,651.23,1.704
3229,651.31,1.701
3230,651.38,1.698
3231,651.47,1.695
3232,651.56,1.692
3233,651.64,1.689
3234,651.73,1.686
3235,651.81,1.683
3236,651.89,1.680
3237,651.98,1.677
3238,652.06,1.674
3239,652.15,1.671
3240,652.22,1.668
3241,652.30,1.665
3242,652.39,1.662
3243,652.48,1.659
3244,652.57,1.656
3245,652.65,1.653
3246,652.72,1.650
3247,652.80,1.647
3248,652.89,1.644
3249,652.98,1.641
3250,653.07,1.638
3251,653.15,1.635
3252,653.22,1.632
3253,653.30,1.629
3254,653.40,1.626
3255,653.48,1.623
3256,653.56,1.620
3257,653.65,1.617
3258,653.72,1.614
3259,653.81,1.611
3260,653.90,1.609
3261,653.99,1.606
3262,654.07,1.603
3263,654.14,1.600
3264,654.22,1.597
3265,654.31,1.595
3266,654.40,1.592
3267,654.48,1.589
3268,654.56,1.586
3269,654.65,1.583
3270,654.73,1.581
3271,654.81,1.578
3272,654.90,1.575
3273,654.98,1.572
3274,655.07,1.570
3275,655.15,1.567
3276,655.23,1.564
3277,655.32,1.561
3278,655.40,1.559
3279,655.48,1.556
3280,655.56,1.553
3281,655.64,1.550
3282,655.73,1.548
3283,655.82,1.545
3284,655.90,1.542
3285,655.98,1.540
3286,656.06,1.537
3287,656.15,1.534
3288,656.23,1.532
3289,656.32,1.529
3290,656.40,1.527
3291,656.48,1.524
3292,656.57,1.521
3293,656.66,1.519
3294,656.74,1.516
3295,656.82,1.514
3296,656.90,1.511
3297,656.98,1.509
3298,657.07,1.506
3299,657.16,1.504
3300,657.23,1.501
3301,657.32,1.499
3302,657.40,1.496
3303,657.49,1.494
3304,657.57,1.491
3305,657.65,1.489
3306,657.74,1.486
3307,657.82,1.484
3308,657.91,1.481
3309,657.99,1.479
3310,658.07,1.477
3311,658.15,1.474
3312,658.23,1.472
3313,658.32,1.469
3314,658.41,1.467
3315,658.49,1.464
3316,658.57,1.462
3317,658.65,1.460
3318,658.74,1.457
3319,658.82,1.455
3320,658.90,1.453
3321,658.99,1.450
3322,659.08,1.448
3323,659.16,1.446
3324,659.24,1.443
3325,659.32,1.441
3326,659.40,1.439
3327,659.49,1.437
3328,659.58,1.434
3329,659.66,1.432
3330,659.74,1.430
3331,659.82,1.428
3332,659.91,1.426
3333,659.99,1.423
3334,660.08,1.421
3335,660.15,1.419
3336,660.24,1.417
3337,660.33,1.415
3338,660.41,1.412
3339,660.49,1.410
3340,660.57,1.408
3341,660.65,1.406
3342,660.74,1.404
3343,660.83,1.402
3344,660.91,1.400
3345,660.99,1.398
3346,661.08,1.396
3347,661.16,1.394
3348,661.24,1.392
3349,661.33,1.390
3350,661.41,1.387
3351,661.49,1.385
3352,661.58,1.383
3353,661.66,1.381
3354,661.74,1.380
3355,661.83,1.378
3356,661.92,1.376
3357,661.99,1.374
3358,662.08,1.372
3359,662.16,1.370
3360,662.25,1.368
3361,662.33,1.366
3362,662.41,1.364
3363,662.49,1.362
3364,662.58,1.361
3365,662.67,1.359
3366,662.74,1.357
3367,662.82,1.355
3368,662.91,1.353
3369,663.00,1.351
3370,663.08,1.350
3371,663.16,1.348
3372,663.24,1.346
3373,663.32,1.344
3374,663.41,1.343
3375,663.50,1.341
3376,663.58,1.339
3377,663.66,1.337
3378,663.75,1.336
3379,663.83,1.334
3380,663.92,1.332
3381,664.00,1.331
3382,664.08,1.329
3383,664.17,1.327
3384,664.25,1.326
3385,664.33,1.324
3386,664.41,1.322
3387,664.50,1.321
3388,664.58,1.319
3389,664.67,1.318
3390,664.75,1.316
3391,664.83,1.314
3392,664.92,1.313
3393,665.00,1.311
3394,665.09,1.310
3395,665.17,1.308
3396,665.25,1.307
3397,665.34,1.305
3398,665.42,1.304
3399,665.50,1.302
3400,665.59,1.301
3401,665.67,1.299
3402,665.75,1.298
3403,665.83,1.296
3404,665.92,1.295
3405,666.00,1.294
3406,666.08,1.292
3407,666.16,1.291
3408,666.26,1.289
3409,666.33,1.288
3410,666.42,1.287
3411,666.51,1.285
3412,666.59,1.284
3413,666.67,1.283
3414,666.75,1.281
3415,666.84,1.280
3416,666.93,1.279
3417,667.00,1.277
3418,667.08,1.276
3419,667.17,1.275
3420,667.26,1.273
3421,667.34,1.272
3422,667.42,1.271
3423,667.51,1.269
3424,667.59,1.268
3425,667.67,1.267
3426,667.76,1.266
3427,667.84,1.265
3428,667.92,1.263
3429,668.01,1.262
3430,668.09,1.261
3431,668.17,1.260
3432,668.26,1.259
3433,668.34,1.258
3434,668.42,1.256
3435,668.51,1.255
3436,668.59,1.254
3437,668.67,1.253
3438,668.76,1.252
3439,668.84,1.251
3440,668.92,1.250
3441,669.01,1.249
3442,669.10,1.248
3443,669.18,1.247
3444,669.25,1.246
3445,669.34,1.245
3446,669.43,1.244
3447,669.51,1.243
3448,669.59,1.242
3449,669.67,1.241
3450,669.76,1.240
3451,669.84,1.239
3452,669.93,1.238
3453,670.00,1.237
3454,670.09,1.236
3455,670.18,1.235
3456,670.26,1.234
3457,670.35,1.233
3458,670.43,1.232
3459,670.51,1.231
3460,670.59,1.230
3461,670.68,1.229
3462,670.76,1.228
3463,670.85,1.228
3464,670.93,1.227
3465,671.01,1.226
3466,671.10,1.225
3467,671.18,1.224
3468,671.26,1.223
3469,671.34,1.222
3470,671.43,1.222
3471,671.52,1.221
3472,671.60,1.220
3473,671.68,1.219
3474,671.76,1.218
3475,671.84,1.217
3476,671.93,1.217
3477,672.02,1.216
3478,672.10,1.215
3479,672.18,1.214
3480,672.26,1.214
3481,672.35,1.213
3482,672.44,1.212
3483,672.52,1.211
3484,672.60,1.211
3485,672.68,1.210
3486,672.76,1.209
3487,672.85,1.209
3488,672.94,1.208
3489,673.02,1.207
3490,673.10,1.207
3491,673.19,1.206
3492,673.27,1.205
3493,673.35,1.205
3494,673.43,1.204
3495,673.52,1.203
3496,673.60,1.203
3497,673.68,1.202
3498,673.77,1.201
3499,673.85,1.201
3500,673.93,1.200
3501,674.01,1.199
3502,674.10,1.199
3503,674.18,1.198
3504,674.27,1.198
3505,674.35,1.197
3506,674.43,1.196
3507,674.52,1.196
3508,674.61,1.195
3509,674.68,1.195
3510,674.77,1.194
3511,674.85,1.193
3512,674.94,1.193
3513,675.02,1.192
3514,675.10,1.192
3515,675.19,1.191
3516,675.27,1.191
3517,675.36,1.190
3518,675.44,1.190
3519,675.52,1.189
3520,675.61,1.189
3521,675.69,1.188
3522,675.77,1.188
3523,675.85,1.187
3524,675.94,1.187
3525,676.02,1.186
3526,676.10,1.185
3527,676.19,1.185
3528,676.28,1.184
3529,676.35,1.184
3530,676.43,1.184
3531,676.52,1.183
3532,676.61,1.183
3533,676.69,1.182
3534,676.78,1.182
3535,676.85,1.181
3536,676.94,1.181
3537,677.02,1.180
3538,677.11,1.180
3539,677.19,1.179
3540,677.28,1.179
3541,677.36,1.178
3542,677.44,1.178
3543,677.53,1.178
3544,677.60,1.177
3545,677.69,1.177
3546,677.77,1.176
3547,677.86,1.176
3548,677.94,1.175
3549,678.03,1.175
3550,678.11,1.175
3551,678.20,1.174
3552,678.28,1.174
3553,678.36,1.173
3554,678.44,1.173
3555,678.52,1.173
3556,678.61,1.172
3557,678.70,1.172
3558,678.78,1.171
3559,678.86,1.171
3560,678.94,1.171
3561,679.03,1.170
3562,679.11,1.170
3563,679.19,1.170
3564,679.28,1.169
3565,679.37,1.169
3566,679.45,1.168
3567,679.53,1.168
3568,679.61,1.168
3569,679.70,1.167
3570,679.78,1.167
3571,679.86,1.167
3572,679.94,1.166
3573,680.03,1.166
3574,680.12,1.166
3575,680.20,1.165
3576,680.28,1.165
3577,680.36,1.165
3578,680.44,1.164
3579,680.53,1.164
3580,680.62,1.163
3581,680.70,1.163
3582,680.78,1.163
3583,680.87,1.162
3584,680.95,1.162
3585,681.03,1.162
3586,681.11,1.161
3587,681.20,1.161
3588,681.28,1.161
3589,681.37,1.160
3590,681.44,1.160
3591,681.53,1.160
3592,681.62,1.159
3593,681.71,1.159
3594,681.79,1.159
3595,681.86,1.158
3596,681.94,1.158
3597,682.03,1.158
3598,682.12,1.157
3599,682.20,1.157
3600,682.29,1.157
3601,682.36,1.157
3602,682.45,1.156
3603,682.53,1.156
3604,682.62,1.156
3605,682.71,1.155
3606,682.78,1.155
3607,682.87,1.155
3608,682.95,1.154
3609,683.03,1.154
3610,683.12,1.154
3611,683.20,1.154
3612,683.28,1.153
3613,683.37,1.153
3614,683.45,1.153
3615,683.53,1.152
3616,683.62,1.152
3617,683.71,1.152
3618,683.79,1.151
3619,683.87,1.151
3620,683.95,1.151
3621,684.04,1.151
3622,684.12,1.150
3623,684.20,1.150
3624,684.29,1.150
3625,684.37,1.149
3626,684.45,1.149
3627,684.54,1.149
3628,684.62,1.149
3629,684.71,1.148
3630,684.79,1.148
3631,684.87,1.148
3632,684.96,1.147
3633,685.05,1.147
3634,685.12,1.147
3635,685.20,1.147
3636,685.29,1.146
3637,685.37,1.146
3638,685.46,1.146
3639,685.54,1.145
3640,685.62,1.145
3641,685.71,1.145
3642,685.79,1.145
3643,685.87,1.144
3644,685.96,1.144
3645,686.04,1.144
3646,686.13,1.143
3647,686.21,1.143
3648,686.29,1.143
3649,686.37,1.143
3650,686.46,1.142
3651,686.55,1.142
3652,686.63,1.142
3653,686.71,1.142
3654,686.79,1.141
3655,686.87,1.141
3656,686.96,1.141
3657,687.05,1.140
3658,687.13,1.140
3659,687.21,1.140
3660,687.29,1.140
3661,687.38,1.139
3662,687.46,1.139
3663,687.54,1.139
3664,687.63,1.139
3665,687.71,1.138
3666,687.80,1.138
3667,687.88,1.138
3668,687.96,1.138
3669,688.05,1.137
3670,688.13,1.137
3671,688.21,1.137
3672,688.29,1.136
3673,688.37,1.136
3674,688.46,1.136
3675,688.55,1.136
3676,688.63,1.135
3677,688.71,1.135
3678,688.79,1.135
3679,688.88,1.135
3680,688.96,1.134
3681,689.04,1.134
3682,689.13,1.134
3683,689.21,1.134
3684,689.29,1.133
3685,689.38,1.133
3686,689.47,1.133
3687,689.55,1.133
3688,689.63,1.132
3689,689.71,1.132
3690,689.80,1.132
3691,689.88,1.132
3692,689.97,1.131
3693,690.05,1.131
3694,690.13,1.131
3695,690.21,1.131
3696,690.31,1.130
3697,690.38,1.130
3698,690.47,1.130
3699,690.55,1.130
3700,690.64,1.129
3701,690.72,1.129
3702,690.80,1.129
3703,690.88,1.129
3704,690.97,1.128
3705,691.06,1.128
3706,691.14,1.128
3707,691.22,1.128
3708,691.29,1.127
3709,691.38,1.127
3710,691.48,1.127
3711,691.56,1.127
3712,691.64,1.126
3713,691.71,1.126
3714,691.80,1.126
3715,691.89,1.126
3716,691.98,1.125
3717,692.05,1.125
3718,692.13,1.125
3719,692.22,1.125
3720,692.31,1.124
3721,692.39,1.124
3722,692.47,1.124
3723,692.55,1.124
3724,692.63,1.123
3725,692.72,1.123
3726,692.81,1.123
3727,692.89,1.123
3728,692.97,1.122
3729,693.05,1.122
3730,693.14,1.122
3731,693.22,1.122
3732,693.31,1.121
3733,693.39,1.121
3734,693.47,1.121
3735,693.55,1.121
3736,693.64,1.120
3737,693.72,1.120
3738,693.80,1.120
3739,693.89,1.120
3740,693.97,1.119
3741,694.06,1.119
3742,694.14,1.119
3743,694.22,1.119
3744,694.31,1.118
3745,694.39,1.118
3746,694.47,1.118
3747,694.56,1.118
3748,694.63,1.118
3749,694.72,1.117
3750,694.81,1.117
3751,694.90,1.117
3752,694.98,1.117
3753,695.06,1.116
3754,695.14,1.116
3755,695.23,1.116
3756,695.31,1.116
3757,695.39,1.115
3758,695.47,1.115
3759,695.56,1.115
3760,695.65,1.115
3761,695.73,1.114
3762,695.80,1.114
3763,695.89,1.114
3764,695.98,1.114
3765,696.06,1.113
3766,696.15,1.113
3767,696.23,1.113
3768,696.31,1.112
3769,696.39,1.112
3770,696.47,1.112
3771,696.56,1.112
3772,696.65,1.111
3773,696.73,1.111
3774,696.81,1.111
3775,696.89,1.111
3776,696.98,1.110
3777,697.06,1.110
3778,697.15,1.110
3779,697.23,1.110
3780,697.32,1.109
3781,697.40,1.109
3782,697.48,1.109
3783,697.57,1.109
3784,697.64,1.108
3785,697.73,1.108
3786,697.81,1.108
3787,697.89,1.108
3788,697.98,1.108
3789,698.06,1.107
3790,698.14,1.107
3791,698.23,1.107
3792,698.31,1.107
3793,698.40,1.107
3794,698.48,1.106
3795,698.56,1.106
3796,698.65,1.106
3797,698.73,1.106
3798,698.82,1.105
3799,698.90,1.105
3800,698.98,1.105
3801,699.06,1.105
3802,699.15,1.104
3803,699.24,1.104
3804,699.32,1.104
3805,699.40,1.104
3806,699.48,1.103
3807,699.56,1.103
3808,699.65,1.103
3809,699.74,1.103
3810,699.82,1.103
3811,699.90,1.102
3812,699.98,1.102
3813,700.07,1.102
3814,700.16,1.102
3815,700.23,1.101
3816,700.31,1.101
3817,700.40,1.101
3818,700.49,1.101
3819,700.57,1.100
3820,700.65,1.100
3821,700.73,1.100
3822,700.82,1.100
3823,700.90,1.099
3824,700.98,1.099
3825,701.07,1.099
3826,701.15,1.099
3827,701.24,1.099
3828,701.32,1.098
3829,701.40,1.098
3830,701.48,1.098
3831,701.57,1.098
3832,701.65,1.097
3833,701.74,1.097
3834,701.82,1.097
3835,701.90,1.097
3836,701.98,1.096
3837,702.06,1.096
3838,702.15,1.096
3839,702.24,1.096
3840,702.32,1.095
3841,702.41,1.095
3842,702.48,1.095
3843,702.56,1.095
3844,702.65,1.095
3845,702.74,1.094
3846,702.83,1.094
3847,702.90,1.094
3848,702.99,1.094
3849,703.07,1.093
3850,703.15,1.093
3851,703.23,1.093
3852,703.32,1.093
3853,703.40,1.093
3854,703.48,1.092
3855,703.57,1.092
3856,703.65,1.092
3857,703.73,1.092
3858,703.82,1.091
3859,703.90,1.091
3860,703.99,1.091
3861,704.07,1.091
3862,704.15,1.091
3863,704.23,1.090
3864,704.32,1.090
3865,704.40,1.090
3866,704.48,1.090
3867,704.57,1.089
3868,704.65,1.089
3869,704.74,1.089
3870,704.82,1.089
3871,704.90,1.088
3872,704.98,1.088
3873,705.07,1.088
3874,705.15,1.088
3875,705.24,1.087
3876,705.32,1.087
3877,705.40,1.087
3878,705.48,1.087
3879,705.57,1.087
3880,705.65,1.086
3881,705.73,1.086
3882,705.82,1.086
3883,705.90,1.086
3884,705.98,1.085
3885,706.07,1.085
3886,706.15,1.085
3887,706.24,1.085
3888,706.32,1.085
3889,706.40,1.084
3890,706.49,1.084
3891,706.56,1.084
3892,706.65,1.084
3893,706.74,1.083
3894,706.82,1.083
3895,706.90,1.083
3896,706.98,1.083
3897,707.06,1.083
3898,707.15,1.082
3899,707.24,1.082
