Time (s),Temperature (K),Weight (mg)
7211,983.27,0.024
7212,983.36,0.024
7213,983.44,0.024
7214,983.53,0.024
7215,983.61,0.024
7216,983.69,0.024
7217,983.78,0.024
7218,983.86,0.024
7219,983.94,0.024
7220,984.02,0.024
7221,984.11,0.024
7222,984.19,0.024
7223,984.27,0.024
7224,984.35,0.024
7225,984.44,0.024
7226,984.52,0.024
7227,984.61,0.024
7228,984.69,0.024
7229,984.78,0.024
7230,984.86,0.024
7231,984.94,0.024
7232,985.02,0.024
7233,985.11,0.024
7234,985.19,0.024
7235,985.27,0.024
7236,985.35,0.024
7237,985.44,0.024
7238,985.52,0.024
7239,985.61,0.024
7240,985.69,0.024
7241,985.77,0.024
7242,985.85,0.024
7243,985.95,0.024
7244,986.02,0.024
7245,986.10,0.024
7246,986.19,0.024
7247,986.28,0.024
7248,986.35,0.024
7249,986.44,0.024
7250,986.53,0.024
7251,986.61,0.024
7252,986.69,0.024
7253,986.78,0.024
7254,986.86,0.024
7255,986.94,0.024
7256,987.03,0.024
7257,987.11,0.024
7258,987.19,0.024
7259,987.28,0.024
7260,987.36,0.024
7261,987.44,0.024
7262,987.52,0.024
7263,987.60,0.024
7264,987.69,0.024
7265,987.77,0.024
7266,987.86,0.024
7267,987.94,0.024
7268,988.02,0.024
7269,988.10,0.024
7270,988.19,0.024
7271,988.28,0.024
7272,988.35,0.024
7273,988.45,0.024
7274,988.52,0.024
7275,988.60,0.024
7276,988.69,0.024
7277,988.78,0.024
7278,988.86,0.024
7279,988.94,0.024
7280,989.02,0.024
7281,989.11,0.024
7282,989.19,0.024
7283,989.28,0.024
7284,989.36,0.024
7285,989.44,0.024
7286,989.52,0.024
7287,989.61,0.024
7288,989.70,0.024
7289,989.78,0.024
7290,989.86,0.024
7291,989.94,0.024
7292,990.02,0.024
7293,990.10,0.024
7294,990.19,0.024
7295,990.27,0.024
7296,990.35,0.024
7297,990.44,0.024
7298,990.53,0.024
7299,990.60,0.024
7300,990.69,0.024
7301,990.77,0.024
7302,990.86,0.024
7303,990.94,0.024
7304,991.03,0.024
7305,991.11,0.024
7306,991.19,0.024
7307,991.27,0.024
7308,991.36,0.024
7309,991.44,0.024
7310,991.52,0.024
7311,991.61,0.024
7312,991.69,0.024
7313,991.78,0.024
7314,991.86,0.024
7315,991.94,0.024
7316,992.03,0.024
7317,992.11,0.024
7318,992.19,0.024
7319,992.28,0.024
7320,992.36,0.024
7321,992.44,0.024
7322,992.53,0.024
7323,992.61,0.024
7324,992.69,0.024
7325,992.77,0.024
7326,992.86,0.024
7327,992.94,0.024
7328,993.02,0.024
7329,993.11,0.024
7330,993.19,0.024
7331,993.27,0.024
7332,993.36,0.024
7333,993.44,0.024
7334,993.52,0.024
7335,993.61,0.024
7336,993.69,0.024
7337,993.77,0.024
7338,993.86,0.024
7339,993.94,0.024
7340,994.02,0.024
7341,994.11,0.024
7342,994.19,0.024
7343,994.27,0.024
7344,994.36,0.024
7345,994.44,0.024
7346,994.52,0.024
7347,994.61,0.024
7348,994.69,0.024
7349,994.77,0.024
7350,994.86,0.024
7351,994.94,0.024
7352,995.02,0.024
7353,995.10,0.024
7354,995.19,0.024
7355,995.27,0.024
7356,995.35,0.024
7357,995.44,0.024
7358,995.52,0.024
7359,995.61,0.024
7360,995.69,0.024
7361,995.77,0.024
7362,995.86,0.024
7363,995.94,0.024
7364,996.02,0.024
7365,996.11,0.024
7366,996.19,0.024
7367,996.28,0.024
7368,996.36,0.024
7369,996.44,0.024
7370,996.52,0.024
7371,996.61,0.024
7372,996.70,0.024
7373,996.77,0.024
7374,996.86,0.024
7375,996.95,0.024
7376,997.03,0.024
7377,997.11,0.024
7378,997.19,0.024
7379,997.27,0.024
7380,997.36,0.024
7381,997.44,0.024
7382,997.52,0.024
7383,997.61,0.024
7384,997.69,0.025
7385,997.77,0.025
7386,997.85,0.025
7387,997.94,0.024
7388,998.02,0.024
7389,998.11,0.024
7390,998.20,0.024
7391,998.27,0.024
7392,998.36,0.024
7393,998.45,0.024
7394,998.52,0.024
7395,998.61,0.024
7396,998.70,0.024
7397,998.77,0.024
7398,998.86,0.024
7399,998.95,0.024
7400,999.02,0.024
7401,999.11,0.024
7402,999.19,0.024
7403,999.28,0.024
7404,999.35,0.024
7405,999.44,0.024
7406,999.53,0.024
7407,999.61,0.024
7408,999.69,0.024
7409,999.77,0.024
7410,999.86,0.024
7411,999.94,0.024
7412,1000.03,0.024
7413,1000.11,0.024
7414,1000.19,0.024
7415,1000.27,0.024
7416,1000.35,0.024
7417,1000.44,0.024
7418,1000.53,0.024
7419,1000.61,0.024
7420,1000.69,0.024
7421,1000.78,0.024
7422,1000.85,0.024
7423,1000.94,0.024
7424,1001.02,0.024
7425,1001.11,0.024
7426,1001.19,0.024
7427,1001.28,0.025
7428,1001.36,0.025
7429,1001.44,0.025
7430,1001.53,0.024
7431,1001.61,0.024
7432,1001.69,0.024
7433,1001.77,0.024
7434,1001.86,0.024
7435,1001.94,0.024
7436,1002.03,0.024
7437,1002.11,0.024
7438,1002.19,0.024
7439,1002.28,0.024
7440,1002.36,0.024
7441,1002.44,0.024
7442,1002.52,0.024
7443,1002.61,0.024
7444,1002.69,0.024
7445,1002.77,0.024
7446,1002.86,0.024
7447,1002.95,0.024
7448,1003.02,0.024
7449,1003.10,0.025
7450,1003.19,0.025
7451,1003.28,0.025
7452,1003.35,0.025
7453,1003.44,0.025
7454,1003.52,0.025
7455,1003.60,0.025
7456,1003.69,0.025
7457,1003.77,0.025
7458,1003.86,0.025
7459,1003.95,0.025
7460,1004.02,0.025
7461,1004.10,0.025
7462,1004.19,0.025
7463,1004.28,0.025
7464,1004.36,0.025
7465,1004.44,0.025
7466,1004.52,0.025
7467,1004.61,0.025
7468,1004.70,0.025
7469,1004.77,0.025
7470,1004.85,0.025
7471,1004.93,0.025
7472,1005.02,0.025
7473,1005.11,0.025
7474,1005.19,0.025
7475,1005.27,0.025
7476,1005.36,0.025
7477,1005.44,0.025
7478,1005.52,0.024
7479,1005.61,0.024
7480,1005.69,0.024
7481,1005.77,0.024
7482,1005.86,0.024
7483,1005.94,0.024
7484,1006.03,0.024
7485,1006.11,0.024
7486,1006.19,0.024
7487,1006.28,0.024
7488,1006.36,0.024
7489,1006.44,0.024
7490,1006.53,0.024
7491,1006.61,0.024
7492,1006.69,0.024
7493,1006.77,0.024
7494,1006.86,0.024
7495,1006.94,0.024
7496,1007.03,0.024
7497,1007.11,0.024
7498,1007.19,0.024
7499,1007.27,0.024
7500,1007.35,0.024
7501,1007.44,0.024
7502,1007.52,0.024
7503,1007.60,0.024
7504,1007.69,0.024
7505,1007.77,0.024
7506,1007.86,0.024
7507,1007.94,0.024
7508,1008.03,0.024
7509,1008.11,0.024
7510,1008.19,0.024
7511,1008.28,0.024
7512,1008.35,0.024
7513,1008.44,0.024
7514,1008.53,0.024
7515,1008.61,0.024
7516,1008.69,0.024
7517,1008.77,0.024
7518,1008.85,0.024
7519,1008.94,0.025
7520,1009.03,0.025
7521,1009.11,0.025
7522,1009.19,0.025
7523,1009.28,0.025
7524,1009.36,0.024
7525,1009.44,0.024
7526,1009.52,0.024
7527,1009.61,0.024
7528,1009.69,0.024
7529,1009.78,0.024
7530,1009.86,0.024
7531,1009.94,0.024
7532,1010.02,0.025
7533,1010.10,0.025
7534,1010.19,0.025
7535,1010.27,0.025
7536,1010.35,0.025
7537,1010.44,0.025
7538,1010.52,0.025
7539,1010.61,0.025
7540,1010.69,0.025
7541,1010.77,0.025
7542,1010.86,0.025
7543,1010.94,0.025
7544,1011.02,0.025
7545,1011.11,0.025
7546,1011.20,0.025
7547,1011.27,0.025
7548,1011.36,0.025
7549,1011.44,0.025
7550,1011.53,0.025
7551,1011.61,0.025
7552,1011.69,0.025
7553,1011.78,0.025
7554,1011.86,0.025
7555,1011.94,0.025
7556,1012.03,0.025
7557,1012.11,0.025
7558,1012.19,0.025
7559,1012.28,0.025
7560,1012.36,0.025
7561,1012.44,0.025
7562,1012.52,0.025
7563,1012.61,0.025
7564,1012.69,0.025
7565,1012.77,0.025
7566,1012.86,0.025
7567,1012.94,0.025
7568,1013.02,0.025
7569,1013.11,0.025
7570,1013.19,0.025
7571,1013.27,0.025
7572,1013.36,0.025
7573,1013.44,0.025
7574,1013.53,0.025
7575,1013.60,0.025
7576,1013.69,0.025
7577,1013.78,0.025
7578,1013.86,0.025
7579,1013.95,0.025
7580,1014.02,0.025
7581,1014.10,0.025
7582,1014.19,0.025
7583,1014.28,0.025
7584,1014.36,0.025
7585,1014.44,0.025
7586,1014.52,0.025
7587,1014.60,0.025
7588,1014.69,0.025
7589,1014.78,0.025
7590,1014.85,0.025
7591,1014.94,0.025
7592,1015.02,0.025
7593,1015.11,0.025
7594,1015.19,0.025
7595,1015.27,0.025
7596,1015.37,0.025
7597,1015.45,0.025
7598,1015.52,0.025
7599,1015.61,0.025
7600,1015.69,0.025
7601,1015.78,0.025
7602,1015.86,0.025
7603,1015.94,0.025
7604,1016.03,0.025
7605,1016.11,0.025
7606,1016.19,0.025
7607,1016.27,0.025
7608,1016.35,0.025
7609,1016.44,0.025
7610,1016.53,0.025
7611,1016.61,0.025
7612,1016.69,0.025
7613,1016.78,0.025
7614,1016.86,0.025
7615,1016.94,0.025
7616,1017.02,0.025
7617,1017.11,0.025
7618,1017.19,0.025
7619,1017.27,0.025
7620,1017.35,0.025
7621,1017.43,0.025
7622,1017.53,0.025
7623,1017.61,0.025
7624,1017.69,0.025
7625,1017.77,0.025
7626,1017.86,0.025
7627,1017.94,0.025
7628,1018.02,0.025
7629,1018.11,0.025
7630,1018.19,0.025
7631,1018.28,0.025
7632,1018.36,0.025
7633,1018.43,0.025
7634,1018.52,0.025
7635,1018.61,0.025
7636,1018.69,0.025
7637,1018.77,0.025
7638,1018.86,0.025
7639,1018.94,0.025
7640,1019.03,0.025
7641,1019.11,0.025
7642,1019.19,0.025
7643,1019.27,0.025
7644,1019.35,0.025
7645,1019.44,0.025
7646,1019.52,0.025
7647,1019.60,0.025
7648,1019.69,0.025
7649,1019.77,0.025
7650,1019.86,0.025
7651,1019.94,0.025
7652,1020.03,0.025
7653,1020.11,0.025
7654,1020.19,0.025
7655,1020.28,0.025
7656,1020.36,0.025
7657,1020.44,0.025
7658,1020.53,0.025
7659,1020.61,0.025
7660,1020.69,0.025
7661,1020.78,0.025
7662,1020.86,0.025
7663,1020.95,0.025
7664,1021.02,0.025
7665,1021.11,0.025
7666,1021.19,0.025
7667,1021.27,0.025
7668,1021.36,0.025
7669,1021.44,0.025
7670,1021.53,0.025
7671,1021.61,0.025
7672,1021.69,0.025
7673,1021.77,0.025
7674,1021.86,0.025
7675,1021.94,0.025
7676,1022.02,0.025
7677,1022.10,0.025
7678,1022.19,0.025
7679,1022.28,0.025
7680,1022.35,0.025
7681,1022.44,0.025
7682,1022.53,0.025
7683,1022.61,0.025
7684,1022.68,0.025
7685,1022.78,0.025
7686,1022.86,0.025
7687,1022.93,0.025
7688,1023.02,0.025
7689,1023.11,0.025
7690,1023.20,0.025
7691,1023.27,0.025
7692,1023.36,0.025
7693,1023.44,0.025
7694,1023.52,0.025
7695,1023.60,0.025
7696,1023.69,0.025
7697,1023.78,0.025
7698,1023.86,0.025
7699,1023.94,0.025
7700,1024.02,0.025
7701,1024.10,0.025
7702,1024.19,0.025
7703,1024.27,0.025
7704,1024.35,0.025
7705,1024.44,0.025
7706,1024.52,0.025
7707,1024.60,0.025
7708,1024.69,0.025
7709,1024.77,0.025
7710,1024.86,0.025
7711,1024.94,0.025
7712,1025.02,0.025
7713,1025.11,0.025
7714,1025.19,0.025
7715,1025.28,0.025
7716,1025.36,0.025
7717,1025.44,0.025
7718,1025.53,0.025
7719,1025.61,0.025
7720,1025.69,0.025
7721,1025.78,0.025
7722,1025.86,0.025
7723,1025.94,0.025
7724,1026.02,0.025
7725,1026.11,0.025
7726,1026.20,0.025
7727,1026.28,0.025
7728,1026.36,0.025
7729,1026.44,0.025
7730,1026.52,0.025
7731,1026.60,0.025
7732,1026.69,0.025
7733,1026.77,0.025
7734,1026.86,0.025
7735,1026.94,0.025
7736,1027.03,0.025
7737,1027.11,0.025
7738,1027.19,0.025
7739,1027.28,0.025
7740,1027.36,0.025
7741,1027.44,0.025
7742,1027.53,0.025
7743,1027.61,0.025
7744,1027.69,0.025
7745,1027.78,0.025
7746,1027.86,0.025
7747,1027.94,0.025
7748,1028.02,0.025
7749,1028.11,0.025
7750,1028.19,0.025
7751,1028.28,0.025
7752,1028.36,0.025
7753,1028.44,0.025
7754,1028.52,0.025
7755,1028.61,0.025
7756,1028.69,0.025
7757,1028.78,0.025
7758,1028.86,0.025
7759,1028.94,0.025
7760,1029.02,0.025
7761,1029.11,0.025
7762,1029.19,0.025
7763,1029.27,0.025
7764,1029.35,0.025
7765,1029.44,0.025
7766,1029.52,0.025
7767,1029.60,0.025
7768,1029.69,0.025
7769,1029.77,0.025
7770,1029.86,0.025
7771,1029.94,0.025
7772,1030.03,0.025
7773,1030.11,0.025
7774,1030.19,0.025
7775,1030.27,0.025
7776,1030.36,0.025
7777,1030.44,0.025
7778,1030.53,0.025
7779,1030.61,0.025
7780,1030.69,0.025
7781,1030.78,0.025
7782,1030.86,0.025
7783,1030.94,0.025
7784,1031.02,0.025
7785,1031.10,0.025
7786,1031.18,0.025
7787,1031.27,0.025
7788,1031.36,0.025
7789,1031.44,0.025
7790,1031.52,0.025
7791,1031.61,0.025
7792,1031.69,0.025
7793,1031.77,0.025
7794,1031.86,0.025
7795,1031.94,0.025
7796,1032.02,0.025
7797,1032.11,0.025
7798,1032.19,0.025
7799,1032.28,0.025
7800,1032.36,0.025
7801,1032.44,0.025
7802,1032.53,0.025
7803,1032.61,0.025
7804,1032.69,0.025
7805,1032.78,0.025
7806,1032.86,0.025
7807,1032.94,0.025
7808,1033.03,0.025
7809,1033.11,0.025
7810,1033.19,0.025
7811,1033.27,0.025
7812,1033.36,0.025
7813,1033.44,0.025
7814,1033.53,0.025
7815,1033.61,0.025
7816,1033.69,0.025
7817,1033.77,0.025
7818,1033.85,0.025
7819,1033.94,0.025
7820,1034.02,0.025
7821,1034.10,0.025
7822,1034.19,0.025
7823,1034.27,0.025
7824,1034.35,0.025
7825,1034.45,0.025
7826,1034.52,0.025
7827,1034.61,0.025
7828,1034.69,0.025
7829,1034.77,0.025
7830,1034.86,0.025
7831,1034.94,0.025
7832,1035.03,0.025
7833,1035.11,0.025
7834,1035.19,0.025
7835,1035.27,0.025
7836,1035.35,0.025
7837,1035.44,0.025
7838,1035.52,0.025
7839,1035.61,0.025
7840,1035.70,0.025
7841,1035.77,0.025
7842,1035.86,0.025
7843,1035.94,0.025
7844,1036.02,0.025
7845,1036.10,0.025
7846,1036.19,0.025
7847,1036.27,0.025
7848,1036.36,0.025
7849,1036.44,0.025
7850,1036.52,0.025
7851,1036.61,0.025
7852,1036.70,0.025
7853,1036.77,0.025
7854,1036.86,0.025
7855,1036.94,0.025
7856,1037.02,0.025
7857,1037.11,0.025
7858,1037.19,0.025
7859,1037.28,0.025
7860,1037.36,0.025
7861,1037.44,0.025
7862,1037.53,0.025
7863,1037.61,0.025
7864,1037.69,0.025
7865,1037.78,0.025
7866,1037.86,0.025
7867,1037.94,0.025
7868,1038.02,0.025
7869,1038.11,0.025
7870,1038.18,0.025
7871,1038.27,0.025
7872,1038.36,0.025
7873,1038.44,0.025
7874,1038.52,0.025
7875,1038.61,0.025
7876,1038.69,0.025
7877,1038.77,0.025
7878,1038.86,0.025
7879,1038.95,0.025
7880,1039.02,0.025
7881,1039.11,0.025
7882,1039.19,0.025
7883,1039.27,0.025
7884,1039.36,0.025
7885,1039.44,0.025
7886,1039.53,0.025
7887,1039.61,0.025
7888,1039.69,0.025
7889,1039.77,0.025
7890,1039.86,0.025
7891,1039.94,0.025
7892,1040.03,0.025
7893,1040.11,0.025
7894,1040.19,0.025
7895,1040.27,0.025
7896,1040.35,0.025
7897,1040.43,0.025
7898,1040.53,0.025
7899,1040.61,0.025
7900,1040.69,0.025
7901,1040.77,0.025
7902,1040.85,0.025
7903,1040.94,0.025
7904,1041.02,0.025
7905,1041.11,0.025
7906,1041.19,0.025
7907,1041.27,0.025
7908,1041.35,0.025
7909,1041.45,0.025
7910,1041.53,0.025
7911,1041.60,0.025
7912,1041.69,0.025
7913,1041.78,0.025
7914,1041.85,0.025
7915,1041.94,0.025
7916,1042.03,0.025
7917,1042.11,0.025
7918,1042.19,0.025
7919,1042.27,0.025
7920,1042.36,0.025
7921,1042.45,0.025
7922,1042.53,0.025
7923,1042.61,0.025
7924,1042.69,0.025
7925,1042.77,0.025
7926,1042.85,0.025
7927,1042.94,0.025
7928,1043.02,0.025
7929,1043.11,0.025
7930,1043.19,0.025
7931,1043.27,0.025
7932,1043.36,0.025
7933,1043.44,0.025
7934,1043.53,0.025
7935,1043.61,0.025
7936,1043.69,0.025
7937,1043.78,0.025
7938,1043.86,0.025
7939,1043.94,0.025
7940,1044.03,0.025
7941,1044.10,0.025
7942,1044.19,0.025
7943,1044.28,0.025
7944,1044.36,0.025
7945,1044.44,0.025
7946,1044.53,0.025
7947,1044.61,0.025
7948,1044.69,0.025
7949,1044.77,0.025
7950,1044.85,0.025
7951,1044.94,0.025
7952,1045.02,0.025
7953,1045.10,0.025
7954,1045.19,0.025
7955,1045.27,0.025
7956,1045.35,0.025
7957,1045.44,0.025
7958,1045.53,0.025
7959,1045.61,0.025
7960,1045.69,0.025
7961,1045.78,0.025
7962,1045.87,0.025
7963,1045.93,0.025
7964,1046.03,0.025
7965,1046.11,0.025
7966,1046.19,0.025
7967,1046.28,0.025
7968,1046.36,0.025
7969,1046.44,0.025
7970,1046.52,0.025
7971,1046.60,0.025
7972,1046.69,0.025
7973,1046.78,0.025
7974,1046.86,0.025
7975,1046.94,0.025
7976,1047.03,0.025
7977,1047.10,0.025
7978,1047.19,0.025
7979,1047.27,0.025
7980,1047.35,0.025
7981,1047.44,0.025
7982,1047.52,0.025
7983,1047.61,0.025
7984,1047.69,0.025
7985,1047.77,0.025
7986,1047.86,0.025
7987,1047.94,0.025
7988,1048.02,0.025
7989,1048.11,0.025
7990,1048.19,0.025
7991,1048.27,0.025
7992,1048.36,0.025
7993,1048.44,0.025
7994,1048.53,0.025
7995,1048.61,0.025
7996,1048.69,0.025
7997,1048.77,0.025
7998,1048.86,0.025
7999,1048.94,0.025
8000,1049.02,0.025
8001,1049.11,0.025
8002,1049.19,0.025
8003,1049.27,0.025
8004,1049.35,0.025
8005,1049.43,0.025
8006,1049.52,0.025
8007,1049.60,0.025
8008,1049.69,0.025
8009,1049.77,0.025
8010,1049.86,0.025
8011,1049.94,0.025
8012,1050.02,0.025
8013,1050.11,0.025
8014,1050.19,0.025
8015,1050.27,0.025
8016,1050.36,0.025
8017,1050.44,0.025
8018,1050.52,0.025
8019,1050.61,0.025
8020,1050.69,0.025
8021,1050.78,0.025
8022,1050.86,0.025
8023,1050.94,0.025
8024,1051.03,0.025
8025,1051.11,0.025
8026,1051.19,0.025
8027,1051.28,0.025
8028,1051.36,0.025
8029,1051.44,0.025
8030,1051.52,0.025
8031,1051.60,0.025
8032,1051.69,0.025
8033,1051.77,0.025
8034,1051.85,0.025
8035,1051.94,0.025
8036,1052.02,0.025
8037,1052.11,0.024
8038,1052.18,0.024
8039,1052.28,0.024
8040,1052.36,0.024
8041,1052.44,0.024
8042,1052.52,0.024
8043,1052.61,0.024
8044,1052.69,0.024
8045,1052.78,0.024
8046,1052.85,0.024
8047,1052.94,0.024
8048,1053.03,0.024
8049,1053.11,0.024
8050,1053.20,0.024
8051,1053.28,0.025
8052,1053.36,0.025
8053,1053.45,0.025
8054,1053.52,0.025
8055,1053.61,0.025
8056,1053.69,0.025
8057,1053.77,0.025
8058,1053.85,0.025
8059,1053.93,0.025
8060,1054.02,0.025
8061,1054.10,0.025
8062,1054.19,0.025
8063,1054.27,0.025
8064,1054.36,0.025
8065,1054.44,0.025
8066,1054.53,0.025
8067,1054.60,0.025
8068,1054.69,0.025
8069,1054.77,0.025
8070,1054.86,0.025
8071,1054.94,0.025
8072,1055.02,0.025
8073,1055.11,0.025
8074,1055.19,0.025
8075,1055.27,0.025
8076,1055.36,0.025
8077,1055.44,0.025
8078,1055.53,0.025
8079,1055.61,0.025
8080,1055.69,0.025
8081,1055.78,0.025
8082,1055.86,0.025
8083,1055.94,0.025
8084,1056.02,0.025
8085,1056.10,0.025
8086,1056.19,0.025
8087,1056.27,0.025
8088,1056.35,0.025
8089,1056.44,0.025
8090,1056.52,0.025
8091,1056.61,0.025
8092,1056.69,0.025
8093,1056.77,0.025
8094,1056.86,0.025
8095,1056.94,0.025
8096,1057.03,0.025
8097,1057.11,0.025
8098,1057.19,0.025
8099,1057.28,0.025
8100,1057.36,0.025
8101,1057.44,0.025
8102,1057.53,0.025
8103,1057.61,0.025
8104,1057.69,0.025
8105,1057.78,0.025
8106,1057.86,0.025
8107,1057.94,0.025
8108,1058.02,0.025
8109,1058.11,0.025
8110,1058.19,0.025
8111,1058.27,0.025
8112,1058.36,0.025
8113,1058.44,0.025
8114,1058.52,0.025
8115,1058.61,0.025
8116,1058.69,0.025
8117,1058.77,0.025
8118,1058.86,0.025
8119,1058.94,0.025
8120,1059.02,0.025
8121,1059.11,0.025
8122,1059.19,0.025
8123,1059.28,0.025
8124,1059.36,0.025
8125,1059.44,0.025
8126,1059.53,0.025
8127,1059.60,0.025
8128,1059.69,0.025
8129,1059.78,0.025
8130,1059.85,0.025
8131,1059.93,0.025
8132,1060.02,0.025
8133,1060.11,0.025
8134,1060.19,0.025
8135,1060.28,0.025
8136,1060.36,0.025
8137,1060.44,0.025
8138,1060.53,0.025
8139,1060.60,0.025
8140,1060.68,0.025
8141,1060.77,0.025
8142,1060.86,0.025
8143,1060.94,0.025
8144,1061.02,0.025
8145,1061.10,0.025
8146,1061.19,0.025
8147,1061.27,0.025
8148,1061.36,0.025
8149,1061.44,0.025
8150,1061.52,0.025
8151,1061.61,0.025
8152,1061.69,0.025
8153,1061.77,0.025
8154,1061.85,0.025
8155,1061.94,0.025
8156,1062.03,0.025
8157,1062.11,0.025
8158,1062.19,0.025
8159,1062.27,0.025
8160,1062.35,0.025
8161,1062.44,0.025
8162,1062.52,0.025
8163,1062.60,0.025
8164,1062.69,0.025
8165,1062.77,0.025
8166,1062.86,0.025
8167,1062.94,0.025
8168,1063.02,0.025
8169,1063.10,0.025
8170,1063.20,0.025
8171,1063.27,0.025
8172,1063.35,0.025
8173,1063.45,0.025
8174,1063.53,0.025
8175,1063.60,0.025
8176,1063.69,0.025
8177,1063.78,0.025
8178,1063.86,0.025
8179,1063.94,0.025
8180,1064.03,0.025
8181,1064.10,0.025
8182,1064.19,0.025
8183,1064.28,0.025
8184,1064.36,0.025
8185,1064.44,0.025
8186,1064.52,0.025
8187,1064.60,0.025
8188,1064.69,0.025
8189,1064.77,0.025
8190,1064.86,0.025
8191,1064.94,0.025
8192,1065.03,0.025
8193,1065.10,0.025
8194,1065.18,0.025
8195,1065.28,0.025
8196,1065.36,0.025
8197,1065.44,0.025
8198,1065.53,0.025
8199,1065.61,0.025
8200,1065.69,0.025
8201,1065.78,0.025
8202,1065.85,0.025
8203,1065.94,0.025
8204,1066.02,0.025
8205,1066.11,0.025
8206,1066.19,0.025
8207,1066.27,0.025
8208,1066.36,0.025
8209,1066.44,0.025
8210,1066.52,0.025
8211,1066.61,0.025
8212,1066.69,0.025
8213,1066.77,0.025
8214,1066.86,0.025
8215,1066.94,0.025
8216,1067.02,0.025
8217,1067.10,0.025
8218,1067.19,0.025
8219,1067.27,0.025
8220,1067.35,0.025
8221,1067.44,0.025
8222,1067.52,0.025
8223,1067.61,0.025
8224,1067.69,0.025
8225,1067.77,0.025
8226,1067.86,0.025
8227,1067.94,0.025
8228,1068.02,0.025
8229,1068.11,0.025
8230,1068.19,0.025
8231,1068.28,0.025
8232,1068.36,0.025
8233,1068.44,0.025
8234,1068.53,0.025
8235,1068.61,0.025
8236,1068.69,0.025
8237,1068.77,0.025
8238,1068.85,0.025
8239,1068.94,0.025
8240,1069.02,0.025
8241,1069.10,0.025
8242,1069.19,0.025
8243,1069.27,0.025
8244,1069.35,0.025
8245,1069.44,0.025
8246,1069.52,0.025
8247,1069.61,0.025
8248,1069.69,0.025
8249,1069.78,0.025
8250,1069.86,0.025
8251,1069.94,0.025
8252,1070.03,0.025
8253,1070.11,0.025
8254,1070.19,0.025
8255,1070.27,0.025
8256,1070.36,0.025
8257,1070.44,0.025
8258,1070.53,0.025
8259,1070.61,0.024
8260,1070.69,0.024
8261,1070.77,0.024
8262,1070.86,0.024
8263,1070.94,0.024
8264,1071.03,0.024
8265,1071.11,0.024
8266,1071.19,0.024
8267,1071.28,0.024
8268,1071.36,0.024
8269,1071.44,0.024
8270,1071.52,0.024
8271,1071.60,0.024
8272,1071.69,0.024
8273,1071.77,0.024
8274,1071.85,0.024
8275,1071.94,0.024
8276,1072.03,0.024
8277,1072.10,0.024
8278,1072.19,0.024
8279,1072.27,0.024
8280,1072.36,0.024
8281,1072.44,0.024
8282,1072.52,0.024
8283,1072.61,0.024
8284,1072.69,0.024
8285,1072.78,0.024
8286,1072.86,0.024
8287,1072.93,0.024
8288,1073.02,0.024
8289,1073.11,0.024
8290,1073.19,0.024
8291,1073.28,0.024
8292,1073.36,0.024
8293,1073.43,0.024
8294,1073.52,0.024
8295,1073.61,0.024
8296,1073.68,0.024
8297,1073.77,0.024
8298,1073.86,0.024
8299,1073.94,0.024
8300,1074.02,0.024
8301,1074.11,0.024
8302,1074.19,0.024
8303,1074.27,0.024
8304,1074.36,0.024
8305,1074.44,0.024
8306,1074.53,0.024
8307,1074.61,0.024
8308,1074.69,0.024
8309,1074.78,0.024
8310,1074.85,0.024
8311,1074.93,0.024
8312,1075.02,0.024
8313,1075.11,0.024
8314,1075.20,0.024
8315,1075.28,0.024
8316,1075.35,0.024
8317,1075.43,0.024
8318,1075.52,0.024
8319,1075.61,0.025
8320,1075.69,0.025
8321,1075.77,0.025
8322,1075.86,0.025
8323,1075.94,0.025
8324,1076.03,0.025
8325,1076.10,0.025
8326,1076.20,0.025
8327,1076.27,0.025
8328,1076.35,0.025
8329,1076.44,0.025
8330,1076.53,0.025
8331,1076.61,0.025
8332,1076.69,0.025
8333,1076.78,0.025
8334,1076.86,0.025
8335,1076.94,0.025
8336,1077.03,0.025
8337,1077.11,0.025
8338,1077.19,0.025
8339,1077.28,0.025
8340,1077.36,0.025
8341,1077.44,0.025
8342,1077.52,0.025
8343,1077.60,0.025
8344,1077.68,0.025
8345,1077.77,0.025
8346,1077.86,0.025
8347,1077.94,0.025
8348,1078.02,0.025
8349,1078.11,0.025
8350,1078.19,0.025
8351,1078.27,0.025
8352,1078.36,0.025
8353,1078.44,0.025
8354,1078.52,0.025
8355,1078.61,0.025
8356,1078.69,0.025
8357,1078.77,0.025
8358,1078.85,0.025
8359,1078.94,0.025
8360,1079.03,0.025
8361,1079.10,0.025
8362,1079.19,0.025
8363,1079.27,0.025
8364,1079.36,0.025
8365,1079.44,0.025
8366,1079.53,0.025
8367,1079.60,0.025
8368,1079.68,0.025
8369,1079.77,0.025
8370,1079.86,0.025
8371,1079.94,0.025
8372,1080.02,0.025
8373,1080.11,0.025
8374,1080.20,0.025
8375,1080.27,0.025
8376,1080.35,0.025
8377,1080.44,0.025
8378,1080.53,0.025
8379,1080.60,0.025
8380,1080.69,0.025
8381,1080.77,0.025
8382,1080.86,0.025
8383,1080.94,0.025
8384,1081.03,0.025
8385,1081.11,0.025
8386,1081.20,0.025
8387,1081.27,0.025
8388,1081.35,0.025
8389,1081.43,0.025
8390,1081.52,0.025
8391,1081.61,0.025
