Time (s),Temperature (C),HRR (W/g)
632.5,682.018,9.857
633,682.522,9.763
633.5,683.039,9.91
634,683.561,9.956
634.5,684.082,9.989
635,684.628,9.386
635.5,685.115,9.757
636,685.672,9.577
636.5,686.171,9.365
637,686.684,9.364
637.5,687.201,9.045
638,687.693,8.845
638.5,688.252,9.156
639,688.79,8.658
639.5,689.287,8.403
640,689.819,8.559
640.5,690.319,7.972
641,690.834,8.201
641.5,691.335,8.122
642,691.852,7.589
642.5,692.383,7.57
643,692.904,7.336
643.5,693.385,7.506
644,693.889,7.356
644.5,694.444,7.233
645,694.947,7.261
645.5,695.42,7.664
646,695.955,7.732
646.5,696.488,7.608
647,696.982,7.952
647.5,697.484,8.145
648,698.031,8.325
648.5,698.544,8.16
649,699.072,8.389
649.5,699.609,8.336
650,700.109,8.573
650.5,700.632,8.611
651,701.128,8.826
651.5,701.646,8.439
652,702.203,8.492
652.5,702.716,8.739
653,703.218,8.618
653.5,703.733,8.558
654,704.303,8.636
654.5,704.814,8.595
655,705.273,8.677
655.5,705.805,8.663
656,706.312,8.912
656.5,706.872,8.941
657,707.359,9.037
657.5,707.897,8.976
658,708.418,9.226
658.5,708.968,9.112
659,709.466,9.019
659.5,710.008,9.469
660,710.515,9.435
660.5,711.065,9.638
661,711.551,9.378
661.5,712.029,9.368
662,712.557,9.757
662.5,713.093,9.909
663,713.635,9.805
663.5,714.156,9.876
664,714.661,9.875
664.5,715.202,9.933
665,715.722,10.134
665.5,716.217,10.795
666,716.73,10.642
666.5,717.302,10.108
667,717.798,10.344
667.5,718.312,10.11
668,718.861,10.241
668.5,719.37,10.364
669,719.88,10.108
669.5,720.383,10.125
670,720.938,10.187
670.5,721.448,10.191
671,721.983,9.939
671.5,722.514,10.045
672,723.018,10.027
672.5,723.538,10.479
673,724.066,10.475
673.5,724.588,10.258
674,725.093,10.413
674.5,725.653,10.414
675,726.184,10.409
675.5,726.707,10.428
676,727.242,10.792
676.5,727.762,10.173
677,728.303,10.701
677.5,728.825,10.728
678,729.322,10.223
678.5,729.845,10.738
679,730.367,10.593
679.5,730.873,10.503
680,731.422,10.88
680.5,731.958,10.616
681,732.49,10.653
681.5,732.989,10.777
682,733.54,10.579
682.5,734.085,10.76
683,734.583,10.541
683.5,735.095,10.199
684,735.597,10.417
684.5,736.093,10.561
685,736.653,10.522
685.5,737.175,10.304
686,737.706,10.192
686.5,738.185,10.424
687,738.743,10.428
687.5,739.252,10.647
