Time,Mass
73.5,27.455
74.0,27.439
74.5,27.422
75.0,27.406
75.5,27.390
76.0,27.373
76.5,27.357
77.0,27.340
77.5,27.323
78.0,27.306
78.5,27.289
79.0,27.271
79.5,27.254
80.0,27.237
80.5,27.219
81.0,27.201
81.5,27.183
82.0,27.165
82.5,27.147
83.0,27.129
83.5,27.111
84.0,27.093
84.5,27.074
85.0,27.056
85.5,27.037
86.0,27.018
86.5,26.999
87.0,26.980
87.5,26.961
88.0,26.942
88.5,26.923
89.0,26.903
89.5,26.884
90.0,26.864
90.5,26.845
91.0,26.825
91.5,26.805
92.0,26.785
92.5,26.765
93.0,26.745
93.5,26.725
94.0,26.705
94.5,26.685
95.0,26.664
95.5,26.644
96.0,26.623
96.5,26.603
97.0,26.582
97.5,26.561
98.0,26.540
98.5,26.519
99.0,26.498
99.5,26.477
100.0,26.456
100.5,26.435
101.0,26.414
101.5,26.392
102.0,26.371
102.5,26.349
103.0,26.328
103.5,26.306
104.0,26.284
104.5,26.263
105.0,26.241
105.5,26.219
106.0,26.197
106.5,26.175
107.0,26.153
107.5,26.130
108.0,26.108
108.5,26.086
109.0,26.064
109.5,26.041
110.0,26.019
110.5,25.996
111.0,25.973
111.5,25.951
112.0,25.928
112.5,25.905
113.0,25.882
113.5,25.859
114.0,25.836
114.5,25.813
115.0,25.790
115.5,25.767
116.0,25.744
116.5,25.721
117.0,25.697
117.5,25.674
118.0,25.651
118.5,25.627
119.0,25.604
119.5,25.580
120.0,25.556
120.5,25.533
121.0,25.509
121.5,25.485
122.0,25.461
122.5,25.437
123.0,25.413
123.5,25.389
124.0,25.365
124.5,25.341
125.0,25.317
125.5,25.293
126.0,25.268
126.5,25.244
127.0,25.220
127.5,25.195
128.0,25.171
128.5,25.146
129.0,25.122
129.5,25.097
130.0,25.072
130.5,25.048
131.0,25.023
131.5,24.998
132.0,24.973
132.5,24.948
133.0,24.923
133.5,24.898
134.0,24.873
134.5,24.848
135.0,24.823
135.5,24.798
136.0,24.773
136.5,24.747
137.0,24.722
137.5,24.697
138.0,24.671
138.5,24.646
139.0,24.620
139.5,24.595
140.0,24.569
140.5,24.543
141.0,24.518
141.5,24.492
142.0,24.466
142.5,24.440
143.0,24.414
143.5,24.388
144.0,24.362
144.5,24.336
145.0,24.310
145.5,24.284
146.0,24.258
146.5,24.232
147.0,24.206
147.5,24.179
148.0,24.153
148.5,24.127
149.0,24.100
149.5,24.074
150.0,24.047
150.5,24.021
151.0,23.994
151.5,23.968
152.0,23.941
152.5,23.914
153.0,23.887
153.5,23.861
154.0,23.834
154.5,23.807
155.0,23.780
155.5,23.753
156.0,23.726
156.5,23.699
157.0,23.672
157.5,23.645
158.0,23.618
158.5,23.590
159.0,23.563
159.5,23.536
160.0,23.508
160.5,23.481
161.0,23.454
161.5,23.426
162.0,23.399
162.5,23.371
163.0,23.343
163.5,23.316
164.0,23.288
164.5,23.260
165.0,23.233
165.5,23.205
166.0,23.177
166.5,23.149
167.0,23.121
167.5,23.093
168.0,23.065
168.5,23.037
169.0,23.009
169.5,22.981
170.0,22.953
170.5,22.924
171.0,22.896
171.5,22.868
172.0,22.840
172.5,22.811
173.0,22.783
173.5,22.754
174.0,22.726
174.5,22.697
175.0,22.669
175.5,22.640
176.0,22.611
176.5,22.583
177.0,22.554
177.5,22.525
178.0,22.496
178.5,22.467
179.0,22.438
179.5,22.409
180.0,22.380
180.5,22.351
181.0,22.322
181.5,22.293
182.0,22.264
182.5,22.235
183.0,22.205
183.5,22.176
184.0,22.147
184.5,22.118
185.0,22.088
185.5,22.059
186.0,22.029
186.5,22.000
187.0,21.970
187.5,21.940
188.0,21.911
188.5,21.881
189.0,21.851
189.5,21.822
190.0,21.792
190.5,21.762
191.0,21.732
191.5,21.702
192.0,21.672
192.5,21.642
193.0,21.612
193.5,21.582
194.0,21.552
194.5,21.521
195.0,21.491
195.5,21.461
196.0,21.431
196.5,21.400
197.0,21.370
197.5,21.339
198.0,21.309
198.5,21.278
199.0,21.248
199.5,21.217
200.0,21.186
200.5,21.156
201.0,21.125
201.5,21.094
202.0,21.063
202.5,21.033
203.0,21.002
203.5,20.971
204.0,20.940
204.5,20.909
205.0,20.878
205.5,20.846
206.0,20.815
206.5,20.784
207.0,20.753
207.5,20.722
208.0,20.690
208.5,20.659
209.0,20.627
209.5,20.596
210.0,20.564
210.5,20.533
211.0,20.501
211.5,20.470
212.0,20.438
212.5,20.406
213.0,20.375
213.5,20.343
214.0,20.311
214.5,20.279
215.0,20.247
215.5,20.215
216.0,20.183
216.5,20.151
217.0,20.119
217.5,20.087
218.0,20.055
218.5,20.022
219.0,19.990
219.5,19.958
220.0,19.926
220.5,19.893
221.0,19.861
221.5,19.828
222.0,19.796
222.5,19.763
223.0,19.730
223.5,19.698
224.0,19.665
224.5,19.632
225.0,19.599
225.5,19.567
226.0,19.534
226.5,19.501
227.0,19.468
227.5,19.435
228.0,19.402
228.5,19.369
229.0,19.335
229.5,19.302
230.0,19.269
230.5,19.236
231.0,19.202
231.5,19.169
232.0,19.136
232.5,19.102
233.0,19.069
233.5,19.035
234.0,19.002
234.5,18.968
235.0,18.934
235.5,18.900
236.0,18.867
236.5,18.833
237.0,18.799
237.5,18.765
238.0,18.731
238.5,18.697
239.0,18.663
239.5,18.629
240.0,18.595
240.5,18.560
241.0,18.526
241.5,18.492
242.0,18.458
242.5,18.423
243.0,18.389
243.5,18.354
244.0,18.320
244.5,18.285
245.0,18.251
245.5,18.216
246.0,18.181
246.5,18.146
247.0,18.112
247.5,18.077
248.0,18.042
248.5,18.007
249.0,17.972
249.5,17.937
250.0,17.902
250.5,17.867
251.0,17.831
251.5,17.796
252.0,17.761
252.5,17.726
253.0,17.690
253.5,17.655
254.0,17.619
254.5,17.584
255.0,17.548
255.5,17.512
256.0,17.477
256.5,17.441
257.0,17.405
257.5,17.369
258.0,17.334
258.5,17.298
259.0,17.262
259.5,17.226
260.0,17.190
260.5,17.153
261.0,17.117
261.5,17.081
262.0,17.045
262.5,17.008
263.0,16.972
263.5,16.936
264.0,16.899
264.5,16.863
265.0,16.826
265.5,16.789
266.0,16.753
266.5,16.716
267.0,16.679
267.5,16.642
268.0,16.605
268.5,16.569
269.0,16.532
269.5,16.495
270.0,16.457
270.5,16.420
271.0,16.383
271.5,16.346
272.0,16.308
272.5,16.271
273.0,16.234
273.5,16.196
274.0,16.159
274.5,16.121
275.0,16.084
275.5,16.046
276.0,16.008
276.5,15.970
277.0,15.933
277.5,15.895
278.0,15.857
278.5,15.819
279.0,15.781
279.5,15.743
280.0,15.704
280.5,15.666
281.0,15.628
281.5,15.590
282.0,15.551
282.5,15.513
283.0,15.474
283.5,15.436
284.0,15.397
284.5,15.358
285.0,15.320
285.5,15.281
286.0,15.242
286.5,15.203
287.0,15.164
287.5,15.125
288.0,15.086
288.5,15.047
289.0,15.008
289.5,14.969
290.0,14.929
290.5,14.890
291.0,14.851
291.5,14.811
292.0,14.772
292.5,14.732
293.0,14.692
293.5,14.653
294.0,14.613
294.5,14.573
295.0,14.533
295.5,14.493
296.0,14.453
296.5,14.413
297.0,14.373
297.5,14.333
298.0,14.293
298.5,14.252
299.0,14.212
299.5,14.172
300.0,14.131
300.5,14.090
301.0,14.050
301.5,14.009
302.0,13.968
302.5,13.928
303.0,13.887
303.5,13.846
304.0,13.805
304.5,13.764
305.0,13.723
305.5,13.682
306.0,13.640
306.5,13.599
307.0,13.558
307.5,13.516
308.0,13.475
308.5,13.433
309.0,13.392
309.5,13.350
310.0,13.308
310.5,13.266
311.0,13.225
311.5,13.183
312.0,13.141
312.5,13.098
313.0,13.056
313.5,13.014
314.0,12.972
314.5,12.930
315.0,12.887
315.5,12.845
316.0,12.802
316.5,12.759
317.0,12.717
317.5,12.674
318.0,12.631
318.5,12.588
319.0,12.545
319.5,12.502
320.0,12.459
320.5,12.416
321.0,12.373
321.5,12.330
322.0,12.286
322.5,12.243
323.0,12.199
323.5,12.156
324.0,12.112
324.5,12.068
325.0,12.025
325.5,11.981
326.0,11.937
326.5,11.893
327.0,11.849
327.5,11.804
328.0,11.760
328.5,11.716
329.0,11.672
329.5,11.627
330.0,11.583
330.5,11.538
331.0,11.493
331.5,11.449
332.0,11.404
332.5,11.359
333.0,11.314
333.5,11.269
334.0,11.224
334.5,11.179
335.0,11.134
335.5,11.088
336.0,11.043
336.5,10.997
337.0,10.952
337.5,10.906
338.0,10.861
338.5,10.815
339.0,10.769
339.5,10.723
340.0,10.677
340.5,10.631
341.0,10.585
341.5,10.539
342.0,10.492
342.5,10.446
343.0,10.400
343.5,10.353
344.0,10.306
344.5,10.260
345.0,10.213
345.5,10.166
346.0,10.119
346.5,10.072
347.0,10.025
347.5,9.978
348.0,9.931
348.5,9.884
349.0,9.836
349.5,9.789
350.0,9.742
350.5,9.694
351.0,9.646
351.5,9.599
352.0,9.551
352.5,9.503
353.0,9.455
353.5,9.407
354.0,9.359
354.5,9.311
355.0,9.262
355.5,9.214
356.0,9.166
356.5,9.117
357.0,9.069
357.5,9.020
358.0,8.971
358.5,8.923
359.0,8.874
359.5,8.825
360.0,8.776
360.5,8.727
361.0,8.678
361.5,8.628
362.0,8.579
362.5,8.530
363.0,8.480
363.5,8.431
364.0,8.381
364.5,8.332
365.0,8.282
365.5,8.232
366.0,8.182
366.5,8.132
367.0,8.082
367.5,8.032
368.0,7.982
368.5,7.932
369.0,7.882
369.5,7.831
370.0,7.781
370.5,7.730
371.0,7.680
371.5,7.629
372.0,7.579
372.5,7.528
373.0,7.477
373.5,7.426
374.0,7.375
374.5,7.324
375.0,7.273
375.5,7.222
376.0,7.171
376.5,7.120
377.0,7.068
377.5,7.017
378.0,6.965
378.5,6.914
379.0,6.862
379.5,6.811
380.0,6.759
380.5,6.707
381.0,6.655
381.5,6.604
382.0,6.552
382.5,6.500
383.0,6.448
383.5,6.395
384.0,6.343
384.5,6.291
385.0,6.239
385.5,6.186
386.0,6.134
386.5,6.082
387.0,6.029
387.5,5.977
388.0,5.924
388.5,5.871
389.0,5.819
389.5,5.766
390.0,5.713
390.5,5.660
391.0,5.607
391.5,5.554
392.0,5.501
392.5,5.448
393.0,5.395
393.5,5.342
394.0,5.288
394.5,5.235
395.0,5.182
395.5,5.129
396.0,5.075
396.5,5.022
397.0,4.968
397.5,4.914
398.0,4.861
398.5,4.807
399.0,4.753
399.5,4.700
400.0,4.646
400.5,4.592
401.0,4.538
401.5,4.484
402.0,4.430
402.5,4.376
403.0,4.322
403.5,4.268
404.0,4.214
404.5,4.159
405.0,4.105
405.5,4.051
406.0,3.996
406.5,3.942
407.0,3.888
407.5,3.833
408.0,3.778
408.5,3.724
409.0,3.669
409.5,3.615
410.0,3.560
410.5,3.505
411.0,3.450
411.5,3.395
412.0,3.340
412.5,3.286
413.0,3.231
413.5,3.176
414.0,3.120
414.5,3.065
415.0,3.010
415.5,2.955
416.0,2.900
416.5,2.844
417.0,2.789
417.5,2.734
418.0,2.678
418.5,2.623
419.0,2.567
419.5,2.512
420.0,2.456
420.5,2.401
421.0,2.345
421.5,2.289
422.0,2.233
422.5,2.178
423.0,2.122
423.5,2.066
424.0,2.010
424.5,1.954
425.0,1.898
425.5,1.842
426.0,1.786
426.5,1.729
427.0,1.673
427.5,1.617
428.0,1.561
428.5,1.504
429.0,1.448
429.5,1.392
430.0,1.335
430.5,1.279
431.0,1.222
431.5,1.166
432.0,1.109
432.5,1.052
433.0,0.996
433.5,0.939
434.0,0.882
434.5,0.825
435.0,0.768
435.5,0.712
436.0,0.655
436.5,0.598
437.0,0.541
437.5,0.484
438.0,0.427
438.5,0.369
439.0,0.312
439.5,0.255
440.0,0.198
440.5,0.141
441.0,0.083
441.5,0.026
442.0,-0.031
442.5,-0.089
443.0,-0.146
443.5,-0.204
444.0,-0.261
444.5,-0.318
445.0,-0.376
445.5,-0.433
446.0,-0.491
446.5,-0.548
447.0,-0.606
447.5,-0.663
448.0,-0.721
448.5,-0.778
449.0,-0.836
449.5,-0.893
450.0,-0.951
450.5,-1.008
451.0,-1.066
451.5,-1.123
452.0,-1.180
452.5,-1.237
453.0,-1.295
453.5,-1.352
454.0,-1.408
454.5,-1.465
455.0,-1.521
455.5,-1.578
456.0,-1.634
456.5,-1.689
457.0,-1.745
457.5,-1.799
458.0,-1.853
458.5,-1.907
459.0,-1.959
459.5,-2.010
460.0,-2.059
460.5,-2.105
461.0,-2.145
461.5,-2.176
462.0,-2.176
462.5,-2.176
463.0,-2.176
463.5,-2.176
464.0,-2.176
464.5,-2.176
465.0,-2.176
465.5,-2.176
466.0,-2.176
466.5,-2.176
467.0,-2.176
467.5,-2.176
468.0,-2.176
468.5,-2.176
469.0,-2.176
469.5,-2.176
470.0,-2.176
470.5,-2.176
471.0,-2.176
471.5,-2.176
472.0,-2.176
472.5,-2.176
473.0,-2.176
473.5,-2.176
474.0,-2.176
474.5,-2.176
475.0,-2.176
475.5,-2.176
476.0,-2.176
476.5,-2.176
477.0,-2.176
477.5,-2.176
478.0,-2.176
478.5,-2.176
479.0,-2.176
479.5,-2.176
480.0,-2.176
480.5,-2.176
481.0,-2.176
481.5,-2.176
482.0,-2.176
482.5,-2.176
483.0,-2.176
483.5,-2.176
484.0,-2.176
484.5,-2.176
485.0,-2.176
485.5,-2.176
486.0,-2.176
486.5,-2.176
487.0,-2.176
487.5,-2.176
488.0,-2.176
488.5,-2.176
489.0,-2.176
489.5,-2.176
490.0,-2.176
490.5,-2.176
491.0,-2.176
491.5,-2.176
492.0,-2.176
492.5,-2.176
493.0,-2.176
493.5,-2.176
494.0,-2.176
494.5,-2.176
495.0,-2.176
495.5,-2.176
496.0,-2.176
496.5,-2.176
497.0,-2.176
497.5,-2.176
498.0,-2.176
498.5,-2.176
499.0,-2.176
499.5,-2.176
500.0,-2.176
