Time,Mass,HRR,Back Surface Temperature
213,20.996459,445.1934854,0
214,20.942433,437.3941757,0
215,20.876818,437.1627869,0
216,20.807584,443.1117095,0
217,20.728799,448.1444564,0
218,20.651528,448.8220768,0
219,20.572672,460.2340997,0
220,20.510267,471.8421466,0
221,20.43048,463.5648618,0
222,20.353585,457.838888,0
223,20.290833,459.9543587,0
224,20.223985,448.6866376,0
225,20.123697,445.9269355,0
226,20.05473,448.9525694,0
227,20.004406,457.7954289,0
228,19.93656,458.4595562,0
229,19.856873,454.1608989,0
230,19.771494,453.5522478,0
231,19.701321,449.1598712,0
232,19.646923,444.7817524,0
233,19.591332,458.3397086,0
234,19.51662,454.1982064,0
235,19.429032,455.3922131,0
236,19.346699,463.1152551,0
237,19.300864,452.6716594,0
238,19.242217,454.3364647,0
239,19.151588,462.5607773,0
240,19.0514,471.4797547,0
241,18.980459,465.8306116,0
242,18.920043,459.3344271,0
243,18.839299,462.9235411,0
244,18.755085,471.8990413,0
245,18.688142,478.6124805,0
246,18.630682,472.2531839,0
247,18.560543,470.7626493,0
248,18.487672,473.8151932,0
249,18.399969,476.1050929,0
250,18.327359,478.2415299,0
251,18.261311,483.1280135,0
252,18.19063,487.2648402,0
253,18.113321,477.1702176,0
254,18.03537,469.4702404,0
255,17.956305,469.4764547,0
256,17.877241,484.8222017,0
257,17.795323,487.6035243,0
258,17.708437,482.8802219,0
259,17.637427,484.8530935,0
260,17.573134,474.5803574,0
261,17.500742,466.4878312,0
262,17.41657,472.8336708,0
263,17.326338,486.1459917,0
264,17.265926,495.4041615,0
265,17.198218,492.3826342,0
266,17.124558,497.403123,0
267,17.023818,488.9996885,0
268,16.912003,479.9581671,0
269,16.856311,476.0208695,0
270,16.808511,487.9912449,0
271,16.735653,500.7525706,0
272,16.644029,500.0229397,0
273,16.539166,499.8661534,0
274,16.470632,501.9849802,0
275,16.409653,504.6521936,0
276,16.322179,499.7812849,0
277,16.2333,496.9690667,0
278,16.159373,498.2290299,0
279,16.081781,498.7637493,0
280,15.991283,498.2767606,0
281,15.915688,493.2623352,0
282,15.85281,493.7149762,0
283,15.772943,502.4597181,0
284,15.679911,506.6535505,0
285,15.58102,515.2527037,0
286,15.510423,509.3380657,0
287,15.448551,500.4281561,0
288,15.36724,503.3732492,0
289,15.279415,511.3320363,0
290,15.185144,518.9840942,0
291,15.113774,524.4455027,0
292,15.040304,532.3279396,0
293,14.952671,537.5484353,0
294,14.856164,526.4173563,0
295,14.773766,527.4305222,0
296,14.706958,533.3128616,0
297,14.624908,528.899448,0
298,14.51429,528.8931623,0
299,14.424566,531.5716734,0
300,14.366194,540.4096049,0
301,14.290257,533.4734865,0
302,14.191477,524.4708579,0
303,14.080188,525.7977668,0
304,14.00297,531.2243239,0
305,13.944048,533.3592688,0
306,13.869497,534.9945141,0
307,13.781952,538.323755,0
308,13.680461,542.9343985,0
309,13.59415,548.4092154,0
310,13.524493,544.8599172,0
311,13.450488,536.6588843,0
312,13.366734,533.1329825,0
313,13.271489,537.0883232,0
314,13.167045,544.5911769,0
315,13.080377,548.6482996,0
316,13.021867,548.5984131,0
317,12.948718,549.3045759,0
318,12.85115,559.0864362,0
319,12.756679,566.9594609,0
320,12.658642,558.2164829,0
321,12.577322,546.7419319,0
322,12.498468,543.8090337,0
323,12.405622,543.0918107,0
324,12.314667,540.9447358,0
325,12.239252,540.4893191,0
326,12.151462,545.2980255,0
327,12.047845,555.0407934,0
328,11.95596,561.1764192,0
329,11.874036,558.9716323,0
330,11.791001,551.7659783,0
331,11.689695,549.9164009,0
332,11.589684,563.8813877,0
333,11.513297,571.5283136,0
334,11.446644,556.8343857,0
335,11.365272,545.6402514,0
336,11.269036,554.1885971,0
337,11.173718,558.0787229,0
338,11.086508,558.4805603,0
339,11.000041,561.9255579,0
340,10.905396,573.0891591,0
341,10.79923,583.8496037,0
342,10.702815,574.9269112,0
343,10.623786,576.1323274,0
344,10.545109,583.7210133,0
345,10.448694,584.7613037,0
346,10.332443,580.1272898,0
347,10.216273,575.7892963,0
348,10.122665,576.4963489,0
349,10.057845,576.811491,0
350,9.987476,577.9390247,0
351,9.891623,581.070214,0
352,9.791154,595.2833369,0
353,9.701941,595.2109339,0
354,9.610517,590.3407677,0
355,9.513526,594.1316595,0
356,9.411568,599.0290953,0
357,9.326314,604.0439647,0
358,9.242737,594.8986777,0
359,9.140642,600.8965787,0
360,9.034477,613.2016114,0
361,8.92343,612.2355435,0
362,8.839148,610.0926521,0
363,8.753522,610.5743322,0
364,8.659019,609.1142788,0
365,8.55198,608.5029144,0
366,8.459958,612.192719,0
367,8.3867,614.172562,0
368,8.29906,606.0822068,0
369,8.183761,598.8858242,0
370,8.071653,598.7207757,0
371,7.98118,600.4406744,0
372,7.894062,607.4517826,0
373,7.794226,612.4644306,0
374,7.696473,620.2412484,0
375,7.609122,622.5724237,0
376,7.521357,616.910196,0
377,7.418517,601.2231397,0
378,7.302638,596.7684524,0
379,7.220216,601.1213565,0
380,7.136818,600.1132003,0
381,7.036587,588.379507,0
382,6.928989,593.9712627,0
383,6.826211,608.2529783,0
384,6.751269,615.1560227,0
385,6.670082,611.833499,0
386,6.562537,601.5650031,0
387,6.467213,602.7756131,0
388,6.394543,610.0386702,0
389,6.313556,610.6440058,0
390,6.199304,604.3479942,0
391,6.094781,601.4750656,0
392,6.005963,600.7140618,0
393,5.914514,593.7234584,0
394,5.827845,582.733561,0
395,5.720124,579.4130137,0
396,5.628052,587.677452,0
397,5.545367,587.4389188,0
398,5.454081,583.9265134,0
399,5.341012,584.5376484,0
400,5.222225,580.7117411,0
401,5.150299,585.5556892,0
402,5.078598,592.3664205,0
403,4.994484,588.8536006,0
404,4.881372,597.7067263,0
405,4.771165,608.4911271,0
406,4.695416,607.0273406,0
407,4.614574,604.6106725,0
408,4.506537,601.1379478,0
409,4.403792,590.1453775,0
410,4.333631,574.8260386,0
411,4.252389,565.1831813,0
412,4.159836,572.0147544,0
413,4.050495,570.0169643,0
414,3.944719,573.0608336,0
415,3.867308,581.5232992,0
416,3.786007,571.8647628,0
417,3.677868,564.0728543,0
418,3.567031,564.8360977,0
419,3.491047,565.4736863,0
420,3.415426,569.716627,0
421,3.331735,572.4861929,0
422,3.225445,575.1278517,0
423,3.134351,569.878959,0
424,3.065715,563.4713075,0
425,2.985883,571.7235911,0
426,2.903163,569.6627942,0
427,2.794487,555.823683,0
428,2.689623,549.0487462,0
429,2.610483,542.64368,0
430,2.526485,536.747435,0
431,2.426082,550.1997645,0
432,2.331657,550.3968302,0
433,2.239914,544.727269,0
434,2.128863,549.0951755,0
435,2.067211,558.2184772,0
436,2.013381,550.0745588,0
437,1.921652,535.5207048,0
438,1.816336,534.5747558,0
439,1.712784,529.012068,0
440,1.652296,520.4375716,0
441,1.571557,523.3133167,0
442,1.468122,521.9952888,0
443,1.394811,511.9022618,0
444,1.340473,509.9524138,0
445,1.267518,503.9246075,0
446,1.168991,489.8647258,0
447,1.089433,490.4044533,0
448,1.027637,473.1681931,0
449,0.958643,458.0004356,0
450,0.881254,450.7758484,0
451,0.801318,436.6784306,0
452,0.753439,415.4025077,0
453,0.70902,389.0645481,0
454,0.644,383.6151984,0
455,0.593231,374.9806744,0
456,0.547319,353.2935876,0
457,0.490907,338.0110393,0
458,0.426438,329.2951852,0
459,0.373108,310.2626235,0
460,0.338594,303.1044109,0
461,0.29647,286.0039212,0
462,0.242687,248.4414084,0
463,0.203279,233.180576,0
464,0.180838,214.8758604,0
465,0.153409,190.2480348,0
466,0.117153,169.7450219,0
467,0.093552,158.1520281,0
468,0.091768,151.2512152,0
469,0.071053,138.2724266,0
470,0.033062,130.1563673,0
471,0.008319,125.6767862,0
472,0.006741,118.9123849,0
473,0.004326,115.7406843,0
474,-0.021387,112.4749871,0
475,-0.040208,105.967809,0
476,-0.044652,102.3791664,0
477,-0.073605,99.92597586,0
478,-0.109299,96.7256135,0
479,-0.107959,95.47182757,0
480,-0.102874,94.25002038,0
481,-0.120577,91.97255561,0
482,-0.150777,91.4399244,0
483,-0.159991,89.10723527,0
484,-0.16371,83.56842382,0
485,-0.197101,78.13160585,0
486,-0.213109,76.15668168,0
487,-0.205886,74.85958637,0
488,-0.211965,70.84350306,0
489,-0.223391,68.82761352,0
490,-0.23524,66.82911837,0
491,-0.25271,61.16664513,0
492,-0.262538,56.54984921,0
493,-0.271615,53.8954783,0
494,-0.282195,50.72959678,0
495,-0.299655,49.71896952,0
496,-0.301521,47.58359541,0
497,-0.289734,43.17710058,0
498,-0.290774,41.34310332,0
499,-0.301568,38.79029356,0
500,-0.301495,34.66800566,0
501,-0.310459,29.6701859,0
502,-0.333071,26.54358928,0
503,-0.338811,24.53723661,0
504,-0.327471,20.7748575,0
505,-0.33176,18.95440111,0
506,-0.343072,17.95812576,0
507,-0.335929,16.3063667,0
508,-0.344647,15.61295948,0
509,-0.340144,14.79303132,0
510,-0.314692,13.74127269,0
511,-0.320459,13.6237374,0
512,-0.340542,13.33337646,0
513,-0.339987,12.87827627,0
514,-0.338338,12.78072718,0
515,-0.347424,11.86608261,0
516,-0.348828,9.641202824,0
517,-0.34391,8.604977838,0
518,-0.352276,8.713954753,0
519,-0.363193,8.002819445,0
520,-0.349794,7.395142623,0
521,-0.338073,7.496162084,0
522,-0.341653,6.617423661,0
523,-0.345705,4.94259132,0
524,-0.343036,4.229724787,0
525,-0.356747,5.337423525,0
526,-0.351591,6.383898285,0
527,-0.336122,6.357387505,0
528,-0.356657,6.355226801,0
529,-0.369205,6.475505145,0
530,-0.365481,6.474081268,0
531,-0.377849,6.720245725,0
532,-0.382274,7.156138473,0
533,-0.378058,8.603325758,0
534,-0.391012,9.842082764,0
535,-0.376949,9.933828745,0
536,-0.358075,9.806006273,0
537,-0.371588,9.686986202,0
538,-0.369959,9.664986863,0
539,-0.356747,9.464109968,0
540,-0.357163,9.313147287,0
541,-0.371141,9.010730089,0
542,-0.390154,7.545113571,0
543,-0.383834,6.51732342,0
544,-0.374633,6.498989645,0
545,-0.382685,6.445369479,0
546,-0.38439,6.396448836,0
547,-0.381476,6.42379858,0
548,-0.385273,6.683652242,0
549,-0.377421,7.100631335,0
550,-0.364141,7.397174572,0
551,-0.374228,6.647999781,0
552,-0.388539,5.611909703,0
553,-0.394627,5.342059001,0
554,-0.383254,5.021774586,0
555,-0.373647,4.69829338,0
556,-0.376477,4.644211863,0
557,-0.372856,4.534234569,0
558,-0.366844,4.465991391,0
559,-0.38219,4.483330574,0
560,-0.392838,4.437836949,0
561,-0.374639,4.609660739,0
562,-0.361967,4.861889133,0
563,-0.375505,5.153665605,0
564,-0.397841,5.469172451,0
565,-0.398177,5.410780805,0
566,-0.381062,5.253881274,0
567,-0.386926,5.021772673,0
568,-0.406402,4.677765044,0
569,-0.389652,4.643447648,0
570,-0.371653,4.603902671,0
571,-0.384602,4.485649174,0
572,-0.391415,4.499050861,0
573,-0.379667,3.295512181,0
574,-0.391802,2.170971807,0
575,-0.421963,2.125222665,0
576,-0.421735,2.19878071,0
577,-0.40437,2.357516929,0
578,-0.393841,2.472856374,0
579,-0.379221,2.628314514,0
580,-0.368,3.023112249,0
581,-0.381414,3.27566269,0
582,-0.398723,3.29714127,0
583,-0.397329,4.183980199,0
584,-0.390397,4.779449371,0
585,-0.412536,4.596122406,0
586,-0.433428,4.587061478,0
587,-0.4073,3.380687359,0
588,-0.382325,2.195487118,0
589,-0.375778,3.311630655,0
590,-0.362739,4.381228167,0
591,-0.365869,4.386446011,0
592,-0.383216,4.500423276,0
593,-0.391078,4.77375146,0
594,-0.40811,4.933604438,0
595,-0.429315,5.212439029,0
596,-0.408749,6.323839749,0
597,-0.386071,7.137910828,0
598,-0.390599,7.666275403,0
599,-0.390851,7.973224995,0
600,-0.372581,7.473054079,0
601,-0.371429,7.200951059,0
602,-0.384518,6.992270711,0
603,-0.391761,6.828297641,0
604,-0.410517,7.002614382,0
605,-0.4152,5.875501116,0
606,-0.402282,4.100445258,0
607,-0.397556,3.483686792,0
608,-0.391204,3.317576692,0
609,-0.371663,3.289273487,0
610,-0.36053,3.403174565,0
611,-0.385245,4.408867951,0
612,-0.410947,4.94239669,0
613,-0.40889,4.64382055,0
614,-0.416919,4.623790789,0
615,-0.431759,4.594020524,0
616,-0.424399,4.597735065,0
617,-0.411395,4.63640319,0
618,-0.405716,4.867418296,0
619,-0.383219,5.132120842,0
620,-0.359292,5.219451822,0
621,-0.353,5.517398472,0
622,-0.376876,5.815898616,0
623,-0.411492,5.836347954,0
624,-0.413081,5.751374851,0
625,-0.402952,5.290538636,0
626,-0.403602,4.959697277,0
627,-0.411414,4.832511381,0
628,-0.403462,4.620319365,0
629,-0.374021,4.574311846,0
630,-0.359548,4.550408585,0
631,-0.369941,4.468750872,0
632,-0.370627,3.208257435,0
633,-0.384321,2.111520519,0
634,-0.426514,2.166225889,0
635,-0.433327,2.280106051,0
636,-0.415266,2.350346599,0
637,-0.417969,2.401445297,0
638,-0.419247,2.536470964,0
639,-0.394914,2.625085687,0
640,-0.366186,1.700135393,0
